PassageID,Title,Author,Total termFreq,termFreq(gener),termFreq(knowledg),termFreq(law),termFreq(principl),termFreq(truth),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors
0067702500_000029,An essay on crimes and punishments. By the Marquis Beccaria of Milan. With a commentary by M. de Voltaire.,Cesare Beccaria,22,1.0,8.0,7.0,1.0,5.0,1788,1,1,"Edinburgh : printed by James Donaldson, M,DCC,LXXXVIII. [1788].",Edinburgh,235,male,1738,1794,False
0051200104_000030,"Moral and philosophical suggestions on various subjects, relative to human perfection and happiness. Didactic lectures. In Four Volumes. ...",,21,0,4.0,2.0,8.0,7.0,1790,4,4,"London : printed for B. White and Son, at Horace's Head, Fleet-Street, MDCCXC. [1790].",London,321,unknown,,,False
1232500802_000001,"The sum of Christianity, in four books; containing the faith, the temper, the duty, and happiness, of a true Christian, as held forth in the Scriptures. In two volumes. ... . By Mr William Dalgliesh, Minister of the Gospel at Peebles.",William Dalgliesh,16,2.0,2.0,5.0,3.0,4.0,1784,2,2,"Edinburgh : sold by W. Gray, J. Dickson, C. Elliot; and by C. Dilly, London, M.DCC.LXXXIV. [1784].",Edinburgh,429,male,1733,1807,False
0387101700_000002,"The principles of natural law. By J.J. Burlamaqui, Counsellor of State, and late Professor of Natural and Civil Law at Geneva. Translated by Mr. Nugent.",Jean-Jacques Burlamaqui,20,2.0,2.0,5.0,9.0,2.0,1776,1,1,"Dublin : printed for J. Sheppard and G. Nugent, (no. 7.) in Anne Street, Stephen's Green, MDCCLXXVI. [1776].",Dublin,290,unknown,1694,1748,False
0452500102_000006,"Origines sacræ: or, a rational account of the grounds of natural and reveal'd religion. The eighth edition. To which is now added part of another book upon the same subject, Written A. D. MDCXCVII. Publish'd from the Author's Own Manuscript. The second volume. By the Right Reverend Father in God, Edward Stillingfleet, D. D. Late Lord Bishop of Worcester.",Edward Stillingfleet,29,4.0,3.0,15.0,1.0,6.0,1709,2,2,"London : printed by J. Heptinstall, for Henry and George Mortlock, at the Phaenix in St. Paul's Church-Yard, MDCCIX. [1709].",London,1095,male,1635,1699,False
1016000602_000129,"An essay concerning human understanding. In four books. Written by John Locke, gent. ...",John Locke,26,4.0,7.0,0,5.0,10.0,1777,2,2,"Dublin : printed by and for H. Saunders, W. Sleater, D. Chamberlaine, and J. Potts, M,DCC,LXXVII. [1777].",Dublin,386,male,1632,1704,True
0538100101_000015,"The complete dictionary of arts and sciences. In which the whole circle of human learning is explained, And the Difficulties attending the Acquisition of Every Art, Whether Liberal or Mechanical, are Removed, in the most easy and familiar manner. Among the various Branches of Literature explained in this Work are the following, viz. Agriculture Algebra Anatomy Architecture Arithmetic Astronomy Botany Catoptrics Chemistry Chronology Commerce Conics Cosmography Dialling Dioptrics Ethics Fluxions Fortification Gardening Gauging Geography Geometry Grammar Gunnery Handicrafts Heraldry History Horsemanship Husbandry Hydraulics Hydrography Hydrostatics Law Levelling Logic Maritime And Military Affairs Mathematics Mechanics Merchandize Metaphysics Meteorology Music Navigation Optics Painting Perspective Pharmacy Philology Philosophy Physic Pneumatics Rhetoric Sculpture Series Statics Statuary Surgery Surveying Theology, &c. The theological, philological, and critical branches, by the Rev. Temple Henry Croker, A. M. Chaplain to the Right Honourable the Earl of Hillsborough. The medicinal, anatomical, and chemical, by Thomas Williams, M. D. The mathematical by Samuel Clark, Author of an Easy Introduction to the Theory and Practice of Mechanics. and the other parts by several gentlemen particularly conversant in the Arts or Sciences they have undertaken to explain.","Williams, Thomas, M.D.",17,2.0,5.0,4.0,5.0,1.0,1764,1,3,"London : printed for the authors, and sold by J. Wilson & J. Fell, Pater-Noster Row; J. Fletcher & Co. St. Paul's Church-Yard; J. Coote, Pater-Noster Row; Mess. Fletcher & Hodson, Cambridge; and W. Smith & Co. Dublin, MDCCLXIV. [1764].",London,666,unknown,,,False
0929200102_000113,"An essay concerning human understanding. In four books. Written by John Locke, Gent. ...",John Locke,30,8.0,6.0,0,4.0,12.0,1731,2,2,"London : printed for Edmund Parker, at the Bible and Crown over against the New Church in Lombard-Street, M.DCC.XXXI. [1731].",London,383,male,1632,1704,True
0748800400_000004,"The whole works of Dr. Archibald Pitcairn, published by himself. Wherein are discovered, the true foundation and principles of the art of physic. With cases and observations upon most distempers and medecines. Done from the Latin original by George Sewell, M.D. and J. T. Desaguliers, D.D. and F.R.S. With some account of the author.",Archibald Pitcairn,17,2.0,5.0,6.0,3.0,1.0,1727,1,1,"London : printed for E. Curll in the Strand, J. Pemberton in Fleet-Street, and W. and J. Innys at the West-End of St. Paul's, M.DCC.XXVII. [1727].",London,297,male,1652,1713,False
0580400400_000025,"A brief disquisition of the law of nature, according to the principles and method laid down in the Reverend Dr. Cumberland's (now Lord Bishop of Peterborough's) Latin treatise on that subject. As also his confutations of Mr. Hobbs's principles, put into another method. The second edition corrected, and somewhat enlarged. By James Tyrrell, Esq; with the Right Reverend Author's Approbation.",Richard Cumberland,20,4.0,6.0,5.0,1.0,4.0,1701,1,1,"London : printed for W. Rogers in Fleet-Street, R. Knaplock in St. Paul's Church-Yard, A. Bell in Cornhil, and T. Cockeril in the Poultry, 1701.",London,467,male,1631,1718,True
0297300106_000060,"The works of the late reverend and learned Isaac Watts, D.D. published by himself, and now collected into six volumes. In which are also inserted the second part of the Improvement of the mind, An essay on education, and some additions to his Miscellaneous thoughts in prose and verse. Now first published from his manuscripts, and, the Direction of his Will, revised and corrected by D. Jennings, D.D. and the late P. Doddridge, D.D. ...",Isaac Watts,19,4.0,2.0,1.0,4.0,8.0,1753,6,6,"London : printed for T. and T. Longman at the Ship, and J. Buckland at the Buck, in Pater-Noster-Row; J. Oswald at the Rose and Crown in the Poultry; J. Waugh at the Turk's-Head in Lombard-Street; and J. Ward at the King's-Arms in Cornhill, MDCCLIII. [1753].",London,869,male,1674,1748,True
1564800202_000110,"An essay concerning human understanding. In four books. Written by John Locke, gent.",John Locke,30,8.0,6.0,0,4.0,12.0,1741,2,2,"London : Printed for John Beecroft, at the Bible and Crown, over-against the New Church in Lombard-Street, MDCCXLI. [1741].",London,383,male,1632,1704,True
0400700101_000277,"The works of Francis Bacon, Baron of Verulam, Viscount St. Alban, and Lord High Chancellor of England. In three volumes. To which is prefixed, a life of the author, by Mr. Mallet.",Francis Bacon,19,2.0,11.0,1.0,2.0,3.0,1753,1,3,"London : printed for A. Millar in the Strand, MDCCLIII. [1753].",London,805,male,1561,1626,True
0742300201_000024,"An essay concerning humane understanding. In four books. Written by John Locke, Gent. ...",John Locke,25,4.0,5.0,0,9.0,7.0,1710,1,2,"London : printed for A. and J. Churchill, at the Black Swan in Pater-Noster-Row; and Samuel Manship, at the Ship in Cornhill, 1710.",London,403,male,1632,1704,True
1585200152_000414,"The Weekly entertainer; or Agreeable and instructive repository. Containing a collection of select pieces, both in prose and verse; curious anecdotes, instructive tales, and ingenious essays on different subjects.",,15,2.0,3.0,1.0,3.0,6.0,1783,52,59,"Sherborne [Dorset, England] : printed by R. Goadby and Co., M.DCC.LXXXIII. [1783]-1819.",Sherborne,1047,unknown,,,False
0650000301_000005,"Memoirs of the Royal Academy of Surgery, at Paris: containing a great variety of cases in the chief branches of the art. Many of them Very surprising and uncommon. Translated from the original dedicated to the French King. ...",Académie Royale de Chirurgie,20,3.0,11.0,1.0,3.0,2.0,1750,1,2,"London : printed by E. Cave, at St John's Gate, M.DCC.L. [1750].",London,286,unknown,,,False
0346400202_000077,"The preceptor: containing a general course of education. Wherein the first principles of polite learning are laid down in a way most suitable for trying the genius, and advancing the instruction of youth. In twelve parts. Illustrated with Maps and useful Cuts. Viz. I. On Reading, Speaking, and Writing Letters. II. On Arithmetic, Geometry, and Architecture. III. On Geography and Astronomy. IV. On Chronology and History. V. On Rhetoric and Poetry. VI. On Drawing. Vii. On Logic. Viii. On Natural History. IX. On Ethics, or Morality. X. On Trade and Commerce. XI. On Laws and Government. XII. On Human Life and Manners. In Two Volumes. ...",,17,3.0,4.0,3.0,6.0,1.0,1763,2,2,"London : printed for R. and J. Dodsley, at Tully's Head in Pall-Mall, MDCCLXIII. [1763].",London,562,unknown,,,False
0340501300_000009,"The principles of natural law. In which the true systems of morality and civil government are established; and The different Sentiments of Grotius, Hobbes, Puffendorf, Barbeyrac, Locke, Clark, and Hutchinson, occasionally considered. By J. J. Burlamaqui, Counsellor of State, and late Professor of Natural and Civil Law at Geneva. Translated into English by Mr. Nugent.",Jean-Jacques Burlamaqui,19,1.0,3.0,5.0,2.0,8.0,1748,1,1,"London : printed for J. Nourse, opposite Katherine Street in the Strand, M.DCC.XLVIII. [1748].",London,352,unknown,1694,1748,False
0039201300_000037,"Various thoughts on politics, morality, and literature. By W. Burdon, A. M. Formerly Fellow of Emanuel College, Cambridge.",William Burdon,28,7.0,4.0,0,13.0,4.0,1800,1,1,"Newcastle upon Tyne : printed for the author, by M. Brown, in the Flesh-Market; and sold by West and Hughes, and Clarke, New Bond-Street, London; and the other booksellers in town and country, 1800.",Newcastle upon Tyne,189,male,1764,1818,False
0241000700_000019,"The new Jerusalem journal; or, treasury of divine knowledge: being a repository of miscellaneous essays and productions, relative to the true Christian religion, as professed and maintained by the members of the New Church. Robert Hindmarsh, editor. Vol.1.",,35,1.0,6.0,0,17.0,11.0,1792,1,1,"London : printed and sold by R. Hindmarsh, Printer to His Royal Highness the Prince of Wales, No. 32, Clerkenwell-Close, by whom all communications for this work (post paid) are received. Sold also by J. Walker, No. 44, and H. D. Symonds, No. 20, Paternoster-Row; and by all booksellers, stationers, and newscarriers, in town and country, 1792.",London,465,unknown,,,False
0108100101_000042,The works of John Locke Esq; In three volumes. The contents of which follow in the next leaf. With alphabetical tables. ...,John Locke,25,7.0,6.0,0,4.0,8.0,1714,1,3,"London : printed for John Churchill, and Sam. Manship, 1714.",London,659,male,1632,1704,True
1099500301_000025,"An essay concerning human understanding. In four books. Written by John Locke, gent.",John Locke,26,7.0,5.0,0,6.0,8.0,1753,1,2,"[London?] : [s.n.], Printed in the Year M.DCC.LIII. [1753].",London,451,male,1632,1704,True
1604300503_000133,"The divinity of our Lord and Saviour Jesus Christ Asserted and defended against the objections of the Arrians, Demy-Arrians, and Socinians. Written in French by James Abbadie, D.D. And now rendred into English.",Jakob Abbadie,14,2.0,3.0,3.0,3.0,3.0,1704,3,3,"London : Printed by Will. Botham, for Robert Billing, at the Bible and Crown in Little-Britain, 1704.",London,432,male,1654,1727,False
0661900500_000032,"Some considerations relating to the present state of the Christian religion, wherein the nature, end and design of Christianity, as well as the principal evidence of the truth of it, are explained and recommended out of the Holy Scriptures, with a general Appeal to the Experience of all Men for Confirmation thereof. By Alexander Arscot.","Arscott, Alexander",25,1.0,7.0,2.0,14.0,1.0,1730,1,1,"London : printed and sold at the Bible in George-Yard, Lombard-Street, and also sold by the booksellers of London and Westminster, [1730]-31.",London,163,male,1676,1737,False
0125200201_000007,"Sermons on various subjects. By the late Rev. Benjamin Thomas, Of Malmsbury. ...","Thomas, Benjamin, Rev",16,2.0,3.0,3.0,2.0,6.0,1782,1,2,"London : printed for the author's widow; and sold by Mr. Dilly, in the Poultry; Mr. Buckland, Pater-Noster-Row, and Mr. Kearsley, Fleet-Street, MDCCLXXXII. [1782].",London,234,unknown,,,False
0256200101_000024,The works of John Locke Esq; In three volumes. ... With alphabetical tables. ...,John Locke,26,7.0,6.0,0,5.0,8.0,1727,1,3,"London : printed for Arthur Bettesworth; Edmund Parker; John Pemberton; and Edward Symon, 1727.",London,630,male,1632,1704,True
0711001400_000002,A liturgy on the universal principles of religion and morality.,David Williams,15,2.0,2.0,3.0,5.0,3.0,1776,1,1,"London : printed for the author: and sold by T. Payne, at the Mew's Gate; E. and C. Dilly, in the Poultry; G. Kearsley, No. 46, Fleet-Street; and P. Elmsley, in the Strand, MDCCLXXVI. [1776].",London,131,male,1738,1816,False
1750000600_000002,"An exposition of the creed. By John, Lord Bishop of Chester.","Pearson, John",19,3.0,2.0,1.0,3.0,10.0,1710,1,1,"London : printed by W. Bowyer, for C. Griffin, and Sam. Keble. And are to be sold by John Nicholson, Benj. Tooke, and Dan. Midwinter, 1710.",London,420,male,1613,1686,False
1106901900_000001,"The advantages of knowledge, illustrated and recommended in a sermon, delivered on Wednesday the 30th of April, 1788. At the Meeting-House in the Old Jewry, London, to the supporters of a New Academical Institution among Protestant Dissenters. By A. Rees, D. D. F. R. S.",Abraham Rees,21,4.0,12.0,1.0,2.0,2.0,1788,1,1,"London : printed by H. Goldney, for T. Cadell, in the Strand; and J. Johnson, St. Paul's Church-Yard, MDCCLXXXVIII. [1788].",London,65,male,1743,1825,False
0999300100_000035,"Essays. On the nature and immutability of truth, in opposition to Sophistry and Scepticism. On poetry and music, as they affect the Mind. On laughter, and ludicrous composition. On the utility of classical learning. By James Beattie, LL. D. Professor of Moral Philosophy and Logic in the Marischal College and University of Aberdeen.",James Beattie,22,3.0,1.0,2.0,8.0,8.0,1776,1,1,"Edinburgh : printed for William Creech, MDCCLXXVI. [1776].",Edinburgh,783,male,1735,1803,False
0319502701_000025,"An essay concerning human understanding. In four books. Written by John Locke, Gent. ...",John Locke,25,0,3.0,3.0,11.0,8.0,1721,1,2,"London : printed for A. Churchill and A. Manship; and sold by W. Taylor, at the Ship and Black Swan in Pater-Noster Row, 1721.",London,405,male,1632,1704,True
0742300202_000109,"An essay concerning humane understanding. In four books. Written by John Locke, Gent. ...",John Locke,33,10.0,10.0,0,3.0,10.0,1710,2,2,"London : printed for A. and J. Churchill, at the Black Swan in Pater-Noster-Row; and Samuel Manship, at the Ship in Cornhill, 1710.",London,386,male,1632,1704,True
1193600700_000093,"An inquiry into the human mind, on the principles of common sense. By Thomas Reid, D. D. Professor of Moral Philosophy in the University of Glasgow.",Thomas Reid,16,3.0,2.0,3.0,6.0,2.0,1769,1,1,"London : printed for T. Cadell, (successor to A. Millar) in the Strand, and T. Longman, in Pater-Noster Row, London; and A. Kincaid and J. Bell, Edinburgh, MDCCLXIX. [1769].",London,408,male,1710,1796,True
0038600500_000010,Female rights vindicated; or the equality of the sexes morally and physically proved. By a lady.,Lady,15,4.0,4.0,2.0,3.0,2.0,1758,1,1,"London : printed for G. Burnet, at Bishop Burnet's Head without Temple-Bar, MDCCLVIII. [1758].",London,146,female,,,False
0520600300_000019,"Elements of the science of ethics, on the principles of natural philosophy. By John Bruce, A. M. Professor of Philosophy in the University, and Fellow of the Royal Society, of Edinburgh.",John Bruce,15,2.0,3.0,2.0,6.0,2.0,1786,1,1,"London : printed for A. Strahan; and T. Cadell, in the Strand; and W. Creech, at Edinburgh, MDCCLXXXVI. [1786].",London,344,male,1745,1826,False
0256200101_000019,The works of John Locke Esq; In three volumes. ... With alphabetical tables. ...,John Locke,25,5.0,6.0,0,4.0,10.0,1727,1,3,"London : printed for Arthur Bettesworth; Edmund Parker; John Pemberton; and Edward Symon, 1727.",London,630,male,1632,1704,True
0188700803_000083,"Several discourses: Concerning The Shortness of Humane Charity. The Perfection of the Mercy of God. The Difference of Times with respect to Religion. The Joy which the Righteous have in God. The Secret Blasting of Men. The Instructive Discipline of God. The Danger of Unfaithfulness to God. The Malignity of Popery. The Deceitfulness of Sin. The Conversion of Sinner. Also, The Prayer used before Sermon. By the Reverend and Learned, Benjamin Whichcot, D. D. Sometime Minister of S. Lawrence Jewry, London. Examined and corrected by his own notes; and published by John Jeffery, D. D. Archdeacon of Norwich.",Benjamin Whichcote,25,0,9.0,3.0,3.0,10.0,1703,3,4,"London : printed for James Knapton at the Crown in S. Paul's Church-Yard, 1701.",London,461,male,1609,1683,False
1256700200_000070,"John Lockès Esq. Essay concerning human understanding, abridged.",John Locke,15,2.0,5.0,1.0,4.0,3.0,1791,1,1,"Dresden : printed for C. and F. Walther, M.DCC.XCI. [1791].",Dresden,368,male,1632,1704,True
0121700600_000004,Elements of jurisprudence treated of in the preliminary part of a course of lectures on the laws of England.,Richard Wooddeson,28,3.0,2.0,18.0,3.0,2.0,1783,1,1,"London : printed for T. Payne and Son, at the Mews Gate, M.DCC.LXXXIII. [1783].",London,112,male,1745,1822,False
0057504500_000001,"Abridgement. Principles of government, adapted to general instruction and use. By the Rev. R. Nares, A.M. author of a tract, entitled Principles of government, deduced from reason, &c. from which this is abridged. With a new introduction.",Robert Nares,26,8.0,4.0,1.0,12.0,1.0,1793,1,1,"London : printed for John Stockdale, Piccadilly, [1793].",London,22,male,1753,1829,False
0914501200_000869,"The biographical and martyrological dictionary: containing the lives, sufferings, and deaths, of the most eminent martyrs and confessors of Christ, From The Earliest Ages Of At The World To The Present Time. Extracted From The scriptures of the Old and New Test Aments, Acts and Monuments, and the Works of the most eminent Writers in several Languages, both ancient and modern, who have made this important Part of History their Study. Including the Life, Sufferings, and Martyrdom [of] our blessed Lord and Saviour Jesus Christ, ... the Martyrdoms of the Apostles, Evangelists, and other Primitive Christians; The History of some of the most eminent Martyrs and confessions during The Ten Great Persecutions Under The Roman Emperors; Persecutions in Asia and Europe under the Arians. - ... of the Witnesses under Popery, ... the Persecutions in ... and Flanders; the Martyrdoms of Italy; and the ... Barbarities practised by the Inquisition of Spain and ... The History of the Spanish. Invasion,-of the Gun-Powder Plot,-of the Fire of London,-of the Conspiracy in 1668,-of the barbarous Murder of Sir Edmonbury Godirey, and the Design of Parkins, Friend, and Fenwick, for the Re-Establishment of Popery and the Extirpation of the Protestant Religion,-of the Cruelties committed by Judge Jefferies in the West of England,-And of the Persecution against the People called Quakers:-An accurate Account of the Martyrdoms of Scotland, especially under the inauspicious Reigns of Mary, Charles II. and James VI. - And a distinct Narrative of the bloody Massacre of Ireland with a particular Relation of the Cruelties exercised by the Papists in consequence of that detestable Tragedy. - With many other Articles too numerous to be particularized. Forming At Once Complete Biographical Dictionary of Martyrs and Confessors, Upon a more useful and methodical Plan than any that have hitherto appeared. To the whole is annexed, a general index, A General Index, By the Help of which the Reader may turn up any particular Article at Pleasure. By a clergyman and others.",Clergyman and others,16,4.0,4.0,4.0,3.0,1.0,1790,1,1,"Newcastle upon Tyne : printed by M. Angus, In Drury-Lane, Flesh-Market, M.DCC.XC. [1790].",Newcastle upon Tyne,917,unknown,,,False
0124800402_000017,"Christian morals: or, discourses on the several human, divine, Christian, and social virtues: being a sequel to the Lord's day evening entertainment. To which is added, a sermon occasioned by the Death of our late Sovereign King George II. preached at Cheshunt in Hertfordshire, Nov. 9, 1760. By John Mason, A.M. In two volumes. ...",John Mason,15,2.0,4.0,1.0,5.0,3.0,1761,2,2,"London : printed for J. Buckland, at the Buck in Pater-Noster-Row; and J. Johnson, at the Golden Anchor in Fenchurch-Street, MDCCLXI. [1761].",London,419,male,1706,1763,False
1009300700_000001,Remarks on several late publications relative to the dissenters; in a letter to Dr. Priestley. By a dissenter.,William Enfield,15,2.0,4.0,1.0,5.0,3.0,1770,1,1,"London : printed for S. Bladon, in Pater-Noster-Row, MDCCLXX. [1770].",London,72,male,1741,1797,False
0278800100_000042,"The knowledge of a man's self the surest guide to the true worship of God, and good government of the mind and body. In Opposition to Tradition, Custom and Bigottry, the Governors of the Present, and all Preceding Generations. Or, the second part of the way to long life, health and happiness. By Thomas Tryon, gent.",Thomas Tryon,15,1.0,3.0,2.0,4.0,5.0,1703,1,1,"London : printed for Tho. Bennet, at the Half-Moon in St. Paul's Church-Yard, 1703.",London,537,male,1634,1703,False
1679800102_000043,"The History of the works of the learned. Giving a general view of the state of learning throughout Europe, and containing an impartial account and accurate abstracts of the most valuable books publish'd in Great Britain and foreign parts. Interspers'd with dissertations on several curious and entertaining subjects, critical reflections, and memoirs of the most eminent writers in all branches of polite literature.",Ephraim Chambers,15,1.0,2.0,5.0,4.0,3.0,1740,2,84,"London [England] : printed for T[homas]. Cooper, at the Globe in Pater-Noster-Row, and sold by J. and J. Fox in Westminster-Hall, and J. Jackson near St. James's-Gate, [1737-1743].",London,479,male,1680,1740,False
0337902500_000006,"First principles of philosophy. For the use of students. By John Bruce, A. M. Professor of Philosophy in the University of Edinburgh.",John Bruce,17,3.0,2.0,6.0,4.0,2.0,1781,1,1,"Edinburgh : printed for William Creech; and T. Cadell, London, MDCCLXXXI. [1781].",Edinburgh,214,male,1745,1826,False
0760000103_000270,"An ecclesiastical history, antient and modern, from the birth of Christ, ... By ... John Lawrence Mosheim, ... Translated from the original, and accompanied with notes and chronological tables, by Archibald Maclaine, ... In four volumes. ...",Johann Lorenz von Mosheim,15,3.0,2.0,2.0,4.0,4.0,1767,3,4,"Dublin : printed for Ann Leathley, 1767.",Dublin,704,male,1693,1755,False
0297300105_000056,"The works of the late reverend and learned Isaac Watts, D.D. published by himself, and now collected into six volumes. In which are also inserted the second part of the Improvement of the mind, An essay on education, and some additions to his Miscellaneous thoughts in prose and verse. Now first published from his manuscripts, and, the Direction of his Will, revised and corrected by D. Jennings, D.D. and the late P. Doddridge, D.D. ...",Isaac Watts,18,1.0,8.0,1.0,3.0,5.0,1753,5,6,"London : printed for T. and T. Longman at the Ship, and J. Buckland at the Buck, in Pater-Noster-Row; J. Oswald at the Rose and Crown in the Poultry; J. Waugh at the Turk's-Head in Lombard-Street; and J. Ward at the King's-Arms in Cornhill, MDCCLIII. [1753].",London,682,male,1674,1748,True
1261000103_000060,"A view of universal modern history, from the fall of the Roman empire. In three volumes. ... . Translated from the last edition of the celebrated Chevalier Mehegan, by H. Fox.",Guillaume-Alexandre de Méhégan,18,1.0,8.0,1.0,3.0,5.0,1779,3,3,"London : printed for G. Robinson, Pater-Noster Row, MDCCLXXIX. [1779].",London,373,male,1721,1766,False
0672700200_000094,"The knowledge of divine things from revelation, not from reason or nature. Wherein The Origin and Obligation of Religious Truths are demonstrated: Arguments of Deists, Moralists, &c. proved to have no Foundation in Nature or Reason. The Inlets of Knowledge, The Law of Nature, The several Texts of Scripture relating to this Subject, The Works of Creation, The Eternal Fitness and Reason of Things, The Demonstrations of a Supreme Being, &c. are fully considered and explained. The second edition. With some additional considerations upon Mr. Locke's essay on the human understanding; wherein is demonstrated from his own Principles, That the Knowledge of God is not attainable by Ideas of Reflexion. By John Ellis, D. D. Sometime of Brazen-Nose College, Oxford; now Vicar of St. James's, and Chaplain to the Royal-Hospital in Dublin.","Ellis, John",15,1.0,4.0,2.0,3.0,5.0,1747,1,1,"London : printed by J. Watts: and sold by B. Dod at the Bible and Key in Ave-Mary-Lane near Stationers-Hall, J. Fletcher at Oxford, and T. Merrill at Cambridge. MDCCXLVII. To the Binder. The Considerations to be inserted before the 3d Chapter, [1747].",London,520,unknown,1688,,False
0714000300_000009,"Philosophical principles of medicine, in three parts. Containing, I. A demonstration of the general laws of gravity, with their Effects upon Animal Bodys. II. The more particular Laws which obtain in the Motion and Secretion of the vital Fluids, applied to the principal Diseases and Irregularitys of the Animal Machine. III. The primary and chief Intentions of Medicine in the Cure of Diseases, problematically propos'd and mechanically resolv'd. By Tho. Morgan, M.D.",Thomas Morgan,18,3.0,2.0,2.0,9.0,2.0,1730,1,1,"London : printed for J. Osborn and T. Longman in Paternoster-Row, M.DCC.XXX. [1730].",London,522,male,,1743,False
0938300800_000002,"An exposition of the creed. By John, Lord Bishop of Chester.","Pearson, John",19,3.0,2.0,1.0,3.0,10.0,1741,1,1,"London : printed for D. Midwinter, C. Rivington, A. Ward, J. and P. Knapton, T. Longman, C. Hitch, T. Astley, S. Austen, and F. Gosling, MDCCXLI. [1741].",London,418,male,1613,1686,False
0875200602_000083,"Sermons, by Hugh Blair, D. D. One of the Ministers of the High Church, and Professor of Rhetoric and Belles Letters in the University, of Edinburgh. Volume the second.",Hugh Blair,15,1.0,4.0,3.0,5.0,2.0,1789,2,2,"London : printed for A. Strahan; and T. Cadell, in the Strand; and W. Creech, Edinburgh, MDCCLXXXIX. [1789].",London,475,male,1718,1800,True
0700700100_000045,"Of the law of nature and nations. Eight books. Written in Latin by the Baron Puffendorf, Counsellour of State to His late Swedish Majesty, and to the late King of Prussia. Done into English by Basil Kennet, D. D. late President of Corpus Christi College in Oxford. The third edition: carefully corrected, with two tables. To which are now added all the large notes of Mr. Barbeyrac, translated from his last edition; printed at Amsterdam, in 1712.",Samuel von Pufendorf,17,1.0,3.0,8.0,3.0,2.0,1717,1,1,"London : printed for R. Sare, R. Bonwicke, T. Goodwyn, J. Walthoe, M. Wotton, S. Manship, R. Wilkin, B. Tooke, R. Smith, T. Ward, and W. Churchill, 1717.",London,939,male,1632,1694,True
1428600201_000003,"Several discourses preached at the Temple Church. By Tho. Sherlock, D.D. late lord bishop of London, and master of the Temple. In three volumes.",Thomas Sherlock,16,3.0,4.0,5.0,3.0,1.0,1774,1,3,"Edinburgh : Printed for Alexander Donaldson. Sold at his shops, (No. 48,) St. Paul's Church-yard, London; and at Edinburgh, M.DCC.LXXIV. [1774].",Edinburgh,353,male,1678,1761,False
0336400102_000109,"An essay concerning human understanding. In four books. Written by John Locke, Gent. ...",John Locke,32,8.0,10.0,0,3.0,11.0,1731,2,2,"London : printed for Edward Symon, over against the Royal Exchange in Cornhill, M.DCC.XXXI. [1731].",London,387,male,1632,1704,True
1428500101_000002,"Sermons on the chief doctrines and duties of the Christian religion, in their natural order. By William Dalgliesh, D.D. Minister of Peebles.",William Dalgliesh,16,3.0,6.0,3.0,2.0,2.0,1799,1,4,"Edinburgh : printed for the author, by J. Ruthven and Sons. Sold by W. Creech, J. Dickson, and other booksellers, Edinburgh; Brash and Reid, Glasgow; and C. Dilly, London, M.DCC.XCIX. [1799].",Edinburgh,463,male,1733,1807,False
0954700700_000052,An abridgment of Mr. Locke's Essay concerning human understanding.,John Locke,27,8.0,8.0,0,4.0,7.0,1731,1,1,"London : printed for J. and J. Knapton, at the Crown in St. Paul's Church-Yard; A. Bettesworth and C. Hitch, at the Red-Lion in Pater-Noster-Row; J. Pemberton, at the Golden-Buck in Fleet-Street; and T. Astley, at the Rose in St. Paul's Church-Yard, M.DCC.XXXI. [1731].",London,389,male,1632,1704,True
0538800200_000085,"The elements of logick. In four books. Book I. Of the Original of our Ideas, their various Divisions, and the Manner in which they contribute to the Increase of Knowledge; with a Philosophical Account of the Rise, Progress, and Nature of human Language. Book II. Of the Grounds of human Judgment, the Doctrine of Propositions, their Use in Reasoning, and Division into self-evident and demonstrable. Book III. Of Reasoning and Demonstration, with their Application to the Investigation of Knowledge, and the common Affairs of Life. Book IV. Of the Methods of Invention and Science, where the several Degrees of Evidence are examined, the Notion of Certainty is fixed and stated, and the Parts of Knowledge in which it may be attained, demonstrated at large. Designed particularly for Young Gentlemen at the University, and to prepare the Way to the Study of Philosophy and the Mathematicks. By William Duncan, Professor of Philosophy in the Marishal College of Aberdeen.","Duncan, William",27,6.0,4.0,0,7.0,10.0,1787,1,1,"London : printed for J. Dodsley, in Pall-Mall, 1787.",London,371,male,1717,1760,False
0256200101_000023,The works of John Locke Esq; In three volumes. ... With alphabetical tables. ...,John Locke,14,3.0,3.0,1.0,3.0,4.0,1727,1,3,"London : printed for Arthur Bettesworth; Edmund Parker; John Pemberton; and Edward Symon, 1727.",London,630,male,1632,1704,True
0007800103_000061,"A view of universal modern history, from the fall of the Roman empire. In three volumes. ... Translated from the last edition of the celebrated Chevalier Mehegan, by H. Fox.",Guillaume-Alexandre de Méhégan,18,1.0,8.0,1.0,3.0,5.0,1778,3,3,"London : printed for Hooper and Davis, and G. Robinson, 1778.",London,372,male,1721,1766,False
0361000500_000055,"Logick: or, the right use of reason in the inquiry after truth. With A Variety of Rules to guard against Error, in the Affairs of Religion and Human Life, as well as in the Sciences. By Isaac Watts, D.D.",Isaac Watts,18,1.0,8.0,1.0,3.0,5.0,1790,1,1,"London : printed for J. Buckland, J. F. and C. Rivington, T. Longman, T. Field, C. Dilly, G. G. J. And J. Robinson, W. Flexney, And W. Goldsmith, MDCCXC. [1790].",London,379,male,1674,1748,True
