PassageID,Title,Author,Total termFreq,termFreq(adjoin),termFreq(amus),termFreq(appear),termFreq(art),termFreq(bank),termFreq(beauti),termFreq(beautifulli),termFreq(bend),termFreq(broken),termFreq(build),termFreq(canva),termFreq(cascad),termFreq(catch),termFreq(chiefli),termFreq(colour),termFreq(confid),termFreq(cours),termFreq(cover),termFreq(degre),termFreq(eleg),termFreq(examin),termFreq(exquisit),termFreq(ey),termFreq(fall),termFreq(feet),termFreq(fide),termFreq(fine),termFreq(follow),termFreq(form),termFreq(gener),termFreq(genuin),termFreq(give),termFreq(grandeur),termFreq(hang),termFreq(hill),termFreq(hollow),termFreq(idea),termFreq(landscap),termFreq(littl),termFreq(magnific),termFreq(mention),termFreq(natur),termFreq(nobl),termFreq(object),termFreq(open),termFreq(overhung),termFreq(paint),termFreq(painter),termFreq(part),termFreq(peculiar),termFreq(pictur),termFreq(picturesqu),termFreq(produc),termFreq(rang),termFreq(retir),termFreq(river),termFreq(rock),termFreq(romant),termFreq(rule),termFreq(scene),termFreq(seat),termFreq(spot),termFreq(sublim),termFreq(surround),termFreq(travel),termFreq(tree),termFreq(vari),termFreq(varieti),termFreq(view),termFreq(walk),termFreq(water),termFreq(white),termFreq(wind),termFreq(wood),termFreq(woodi),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0162100502_000183,"A new display of the beauties of England; or, a description of the most elegant or magnificent public edifices, Royal Palaces, Noblemen's and Gentlemen's Seats, and other curiosities, natural or artificial, in different parts of the Kingdom. Adorned with a variety of copper-plate arts, Cuts, neatly engraved. ...",,173,0,0,5,0,3,7,0,1,1,5,0,5,1,0,0,0,1,3,1,1,0,3,3,4,2,4,8,1,2,1,1,0,0,2,11,2,0,3,6,2,1,3,5,1,1,3,0,0,1,0,0,1,0,2,0,4,8,1,0,4,3,5,1,3,0,5,0,1,4,3,5,1,6,11,1,1787,2,2,"London : printed for R. Goadby and Co. and sold by R. Baldwin, No. 47, in Pater-Noster-Row, M.DCC.LXXXVII. [1787].",London,546,unknown,,,FALSE,"the fiream is rapid, raging over rocks , and winding away under walls of them, covered with hills of wood ; a noble range , magnificently great. to the right of these objeas, the other hills appear in a fine style, one in particular, covered with (frubby wood , projects"
0141000110_000062,"A description of England and Wales. Containing a particular account of each county ... Embellished with two hundred and forty copper plates, of palaces, castles, cathedrals; ...",,176,1,0,6,0,3,5,1,1,1,3,0,4,2,0,0,0,4,5,0,0,0,2,0,3,4,3,9,1,3,0,1,1,0,2,12,2,0,1,3,1,2,3,4,0,3,2,0,0,2,0,1,1,0,1,0,7,11,2,0,3,3,4,0,2,0,7,0,1,6,3,5,1,5,12,1,1769,10,10,"London : printed for Newbery and Carnan, 1769-70.",London,310,unknown,,,FALSE,"a dfferent direlion, with the addition of is tr'c'.ling at our feet , over the grass, beautifully scattered with trees . Through them, in front, is a fine opening over a noble hollow of hanzing woods ; and to the right you ook down through: gh another opening among the"
0242300202_000012,"A six months tour through the north of England. Containing, an account of the present state of agriculture, manufactures and population, in several counties of this kingdom. Particularly, I. The Nature, Value, and Rental of the Soil. II. The Size of Farms, with Account of their Stock, Products, Population, and various Methods of Culture. III. The Use, Expence, and Profit of several Sorts of Manure. IV. The Breed of Cattle, and the respective Profits attending them. V. The State of the Waste Lands which might and ought to be cultivated. VI. The Condition and Number of the Poor, with their Rates, Earnings &c. Vii. The Prices of Labour and Provisions, and the Proportion between them. Viii. The Register of many curious and useful Experiments in Agriculture, and general Practices in rural Oeconomics communicated by several of the Nobility, Gentry, &c. &c. Interspersed with Descriptions of the Seats of the Nobility and Gentry; and other remarkable Objects: Illustrated with Copper Plates of such Implements of Husbandry, as deserve to be generally known; and Views of some picturesque Scenes, which occurred in the Course of the Journey. Experiments on Rearing and Fattening of Hogs. As laid before the Society of Arts, &c. In three volumes. ...",Arthur Young,176,2,0,1,0,4,8,2,0,0,5,0,4,4,0,0,0,1,3,0,1,0,1,1,2,1,0,8,1,3,0,0,1,0,5,9,2,0,3,1,1,1,1,7,3,1,0,0,0,1,0,0,2,0,2,0,6,1,4,0,7,2,4,1,3,1,4,1,1,13,4,2,2,6,21,1,1770,2,3,"Dublin : printed for P. Wilson, J. Exshaw, H. Saunders, W. Sleater, D. Chamberlaine, J. Potts, J. Holy, jun. J. Williams, W. Colles, J Porter, C. Ingham, and T. Walker, MDCCLXX. [1770].",Dublin,414,male,1741,1820,TRUE,"between the out and inside, is apparently too great and dissonant. The one is an image of melancholy; the other a temple of feti vity. Returning from the abbey, you wind in the valley on the banks of the lake, at the bottom of the tent hill ; the spot"
0141000110_000061,"A description of England and Wales. Containing a particular account of each county ... Embellished with two hundred and forty copper plates, of palaces, castles, cathedrals; ...",,179,2,0,3,0,5,6,1,3,0,4,0,3,2,0,0,0,1,1,0,2,0,0,1,2,3,3,6,0,3,0,0,1,1,9,5,4,0,1,3,1,1,1,3,4,5,0,0,0,1,0,0,1,0,2,1,9,4,3,0,5,1,6,1,2,0,5,0,1,10,2,4,3,7,20,1,1769,10,10,"London : printed for Newbery and Carnan, 1769-70.",London,310,unknown,,,FALSE,"and back ground of wood . Besides these objects , you see the house and the plantations adjoining to it in the park, a Roman monument and Chinese temple, with several other objects that throw a great variety over the scene . Proceeding from hence through the park, you pass"
1598900102_000069,"A six months tour through the North of England. Containing, an account of the present state of agriculture, manufactures and population, in several counties of this kingdom. Particularly, I. The nature, value, and rental of the soil. II. The size of farms, with accounts of their stock, products, population, and various methods of culture. III. The use, expence, and profit of several sorts of manure. IV. The breed of cattle, and the respective profits attending them. V. The state of the waste lands which might and ought to be cultivated. VI. The condition and number of the poor, with their rates, earnings, &c. VII. The prices of labour and provisions, and the proportion between them. VIII. The register of many curious and useful experiments in agriculture, and general practices in rural occonomics, communicated by several of the nobility, gentry, &c. &c. Interspersed with descriptions of the seats of the nobility and gentry; and other remarkable objects: illustrated with copper plates of such implements of husbandry, as deserve to be generally known; and views of some picturesque scenes, which occurred in the course of the journey. In four volumes.",Arthur Young,159,1,0,4,0,3,5,0,1,1,3,1,0,1,0,1,0,2,3,1,1,0,1,1,3,5,3,7,2,0,0,2,0,0,5,8,3,0,2,8,0,2,4,1,0,3,2,2,0,0,1,0,2,0,0,2,5,8,0,0,3,1,2,1,1,0,9,1,1,5,4,4,1,2,12,2,1771,2,4,"London : Printed for W. Strahan; W. Nicoll, No 51, in St. Paul's Church-Yard; T. Cadell, in the Strand; B. Collins, at Salisbury; and J. Balfour, at Edinburgh, MDCCLXXI. [1771].",London,475,male,1741,1820,TRUE,"wroods, retired , and atura~ll~y beautiful : A little gdihing fall of water from the bank into the basin is ~plaurefque, and worthy of an irriguous meandering course , over mlofs and pebbles: An opening in the front of this fpotlets in a viewr of a fear of rock ,"
1180600103_000046,"A tour through the island of Great Britain. Divided into circuits or journies. Containing, I. A description of the principal cities and towns, ... Originally begun by the celebrated Daniel De Foe, continued by the late Mr. Richardson, ... and brought down to the present time by gentlemen of eminence in the literary world.",Daniel Defoe,177,3,0,3,0,5,6,1,2,0,4,0,3,3,0,0,0,0,2,0,2,0,2,0,2,0,1,8,1,3,0,0,0,1,6,10,3,0,1,3,0,1,0,4,2,3,0,0,0,3,0,0,3,0,2,0,6,1,3,0,4,3,3,0,3,1,6,1,1,15,3,3,2,8,19,2,1779,3,4,"Dublin : printed for Messrs. D. Chamberlaine, J. Williams, T. Walkrr [sic], G. Burnet, L. Flinn [and 3 others in Dublin], 1779.",Dublin,430,male,1660,1731,TRUE,"with a portico.on the backs; besides others. Advancing up the hill to the right, we came to a bench, which looked down upon a double cascade , one falling to appearance from out of a cavern of rock , in a just taste, into a canal, which. forms a little"
0635000302_000075,"A new display of the beauties of England: or, a description of the most elegant or magnificent public edifices, royal palaces, noblemens [sic] and gentlemens [sic] seats, and other curiosities, ... in different parts of the kingdom. Adorned with a variety of copper plate cuts, neatly engraved. ...",,164,1,0,1,0,4,6,2,2,0,7,0,4,1,0,0,0,1,1,0,1,0,1,2,1,1,1,10,0,4,0,0,1,1,7,5,3,0,1,1,0,0,1,4,3,3,0,0,0,2,0,0,0,0,2,0,7,2,3,0,7,2,5,1,1,1,5,0,1,10,3,3,3,3,21,1,1776,2,2,"London : printed for R. Goadby; and sold by J. Towers; and by R. Baldwin, 1776-77.",London,493,unknown,,,FALSE,"to the white bench, son which the iandfcape is different from any of the the preceding; it is a fine hollow of wood . Here are seen tw0 statues. Further on, from a bench in a dark walk , an obelik in the opposite wood is seen with a very"
0958500102_000068,"A six months tour through the North of England: containing, an account of the present state of agriculture, manufactures and population, in several Counties of this Kingdom. Particularly, I. The Nature, Value, and Rental of the Soil. II. The Size of Farms, with Accounts of their Stock, Products, Population, and various Methods of Culture. III. The Use, Expence, and Profit of several Sorts of Manure. IV. The Breed of Cattle, and the respective Profits attending them. V. The State of the Waste Lands which might and ought to be cultivated. VI. The Condition and Number of the Poor, with their Rates, Earnings, &c. Vii. The Prices of Labour and Provisions, and the Proportion between them. Viii. The Register of many curious and useful Experiments in Agriculture, and general Practices in rural Oeconomics communicated by several of the Nobility, Gentry, &c. &c. Interspersed With Descriptions of the Seats of the Nobility and Gentry; and other remarkable Objects; Illustrated with Copper Plates of such Implements of Husbandry, as deserve to be generally known; and Views of some picturesque Scenes, which occurred in the Course of the Journey. La seule vol de se procurer un corps complet Agriculture, seroit, sans doute, de rassembler les diverses observations quaeroient fourni dans chaque province. Encyclopedie. In Four Volumes. ...",Arthur Young,163,2,0,1,0,4,7,1,1,0,3,0,3,5,0,0,0,1,3,0,1,0,2,1,1,1,0,6,1,2,0,0,1,0,7,9,2,0,2,1,1,1,0,4,3,0,0,0,0,1,0,0,2,0,2,0,6,1,4,0,8,2,4,0,3,1,4,1,1,13,4,2,2,6,19,0,1770,2,4,"London : printed for W. Strahan; W. Nicoll, No 51. in St. Paul's Church-Yard; B. Collins, at Salisbury; and J. Balfour, at Edinburgh, M.DCC.LXX. [1770]-71.",London,475,male,1741,1820,TRUE,"an exact imitation of a real one: for this reason it should never serve a double purpose, that of an objec&, and a banqueting or tea room; because the contrast between the out and inside, is apparently too great and dissonant. The one is an image of melancholy; the other"
0085100302_000166,"England displayed. Being a new, complete, and accurate survey and description of the Kingdom of England, and principality of Wales. Containing, I. A full and ample Account of whatever is remarkable in every County, City, Town, Village, Hamlet, and Parish in England and Wales. II. Description of the various Manufactures and other useful Arts established in different Parts of this Kingdom. III. Accounts of the Nature and Produce of the various Kinds of Land, with a complete History of the modern Improvements in Agriculture, Gardening, &c. IV. An historical Account of all the Forts, Castles, Roman Military Ways, Docks, Harbours, Creeks, Bays, &c. with the Particulars of their ancient and present State. V. A full Description of all the natural and artificial Curiosities of this Kingdom; such as Rocks, Mines, Caverns, Lakes, Grottos, Fossils, Minerals, Abbeys, Cathedrals, Churches, Palaces, and the Seats of the Nobility and Gentry. VI. A faithful Narrative of all Improvements made in the Roads, Rivers, and Canals of this Kingdom, for the Convenience of Travelling, and the Benefit of Inland Navigation. The whole forming such an accurate and comprehensive Account of this Country, as has never yet been published, and will be equally entertaining and instructive. By a society of gentlemen: Each of whom has undertaken that Part for which his Study and Inclination has more immediately qualified him. The particulars respecting England, revised, corrected, and improved, by P. Russell, Esq; and those relating to Wales, by Mr. Owen Price.",Society of Gentlemen,158,2,0,1,0,3,6,2,2,0,5,0,3,1,0,0,0,1,1,0,1,0,1,2,1,1,1,9,0,4,0,0,1,0,6,5,2,0,3,2,0,0,2,5,2,4,0,0,0,1,0,0,2,0,2,0,7,2,3,0,5,1,3,0,1,1,5,0,1,12,3,2,3,3,21,1,1769,2,2,"London : printed for the authors, by Adlard and Browne, Fleet-Street: and sold by S. Bladon, No. 28, T. Evans, No. 54, and J. Coote, No. 16, in Pater-Noster Row; W. Domville, and F. Blythe, at the Royal Exchange, MDCCLXIX. [1769].",London,381,unknown,,,FALSE,"white bench, from which the landscape is different from any of the preceding; it is a file hollow of wood . Here are seen two statues. Further on, from a bench in a dark walk , an ohclfk in the o.pcfiet wood is seen with a very good effect. This"
0958500102_000070,"A six months tour through the North of England: containing, an account of the present state of agriculture, manufactures and population, in several Counties of this Kingdom. Particularly, I. The Nature, Value, and Rental of the Soil. II. The Size of Farms, with Accounts of their Stock, Products, Population, and various Methods of Culture. III. The Use, Expence, and Profit of several Sorts of Manure. IV. The Breed of Cattle, and the respective Profits attending them. V. The State of the Waste Lands which might and ought to be cultivated. VI. The Condition and Number of the Poor, with their Rates, Earnings, &c. Vii. The Prices of Labour and Provisions, and the Proportion between them. Viii. The Register of many curious and useful Experiments in Agriculture, and general Practices in rural Oeconomics communicated by several of the Nobility, Gentry, &c. &c. Interspersed With Descriptions of the Seats of the Nobility and Gentry; and other remarkable Objects; Illustrated with Copper Plates of such Implements of Husbandry, as deserve to be generally known; and Views of some picturesque Scenes, which occurred in the Course of the Journey. La seule vol de se procurer un corps complet Agriculture, seroit, sans doute, de rassembler les diverses observations quaeroient fourni dans chaque province. Encyclopedie. In Four Volumes. ...",Arthur Young,144,1,0,4,1,3,5,0,1,1,4,0,5,2,1,0,0,1,1,0,1,0,1,2,5,2,4,4,1,2,1,1,1,0,2,10,2,0,4,6,0,1,3,0,1,1,2,0,0,1,0,0,0,0,1,0,4,7,1,0,4,2,2,1,2,0,5,0,1,3,3,5,0,5,10,0,1770,2,4,"London : printed for W. Strahan; W. Nicoll, No 51. in St. Paul's Church-Yard; B. Collins, at Salisbury; and J. Balfour, at Edinburgh, M.DCC.LXX. [1770]-71.",London,475,male,1741,1820,TRUE,"truly great. Besides these objects , which partake so much of the sublime , here are others of genuine and native beauty . From one fide of this building , you have a most pleating landscape , consisting of two cascades , divided by a projecting grove X 3 of"
0162100502_000181,"A new display of the beauties of England; or, a description of the most elegant or magnificent public edifices, Royal Palaces, Noblemen's and Gentlemen's Seats, and other curiosities, natural or artificial, in different parts of the Kingdom. Adorned with a variety of copper-plate arts, Cuts, neatly engraved. ...",,163,2,0,2,0,4,6,2,1,0,4,0,4,4,0,0,0,1,3,0,0,0,1,2,2,1,0,7,0,4,0,0,1,0,6,9,2,0,2,2,0,0,0,7,5,0,0,0,0,2,0,0,0,0,2,0,6,2,3,0,6,2,4,1,3,0,3,1,1,9,4,1,1,7,19,2,1787,2,2,"London : printed for R. Goadby and Co. and sold by R. Baldwin, No. 47, in Pater-Noster-Row, M.DCC.LXXXVII. [1787].",London,546,unknown,,,FALSE,"looks down upon a double cascade , one falling to appearance from out a'cavern of rock in a jus taste, into a canal, which forms a little beneath you another fall , and then is lost to the left, behind wood . Winding yet further to the right, and crossing"
0688400402_000068,"The farmer's letters to the people of England: containing the sentiments of a practical husbandman, on various subjects of great importance: particularly the exportation of corn. The balance of agriculture and manufactures. The present state of husbandry. The circumstances attending large and small farms. The present state of the poor. The price of provisions. The proceedings of the society for the encouragement of arts, &c. The importance of timber and planting. Emigrations to the colonies. The means of promoting the agriculture and population of Great Britain, &c., &c. To which are added, Sylvæ: or occasional tracts on husbandry and rural oeconomics.",Arthur Young,155,3,0,1,0,5,7,1,1,0,6,0,2,1,0,0,1,1,1,0,2,0,1,1,1,1,1,6,1,3,0,0,2,1,5,5,2,0,1,2,1,0,1,1,3,3,0,0,0,2,0,0,0,0,2,0,8,3,2,0,7,1,5,0,2,1,4,0,1,12,3,3,2,4,18,1,1771,2,2,"London : printed for W. Strahan; W. Nicoll, No. 51, in St. Paul's Church-Yard; T. Cadell, in the Strand; B. Collins, Salisbury; and J. Balfour, Edinburgh, MDCCLXXI. [1771].",London,479,male,1741,1820,TRUE,"white bench, from which elandcape is different from any of the preced; t is a fine hollow of wood . Frther on, from a bench in a dark walk , an in the opposite wood is en with a very effect. This walk leads to the gothic tower, a very"
0070200102_000063,"A six months tour through the North of England. Containing, an account of the present state of agriculture, manufactures and population, in several Counties of this Kingdom. Particularly, I. The Nature, Value, and Rental of the Soil. II. The Size of Farms, with Accounts of their Stock, Products, Population, and various Methods of Culture. III. The Use, Expence, and Profit of several Sorts of Manure. IV. The Breed of Cattle, and the respective Profits attending them. V. The State of the Waste Lands which might and ought to be cultivated. VI. The Condition and Number of the Poor, with their Rates, Earnings, &c. Vii. The Prices of Labour and Provisions, and the Proportion between them. Viii. The Register of many curious and useful Experiments in Agriculture, and general Practices in rural Oeconomics communicated by several of the Nobility, Gentry, &c. &c. Interspersed With Descriptions of the Seats of the Nobility and Gentry; and other remarkable Objects: Illustrated with Copper Plates of such Implements of Husbandry, as deserve to be generally known; and Views of some picturesque Scenes, which occurred in the Course of the Journey. In four volumes. ...",Arthur Young,153,2,0,1,0,3,6,1,2,0,5,0,2,1,0,0,0,1,1,0,1,0,0,2,1,1,1,7,1,3,0,0,2,1,8,5,1,0,1,2,0,0,2,3,4,3,0,0,0,1,0,0,2,0,2,0,9,3,4,0,7,1,5,0,1,1,4,0,1,11,1,3,2,6,14,1,1770,2,4,"London : printed for W. Strahan; W. Nicoll, No 11. in St. Paul's Church-Yard; B. Collins, at Salisbury; and J. Balfour, at Edinburgh, MDCCLXX. [1770].",London,515,male,1741,1820,TRUE,"two buildings among other plantations in the park; a small Ipot in the opposite walks , called the Dial lawn with several other objeets that throw a great variety over the scene , and render it upon the whole truly beautiful and picurefque. Driving from hence through the park, the"
0146001000_000078,"A new display of the beauties of England: or, a description of the most elegant or magnificent public edifices, royal palaces, noblemen's and gentlemen's seats, and other curiosities, natural or artificial, in different parts of the kingdom. Adorned with a variety of copper-plate cuts, neatly engraved. Volume the second.",,165,1,0,2,0,4,6,2,3,0,4,0,1,2,0,0,0,1,1,0,1,0,0,1,1,2,2,8,0,2,0,0,2,1,9,5,4,0,0,5,1,1,3,3,1,4,0,0,0,1,0,0,4,0,2,1,9,4,2,0,2,3,6,0,1,1,4,0,0,11,2,4,3,6,16,0,1774,1,1,"London : printed for R. Goadby; and sold by J. Towers, at No 111, in Fore-Street, near Cripplegate; and by R. Baldwin, No 47, in Pater-Noster-Row, MDCCLXXIV. [1774].",London,514,unknown,,,FALSE,"from it, into a winding valley, at a confider.abic depth, through which the river takes its bending course ; at one end, it ib lost nooft beautifully in the hangi: g woods ; and at tihe other rildcr a wall of rocks : at your feet it forms another cafesde,"
0635000302_000071,"A new display of the beauties of England: or, a description of the most elegant or magnificent public edifices, royal palaces, noblemens [sic] and gentlemens [sic] seats, and other curiosities, ... in different parts of the kingdom. Adorned with a variety of copper plate cuts, neatly engraved. ...",,108,1,0,0,0,2,8,1,1,2,1,0,3,0,0,0,0,1,1,0,1,0,0,3,0,0,2,4,1,4,0,0,0,0,3,4,1,0,2,1,1,1,2,6,1,1,2,2,0,0,0,2,0,0,0,0,4,1,1,0,3,1,1,1,3,0,3,0,1,7,1,1,1,4,9,1,1776,2,2,"London : printed for R. Goadby; and sold by J. Towers; and by R. Baldwin, 1776-77.",London,493,unknown,,,FALSE,"of free stone, overhung with wood . Above the room, the other way, are ome very romantic rocks on the fide of a terrace by the water . duwicombe PARK, the seat of - Duncombe, Esq. is a ery delightful place.' The house is an exceeding good one. the colleaion"
0146001000_000074,"A new display of the beauties of England: or, a description of the most elegant or magnificent public edifices, royal palaces, noblemen's and gentlemen's seats, and other curiosities, natural or artificial, in different parts of the kingdom. Adorned with a variety of copper-plate cuts, neatly engraved. Volume the second.",,123,0,0,1,0,1,8,1,0,2,1,0,3,0,0,0,0,1,1,0,3,0,0,3,0,1,2,3,0,6,0,0,1,0,5,8,2,0,2,2,2,1,2,7,1,1,1,0,1,0,0,1,1,0,1,0,5,0,0,0,3,0,1,2,2,0,4,0,1,10,1,0,1,7,9,1,1774,1,1,"London : printed for R. Goadby; and sold by J. Towers, at No 111, in Fore-Street, near Cripplegate; and by R. Baldwin, No 47, in Pater-Noster-Row, MDCCLXXIV. [1774].",London,514,unknown,,,FALSE,"the left pitlurefquely broken by large trees near the temple itfcf: a LI : le to the light of thar, a V lt extert of country; then you look down upon a valley, winding at the bottom of a noble amphitheatre of hanging wocds, over one us them, and at"
0686500202_000091,"A tour through the island of Great Britain. Divided into circuits or journies. Containing, I. A description of the principal cities and towns, their Situation, Government, and Commerce. II. The Customs, Manners, Exercises, Diversions, and Employments of the People. III. The Nature and Virtue of the many Medicinal Springs with which both Parts of the United Kingdom abound. IV. An ample Description of London, including Westminster and Southwark, their Bridges, Squares, Hospitals, Churches, Palaces, Markets, Schools, Libraries, Shipping in the Thames, and Trade, by means of that noble River, &c. V. The Produce and Improvement of the Lands, the Trade, and Manufactures. VI. The Sea Ports and Fortifications, the Course of Rivers, and the Inland Navigation. Vii. The Public Edifices, Seats, and Palaces of the Nobility and Gentry. Viii. The Isles of Wight, Scilly, Portland, Jersey, Guernsey, and the other English and Scotish Isles of most Note. Interspersed with Useful Observations. Particularly fitted for the Perusal of such as desire to Travel over the Island. Originally begun by the celebrated Daniel De Foe, continued by the late Mr. Richardson, Author of Clarissa, &c. and brought down to the present time by gentlemen of eminence in the literary world. ...",Daniel Defoe,152,0,0,3,0,3,5,1,0,3,0,0,2,2,0,0,0,1,2,0,2,0,1,3,4,3,4,9,1,1,0,0,1,0,0,8,7,0,0,5,1,0,1,4,1,0,1,0,0,0,0,0,0,0,2,0,2,5,1,0,8,6,2,1,3,0,9,0,3,4,1,7,0,4,14,1,1778,2,4,"London : printed by W. Strahan, J. F. and C. Rivington, J. Buckland, R. Baldwin, T. Longman, T. Caslon, J. Richardson, T. Lowndes, W. Stuart, T. Becket, S. Bladon, T. Cadell, E. and C. Dilly, J. Nichols, W. Flexney, W. Goldsmith, G. Burnet, and J. Bell, 1778.",London,423,male,1660,1731,TRUE,"on the house at your feet , with: sweet little stream ferpentining by it. You look doti on lawns, gay smiling with eternal green, thinly sat tered with trees ; on one fide of which is the houst and around the whole a vast range of enclosures. Ti the right"
0686500203_000046,"A tour through the island of Great Britain. Divided into circuits or journies. Containing, I. A description of the principal cities and towns, their Situation, Government, and Commerce. II. The Customs, Manners, Exercises, Diversions, and Employments of the People. III. The Nature and Virtue of the many Medicinal Springs with which both Parts of the United Kingdom abound. IV. An ample Description of London, including Westminster and Southwark, their Bridges, Squares, Hospitals, Churches, Palaces, Markets, Schools, Libraries, Shipping in the Thames, and Trade, by means of that noble River, &c. V. The Produce and Improvement of the Lands, the Trade, and Manufactures. VI. The Sea Ports and Fortifications, the Course of Rivers, and the Inland Navigation. Vii. The Public Edifices, Seats, and Palaces of the Nobility and Gentry. Viii. The Isles of Wight, Scilly, Portland, Jersey, Guernsey, and the other English and Scotish Isles of most Note. Interspersed with Useful Observations. Particularly fitted for the Perusal of such as desire to Travel over the Island. Originally begun by the celebrated Daniel De Foe, continued by the late Mr. Richardson, Author of Clarissa, &c. and brought down to the present time by gentlemen of eminence in the literary world. ...",Daniel Defoe,140,2,0,2,0,4,6,0,0,0,5,0,2,3,0,0,0,0,2,0,2,0,2,0,3,0,0,8,1,3,0,0,0,0,3,6,2,0,1,3,0,1,0,3,1,0,0,0,0,2,0,0,2,0,1,0,3,1,2,0,5,3,2,0,2,2,3,1,1,13,3,4,2,6,15,2,1778,3,4,"London : printed by W. Strahan, J. F. and C. Rivington, J. Buckland, R. Baldwin, T. Longman, T. Caslon, J. Richardson, T. Lowndes, W. Stuart, T. Becket, S. Bladon, T. Cadell, E. and C. Dilly, J. Nichols, W. Flexney, W. Goldsmith, G. Burnet, and J. Bell, 1778.",London,434,male,1660,1731,TRUE,"Hchfall, as they are both much deserving the attention attention of a traveller , here claim a particular ds. eription. Studley Park is situated in the midftof an agreeable country, about four miles from Ripon. The hou is a very good one, and contairs feverfal fpaciou apartments well fitted up;"
0242300201_000092,"A six months tour through the north of England. Containing, an account of the present state of agriculture, manufactures and population, in several counties of this kingdom. Particularly, I. The Nature, Value, and Rental of the Soil. II. The Size of Farms, with Account of their Stock, Products, Population, and various Methods of Culture. III. The Use, Expence, and Profit of several Sorts of Manure. IV. The Breed of Cattle, and the respective Profits attending them. V. The State of the Waste Lands which might and ought to be cultivated. VI. The Condition and Number of the Poor, with their Rates, Earnings &c. Vii. The Prices of Labour and Provisions, and the Proportion between them. Viii. The Register of many curious and useful Experiments in Agriculture, and general Practices in rural Oeconomics communicated by several of the Nobility, Gentry, &c. &c. Interspersed with Descriptions of the Seats of the Nobility and Gentry; and other remarkable Objects: Illustrated with Copper Plates of such Implements of Husbandry, as deserve to be generally known; and Views of some picturesque Scenes, which occurred in the Course of the Journey. Experiments on Rearing and Fattening of Hogs. As laid before the Society of Arts, &c. In three volumes. ...",Arthur Young,125,1,0,2,1,2,8,1,1,2,1,0,4,0,0,0,0,1,1,0,1,0,1,4,0,0,3,2,0,6,1,0,0,0,4,9,1,0,3,1,3,1,3,7,2,1,0,1,2,0,0,1,0,0,1,0,5,0,0,0,2,0,0,2,1,0,4,0,1,10,1,0,1,5,9,1,1770,1,3,"Dublin : printed for P. Wilson, J. Exshaw, H. Saunders, W. Sleater, D. Chamberlaine, J. Potts, J. Holy, jun. J. Williams, W. Colles, J Porter, C. Ingham, and T. Walker, MDCCLXX. [1770].",Dublin,429,male,1741,1820,TRUE,"his paintings ; and cannot be viewed without yielding a most exquisite enjoyment. The garden adjoining the house backs a terrafs, from which the landscapes are much easier imagined from a few touches, than described in many words. At one end of it, is an ionic temple, commanding a noble"
0146001000_000077,"A new display of the beauties of England: or, a description of the most elegant or magnificent public edifices, royal palaces, noblemen's and gentlemen's seats, and other curiosities, natural or artificial, in different parts of the kingdom. Adorned with a variety of copper-plate cuts, neatly engraved. Volume the second.",,131,2,0,2,0,5,4,1,0,0,5,0,2,3,1,0,0,0,2,0,2,0,2,1,2,0,0,9,0,3,0,0,0,0,2,8,1,0,1,3,0,1,0,4,2,0,0,0,0,2,0,1,1,0,1,0,3,1,1,0,1,4,1,0,4,0,3,1,1,6,4,4,1,5,16,2,1774,1,1,"London : printed for R. Goadby; and sold by J. Towers, at No 111, in Fore-Street, near Cripplegate; and by R. Baldwin, No 47, in Pater-Noster-Row, MDCCLXXIV. [1774].",London,514,unknown,,,FALSE,"the same master; and also portraits of the Earl of Litchfield, the lord treafurer Godolphin, and the great Duke of Marlborough, by Sir Godfrey Kneller. swintos, the seat of William Danby, Esq; near marlam, in the North Riding of Yorkhbire, is one of the pleasantef places in the county. The"
0162100502_000177,"A new display of the beauties of England; or, a description of the most elegant or magnificent public edifices, Royal Palaces, Noblemen's and Gentlemen's Seats, and other curiosities, natural or artificial, in different parts of the Kingdom. Adorned with a variety of copper-plate arts, Cuts, neatly engraved. ...",,102,2,0,1,0,4,7,0,1,2,2,0,2,0,0,0,0,0,2,0,2,0,0,2,0,1,1,4,1,3,0,0,1,0,2,1,0,0,3,2,1,0,2,4,1,0,1,2,0,1,0,1,1,0,0,0,5,4,1,0,2,2,0,1,3,1,4,0,2,4,4,1,1,3,4,0,1787,2,2,"London : printed for R. Goadby and Co. and sold by R. Baldwin, No. 47, in Pater-Noster-Row, M.DCC.LXXXVII. [1787].",London,546,unknown,,,FALSE,"or Sir William chamb rs. The chimney pieces by Wilton, of Siena marble polished; plain but elegant . The diningroom is forty six by twenty six, and twenty-two high. The ceiling coved in stucco; the central part in compart. ments describing an oval, in which is a blazed wreath of"
