PassageID,Title,Author,Total termFreq,termFreq(appear),termFreq(author),termFreq(bodi),termFreq(cafe),termFreq(church),termFreq(civil),termFreq(common),termFreq(confid),termFreq(constitut),termFreq(continu),termFreq(countri),termFreq(court),termFreq(crown),termFreq(differ),termFreq(england),termFreq(equal),termFreq(follow),termFreq(form),termFreq(free),termFreq(gener),termFreq(god),termFreq(govern),termFreq(governor),termFreq(hand),termFreq(hous),termFreq(king),termFreq(know),termFreq(land),termFreq(law),termFreq(liberti),termFreq(live),termFreq(manner),termFreq(mean),termFreq(nation),termFreq(natur),termFreq(noth),termFreq(offic),termFreq(order),termFreq(parliament),termFreq(parti),termFreq(peopl),termFreq(person),termFreq(power),termFreq(present),termFreq(princ),termFreq(principl),termFreq(provinc),termFreq(public),termFreq(reason),termFreq(rule),termFreq(sever),termFreq(societi),termFreq(state),termFreq(taken),termFreq(think),termFreq(true),termFreq(verb),termFreq(war),termFreq(word),termFreq(world),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0817200100_000006,"Observations on the nature of civil liberty, the principles of government, and the justice and policy of the war with America. To which is added an appendix, Containing a State of the National Debt, an Estimate of the Money drawn from the Public by the Taxes, and an Account of the National Income and Expenditure since the last War. by Richard Price, D.D. F.R.S.",Richard Price,81,0,1,1,3,0,1,0,0,1,3,6,0,2,1,0,0,1,2,2,1,0,8,2,0,2,1,0,0,3,4,0,1,0,0,2,2,1,1,2,0,6,1,3,2,0,1,4,0,0,0,1,0,9,0,0,0,0,0,0,0,1776,1,1,"London : printed for T. Cadell, in the Strand, M.DCC.LXXVI. [1776].",London,131,male,1723,1791,TRUE,"over another. F R M the nature and principles of Civil Liberty , as they have been now explained, it is an immediate and necessary inference that no. one community can have any power over the property or legislation of another community, that is not incorporated with it by ajuft"
1736400105_000280,"A Collection of voyages and travels, some now first printed from original manuscripts, others now first published in English. In six volumes. To which is prefixed, an introductory discourse (supposed to be written by the celebrated Mr. Locke) intitled, the whole history of navigation from its original to this time. Illustrated with near three hundred maps and cuts, curiously engraved on copper.",,82,0,3,3,7,0,3,1,0,1,0,2,1,0,5,1,0,1,0,0,2,0,4,1,0,0,9,1,0,3,1,2,0,0,1,2,0,2,1,0,3,2,3,3,0,1,0,1,1,3,1,3,0,0,1,1,0,0,2,0,0,1744,5,6,"London : Printed by assignment from Messrs. Churchill, for Henry Lintot; and John Osborn, at the Golden-Ball in Pater-noster Row, MDCCXLIV. [1744].",London,753,unknown,,,FALSE,"under the consecrated tree, being dressed in a black velvet coat. Those kings are obliged to support their authority by force, as has been formerly observed; and therefore the richer they are in gold and slaves, the more they are honoured and regarded both by their neighbours, and by their"
0245100800_000087,"The free-Holder, or political essays.",Joseph Addison,74,1,0,0,0,0,0,1,2,2,1,4,0,1,1,1,0,0,1,1,0,1,6,0,1,1,6,3,0,1,1,0,1,1,3,2,1,0,0,0,1,4,6,3,1,2,2,0,1,2,1,2,1,2,0,0,1,0,0,1,0,1716,1,1,"London : printed for D. Midwinter at the three Crowns in St. Paul's Churchyard; and J. Tonson at Shakespear's Head in the Strand, 1716.",London,331,male,1672,1719,TRUE,"ultimepertimrefcunt; miiltit udinem hominum ex servis conduis, ex facinorojis, ex egentibus congregatam! Cicer. THERE is in all Governments a certain Temper of Mind, natural to the Patriots and Lovers of their Constitution , which maybe called State jealoufy. It is this which makes them apprehensive of every Tendency in the"
0471400101_000040,"Commentaries on the laws of England. In four books. By William Blackstone, Esq. Solicitor General to Her Majesty.",William Blackstone,96,0,3,0,3,0,1,3,0,2,0,9,3,4,1,6,0,0,1,0,3,1,4,3,0,2,7,0,2,16,0,0,0,0,1,4,1,1,0,3,0,2,1,4,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1774,1,4,"London : printed for W. Strahan; T. Cadell, in the Strand; and D. Prince, at Oxford, MDCCLXXIV. [1774].",London,526,male,1723,1780,FALSE,"island and all it's dependencies, so granted as aforesaid, (except the landed property of the Atholl family, their manerial lights and emoluments, and the patronage of the bishopric'  other ecclesiastical benefices) are unalienably veiled in the crown , and subjected to the regulations of the British excite and customs."
0674200700_000114,"The history of Poland, from its origin as a nation to the commencement of the year 1795. To which is prefixed an accurate account of the geography and government of that country, and the customs and manners of its inhabitants.","Jones, Stephen",102,0,1,0,1,0,4,1,1,2,0,1,0,0,1,0,2,0,2,2,2,0,4,0,0,10,4,0,2,11,8,0,1,1,7,0,0,0,2,0,1,2,4,9,6,0,0,0,2,0,0,0,2,2,1,0,1,0,1,0,1,1795,1,1,"London : printed for Vernor and Hood, Birchin-Lane, Cornhill, 1795.",London,527,male,1763,1827,FALSE,"be equal amoin' theinafeives, not on.l, in the eligibility to all pols of hoiour, trust, or emolument, but in thc enjoyment of all privileges and prerogatives; personal liberty , and ftcurity of territorial and movealle property; property; nor fhiall w even iuffer the least encroachment on either by tie fipreme"
0453000900_000007,An history of the corporation and test acts. With an Investigation of their Importance to the Establishment in Church and State. Addressed to the People of England; And particularly to the County of Suffolk. By Capel Lofft.,Capel Lofft,75,0,1,2,0,7,1,0,1,8,0,1,0,0,2,1,3,0,0,1,3,0,1,0,2,0,2,0,0,1,2,0,1,3,0,0,0,0,2,3,2,2,2,0,2,0,1,0,3,2,0,0,4,5,0,1,2,0,0,1,0,1790,1,1,"Bury [St. Edmunds] : printed and sold by J. Rackham; sold also by J. Johnson, St. Paul's Church-Yard; and J. Debrett, Piccadilly, London, MDCCXC. [1790].",,42,male,1751,1824,FALSE,"the Island, and was determined to aid the king in his violent and absurd project to force epi/copagy into the Constitution of that country , is it wonderful that the attempt was refitled? Is it aston ilhing, that having taught and praised oppression such as this, she suffered by her"
0503100500_000053,"Jura Anglorum. The rights of Englishmen. By Francis Plowden, Esq. Conveyancer, of the Middle Temple.",Francis Plowden,85,0,3,1,1,9,3,1,0,5,0,0,3,1,4,3,1,0,0,1,3,0,2,0,1,0,7,0,0,4,7,1,0,0,6,2,0,0,0,2,0,3,1,3,1,0,0,0,0,0,0,0,1,2,0,0,0,1,1,1,0,1792,1,1,"London : printed for E. and R. Brooke, Bell-Yard, Temple-Bar, MDCCXCII. [1792].",London,645,male,1749,1829,FALSE,"kingdom another court of the like dangerous nature , of ancient date, and venerable estimation, under the name of the court of stir cbamn3 r, which brought everything under the diretion of Q the 23t Of the fapreine Head the crown , that could not so properly be determined in"
0760000103_000192,"An ecclesiastical history, antient and modern, from the birth of Christ, ... By ... John Lawrence Mosheim, ... Translated from the original, and accompanied with notes and chronological tables, by Archibald Maclaine, ... In four volumes. ...",Johann Lorenz von Mosheim,75,0,2,1,2,9,4,0,0,1,0,0,3,0,4,1,0,2,5,1,1,0,5,0,1,0,0,0,1,3,2,1,1,1,2,1,2,1,1,0,3,0,1,3,0,0,1,0,2,0,2,1,0,2,0,0,2,0,0,0,0,1767,3,4,"Dublin : printed for Ann Leathley, 1767.",Dublin,704,male,1693,1755,FALSE,"that the ministers, ordained by him, were qualified for performing the pastoral duties. This was a point, which the English bihops ihought it abiolutely necessary to maintain, since they could could not otherwise claim the honour of deriving their C E T. dignities, in an uninterupted line of succession, from"
0340501500_000021,"The principles of politic law: being a sequel to The principles of natural law. By J. J. Burlamaqui, Counsellor of State, and late Professor of Natural and Civil Law at Geneva. Translated into English by Mr. Nugent.",Jean-Jacques Burlamaqui,93,0,1,4,0,0,1,2,0,2,1,2,0,0,5,2,1,0,7,0,1,0,13,0,0,0,3,0,0,4,0,0,2,1,1,3,1,0,1,0,0,5,1,3,0,1,0,1,0,2,1,2,1,12,1,0,1,0,1,2,1,1752,1,1,"London : printed for J. Nourse, opposite Katherine Street in the Strand, M.DCC.LII. [1752].",London,384,unknown,1694,1748,FALSE,"which the sovereign governs , seems to be borrowed from the form of the latter, but it does not, for that reason , change its nature . XXIX For example, in a Democratic slate, the people may entrult the care of several affairs cither to a principal member, or toa"
0359500300_000030,"The life of Edmund Burke. Comprehending an impartial account of his literary and political efforts, and a sketch of the conduct and character of his most eminent associates, coadjutors, and opponents. By Robert Bisset, ...",Robert Bisset,75,0,1,1,0,0,0,1,1,3,0,2,9,3,1,0,1,1,2,2,1,0,7,0,0,2,0,0,2,5,0,0,0,3,2,1,0,1,2,3,2,1,2,2,3,1,3,0,2,0,0,0,0,1,0,0,0,0,1,0,0,1798,1,1,"London : printed and published by George Cawthorn; and sold also by Messrs. Richardson; J. Hatchard, and J. Wright, 1798.",London,617,male,1759,1805,FALSE,"of Great Britain have an undoubted right to eleit, by a majority of leg: L z otes, any man not rendered incapable by the law of the land . We are thoroughly sensible that the House of 114 ] Commons may also judicially determine on the election of members f"
0750500700_000014,"The constitution of England, or an account of the English government; In which it is compared with the Republican Form of Government, and occasionally with the other Monarchies in Europe. By J. L. de Lolme, Advocate, Citizen of Geneva.",Jean-Louis de Lolme,90,0,3,0,1,0,2,3,1,3,1,0,0,2,2,1,0,0,0,0,1,0,2,0,0,3,12,0,0,7,3,0,0,0,5,1,0,0,1,6,0,3,0,7,1,1,4,0,1,1,0,0,1,2,2,0,1,0,0,6,0,1775,1,1,"London : printed by T. Spilsbury, in Cook's Court, Carey Street; and sold by G. Kearsley, in Fleet Street, MDCCLXXV. [1775].",London,461,male,1740,1806,FALSE,"peo. pie were bound to the throne, were broken, : .Is it were by one tingle Shock; and James, who, the nmoient before, was a Monarch surrounded by fubjets, became at once a simple individual in the midst of the Nation . That which contributes, above all, to distinguish this"
0422300103_000004,"The works of the Right Honourable Edmund Burke, collected in three volumes. ...",Edmund Burke,65,0,2,2,2,0,2,2,1,3,0,4,0,3,1,2,0,0,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,3,1,1,2,1,0,0,0,1,2,2,3,6,0,0,1,0,1,2,4,0,0,0,0,3,0,1,1792,3,3,"London : printed for J. Dodsley, 1792.",London,596,male,1729,1797,TRUE,"and soldier. But as applied to the events which had happened in France, where the abstract principle was clothed with its circumstances, he thought that his friend would agree with him, that what was done there furnimhed no matter of exultation, either in the at or the example. These soldiers"
0434901500_000002,"Discourses preached on several occasions. By the Right Reverend Father in God, Thomas Sherlock, D. D. Late Lord Bishop of London, and Master of the Temple. Vol. V.",Thomas Sherlock,98,2,3,0,1,0,4,0,2,0,1,1,0,0,2,0,0,2,1,0,1,13,5,3,0,0,3,0,0,10,0,1,0,0,1,4,2,0,1,0,0,4,1,4,1,5,2,0,3,1,2,0,4,2,0,1,0,0,0,3,2,1797,1,1,"Oxford : at the Clarendon Press, MDCCXCVII. [1797].",Oxford,350,male,1678,1761,FALSE,"Margaret's, Westminster, before the Trustees of the Infirmary in James street, April 26, 1735 DISCOURSE XII DEUT. XXXII 45, 46 Alnd Moses made an End offpeaking all theft Words to all Israel. And he said unto them, Set your Hearts unto all the Words , which I tejify among you"
1715700100_000004,"An Account of the trial of Thomas Muir, Esq. younger, of Huntershill, before the High Court of Justiciary at Edinburgh, on the 30th and 31st days of August, 1793, for sedition. [Three lines in Latin from Tacitus].",Scotland. High Court of Justiciary,85,0,0,0,0,0,3,3,0,4,0,0,1,1,0,0,0,1,0,2,2,3,5,5,0,1,4,1,0,7,1,2,1,0,3,1,0,0,1,3,0,17,0,3,1,1,1,0,1,2,1,0,1,1,0,0,0,0,0,0,1,1794,1,1,"--New-York : Printed and sold by Samuel Campbell; no. 37, Hanover-Square, 1794.",New York,148,unknown,,,FALSE,"the representatives of those who have votes.' P. 5-  3 Should you not aflfciate in your own cause, and < with one voice? the voice of united millions, demand reform < in the inati.onal representation  P. 8,  Io But fiich a Parliament cannot be had unless we"
0064803600_000008,An inquiry into the origin and consequences of the influence of the Crown over Parliament. Submitted to the Consideration of the Electors of Great Britain.,"Robert Nugent, 1st Earl Nugent",89,0,6,0,0,0,4,0,1,1,0,2,0,0,0,1,4,2,0,2,4,0,8,2,1,0,0,0,1,5,5,1,5,2,3,3,1,0,2,1,0,8,2,3,0,0,4,0,1,2,0,0,1,0,1,0,0,0,0,0,0,1780,1,1,"London : printed for J. Dodsley, in Pall-Mall, M.DCC.LXXX. [1780].",London,82,male,1702,1788,FALSE,"a length by their followers . The resolution of all power into the people may be a just maxim in theory; but is it not subversive of all subordination to recur to it? The powers the people have ordained, if that be the proper phrase, whether civil or ecclesiastical, should"
0567700200_000081,"Political annals of the present united colonies, from their settlement to the peace of 1763: compiled chiefly from records, and authorised often by the insertion of state-papers. By George Chalmers, Esq. Book I.",George Chalmers,75,1,2,2,0,0,0,4,0,5,2,1,0,1,2,3,2,1,0,0,1,0,1,1,0,0,5,0,2,2,2,0,0,0,2,1,1,0,0,6,1,6,1,5,1,1,2,1,0,0,4,1,0,2,0,0,0,0,0,0,0,1780,1,1,"London : printed for the author: and sold by J. Bowen, Corner of Beaufort-Buildings, No 95, Strand, M.DCC.LXXX. [1780].",London,704,male,1742,1825,FALSE,"or forgotten. And an ad of parliament was about the same time proposed as the only remedy for those dcfets, which the improvidence of Charles I. had created. Such then is the substance of this remarkable charter, which appears to have been drawn with great precision and ability. The powers"
0052301700_000027,"Lessons to a young prince, by an old statesman, on the present disposition in Europe to a general revolution. The third edition. With the addition of a lesson on the mode of studying and profiting by Reflections on the French revolution, by the Right Honourable Edmund Burke.",David Williams,60,0,4,0,0,2,2,0,2,4,0,0,0,0,1,1,0,0,1,1,1,2,2,1,0,0,1,1,1,1,3,0,0,1,1,2,0,1,2,1,1,4,0,2,0,0,2,0,3,2,0,0,2,1,0,0,2,0,0,0,2,1790,1,1,"London : printed for H. D. Simmons, Pater-Noster Row, M.DCC.XC. [1790].",London,171,male,1738,1816,FALSE,"affects to know to be the will of "" heaven."" The causes certainly are the partial liberty of the prefs the introduction of the ideas of necessary equivalents for all fervices and the encouragement of induftrv, trade, and commerce. The society called Economistes, in correspondence with ingenious men in every"
1180402400_000008,"The nature and tendency of the ecclesiastic constitution in Scotland. A sermon. Preached before the synod of Perth and Stirling, April 16. 1760. By John Bonar, A. M. One of the Ministers of Perth.",John Bonar,95,1,2,2,1,12,4,1,0,1,0,1,1,0,3,1,0,1,2,0,1,1,6,0,0,0,0,0,0,1,3,0,0,0,9,4,0,0,3,1,0,1,3,10,0,0,2,0,0,0,4,0,8,2,1,0,1,0,0,0,1,1760,1,1,"Edinburgh : printed by Sands, Donaldson, Murray, and Cochran. For A. Donaldson, 1760.",Edinburgh,40,male,1722,1761,FALSE,"firuggled so hard to introduce Episcopacy into Scotland, that it had been found by experience, in this country , a successful engine of making the parliament of the .tate, in' which the clergy had a seat, subservient to the designs of the court ; whereas preibytery, being an aristocratical government"
0799000601_000078,"An historical and critical account of the life of Charles the Second, King of Great Britain. After the manner of Mr. Bayle. Drawn from original writers and state papers. To which is added, an appendix of original papers, ... By William Harris, D.D. In two volumes. ...",William Harris,72,2,0,0,1,1,1,2,0,1,2,0,0,0,1,0,0,0,0,2,1,2,1,0,0,0,3,1,0,2,2,0,0,1,2,4,0,3,1,5,6,3,0,6,1,1,2,1,1,1,0,2,2,0,1,0,3,0,0,0,1,1766,1,2,"London : printed for A. Millar, 1766.",London,424,male,1720,1770,FALSE,"which they themselves re eftablifbed and acknowledged s for their supreme power in their other day's humble  representation: and all this, for no apparent cause of i public concernment to the church or commonwealth, but only for difcbmmifiioning nine great officer s in the army; which had not been"
0736600402_000095,"The political and commercial works of that celebrated writer Charles D'Avenant, LL.D. Relating to the Trade and Revenue of England, The Plantation Trade, The East-India Trade, And African Trade. Collected and revised by Sir Charles Whitworth, Member of Parliament. To which is annexed a copious Index. In five volumes. Volume I.",Charles Davenant,71,2,1,0,0,0,3,1,2,2,1,2,2,1,0,2,0,0,3,0,1,0,3,0,1,1,4,1,0,4,3,1,0,1,2,1,0,0,1,3,3,2,3,4,0,4,1,0,0,1,0,0,0,1,0,0,1,0,2,0,0,1771,2,5,"London : printed for R. Horsfield in Ludgate Street, T. Becket and P. A. Dehondt, and T. Cadell in the Strand, and T. Evans in King Street, Covent Garden, MDCCLXXI. [1771].",London,387,male,1656,1714,FALSE,"to the other extreme; and it was reasonable to fear that men should readily embrace servitude, who knew not how to make a right use of liberty . Upon which account many have wondered why our ancient form of government was not at that time altered, and how it came"
0358900102_000186,"The works of John Locke, in four volumes.",John Locke,83,0,3,2,5,1,1,2,0,0,2,1,0,0,0,0,1,0,0,0,0,1,4,1,0,0,1,0,0,1,3,0,0,2,3,0,1,0,0,0,1,9,3,7,0,8,1,0,1,3,1,0,3,3,1,3,1,0,2,1,0,1777,2,4,"London : printed for W. Strahan, J. F. and C. Rivington, L. Davis, W. Owen, S. Baker and G. Leigh, [and 18 others in London], 1777.",London,687,male,1632,1704,TRUE,"in ddfign. Such designs as these (fays he) when "" any king harbours in his thoughts and seriously promotes, he immediately """" gives up all care and thought of the commonwealth; "" so that, according .to him, the neglect of the public good is to be taken as an evidence"
0004800200_000007,"Memoirs of Great Britain and Ireland. From the dissolution of the last parliament of Charles II. until the sea-battle off La Hogue. By Sir John Dalrymple, Bart.","Sir John Dalrymple, 4th Baronet",90,2,0,1,0,1,1,11,0,1,3,1,1,5,1,3,1,0,3,1,0,0,1,0,1,1,0,0,2,0,6,1,2,0,3,3,0,0,3,6,1,2,3,10,0,4,0,0,2,0,0,1,0,0,0,0,0,0,1,0,1,1771,1,1,"Dublin : printed by Boulter Grierson, Printer to the King's Most Excellent Majesty, MDCCLXXI. [1771].",Dublin,578,male,1726,1810,FALSE,"into market, from the time of Henry the VII until the end of the reign of James I. This transition was the more important, because it was made at periods when the interest of money being highlands were sold proportionally low, and when people being ignorant of the art of"
0002200501_000003,"An historical review of the transactions of Europe, from the commencement of the war with Spain in 1739, to the insurrection in Scotland in 1745. With the proceedings in Parliament, and the most remarkable Domestick Occurrences during that Period. To which is added, an impartial history of the late rebellion. Interspersed with Characters and Memoirs, Illustrated with Notes, And Adorned with Maps, Plans, and Heads. In two volumes. ... . By Samuel Boyse, M.A.",Samuel Boyse,81,2,3,2,1,0,1,1,0,4,1,1,0,1,1,0,0,0,5,2,1,0,5,2,0,0,7,0,1,0,1,0,0,0,4,0,1,2,4,1,0,2,2,10,3,2,0,1,2,0,0,1,0,4,0,0,0,0,0,0,0,1747,1,2,"Reading : printed by and for D. Henry in Friar-Street; and sold by J. Robinson at the Golden Lion in Ludgate-Street, London; and by all the booksellers in Great Britain and Ireland, M.DCC.XLVII. [1747]-48.",Reading,441,male,1708,1749,FALSE,"This Defec in the Government of Ruf fa, will, in all probability, prove its Overthrow; for there is scarce an Initance in history of the long Continuance of national Privileges, where military Power once ceafes.to ac in obedience to Civil Authority . pfsweden Swteden, the second of the Northern Powers"
0126700105_000088,"The history of England, from the invasion of Julius Cæsar to the revolution in 1688. In six volumes. By David Hume, Esq.",David Hume,84,1,3,1,1,0,1,3,0,2,1,0,1,0,3,0,0,0,1,3,1,0,7,0,0,0,1,0,0,10,4,0,1,0,2,5,0,0,2,2,1,3,2,6,0,3,2,0,3,2,2,1,0,1,0,0,1,0,1,0,0,1767,5,6,"London : printed for A. Millar; and sold by T. Cadell, 1767.",London,471,male,1711,1776,TRUE,"parliament , arbitrary imprisonments, bil htting soldiers, martial law ; there were the grievances complained of, and against * Fanklyn, p. : 43 rufhl..vol. i. p. So. + Franklyn. p. jl. .Ruihw. vol. i. p.13. Whilocke, p. 9g 1 Rulhw. vol. i. p. : 6 Whitelockc, p. 9 there these"
0427501700_000004,"The present state of the Church of Ireland: containing a description of it's precarious situation; and the consequent danger to the public. Recommended to the serious consideration of the friends of the protestant interest. To which are Subjoined, Some Reflections on the Impracticability of a proper Commutation for Tithes; and A General Account of the Origin and Progress of the Insurrections in Munster. The sixth edition. With an Extract from the Preface to the London Edition, and many very material additions interspersed, and Translations of the Latin Appendixes. By Richard Lord Bishop of Cloyne.",Richard Woodward,79,0,2,0,1,8,6,0,0,5,1,2,0,3,1,6,0,0,2,1,2,1,4,0,1,1,3,0,0,3,4,0,0,0,0,4,0,0,1,1,0,0,0,2,1,1,3,0,0,0,1,0,0,3,1,1,0,0,1,2,0,1787,1,1,"Dublin : printed by W. Sleater, jun. 51, Castle-Street, M.DCC.LXXXVII. [1787].",Dublin,129,male,1726,1794,FALSE,"retained Episcopacy, as congruous to their form of Civil government . It may be observed too, that all there Sovereigns, at the time that they emancipa; : C themselves from Papal oppreiion, were limited in the exercise of their own power , by Privileges of the States , or differ"
0057502200_000002,"The happiness of living under the British government. A sermon occasioned by the murder of the King of the French. Preached at Waldron, in Sussex, on Sunday, the 27th of January, 1793. By the Rev. T. Lewis, Curate.","Lewis, Thomas, curate",90,1,0,1,0,0,0,2,1,0,1,1,0,1,0,0,6,1,1,4,0,7,9,1,1,1,2,0,2,4,7,1,1,1,2,2,0,0,1,0,0,5,0,4,0,2,1,0,2,2,2,0,7,0,0,1,0,0,0,2,0,1793,1,1,"[Tunbridge Wells?] : printed for the author, and sold by J. Sprange, Tunbridge Wells; W. Lee, Lewes; and Messrs. Rivington, St. Paul's Church Yard, London, [1793].",Tunbridge Wells,24,unknown,,,FALSE,"Navy long continue to ride triumphant on the main! Here slavery, with all her numerous (6 merous brood of evils, never dares to show her haggard visage; but Liberty , with her gay smiling train, preads peace and plenty through this happy land . Notwithstanding we are thus blessed, ba7py,"
1147200112_000030,"The works of Dr Jonathan Swift, Dean of St Patrick's, Dublin. In thirteen volumes. Volume I.",Jonathan Swift,74,0,0,4,2,2,0,0,1,2,2,1,1,1,3,2,0,1,0,0,1,0,5,0,0,1,0,0,0,1,0,1,2,1,3,1,0,0,1,1,3,2,0,4,1,5,1,0,2,4,1,1,0,3,1,3,3,0,0,0,0,1774,12,13,"Edinburgh : printed for John Donadlson [sic], Corner of Arundel Street, Strand, London, MDCCLXXIV. [1774].",Edinburgh,395,male,1667,1745,TRUE,"who first opposcd the cbunfel of inviting him, offering, among other arguments against it, the example of Queen klizabcth, who would not so much as susser her successor to be declared, exprefing herself, that she would not live with her gravc ftone always in her sight; although the cafe be"
0299401600_000016,An essay on the English constitution.,Cato,80,0,0,0,0,0,2,2,3,1,1,0,2,3,1,2,1,2,5,2,1,0,8,0,0,3,2,1,0,1,4,0,1,1,7,1,3,1,1,0,1,1,3,6,0,1,1,0,3,1,0,0,0,0,0,1,0,0,0,0,0,1770,1,1,"London : printed for the author, and sold by J. Almon, in Piccadilly, 1770.",London,116,unknown,,,FALSE,"he enters the house is already resolved to follow blindly the orders of his patron. As the number of these mercenary boroughs is very great: the ministry, by this alone, are sure of a third part of the members, which with those they reduce by places, pensions, c. enables them"
0421800100_000044,"Belfast politics: or, a collection of the debates, resolutions, and other proceedings of that town, in the years M,DCC,XCII, and M,DCC,XCIII. With strictures on the test of certain of the Societies of united Irishmen: also, Thoughts on the British Constitution.",,70,0,0,2,0,0,1,2,0,4,0,1,0,1,1,0,1,3,1,1,0,1,3,0,1,3,1,2,0,0,2,1,0,0,1,0,0,2,4,1,4,5,1,1,4,0,3,0,5,0,0,1,4,1,0,1,0,0,0,0,0,1794,1,1,"Belfast : printed by H. Joy, and Co, 1794.",Belfast,341,unknown,,,FALSE,"more numerous and vigorous party will assuredly, after fruggling in vain again the torrent, plunge into the flood of civil contell. They may endedaor to regulate its course and moderate its rage: but they will give it ftrengh and perseverance. They will not be found among the least formidable enemies,"
0502800101_000068,"The spirit of laws. Translated from the French of M. de Secondat, Baron de Montesquieu, by Mr. Nugent, ...",Montesquieu,109,0,1,0,0,0,1,1,1,2,2,2,0,0,4,0,0,0,4,2,4,0,9,2,0,0,1,0,0,14,17,0,0,0,4,1,0,0,2,0,0,5,2,9,3,3,1,0,1,0,0,0,1,2,1,0,2,0,2,2,1,1758,1,2,"London : printed for J. Nourse and P. Vaillant in the Strand, MDCCLVIII. [1758].",London,510,male,1689,1755,TRUE,"the Romans, who made kings in all parts, in order to have inftrulients of slavery t. A proceeding of that kind is absolutely necessary. If the conqueror intends to preserve the conquered country , neither the governors he sends will be able to contain the subjects within duty, not he"
0286300200_000015,"Lectures on the constitution and laws of England: with a commentary on Magna Charta, and illustrations of many of the English statutes. By the late Francis Stoughton Sullivan, LL. D. Royal Professor of Common Law in the University of Dublin. The second edition. To which authorities are added, and a discourse is prefixed, concerning the Laws and Government of England. By Gilbert Stuart, LL. D.","Sullivan, Francis Stoughton",83,0,0,2,1,0,2,2,1,1,2,0,1,2,1,2,1,2,0,1,3,0,3,0,0,0,2,0,0,10,9,0,1,0,2,4,0,0,1,0,0,4,2,2,0,2,0,0,3,1,2,2,3,5,1,0,0,0,0,0,0,1776,1,1,"London : printed for Edward and Charles Dilly in the Poultry; and Joseph Johnson in St. Paul's Church-Yard, M,DCC,LXXVI. [1776].",London,460,male,1719,1776,FALSE,"It relieved their estates from every source of legal oppression. The habeas corpuj ad, which was some years posterior to it, offered the firmest fecuriity to their persons . It produces in a court of justice the body of every prisoner; it makes known the cause of every commit inent;"
0631400800_000003,"An address to the natives of Scotland residing in America. Being an appendix to a sermon preached at Princeton on a general fast. By John Witherspoon, D. D. President of the College at New Jersey.",John Witherspoon,69,0,2,0,1,0,0,1,2,2,4,3,0,0,0,3,1,0,2,2,1,0,6,0,1,0,3,2,1,1,1,1,0,1,0,1,0,0,0,2,1,2,2,2,1,0,1,1,1,1,1,0,1,6,4,0,0,0,0,0,1,1778,1,1,"London : printed for Fielding and Walker, No. 20, Paternoster-Row, M,DCC,LXXVIII. [1778].",London,27,male,1723,1794,FALSE,"eal constitutions . It has been repeated to us, I  know not how' often, by the mercenary ihort fighted writers in favour of fubmniflion to, or reunion with, Great Britain, that we have thriven very much in past times; by our dependance on the mother country , anid' therefore"
0177400900_000003,"Mr. Le Clerc's Extract and judgment of The rights of the Christian church asserted, &c. Translated from his Bibliotheque choisie, tome X. To which is prefix'd, a letter to a noble peer, occasion'd by a late presentment of the Grand Jury of Middlesex.",Jean Leclerc,83,1,4,0,0,3,3,1,0,0,0,0,0,0,0,3,2,0,0,1,1,2,5,1,0,0,2,3,0,3,2,2,1,1,1,4,1,0,1,2,0,2,2,9,2,1,2,0,1,8,0,0,1,3,0,1,1,0,0,0,0,1708,1,1,"London : printed for A. Baldwin near the Oxford Arms in Warwick Lane, 1708.",London,39,male,1657,1736,FALSE,"the Sovereign Authority of King and Parliament : And which pretends not, that they who live under another Government , are for that only in danger of l)amnation. For my own part, though I am persuaded that Episcopal Government , without Tyranny, is the best, as Experience lhews, when it"
0408400400_000002,"A law grammar; or rudiments of the law: compiled from the grounds, principles, Maxims, Terms, Words of Art, Rules, and Moot-Points of our law, in a new, easy and very concise method. For the particular Instruction Of all young Gentlemen, either at Schools, Colleges, or the Universities, or privately educated, Attornies Clerks, and other Persons; Whereby they will acquire a great deal more useful Learning in the Law, than by any of the Books yet published. By Giles Jacob, Gent. Author of the New Law-Dictionary.",Giles Jacob,131,0,2,0,2,2,4,5,0,0,1,0,2,1,1,2,0,1,1,0,6,4,1,0,0,1,7,0,2,47,1,0,0,0,2,2,0,0,1,6,0,2,4,1,0,0,3,0,0,5,4,2,0,1,3,0,1,0,1,0,0,1749,1,1,"[London] : In the Savoy: printed by Henry Lintot, Law-Printer to the King's Most Excellent Majesty; for John Ward, at the King's Arms in Little-Britain, MDCCXLIX. [1749].",London,146,male,1686,1744,FALSE,"and limited Law es Nature is the Law now used in every State . Forttfeue. The Laws of Englandare divided into three Sorts. 1 The Conmmon ilab, which is taken for the Law of Englrnd simply, without any other Law whatsoever, before any Statute was enaced to alter the famie:"
