PassageID,Title,Author,Total termFreq,termFreq(adam),termFreq(america),termFreq(american),termFreq(armi),termFreq(assembl),termFreq(author),termFreq(bodi),termFreq(boston),termFreq(britain),termFreq(british),termFreq(burk),termFreq(charter),termFreq(coloni),termFreq(colonist),termFreq(congress),termFreq(constitut),termFreq(continent),termFreq(countri),termFreq(crown),termFreq(declar),termFreq(england),termFreq(foreign),termFreq(franklin),termFreq(gener),termFreq(govern),termFreq(governor),termFreq(hancock),termFreq(hous),termFreq(independ),termFreq(intoler),termFreq(king),termFreq(liberti),termFreq(massachusett),termFreq(parliament),termFreq(patriot),termFreq(peopl),termFreq(power),termFreq(principl),termFreq(provinc),termFreq(rebellion),termFreq(right),termFreq(state),termFreq(taxat),termFreq(tea),termFreq(time),termFreq(treason),termFreq(troop),termFreq(war),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
1447601400_000029,"The rights of Great Britain asserted against the claims of America: Being an answer to the declaration of the general Congress. The eighth edition. To which is now added, a refutation of Dr. Price's state of the national debt.",James Macpherson,52,0,3,4,0,0,0,0,1,6,0,0,1,4,1,0,0,0,2,0,1,1,1,0,2,3,0,0,1,1,1,1,3,0,0,0,1,1,3,0,1,0,2,0,1,2,0,1,3,1776,1,1,"London : Printed for T. Cadell, in the Strand, 1776.",London,130,male,1736,1796,TRUE,"can discover, it is agreed, that the general Congrels, ·fromn time to time , thall propose fach Amendments of this confitution as may be found neceffatry, wvhich being approved by a majority of the Colony Affembiies, thall be eqjually bindinlg with the reit; of the Articles of this Con fegderation."
0046902600_000002,"Thoughts on the present state of affairs with America, and the means of conciliation. By William Pulteney, Esq. Representative in Parliament for the Town of Shrewsberry; and Brother to Governor Johnstone, one of the Commissioners to negociate Peace with America. To which are added, two appendixes, containing letters wrote by Dr. Franklyn. Also, Extracts from the works of Dr. Tucker, Dean of Gloucester.","William Pulteney, 1st Earl of Bath",80,0,3,4,0,2,0,0,0,4,1,0,4,6,0,0,2,0,6,2,0,0,0,0,4,6,2,0,5,1,0,0,1,0,3,0,4,8,0,0,0,3,0,2,3,4,0,0,0,1778,1,1,"Dublin : printed for William Hallhead, No. 63, Dame-Street, MDCCLXXVIII. [1778].",Dublin,102,male,1684,1764,FALSE,"of our goods or manu fadures; but so soon as the Stamp Ad was rep aled, that combination, and the nonimportation gleeme: t, was dissolved, and great rejoicings were made in confeqcuence of that repeal, in almost exery part of America . At that time many pamphlets were published in"
0411202600_000009,"American independence the interest and glory of Great-Britain. A new edition. To which is added, a copious appendix, containing two additional Letters to the Legislature; a letter to Edmund Burke, Esq; controverting his Principles of American Government. And a postscript, containing new Arguments on the Subject; A Draught for a Bill proposed to be brought into Parliament for restoring Peace and Harmony between Great-Britain and British America, and for perpetuating the same: Together with The essential Materials for a proposed Grand British League and Confederacy, to be entered into by Great-Britain and all the States of British America. The whole of which shews, beyond Denial or Doubt, that by granting the Colonists an unrestrained civil Freedom and Legislative Independence, we may most effectually secure their future Commercial Dependence upon, and consequently shall best promote the Interest and support the Glory of, Great-Britain. It is not to be hoped, in the corrupt State of human Nature, that any Nation will be subject to another, any longer than it finds its own Account in it, and cannot help itself. * * * * * * * * * * * * * * * * * * * * * * * No Creatures suck the Teats of their Dams longer than they can draw Milk from them, or can provide themselves with better Food; nor will any Country continue their Subjection to another, only because their great Grand-Mothers were acquainted. This is the Course of human Affairs, and all wise States will always have it before their Eyes. Trenchard on Plantations and Colonies, in Cato's Letters, No. 106. Anno 1722.",John Cartwright,94,0,3,3,0,0,0,1,0,5,1,0,0,6,1,0,1,0,1,2,0,6,0,0,0,5,3,0,3,1,0,4,4,0,2,0,14,15,0,2,0,9,1,1,0,0,0,0,0,1775,1,1,"London : printed for the author, by H.S. Woodfall. Sold by J. Wilkie, No. 71, St. Paul's Church-Yard; and at the Pamphlet-Shops, M.DCC.LXXV. [1775].",London,191,male,1740,1824,FALSE,"any safety for the people without these ties upon their legifators? vwill a member of the British parliament be bound by any law snated for, and confined to, ti  America ? Muif the purses of the Amerncans be al his mercy, while his own shall be exempt from every"
0150800207_000074,"The history of England from the Revolution to the end of the American War, and Peace of Versailles in 1783. In eight volumes. Designed as a continuation of Mr Hume's History. By T. Smollett, M.D. and others. ...",Tobias Smollett,68,0,1,1,0,3,0,1,0,5,0,0,0,8,0,8,0,0,2,0,5,0,1,0,6,2,1,0,0,1,0,1,2,1,0,0,3,3,0,4,0,1,1,2,0,2,1,0,2,1791,7,8,"Edinburgh : printed for G. Mudie, A. Guthrie, and J. & J. Fairbairn, M,DCC,XCI. [1791].",Edinburgh,648,male,1721,1771,TRUE,"other. In return to this proclamation, the covenanters recriminated, by asserting, that the governor had assumed an unconffitutional power ; nay, a power which the sovereign himself could not legally assume, viz. the making these things be considered as treason which the laws did not deem such; that the people"
0498700700_000011,The rights of Great Britain asserted against the claims of America: being an answer to the declaration of the General Congress.,James Macpherson,61,0,2,5,1,0,0,0,0,2,2,0,0,1,0,7,5,0,2,1,1,3,0,0,4,4,1,0,0,1,0,1,0,0,2,1,1,4,1,2,1,3,0,0,0,1,2,0,0,1776,1,1,"London : printed for T. Cadell, in the Strand, MDCCLXXVI. [1776].",London,106,male,1736,1796,TRUE,"by the LEGISLATURE. They might as well go aronce to the whole supremacy; and save themselves .[ 0.43 1 themselves the trouble of thus supporting a cause untenable on any other grounds.. The three branches of the Legislature united; make daily alterations in the'conftitution of. Great Britain ; and, if"
0666100800_000026,"Historical and political reflections on the rise and progress of the American rebellion. In which The Causes of that Rebellion are pointed out, and the Policy and Necessity of offering to the Americans a System of Government founded in the Principles of the British Constitution, are clearly demonstrated. By the author of Letters to a nobleman, on the conduct of the American war.",Joseph Galloway,76,0,6,3,0,0,0,1,0,7,2,0,0,6,0,4,2,0,4,0,1,0,0,0,1,5,0,0,0,1,0,1,1,0,3,0,7,5,3,0,4,1,3,0,0,3,1,0,1,1780,1,1,"London : printed for G. Wilkie, No. 71, St. Paul's Church-Yard, MDCCLXXX. [1780].",London,141,male,1731,1803,FALSE,""" and violations of the foregoing rights , "" which they pass over ror THE PRESENT,  and "" proceed to state such ads and measures as "" have been adopted since the laif war ."" And in another clause, speaking of the statutes, they add, "" To these grievous"
0227900900_000011,"The trve sentiments of America: contained in a collection of letters sent from the Hovse of Representatives of the province of Massachvtts [sic] Bay to several persons of high rank in this kingdom: together with certain papers relating to a svpposed libel on the governor of that province, ...",Thomas Hollis,73,0,1,2,0,2,2,0,0,3,3,0,1,3,0,0,7,0,1,3,0,1,0,0,1,0,2,0,11,2,0,1,1,0,6,0,7,2,1,2,0,6,0,1,0,0,0,1,0,1768,1,1,"London : printed for I. Almon, 1768.",London,161,male,1720,1774,FALSE,"reason to doubt but your house is duly impressed with its importance, and that such conititu tional measures will be come into as are proper. It seems to be necessary, that all possible care should be taken, that the representations of the several assemblies , upon so delicate a point,"
0956901000_000009,"America's appeal to the impartial world. Wherein the rights of the Americans, as men, British subjects, and as colonists; the equity of the demand, and of the manner in which it is made upon them by Great-Britain, are stated and considered. And, the opposition made by the colonies to acts of Parliament, their resorting to arms in their necessary defence, against the military armaments, employed to enforce them, vindicated. [Eight lines of Scripture texts].",Moses Mather,84,0,7,2,0,6,1,0,0,5,0,0,1,10,1,0,2,0,2,0,3,1,0,0,3,5,0,0,3,0,0,7,3,0,8,0,2,1,0,1,0,5,1,1,0,2,0,0,1,1775,1,1,"Hartford : Printed by Ebenezer Watson, 1775.",Hartford,71,male,1719,1806,FALSE,"""and lower house of assembly , this government "" hears a striking resemblance to our own."" Now, if the parliament hath right to bind the colonists in any iftance of legilation and taxation , it hath in all: Wherein, then, will consist the similarity of the colony confitutions to that"
1535100800_000063,"The History of the second ten years of the reign of George the Third, king of Great Britain, &c. From the conclusion of the third session of the thirteenth Parliament, in 1770, to the end of the last session of the fourteenth Parliament of Great Britain, in 1780.",Robert Macfarlan,64,0,4,1,0,2,0,0,0,1,1,2,0,8,1,0,6,0,2,3,2,0,0,0,0,4,0,0,3,1,0,0,1,0,7,0,2,2,1,0,0,4,0,2,0,3,0,0,1,1783,1,1,"London : Printed for the author, and sold by T. Evens in Paternoster-Row, MDCCLXXXIII. [1783].",London,467,male,1734,1804,FALSE,"of the people ; and without an attention to which, all schemes of government which had been or should be proposed, would prove ineffecual, dangerous or ruinous. From thee facts, it plainly appeared, that the whole exports to North America , the West indies, and Africa, in the year 1704,"
0508100200_000011,"A vindication of the Rev. Mr. Wesley's ""Calm address to our American colonies: "" in some letters to Mr. Caleb Evans. By John Fletcher, ...",John William Fletcher,63,1,2,7,0,0,1,1,1,2,1,0,2,2,3,0,0,0,0,1,0,8,0,0,0,2,0,0,4,0,0,2,1,0,8,1,0,6,0,0,0,4,0,2,0,1,0,0,0,1789,1,1,"London : printed and sold at the New-chapel, City-Road; and at the Rev. Mr. Wesley's preaching-houses in town and country, 1789.",London,73,male,1729,1785,FALSE,"fubjets in England out of three, that is, without a direa representative. You try indeed to obviate this difficulty by intimating, that the vast body of freeborn Englishmen, who have no right to chule their representatives, or who, through absence cannot exercise their right , may; "" content to the"
0985300300_000097,"The characters of the Kings of England, and a concise history of the kingdom, with historical notes. By John Holt. Embellished with a frontispiece.",John Holt,61,0,1,7,4,0,1,2,2,2,0,0,0,4,0,1,0,0,1,2,2,3,0,0,8,0,1,0,2,2,0,1,0,0,1,0,2,2,0,0,0,3,0,1,2,2,0,1,1,1794,1,1,"London : printed for John Stockdale, Piccadilly, 1794.",London,338,male,1743,1801,FALSE,"the Grenville Ad, as it was drawn up and brought in by Mr. Grenville); by which ad, the house was ordered in future, instead of a majority of votes from the whole house at large, to ballot for a committee of thirteen members, who were to decide, under the sacred"
1150100100_000013,The address of the people of Great-Britain to the inhabitants of America.,"Sir John Dalrymple, 4th Baronet",73,0,0,1,0,1,0,0,0,0,0,0,3,2,0,4,4,0,2,2,1,2,0,0,0,5,4,0,6,0,0,4,6,3,2,0,2,5,0,4,1,0,1,0,0,5,0,3,0,1775,1,1,"London : printed for T. Cadell, in the Strand, MDCCLXXV. [1775].",London,61,male,1726,1810,FALSE,"those of party in ingenuous minds. If it did ( 49) did not, we should not complain of acquittals, even though founded in prejudice, and the power of the Crown to pardon would save those whom the injustice of party had condemned. The next of the late Statutes complained of"
1272200502_000135,"Anecdotes of the life of the Right Hon. William Pitt, Earl of Chatham, and of the principal events of his time. With his speeches in Parliament, from the year 1736 to the year 1778. In two volumes. ...",John Almon,62,0,2,2,0,1,1,1,0,3,1,0,2,6,1,0,1,0,0,1,0,0,0,0,2,1,1,0,6,1,0,3,3,0,9,1,2,2,0,3,0,3,2,0,0,1,0,0,0,1792,2,2,"Dublin : printed by William Porter, for P. Wogan, P. Byrne, A. Grueber, W. Mckenzie, J. Moore, J. Jones, W. Jones, R. M`allister, J. Rice, and G. Draper, M.DCC.XCII. [1792].",Dublin,445,male,1737,1805,FALSE,"his Majesty's free and loyal fubjeis, that even itr the Brl tifh ( 360) tifh parliament , that fanauary of liberty and justice, a different sentiment seems of late to have prevailed. Unwilling to intrude upon your attention to the great affairs of slate, the House would only refer your"
0004900102_000016,"The history of England, from the year 1765, to the year 1795. Being a continuation of the histories of Mr. Hume and Dr. Smollett. By J. Barlow, Esq. ...",Joel Barlow,65,0,2,6,0,0,1,1,0,4,0,0,0,10,1,1,0,0,5,1,1,1,1,0,2,0,0,0,0,0,0,0,2,0,2,1,2,2,1,0,0,4,1,3,10,0,0,0,0,1795,2,5,"London : printed for J. Parsons, No. 21, Paternoster Row, 1795.",London,460,male,1754,1812,FALSE,of Amierican rioters -- - uebec bill. -- State of affairs in America -- General Gauge arrilves at Bolton solenn league and covenantt pro.vinzcial colgrejfi general congress propofed meets its efol.vcs subfcriptions fjr the relief of the Bofonlians doluion of parlia ment foreign affairs death of Louis xvth pop ular
0203201100_000022,Reflections on the rise and progress of the American rebellion.,John Wesley,74,0,6,3,0,0,0,1,0,7,1,0,0,6,0,4,2,0,4,0,3,0,0,0,1,4,0,0,0,1,0,1,1,0,2,1,7,4,3,0,3,2,2,0,0,3,0,0,2,1780,1,1,"London : printed by J. Paramore, at the Foundry, Moorfields, MDCCLXXX. [1780].",London,95,male,1703,1791,TRUE,"were prepared for war . To support this fa, the unprejudiced Reader cannot look for stronger proof than their own solemn declarations . Thefce ae the completefd evidence of designs not carried into execution. On these then I rely. In a clause of their claim of rights , on which"
1447601400_000016,"The rights of Great Britain asserted against the claims of America: Being an answer to the declaration of the general Congress. The eighth edition. To which is now added, a refutation of Dr. Price's state of the national debt.",James Macpherson,49,0,1,5,2,1,3,0,1,1,0,0,0,2,0,3,0,0,2,1,1,0,0,0,5,3,0,0,0,1,0,1,0,0,2,2,1,1,0,3,1,0,2,1,0,0,0,2,1,1776,1,1,"London : Printed for T. Cadell, in the Strand, 1776.",London,130,male,1736,1796,TRUE,"and request their aid for the general support of Government ? What would this be, but the total emancipation of the Colonies from that flipremacy for which we contend? But a total emnancipation has been all along thie objzea of those ]Demagogues, who with to erect t~heiit own ufuarped authority"
1203400700_000002,"The examination of Joseph Galloway, Esq; late Speaker of the House of Assembly of Pennsylvania. Before the House of Commons, in a committee on the American papers. With explanatory notes.",Great Britain. Parliament. House of Commons,59,1,4,2,1,1,0,0,0,2,0,0,0,7,0,7,1,1,3,0,3,0,0,0,1,2,0,0,1,4,0,0,1,0,0,0,7,1,3,1,1,1,0,0,0,1,0,2,0,1780,1,1,"London : printed for J. Wilkie, No. 71, in St. Paul's Church-Yard, MDCCLXXX. [1780].",London,89,unknown,,,FALSE,"from the Delaware Counties were confined to prudent and lazwf:, L Measures for obtaining a redress of the general grievances."" The Delegates from Maryland and Virginia were confined to measures"" operating on the commercial connexion of the Colonies with the mother- country , and speedily to procure the return of"
1251500200_000021,The rights of Great Britain asserted against the claims of America: being an answer to the declaration of the General Congress.,James Macpherson,51,0,1,4,0,1,2,0,0,4,1,0,0,4,1,5,0,0,6,0,0,0,1,0,0,1,0,0,0,3,0,1,0,0,1,0,1,0,0,1,2,0,5,2,1,1,0,0,2,1776,1,1,"London : printed for T. Cadell, in the Strand, MDCCLXXVI. [1776].",London,121,male,1736,1796,TRUE,"Revenue arising to the State from the home conlumptibn. But, granting a great Revenue should arise from Rice and Tobacco to the State , what favour do we owe to our Colonies on that head? That Revenue is paid by OURSELVES. The Tax is on the Consumer, and not upon"
0897400400_000006,"An enquiry, whether the guilt of the present civil war in America, ought to be imputed to Great Britain or America. By John Roebuck, M. D. F. R. S.",John Roebuck,62,0,3,3,0,1,0,1,0,2,1,0,1,4,0,0,0,0,5,1,1,4,0,0,2,1,1,0,1,0,0,0,3,0,4,1,3,6,0,3,1,6,1,1,0,0,0,0,1,1776,1,1,"London : printed for John Donaldson, The Corner, for Arundel Street, No. 195, In the Strand, MDCCLXXVI. [1776].",London,71,male,1718,1794,FALSE,"..to;. 6, 024, 00oo,. from. the year. 1704, to 13774 They are now alfb said to have obsained such calth and power , that the whole force ( 25) force of Britain is not able to command their obedience. If therefore in the space of seventy years, they have attained"
0551002000_000026,"Letters of Papinian: in which the conduct, present state, and prospects of the American Congress are examined.",Charles Inglis,49,0,2,3,1,1,1,0,0,4,1,0,2,5,0,1,2,0,1,0,0,2,0,0,2,2,2,0,2,1,0,0,2,0,2,0,0,0,0,2,0,2,3,0,0,0,0,0,3,1779,1,1,"[London] : New York printed: London: reprinted for J. Wilkie, No. 71, St. Paul's Church-Yard, MDCCLXXIX. [1779].",London,92,male,1734,1816,FALSE,"add, that the ties of blood, religion, language, laws and manners, strongly impel each to a coalition, which cannot be said of any other state , with respect to America , but Britain . Providence, nature and reason, therefore point out and demand this union and that union, I firmly"
0099001100_000023,"An appeal to reason and justice, in behalf of the British constitution, and the subjects of the British empire. In which the present important contest with the revolted colonies is impartially considered, the inconsistency of modern patriotism is demonstrated, the supremacy of Parliament is asserted on Revolution Principles, and American independence is proved to be a manifest violation of the rights of British subjects. To which is added, an appendix, containing remarks on a pamphlet intitled, ""thoughts on the present state of affairs with America."" By William Pulteney, Esq.",,88,0,1,6,0,1,5,0,0,6,2,0,0,2,0,5,5,0,0,0,4,0,0,0,3,7,0,0,3,5,0,3,0,0,11,0,4,3,2,1,5,0,2,0,0,2,0,0,0,1778,1,1,"London : printed for W. Nicoll, No. 51, St. Paul's Church-Yard, MDCCLXXVIII. [1778].",London,178,unknown,,,FALSE,"P to See xiith Article Declaration of Congrers. ( o6) to any aas of "" unacknowledged"" individuals. The Congress muff own there was a time when the Colonies allowed themselves to be a part of the briti/h Empire; when they volim taril acknowledged the supreme legislative authority of Parliament to"
0553900203_000064,"Anecdotes of the life of the Right Hon. William Pitt, Earl of Chatham. and of the principal events of his time. With his speeches in Parliament, ... 1736 to ... 1778. In three volumes.",John Almon,62,0,3,3,0,1,0,1,2,1,4,0,0,2,1,0,1,0,0,0,1,3,0,0,3,0,0,0,8,0,0,0,2,1,3,1,1,0,3,5,0,8,2,0,0,2,0,0,0,1797,3,3,"London : printed for L. B. Seeley, 1797.",London,404,male,1737,1805,FALSE,"special, if the law to them hlall seem difficult and doubtful. ""Provided also, that nothing herein contained shall be construed to take from the Defendant, after verdiet found, the right of laying such evidence before the court in which such verdic was found, as may tend to mitigation or extenuation"
1150501400_000007,"The duty of the King and subject, on the principles of civil liberty: Colonists not intitled to Self-Government; or to the same Privileges with Britons; being An answer to Doctor Price's System of fanatical liberty. By the Author of the Political Looking Glass.",Author of the Political looking glass,73,0,4,3,0,0,4,2,0,1,1,0,3,2,0,0,6,0,6,0,0,1,0,0,1,1,0,0,0,1,0,0,7,1,4,0,6,2,4,0,0,5,2,5,0,1,0,0,0,1776,1,1,"London : printed and sold by J. Dixwell, No. 148, in St. Martin's Lane, near Charing Cross, 1776.",London,42,unknown,,,FALSE,"be obliterated from the page of time , and may all such doctrine perish in obnoxious vapour. In latter days, when barbarity ceased, when the world meliorated into civilization, when boundaries and limits were fixed to empire, the right of conquest was allowed and guaranteed by the powers of Europe."
0424000302_000069,"A history of England, in a series of letters from a nobleman to his son. To which are added, two letters on the study and Biography of the Ancient and Modern British Historians. ...",Oliver Goldsmith,63,0,1,3,6,1,0,1,0,2,2,0,0,7,3,4,0,1,0,0,5,0,0,0,8,0,5,0,0,0,0,4,1,0,0,0,0,0,0,2,1,1,0,0,0,1,0,1,3,1800,2,2,"Basil : printed and sold by James Decker. Paris, sold by Levrault Freres, Quai Malaquai, 1800.",Basel,412,male,1728,1774,TRUE,"this ation, the colonists , undismayed by the terrors of a British army , the firength of which they had now tried, began to fortify another hill, opposite Bunker's hill, which produced several skirmishes. To add to the difficulties which the Britith army had to encounter, the Canadians, who had"
0156002100_000002,A very short and candid appeal to free born Britons. By an American.,American,58,0,2,2,0,1,0,0,0,1,2,0,4,2,3,0,6,0,4,1,0,1,0,0,1,1,1,0,1,0,0,2,1,0,6,0,1,4,1,0,0,3,2,1,0,3,0,0,1,1774,1,1,"London : printed for the author, and sold by T. Axtell, at the Royal Exchange, MDCCLXXIV. [1774].",London,29,unknown,,,FALSE,"that the reason Ireland was not taxed by an English parliament was, because they were not represented in that parliament ; and if the parliament in those days had this idea of even a conquered country , sub jeded to the crown of England by the law of arms, through"
1411601400_000002,"The laws of the state of New-Hampshire, together with the Declaration of independence: the definitive treaty of peace between the United States of America and His Britannic Majesty: the Constitution of New-Hampshire, and the Constitution of the United States, with its proposed amendments. Printed by order of the Honorable the General-Court of the state of New-Hampshire, from attested copies, and have since been carefully compared with the originals in the secretary's office.",New Hampshire. Constitution (1784),64,2,2,0,2,1,1,1,0,2,1,0,1,3,0,3,1,0,1,1,5,0,2,1,1,3,0,1,0,3,0,1,0,0,0,0,3,3,0,1,0,2,10,0,0,3,0,1,2,1792,1,1,"Portsmouth [N.H.] : Printed by John Melcher, 1792.",Portsmouth,392,unknown,,,FALSE,"to the civil power , armies , and fu He has combined with others t I foreign to our Constitution , and ul; giving his assent to their acts of pr; For quartering large bodies of a For proteaing them, by a mocl. any murders which they should co |"
1017401700_000012,"Journal of the proceedings of the Congress, held at Philadelphia, September 5, 1774.",United States. Continental Congress,72,0,4,0,1,0,0,1,4,2,2,0,0,6,0,10,1,0,2,1,1,1,0,0,4,0,0,0,0,0,0,2,2,1,3,0,7,2,0,0,0,6,1,0,0,1,2,3,2,1774,1,1,"Philadelphia : Printed by William and Thomas Bradford, at the London Coffee House, M,DCC,LXXIV. [1774].",Philadelphia,147,unknown,,,FALSE,"that despotism, which is preparing to destroy those rights , which God, nature and compact have given to America . THE committee brought in a draught of a letter to General Gauge, and the same being read and amended was ordered to be copied, and to be .signed by the"
0203201100_000005,Reflections on the rise and progress of the American rebellion.,John Wesley,87,0,3,0,0,2,3,0,0,2,5,0,4,4,1,0,4,0,0,3,0,2,0,0,1,11,1,0,0,1,1,4,0,0,2,0,7,7,3,2,1,9,4,0,0,0,0,0,0,1780,1,1,"London : printed by J. Paramore, at the Foundry, Moorfields, MDCCLXXX. [1780].",London,95,male,1703,1791,TRUE,"done to the East-india Company. Had the Parliament , deprived the corporation of every privilege on the same terms, no just man would have called it revere: Because, however weighty might have been the burlhen, their relief from it was left in their own power , and the condition of"
1352500300_000154,"Geography made easy: being an abridgement of the American universal geography. ... To which is added, an improved chronological table of remarkable events, from the creation to the present time. Illustrated with maps of the countries described. Calculated particularly for the use and improvement of schools and academies in the United States of America. By Jedidiah Morse, A.M. Minister of the congregation in Charlestown, near Boston. Published according to act of Congress. [Five lines of quotations].","Rhode Island Historical Society, MWA",63,0,4,4,0,0,0,0,2,2,3,0,0,3,0,5,1,0,0,0,3,0,0,1,6,1,0,0,0,2,0,5,0,0,4,0,1,0,0,2,0,1,2,0,2,1,0,4,4,1794,1,1,"Printed at Boston : by I. Thomas and E.T. Andrews, Faust's statue, no. 45, Newbury Street, 1794.",Boston,469,unknown,,,FALSE,"by Dr. Franklin , who thereupon invented a method of securing buildings from thunder frorms. ISS; liib on defk~royed by an earthquake. a756 one hundred and forty six Englishmen are confined in the black hole at Calcutta, in the Eafit Indies, by order of the Nabob, and one hundred and"
1260900200_000772,"An impartial history of England, from the earliest authentic records, and most genuine historical evidences, to the middle of the year 1799; containing an Authentic, Candid, and circumstantial account, of every memorable transaction, and interesting event, recorded in the Annals of Great Britain, With an Account of its Origin, and progressive State; The many Revolutions it has undergone, its Discoveries, Conquests, Acquisitions, Battles, Sieges, Sea-Fights, and other memorable events. Also, A concise View of the Constitution and Political Establishments of Britain, its Laws, Institutions, Parliaments, Charters, Commerce, &c And an accurate and chronological Account of all the Sovereigns who have swayed the British Sceptre: with an impartial display of their characters. Including, An History of the American War and Revolution. To which is likewise added, histories of the present war, and the Revolutions in France and Holland; together with An Account of the late Rebellion in Ireland, And other important Affairs relating to that Kingdom. The whole interspersed With Remarks, Observations, and Reflections. Selected and compiled from Hume, Smollet, Goldsmith, Robertson, and other approved historians.",,52,0,4,3,0,0,0,1,0,2,0,3,0,4,1,4,0,1,5,0,2,0,1,0,1,1,1,0,2,2,0,1,2,0,0,0,3,2,0,4,0,0,0,0,0,0,0,0,2,1799,1,1,"Blackburn : [print]ed by Hemingway and Nuttall, 1799.",Blackburn,884,unknown,,,FALSE,"mover and his friends had a farther view than merely to authenticate the petition; and the motion being rejected by fifty six to twenty-two, the duke, whose perseverance is almost inexhaustible, moved, ""that mir. Penn flhould be examined at the bar on the next day."" To this, by parliamentary rule,"
0954100700_000006,"An enquiry, whether the guilt of the present civil war in America, ought to be imputed to Great Britain or America.",John Roebuck,62,0,3,3,0,2,0,1,0,1,1,0,1,4,0,0,0,0,5,1,1,4,0,0,3,1,2,0,1,0,0,0,3,0,4,1,3,4,0,4,1,6,0,1,0,0,0,0,1,1776,1,1,"Dublin : James Hoey, at the Mercury, (no. 19.) Parliament-Street, MDCCLXXVI. [1776].",Dublin,75,male,1718,1794,FALSE,"and the whole burdens laid upon them be so small, it is quite unnecessary to urge any further arguments to prove that they have not hitherto been oppressed. And now that it has lately been judged expedient to oblige them to contribute a more equitable share to the support of"
0191000300_000061,"An essay on the origin, progress and establishment of national society; in which the principles of government, the Definitions of physical, moral, civil, and religious Liberty, contained in Dr. Price's Observations, &c. are fairly examined and fully refuted: together with a justification of the legislature, in reducing America to obedience by force. To which is added an appendix on the Excellent and admirable in Mr. Burke's second printed speech of the 22d of March, 1775. By J. Shebbeare, M.D.",John Shebbeare,45,0,1,2,0,0,1,0,1,1,2,3,1,3,1,0,0,0,0,1,0,2,0,0,0,2,0,0,2,0,0,4,0,0,2,0,1,1,0,0,2,5,0,1,5,1,0,0,0,1776,1,1,"London : printed for J. Bew, at No. 28, Pater-Noster-Row, MDCCLXXVI. [1776].",London,223,male,1709,1788,FALSE,"did, by applying to parliament , to have that tax diminished or the ad repealed? He continues: "" But, before they had time to cool, a "" worse provocation was given them, and the stamnp aa ""' was passed. This being an attempt to tax them inter L "" n,"
1762600101_000195,"An historical geographical, commercial, and philosophical view of the American United States, and of the European settlements in America and the West-Indies. By W. Winterbotham. In four volumes. ...",William Winterbotham,65,0,4,4,0,1,1,0,0,1,0,0,0,6,3,0,1,0,3,0,0,3,0,0,5,2,0,0,0,1,0,0,5,0,2,1,3,5,0,1,0,7,0,4,0,0,2,0,0,1795,1,4,"London : printed for the editor; J. Ridgway; H. D. Symonds; and D. Holt, Newark, 1795.",London,603,male,1763,1829,FALSE,"this Colony , together with his Majety, or his iubiitutes, have, in their reprelentative capacity, the only exclusive right and power , to lay taxes and impoffs upon the inhabitants of this Colony ), and that every attempt to vest such power in any other person or persons whatsoever, than"
0488800101_000074,"The history of the American revolution. By David Ramsay,... A new edition. In two volumes. ...",David Ramsay,43,1,2,3,2,0,0,1,2,2,1,0,0,1,2,0,1,0,2,0,1,1,0,0,2,0,0,1,0,0,0,3,0,0,0,1,1,1,0,0,2,3,1,0,0,1,2,0,3,1793,1,2,"London : printed for John Stockdale, 1793.",London,368,male,1749,1815,FALSE,"All other business being suspended, the whole resources of the country were applied in fupportingan army . Though the the Colonists were without discipline, they possessed na 1775 tive valour. Though they had neither gold nor silver,  they possessed a mine in the enthusiasm of their people . Paper"
1519700101_000217,"A geographical, commercial, and philosophical view of the present situation of the United States of America: comprehending a description of the United States ... To which is prefixed, a general account of the discovery of America, by Columbus; general description of the whole continent of America, and the numerous tribes of American Indians, their manners, customs, &c. &c. And to which is added, a view of the present state of the Spanish, French, English and Dutch possessions in America and the West-India islands. Also, an appendix, containing various interesting and valuable papers and instructions relative to cultivating tobacco, rice, maize, sugar, maple tree. &c. In four volumes. Illustrated with numerous large maps, charts, and plates. ... By the Rev. W. Winterbotham.","Stephens, Thomas",58,0,1,6,8,0,1,2,2,2,4,0,0,5,1,0,1,0,3,1,1,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,1,1,0,2,0,1,1,0,0,2,0,7,0,1795,1,4,"New-York : Printed by Tiebout & O'Brien, for J. Reid, L. Wayland, and C. Smith. And sold by Thomas Stephens, no. 57, South Second Street, Philadelphia, and all other booksellers throughout the United States, 1795[-1796].",New York|Philadelphia.,615,unknown,,,FALSE,"brit~ih troops were the aggrcifo; rs. They also made an adldrefs to the inhabitants of Great britain , in which, after comn Plaining of their sufferings, they say,, "" thlere have not detached us from our royal Sovereign; we proses's to be his loytal and dutiful Cubjeas, and though hardly"
