PassageID,Title,Author,Total termFreq,termFreq(acr),termFreq(appurten),termFreq(arabl),termFreq(barlei),termFreq(belong),termFreq(bushel),termFreq(clover),termFreq(contain),termFreq(crop),termFreq(drill),termFreq(expenc),termFreq(experi),termFreq(farm),termFreq(farmer),termFreq(feed),termFreq(feet),termFreq(field),termFreq(foil),termFreq(gave),termFreq(grass),termFreq(half),termFreq(heir),termFreq(held),termFreq(hous),termFreq(improv),termFreq(land),termFreq(late),termFreq(littl),termFreq(manor),termFreq(manur),termFreq(meadow),termFreq(measur),termFreq(oat),termFreq(parcel),termFreq(parish),termFreq(pastur),termFreq(perch),termFreq(piec),termFreq(plant),termFreq(plough),termFreq(pound),termFreq(produc),termFreq(profit),termFreq(quarter),termFreq(rent),termFreq(return),termFreq(rood),termFreq(seed),termFreq(societi),termFreq(sow),termFreq(squar),termFreq(tenement),termFreq(town),termFreq(turnip),termFreq(valu),termFreq(wheat),termFreq(wood),termFreq(worth),termFreq(yard),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
1107400101_000100,"The farmer's tour through the East of England. Being the register of a journey through various counties of this Kingdom, to enquire into the state of agriculture, &c. Containing, I. The particular Methods of cultivating the Soil. II. The Conduct of live Stock, and the modern System of Breeding. III. The State of Population, the Poor, Labour, Provisions, &c. IV. The Rental and Value of the Soil, and its Division into Farms, with various Circumstances attending their Size and State. V. The Minutes of above five hundred original Experiments, communicated by several of the Nobility, Gentry, &c. With Other Subjects that tend to explain the present State of English Husbandry. By the author of the Farmer's letters, and the Tours through the North and South of England. In Four Volumes. ...",Arthur Young,117,11,0,2,7,0,4,4,0,9,1,0,1,1,3,4,0,0,1,0,5,1,0,0,0,0,10,1,0,0,0,2,0,14,0,2,0,0,0,0,3,0,0,2,7,1,1,0,1,0,5,0,0,1,3,0,10,0,0,0,1771,1,4,"London : printed for W. Strahan; W. Nicoll, No. 51. St, Paul's Church-Yard; B. Collins, at Salisbury; and J. Balfour, Edinburgh, MDCCLXXI. [1771].",London,545,male,1741,1820,TRUE,"it, after which they pare and burn again, as above. Some farmers , better than the rest, sow 2 bumhels an acre of ray grafs with the third crop of oats ; and let it lie to grass for four or five years, mowing a load and half of hay"
0242300201_000038,"A six months tour through the north of England. Containing, an account of the present state of agriculture, manufactures and population, in several counties of this kingdom. Particularly, I. The Nature, Value, and Rental of the Soil. II. The Size of Farms, with Account of their Stock, Products, Population, and various Methods of Culture. III. The Use, Expence, and Profit of several Sorts of Manure. IV. The Breed of Cattle, and the respective Profits attending them. V. The State of the Waste Lands which might and ought to be cultivated. VI. The Condition and Number of the Poor, with their Rates, Earnings &c. Vii. The Prices of Labour and Provisions, and the Proportion between them. Viii. The Register of many curious and useful Experiments in Agriculture, and general Practices in rural Oeconomics communicated by several of the Nobility, Gentry, &c. &c. Interspersed with Descriptions of the Seats of the Nobility and Gentry; and other remarkable Objects: Illustrated with Copper Plates of such Implements of Husbandry, as deserve to be generally known; and Views of some picturesque Scenes, which occurred in the Course of the Journey. Experiments on Rearing and Fattening of Hogs. As laid before the Society of Arts, &c. In three volumes. ...",Arthur Young,101,5,0,1,2,0,5,4,0,7,0,0,0,3,4,2,0,2,0,1,5,4,0,0,0,1,8,0,3,0,6,0,0,0,0,1,1,0,0,1,5,0,2,1,6,3,0,0,1,0,5,0,0,0,6,2,3,0,0,1,1770,1,3,"Dublin : printed for P. Wilson, J. Exshaw, H. Saunders, W. Sleater, D. Chamberlaine, J. Potts, J. Holy, jun. J. Williams, W. Colles, J Porter, C. Ingham, and T. Walker, MDCCLXX. [1770].",Dublin,429,male,1741,1820,TRUE,"quarters from off an acre . For beans, they give but one stirring, sow three bushels and half broad cast, never hoe them, nor feed the weeds with sheep: They get about three and half in the open fields , and four quarters in the enclosures. Of peas they sow"
1285702100_000010,"A six weeks tour through the southern counties of England and Wales. Describing, particularly, I. The present state of agriculture and manufacture. II. The different methods of cultivating the soil. III. The success attending some late experiments on various grasses, &c. IV. The various prices of labour and provisions. V. The state of the working poor in those counties, wherein the riots were most remarkable. With descriptions and models of such new invented implements of husbandry as deserve to be generally known. Interspersed with accounts of the seats of the nobility and gentry, and other objects worthy of notice. In several letters to a friend. By the author of the Farmer's letters.",Arthur Young,109,11,0,0,7,1,6,7,0,9,2,0,2,1,1,2,3,3,0,0,2,2,0,0,0,2,1,0,0,0,3,0,0,6,0,0,1,0,0,0,7,0,2,0,6,1,0,0,1,0,6,0,0,1,5,1,6,1,0,0,1768,1,1,"Dublin : printed for J. Milliken in Skinner-Row, M DCC LX Viii. [1768].",Dublin,256,male,1741,1820,TRUE,"a half , or five quarters per acre . These crops are all very considerable; however, I should observe, that besides the abovementioned claying, he every year manures all his turnip land , at the rate of 12, 15, or 20 loads per acre of farmyard dung; which he likewise"
0242300201_000066,"A six months tour through the north of England. Containing, an account of the present state of agriculture, manufactures and population, in several counties of this kingdom. Particularly, I. The Nature, Value, and Rental of the Soil. II. The Size of Farms, with Account of their Stock, Products, Population, and various Methods of Culture. III. The Use, Expence, and Profit of several Sorts of Manure. IV. The Breed of Cattle, and the respective Profits attending them. V. The State of the Waste Lands which might and ought to be cultivated. VI. The Condition and Number of the Poor, with their Rates, Earnings &c. Vii. The Prices of Labour and Provisions, and the Proportion between them. Viii. The Register of many curious and useful Experiments in Agriculture, and general Practices in rural Oeconomics communicated by several of the Nobility, Gentry, &c. &c. Interspersed with Descriptions of the Seats of the Nobility and Gentry; and other remarkable Objects: Illustrated with Copper Plates of such Implements of Husbandry, as deserve to be generally known; and Views of some picturesque Scenes, which occurred in the Course of the Journey. Experiments on Rearing and Fattening of Hogs. As laid before the Society of Arts, &c. In three volumes. ...",Arthur Young,96,9,0,1,0,0,3,1,0,3,3,0,1,1,2,3,4,5,0,0,5,2,0,0,0,0,5,0,0,0,13,0,0,0,0,0,1,0,3,3,4,0,1,0,4,0,0,2,2,0,4,2,0,1,2,2,1,0,1,2,1770,1,3,"Dublin : printed for P. Wilson, J. Exshaw, H. Saunders, W. Sleater, D. Chamberlaine, J. Potts, J. Holy, jun. J. Williams, W. Colles, J Porter, C. Ingham, and T. Walker, MDCCLXX. [1770].",Dublin,429,male,1741,1820,TRUE,"reckons five quarters his mean produce . The tillage he gives his beans consists only in one earth, which, considering them as a preparation for wheat , is by no means good husbandry. He sows four bushels broad cas, does not hoe them, and reaps at a medium about 2z"
0228100100_000019,"Letters and papers on agriculture, planting, &c. selected from the correspondence-book of the Society instituted at Bath, for the encouragement of agriculture, arts, manufactures, and commerce. To which is added, an appendix; containing, a proposal for the further improvement of agriculture, Arts, Manufactures, and Commerce. To which is Added, An Appendix; containing A Proposal for the Further Improvement of Agriculture, by a Member of the Society. And the translation of a letter from Dr. Tissot to Mons. Hirzel, in Answer to Mons. Linguet's Treatise on Bread-Corn and Bread. By Another Member of the Society. Vol.I.",Bath and West of England Society,125,11,0,1,6,0,3,5,0,9,0,0,0,3,1,3,0,3,0,0,7,3,0,0,1,1,7,0,3,0,1,3,0,2,0,0,0,0,3,3,7,0,4,0,5,0,0,0,0,1,4,0,0,0,12,0,11,1,1,0,1788,1,1,"Bath : printed by order of the Society, by R. Cruttwell; and sold by C. Dilly, Poultry, London; and by the booksellers of Bath, Bristol, Salisbury, Glocester, Exeter, &c. &c., MDCCLXXXVIII. [1788].",Bath,368,unknown,,,FALSE,"Mode of Farming pursued by a Member of the Bath Agriculture Society . GENTLEMEN, WV HEN I took my farm , which consistcd of 115 acres , I found the arable undone by improper tillage, and the meadows worn out for want of manure . I will describe the farm"
1107400102_000020,"The farmer's tour through the East of England. Being the register of a journey through various counties of this Kingdom, to enquire into the state of agriculture, &c. Containing, I. The particular Methods of cultivating the Soil. II. The Conduct of live Stock, and the modern System of Breeding. III. The State of Population, the Poor, Labour, Provisions, &c. IV. The Rental and Value of the Soil, and its Division into Farms, with various Circumstances attending their Size and State. V. The Minutes of above five hundred original Experiments, communicated by several of the Nobility, Gentry, &c. With Other Subjects that tend to explain the present State of English Husbandry. By the author of the Farmer's letters, and the Tours through the North and South of England. In Four Volumes. ...",Arthur Young,114,15,0,2,5,0,3,6,0,4,0,0,0,4,2,0,0,1,0,0,3,2,0,0,0,1,9,1,4,0,2,0,0,3,0,0,0,0,0,2,6,1,1,1,6,0,0,1,2,0,5,0,0,0,11,1,7,2,0,1,1771,2,4,"London : printed for W. Strahan; W. Nicoll, No. 51. St, Paul's Church-Yard; B. Collins, at Salisbury; and J. Balfour, Edinburgh, MDCCLXXI. [1771].",London,579,male,1741,1820,TRUE,it answers much better to mow that cropm where hay sells from es. 6d. to 3s. 4d. per C wf. He keeps the lean ones in winter on turnips and malt grains. Proposes to sat on carrots and buek wheat . The following are the particulars of Mr. Thoffin's firm
0242300201_000115,"A six months tour through the north of England. Containing, an account of the present state of agriculture, manufactures and population, in several counties of this kingdom. Particularly, I. The Nature, Value, and Rental of the Soil. II. The Size of Farms, with Account of their Stock, Products, Population, and various Methods of Culture. III. The Use, Expence, and Profit of several Sorts of Manure. IV. The Breed of Cattle, and the respective Profits attending them. V. The State of the Waste Lands which might and ought to be cultivated. VI. The Condition and Number of the Poor, with their Rates, Earnings &c. Vii. The Prices of Labour and Provisions, and the Proportion between them. Viii. The Register of many curious and useful Experiments in Agriculture, and general Practices in rural Oeconomics communicated by several of the Nobility, Gentry, &c. &c. Interspersed with Descriptions of the Seats of the Nobility and Gentry; and other remarkable Objects: Illustrated with Copper Plates of such Implements of Husbandry, as deserve to be generally known; and Views of some picturesque Scenes, which occurred in the Course of the Journey. Experiments on Rearing and Fattening of Hogs. As laid before the Society of Arts, &c. In three volumes. ...",Arthur Young,103,7,0,1,4,1,10,1,0,6,0,0,2,3,1,2,0,2,0,0,3,4,0,0,0,6,3,2,3,0,0,0,0,2,1,0,0,0,0,1,5,0,2,3,2,0,3,0,1,0,4,0,0,4,4,1,4,4,1,0,1770,1,3,"Dublin : printed for P. Wilson, J. Exshaw, H. Saunders, W. Sleater, D. Chamberlaine, J. Potts, J. Holy, jun. J. Williams, W. Colles, J Porter, C. Ingham, and T. Walker, MDCCLXX. [1770].",Dublin,429,male,1741,1820,TRUE,"as a preparative to grass , which answers much better than arable . He He has improved in a few years 2000 acres in the above manner; and he finds from experience , that the whole 2000 acres will be worth one with another 2s. an acre when completed. His"
1102200200_000004,General view of the agriculture of Flintshire.,"Kay, George",108,2,0,0,6,0,1,4,0,12,1,0,0,4,3,1,1,2,0,0,8,0,0,0,2,2,9,0,1,0,4,0,0,7,0,0,4,0,0,1,8,1,2,0,1,1,1,0,4,0,2,0,0,0,2,0,9,0,0,2,1794,1,1,"[Edinburgh : printed by John Moir, 1794].",Edinburgh,25,unknown,,,FALSE,"from being carried down by great floods of rain. Where the gravel, or sandy soil prevails, care is taken to keep the ground as level as possible, to make it retain its moisture. The land in general is ploughed too ebb or hallow, which is a very great error, and"
0141000110_000043,"A description of England and Wales. Containing a particular account of each county ... Embellished with two hundred and forty copper plates, of palaces, castles, cathedrals; ...",,130,14,0,0,5,0,7,4,0,11,0,0,1,4,2,0,2,3,0,0,5,3,0,0,0,7,7,0,0,0,2,0,0,7,0,1,1,0,0,0,4,0,0,2,5,6,0,0,2,0,8,0,0,0,7,0,7,0,3,0,1769,10,10,"London : printed for Newbery and Carnan, 1769-70.",London,310,unknown,,,FALSE,"of itself a new sward; this is their management every six years : but Mr. Young observes, that this part of the country would admit of the Norfolk course of husbandry, and that if the farmers here sowed . turnips . 2 barley . 3 clover , and ray grafs"
0179501100_000019,"Letters and papers on agriculture, planting, &c. selected from the correspondence of the Bath and West of England Society for the encouragement of agriculture, arts, manufactures, and commerce. To which is added an appendix; containing a proposal for the further improvement o agriculture, by a Member of the Society. And the translation of a letter from Dr. Tissot to Mons. Hirzel, in Answer to Mons. Linguet's Treatise on Bread-Corn and Bread. By Another Member of the Society. Vol I.",Bath and West of England Society,125,11,0,1,8,0,2,6,0,9,0,0,0,2,1,3,0,3,0,0,3,3,0,0,1,1,8,0,3,0,2,3,0,2,0,0,1,0,3,3,7,0,4,0,5,0,0,0,0,0,5,0,0,0,12,0,11,1,1,0,1792,1,1,"Bath : printed, by order of the Society, by R. Cruttwell; and sold by C. Dilly, Poultry, London, and by the booksellers of Bath, Bristol, Salisbury, Glocester, Exeter, &c. &c., MDCCXCII. [1792].",Bath,369,unknown,,,FALSE,"GENTLEMEN, W HEN I took my farm , which consisted of 5 acres , I found the arable undone by improper tillage, and the meadows worn out for want of manure . I will describe the farm as nearly as I can. The soil in geheral is composed differently, of"
0799900112_000018,"The statistical account of Scotland. Drawn up from the communications of the ministers of the different parishes. By Sir John Sinclair, Bart. ...","Sir John Sinclair, 1st Baronet",108,3,0,2,8,0,1,2,0,15,2,0,0,6,2,1,0,1,0,1,6,1,0,0,0,7,8,0,1,0,2,2,0,11,0,1,3,0,0,0,2,0,4,0,1,0,0,0,4,0,5,0,0,0,5,0,1,0,0,0,1791,12,21,"Edinburgh : printed and sold by William Creech; and also sold by J. Donaldson, and A. Guthrie, Edinburgh; T. Cadell, J. Stockdale, J. Debrett, and J. Sewel, London; Dunlop and Wilson, Glasgow; Angus and Son; Aberdeen, M,DCC,XCI. [1791].",Edinburgh,627,male,1754,1835,FALSE,"the arable land as infield, and the other three fourths as outfield; but for the better understanding that mode of cropping and management, suppose a farm consisting of 400 acres of arable land (besides meadow and marshy ground unfit for tillage) to have been let, the tenant became bound by"
0604100200_000047,"A six weeks tour, through the southern counties of England and Wales. ... In several letters to a friend. By the author of the Farmer's letters.",Arthur Young,90,13,0,1,4,1,5,3,0,7,4,0,2,2,1,2,4,1,0,0,1,1,0,0,1,1,5,1,0,0,0,0,1,2,0,0,0,0,2,1,4,0,0,1,3,1,1,2,0,0,4,1,0,0,4,0,3,0,0,0,1771,1,1,"Dublin : printed for J. Milliken, 1771.",Dublin,321,male,1741,1820,TRUE,"olkam, Blenheim, or Wilton: But [ 86 ] But each of those houses are superior to this in other particulars; and to form a complete palace, something muf be taken from all. n refpecd of elegance of architecture, y'an stead is second to Holkam. What a building would it be,"
0242300201_000106,"A six months tour through the north of England. Containing, an account of the present state of agriculture, manufactures and population, in several counties of this kingdom. Particularly, I. The Nature, Value, and Rental of the Soil. II. The Size of Farms, with Account of their Stock, Products, Population, and various Methods of Culture. III. The Use, Expence, and Profit of several Sorts of Manure. IV. The Breed of Cattle, and the respective Profits attending them. V. The State of the Waste Lands which might and ought to be cultivated. VI. The Condition and Number of the Poor, with their Rates, Earnings &c. Vii. The Prices of Labour and Provisions, and the Proportion between them. Viii. The Register of many curious and useful Experiments in Agriculture, and general Practices in rural Oeconomics communicated by several of the Nobility, Gentry, &c. &c. Interspersed with Descriptions of the Seats of the Nobility and Gentry; and other remarkable Objects: Illustrated with Copper Plates of such Implements of Husbandry, as deserve to be generally known; and Views of some picturesque Scenes, which occurred in the Course of the Journey. Experiments on Rearing and Fattening of Hogs. As laid before the Society of Arts, &c. In three volumes. ...",Arthur Young,127,11,0,3,5,0,11,5,0,6,0,0,0,5,1,4,0,2,0,0,6,2,0,0,2,0,9,1,1,0,3,0,0,7,0,0,0,0,0,0,6,1,2,0,1,5,0,0,4,0,11,0,0,0,6,2,4,0,0,1,1770,1,3,"Dublin : printed for P. Wilson, J. Exshaw, H. Saunders, W. Sleater, D. Chamberlaine, J. Potts, J. Holy, jun. J. Williams, W. Colles, J Porter, C. Ingham, and T. Walker, MDCCLXX. [1770].",Dublin,429,male,1741,1820,TRUE,"value from 21 to 3/. feed them with Iheep. rape, they sow on new land , pared and burned, never feed it; the crop of seed they reckon about half a last; sow maflin or oats after it. Clover has been sown by no one but Mr. Williamson, who has,"
1598900101_000073,"A six months tour through the North of England. Containing, an account of the present state of agriculture, manufactures and population, in several counties of this kingdom. Particularly, I. The nature, value, and rental of the soil. II. The size of farms, with accounts of their stock, products, population, and various methods of culture. III. The use, expence, and profit of several sorts of manure. IV. The breed of cattle, and the respective profits attending them. V. The state of the waste lands which might and ought to be cultivated. VI. The condition and number of the poor, with their rates, earnings, &c. VII. The prices of labour and provisions, and the proportion between them. VIII. The register of many curious and useful experiments in agriculture, and general practices in rural occonomics, communicated by several of the nobility, gentry, &c. &c. Interspersed with descriptions of the seats of the nobility and gentry; and other remarkable objects: illustrated with copper plates of such implements of husbandry, as deserve to be generally known; and views of some picturesque scenes, which occurred in the course of the journey. In four volumes.",Arthur Young,87,6,0,1,1,0,7,2,0,5,3,0,1,0,2,2,4,4,0,0,2,2,0,0,0,2,4,0,0,0,3,0,0,1,0,0,0,0,0,3,4,0,1,1,5,0,0,2,3,0,7,1,0,0,4,2,1,0,0,1,1771,1,4,"London : Printed for W. Strahan; W. Nicoll, No 51, in St. Paul's Church-Yard; T. Cadell, in the Strand; B. Collins, at Salisbury; and J. Balfour, at Edinburgh, MDCCLXXI. [1771].",London,399,male,1741,1820,TRUE,"sows to peck; s, and reaps at a medium i8 bushels . For barley , after turnips , he gives but one earth, but if on a sallow, three or four; sows four bushels , and gains at an average four quarters . For oats he stirs but once, sows"
0958500101_000044,"A six months tour through the North of England: containing, an account of the present state of agriculture, manufactures and population, in several Counties of this Kingdom. Particularly, I. The Nature, Value, and Rental of the Soil. II. The Size of Farms, with Accounts of their Stock, Products, Population, and various Methods of Culture. III. The Use, Expence, and Profit of several Sorts of Manure. IV. The Breed of Cattle, and the respective Profits attending them. V. The State of the Waste Lands which might and ought to be cultivated. VI. The Condition and Number of the Poor, with their Rates, Earnings, &c. Vii. The Prices of Labour and Provisions, and the Proportion between them. Viii. The Register of many curious and useful Experiments in Agriculture, and general Practices in rural Oeconomics communicated by several of the Nobility, Gentry, &c. &c. Interspersed With Descriptions of the Seats of the Nobility and Gentry; and other remarkable Objects; Illustrated with Copper Plates of such Implements of Husbandry, as deserve to be generally known; and Views of some picturesque Scenes, which occurred in the Course of the Journey. La seule vol de se procurer un corps complet Agriculture, seroit, sans doute, de rassembler les diverses observations quaeroient fourni dans chaque province. Encyclopedie. In Four Volumes. ...",Arthur Young,119,5,0,2,4,0,9,3,0,4,0,0,0,1,5,3,0,5,0,0,4,8,0,0,0,2,10,0,4,0,7,0,0,2,0,1,0,0,0,0,6,0,3,1,10,4,1,0,1,0,8,0,0,1,2,1,2,0,0,0,1770,1,4,"London : printed for W. Strahan; W. Nicoll, No 51. in St. Paul's Church-Yard; B. Collins, at Salisbury; and J. Balfour, at Edinburgh, M.DCC.LXX. [1770]-71.",London,406,male,1741,1820,TRUE,"whereas in Little Weighton, which is barley land , and stands in need of being manured now and then with rape duff, it is not above 4 s. Some of the open land , however, lets as high as I S. and 14s. but it is not much. Enclosures of"
0070200102_000009,"A six months tour through the North of England. Containing, an account of the present state of agriculture, manufactures and population, in several Counties of this Kingdom. Particularly, I. The Nature, Value, and Rental of the Soil. II. The Size of Farms, with Accounts of their Stock, Products, Population, and various Methods of Culture. III. The Use, Expence, and Profit of several Sorts of Manure. IV. The Breed of Cattle, and the respective Profits attending them. V. The State of the Waste Lands which might and ought to be cultivated. VI. The Condition and Number of the Poor, with their Rates, Earnings, &c. Vii. The Prices of Labour and Provisions, and the Proportion between them. Viii. The Register of many curious and useful Experiments in Agriculture, and general Practices in rural Oeconomics communicated by several of the Nobility, Gentry, &c. &c. Interspersed With Descriptions of the Seats of the Nobility and Gentry; and other remarkable Objects: Illustrated with Copper Plates of such Implements of Husbandry, as deserve to be generally known; and Views of some picturesque Scenes, which occurred in the Course of the Journey. In four volumes. ...",Arthur Young,129,18,0,2,8,0,7,6,1,7,1,0,0,4,0,1,0,0,1,0,5,2,0,0,1,2,4,0,0,0,2,0,0,3,0,0,0,0,0,1,8,0,4,0,6,2,2,0,0,0,13,0,0,0,4,1,12,0,1,0,1770,2,4,"London : printed for W. Strahan; W. Nicoll, No 11. in St. Paul's Church-Yard; B. Collins, at Salisbury; and J. Balfour, at Edinburgh, MDCCLXX. [1770].",London,515,male,1741,1820,TRUE,"200 acres , with dry stone walls, double seced, for planting , - - 400 600 In this manner 5000 acres improved at 3 1 per acre , will colt - - - 5, 0 will contain 25 farm houses , and 50 cottages. Reckoning in each family six persons,"
0242300201_000044,"A six months tour through the north of England. Containing, an account of the present state of agriculture, manufactures and population, in several counties of this kingdom. Particularly, I. The Nature, Value, and Rental of the Soil. II. The Size of Farms, with Account of their Stock, Products, Population, and various Methods of Culture. III. The Use, Expence, and Profit of several Sorts of Manure. IV. The Breed of Cattle, and the respective Profits attending them. V. The State of the Waste Lands which might and ought to be cultivated. VI. The Condition and Number of the Poor, with their Rates, Earnings &c. Vii. The Prices of Labour and Provisions, and the Proportion between them. Viii. The Register of many curious and useful Experiments in Agriculture, and general Practices in rural Oeconomics communicated by several of the Nobility, Gentry, &c. &c. Interspersed with Descriptions of the Seats of the Nobility and Gentry; and other remarkable Objects: Illustrated with Copper Plates of such Implements of Husbandry, as deserve to be generally known; and Views of some picturesque Scenes, which occurred in the Course of the Journey. Experiments on Rearing and Fattening of Hogs. As laid before the Society of Arts, &c. In three volumes. ...",Arthur Young,109,7,0,0,5,0,7,1,0,10,3,0,2,0,1,1,2,2,0,0,1,1,1,0,0,0,10,0,0,0,2,0,0,2,0,0,1,0,0,5,6,0,2,4,6,2,2,0,2,0,7,0,0,0,4,1,8,1,0,0,1770,1,3,"Dublin : printed for P. Wilson, J. Exshaw, H. Saunders, W. Sleater, D. Chamberlaine, J. Potts, J. Holy, jun. J. Williams, W. Colles, J Porter, C. Ingham, and T. Walker, MDCCLXX. [1770].",Dublin,429,male,1741,1820,TRUE,"IV x23 mentioned a more expeditious instrument. The following is a sketch of the rake, plate i1. fig. 3 Dr. Hunter has likewise invented a bean hand drill , and also a wheat one, upon the same principle as the turnip one, only differing in size. He has for some"
1333101000_000007,"General view of the agriculture of the county of Tweedale, With observations on the means of its improvement. By Mr. Thomas Johnston. Drawn up for the consideration of the Board of Agriculture and Internal Improvement.","Johnston, Thomas, writer on agriculture",99,6,0,2,3,0,2,3,0,12,4,0,0,3,1,1,2,3,0,0,8,1,0,0,0,1,5,1,1,0,1,0,0,1,0,0,6,0,0,3,1,0,6,1,0,0,1,0,3,0,2,0,0,0,11,1,3,0,0,0,1794,1,1,"London : Printed by W. Bulmer and Co, M.DCC.XCIV. [1794].",London,40,unknown,,,FALSE,"return is from 4 to Io bolls per acre . peaseg. these which before the introduction of trnip, were generally cultivated, being then the only meliorating crop , are now growing more and more out of use, the increase being so small and often precariousq, owing to the early frosts"
0085100301_000434,"England displayed. Being a new, complete, and accurate survey and description of the Kingdom of England, and principality of Wales. Containing, I. A full and ample Account of whatever is remarkable in every County, City, Town, Village, Hamlet, and Parish in England and Wales. II. Description of the various Manufactures and other useful Arts established in different Parts of this Kingdom. III. Accounts of the Nature and Produce of the various Kinds of Land, with a complete History of the modern Improvements in Agriculture, Gardening, &c. IV. An historical Account of all the Forts, Castles, Roman Military Ways, Docks, Harbours, Creeks, Bays, &c. with the Particulars of their ancient and present State. V. A full Description of all the natural and artificial Curiosities of this Kingdom; such as Rocks, Mines, Caverns, Lakes, Grottos, Fossils, Minerals, Abbeys, Cathedrals, Churches, Palaces, and the Seats of the Nobility and Gentry. VI. A faithful Narrative of all Improvements made in the Roads, Rivers, and Canals of this Kingdom, for the Convenience of Travelling, and the Benefit of Inland Navigation. The whole forming such an accurate and comprehensive Account of this Country, as has never yet been published, and will be equally entertaining and instructive. By a society of gentlemen: Each of whom has undertaken that Part for which his Study and Inclination has more immediately qualified him. The particulars respecting England, revised, corrected, and improved, by P. Russell, Esq; and those relating to Wales, by Mr. Owen Price.",Society of Gentlemen,81,7,0,2,2,1,0,5,0,8,1,0,2,6,2,2,2,2,0,1,1,2,0,0,0,2,4,0,0,0,1,0,0,1,0,0,0,0,0,2,1,2,1,0,2,1,0,0,2,0,1,0,0,1,5,3,2,1,2,1,1769,1,2,"London : printed for the authors, by Adlard and Browne, Fleet-Street: and sold by S. Bladon, No. 28, T. Evans, No. 54, and J. Coote, No. 16, in Pater-Noster Row; W. Domville, and F. Blythe, at the Royal Exchange, MDCCLXIX. [1769].",London,469,unknown,,,FALSE,"two thousand acres , employs forrt fi: e horse,, ri: southeast iersai; :, 9 P; 4 zr. s3 Po 1: t servants, and in harvest, fifty in the field . Nine hundred sheep, and twenty-four cows kept: and all this on a tract of land , which, seven years ago,"
