PassageID,Title,Author,Total termFreq,termFreq(blood),termFreq(bodi),termFreq(boil),termFreq(bread),termFreq(cafe),termFreq(cold),termFreq(colour),termFreq(common),termFreq(countri),termFreq(differ),termFreq(drink),termFreq(dry),termFreq(duti),termFreq(eat),termFreq(end),termFreq(fine),termFreq(follow),termFreq(fruit),termFreq(gallon),termFreq(gener),termFreq(glass),termFreq(god),termFreq(half),termFreq(hall),termFreq(hand),termFreq(head),termFreq(heat),termFreq(import),termFreq(inch),termFreq(juic),termFreq(kind),termFreq(leav),termFreq(liquor),termFreq(littl),termFreq(manner),termFreq(mean),termFreq(mix),termFreq(month),termFreq(nation),termFreq(natur),termFreq(offic),termFreq(oil),termFreq(order),termFreq(ounc),termFreq(person),termFreq(pound),termFreq(produc),termFreq(proper),termFreq(quantiti),termFreq(receiv),termFreq(spirit),termFreq(sugar),termFreq(taken),termFreq(togeth),termFreq(water),termFreq(white),termFreq(wine),termFreq(word),termFreq(work),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0292900400_000099,"The london art of cookery, and housekeeper's complete assistant. On a new plan. Made Plain and Easy to the Understanding of every Housekeeper, Cook, and Servant, in the Kingdom. Containing, proper directions for the choice of all kinds of provisions. Instructions for trussing Poultry. Roasting and boiling all Sorts of Butcher's Meat, Poultry, Game, and Fish. Baking, Broiling, and Frying. Sauces for every Occasion. Soups, Broths, Stews, and Hashes. Ragoos and Fricassees. Made Dishes, both plain and elegant. All Sorts of Pies and Puddings-Pancakes and Fritters. Proper Instructions for dressing Fruits and Vegetables. Pickling, Potting, and Preserving. The Preparation of Hams, Tongues, and Bacon. To keep Garden Stuffs and Fruits in Perfection. The whole Art of Confectionary. The Preparation of Sugars. Tarts, Puffs, and Pastics. Cakes, Custards, Jams, and Jellics. Drying, Candying, and Preserving Fruits, &c. Elegant Ornaments for Entertainments, Instructions for Carving. Necessary Articles for Sea-Faring Persons. Made wines, cordial waters, and malt liquors. To which is added, an appendix, Containing Considerations on Culinary Poisons; Directions for making Broths, &c. for the Sick; a List of Things in Season in the different Months of the Year; Marketing Tables, &c. &c. Embellisifed With A Head of the Author, and a Bill of Fare for every Month in the Year, elegantly engraven on Thirteen Copper-Plates. By John Farley, Principal Cook At The London Tavern.","Farley, John",78,0,0,3,1,0,2,2,1,0,2,0,0,0,1,0,4,0,2,4,2,0,0,2,0,1,0,0,0,2,1,2,2,1,2,0,0,2,3,0,1,0,10,0,1,0,3,1,0,1,0,0,5,1,2,4,2,1,0,4,1796,1,1,"London : printed for J. Scatcherd and J. Whitaker, No 12, B. Law, No 13, Ave-Maria-Lane; and G. and T. Wilkie, Paternoster-Row, [1796].",London,499,unknown,,,FALSE,"called Jamaica pepper from the place of its growth; and all spice, from its having the taste of all other spices. It is the fruit of a large tree, the leaves are broad, the flowers are small, and grow II bunches; after which comes the fruit , which is gathered"
1332001500_000115,"The instructor; or, Young man's best companion. Containing spelling, reading, writing, and arithmetic, in an easier way than any yet published. Instructions to write variety of hands, with copies. How to write letters on business or friendship; forms of indentures, bonds, bills of sale, receipts, wills, leases, releases, &c. Merchants accounts, and a short and easy method of shop and book-keeping; with a description of the product, counties, and market-towns in England and Wales, and a list of English and Scots fairs according to the new-style. The method of measuirng carpenters, joiners, sawyers, bricklayers, plasterers, plumbers, masons, glasiers, and painters work. How to undertake each work, and at what price; the rates of each commodity, and the common wages of journeymen, with the description of gunter's line, and coggeshall's sliding-rule. The practical gauger made easy; the art of dialling, and how to erect and six dials; with instructions for dying, colouring, and making colours; and some general observations for gardening every month in the year. To which are added, the family's best companion; and a compendium of geography and astronomy. Also, some useful interest-tables. By George Fisher, accountant.","Fisher, George",95,0,1,7,3,0,1,0,0,0,0,4,3,0,1,0,4,0,0,3,0,1,0,3,0,1,0,0,0,0,3,0,0,2,2,2,0,3,3,0,0,0,2,0,8,0,5,0,0,4,0,0,5,0,1,4,3,13,0,3,1768,1,1,"Edinburgh : Printed by John Gray and Gavin Alston. Sold at their printing house in Jackson's close, MDCCLXVIII. [1768].",Edinburgh,404,male,,,FALSE,"which put a bottle of white wine , and let them intuje in an earthen vefiel two or three days cdoe covered; then bruise the berries in the wine , and firain through fine linen gently, then let it simmer over a moderate fie; scum off the froth, and then"
1164300300_000118,"The instructor: or, young man's best companion. ... By George Fisher, accomptant.","Fisher, George",93,0,1,5,2,0,1,0,1,0,0,7,0,0,1,0,2,1,0,2,0,1,0,4,0,4,0,0,0,0,5,0,3,2,1,1,0,6,2,0,0,0,3,0,8,0,5,0,0,4,0,0,6,0,2,5,2,4,0,2,1772,1,1,"London : printed for J. Fuller, W. Strahan, J. and F. Rivington, R. Baldwin, W. Johnston, [and 8 others in London], 1772.",London,403,male,,,FALSE,"break the Stones, contrary to what was said beto; e concerning the Grapes. A j#ort Wayfor Cherry Wine . Squeeze the Juice of Cherries into a Calk, and thereto put a small Quantity of Sugar , corresponding to the Quin ticy of Juice ; and, when flood a Month ,"
1280100100_000110,"The instructor: or young man's best companion. Containing, spelling, reading, writing, and arithmetic, in an easier Way than any yet published; and how to qualify any Person for Business without the Help of a Master. Instructions to write Variety of Hands, with Copies both in Prose and Verse. How to write Letters on Business or Friendship. Forms of Indentures, Bonds, Bills of Sale, Receipts, Wills, Leases, Releases, &c. Also Merchants' Accompts, and a short and easy Method of Shop and Book-Keeping; with a Description of the Product, Counties and Market-Towns in England and Wales. Together with the Method of measuring Carpenters, Joiners, Sawyers, Bricklayers, Plaisterers, Plumbers, Masons, Glaziers, and Painters Work. How to undertake each Work, and at what price; the Rates of each Commodity; and the common Wages of Journeymen: with the Description of Gunter's Line, and Coggleshall's Sliding Rule. Likewise the practical guager made Easy: the Art of Dialling, and how to erect and fix Dials; with Instructions for Dying, Colouring, and making Colours; and some General Observations for Gardening through every Month in the Year, to which is added, The Family's best companion: With Instructions how to Pickle and Preserve; to make divers Sorts of Wine; and many excellent Plaisters, and Medicines necessary in all Families: And a compendium of the Sciences of Geography and Astronomy: Containing a brief Description of the different Parts of the Earth, and a Survey of the Celestial Bodies. Also some useful interest tables. By George Fisher, Accomptant.","Fisher, George",98,1,0,7,2,0,2,1,1,0,0,2,4,0,0,0,4,0,3,5,0,2,0,3,0,0,0,0,0,0,4,0,0,2,2,2,0,0,1,0,0,0,0,0,4,0,4,0,0,2,0,0,8,0,3,10,2,14,0,3,1800,1,1,"London : published for the proprietors; and printed and sold by H. and G. Mozley, Market-Place, Gainsbro', 1800.",London,341,male,,,FALSE,"coloured : then take them up, and boil the iyrup till they will button on the fide of a plate; and when they are cold , put them up in a Glass close covered for use. To candy Cherries. Take Cherries before they be full ripe, and take out the"
0486300101_001666,"A medicinal dictionary; including physic, surgery, anatomy, chymistry, and botany. In all their branches relative to medicine. Together with a history of drugs; ... With copper plates. By R. James, M.D. Vol. I.","James, Robert",77,0,0,3,4,0,1,1,0,1,3,1,3,0,1,0,1,2,2,0,0,0,0,3,1,2,0,1,0,1,2,3,4,3,4,3,0,3,0,0,0,0,1,2,2,0,2,1,1,3,0,0,5,2,1,2,1,0,1,0,1743,1,1,"London : printed; and sold by T. Osborne, 1743.",London,1107,male,1703,1776,FALSE,"sold no u other kind of Chocolate than what was prepared after this "" manner . "" Rofiius Lentilius, when speaking on this Sub iect, has there Words : "" Blanard orders .a Subtance, re 1 fembling Chocolate, to be made of our own Almonds,, sufficiently triturated, with an Addition"
0217000800_000014,"The practical distiller: or, a brief treatise of practical distillation. In which the doctrine of fermentation is methodically explain'd in a New Method. With the description of a new engine-still, engraved on a copper-plate; which, for its Dispatch of Business, is preferable to any other. To which is added, by way of appendix, a treatise of making artificial wines from several fruits of the British production, interspers'd with many useful Reflections and Observations.",,100,0,1,6,0,1,4,1,0,2,0,3,0,0,0,2,2,1,1,3,1,0,0,3,0,1,1,1,0,0,1,0,0,10,1,1,1,1,2,0,3,0,0,1,3,1,5,1,0,4,0,0,12,0,0,5,2,10,0,2,1734,1,1,"London : printed for B. Lintot, near Temple-Bar, M.DCC.XXXIV. [1734].",London,63,unknown,,,FALSE,"Pound of good fine Sugar , let it stand to dissolve twenty-four Hours (often stirring it about.) Then Tun it in a suitable Cask, and when the Working is over, close it up, and let it sand for three Months : When you Bottle it, put a lump of Loaf"
0544300200_000100,"The instructor: or, young man's best companion: Containing, Spelling, Reading, Writing, and Arithmetick in an easier Way than any yet published; and how to qualify any Person for Business, without the Help of a Master. Instructions to write Variety of Hands, with Copies both in Prose and Verse. How to write Letters on Business or Friendship. Forms of Indentures, Bonds, Bills of Sale, Receipts, Wills, Leases, Releases, &c. Also Merchants Accompts, and a short and easy Method of Shop and Book-Keeping, with a Description of the Product, Counties, and Market-Towns in England and Wales. Together with the Carpenter's plain and exact Rule: Shewing how to measure Carpenters, Joyners, Sawyers, Brick-Layers, Plaisterers, Plummers, Masons, Glasiers, and Painters Work. How to undertake each Work, and at what Price; the Rates of each Commodity, and the common Wages of Journeymen; with Gunter's Line, and Coggeshall's Description of the Sliding Rule. Likewise the Practical Gauger made Easy; the Art of Dialling, and how to erect and fix any Dial; with Instructions for Dying, Colouring, and making Colours; and some General Observations for Gardening every Month in the Year. To which is added, the family's best companion, with Instructions for Marking on Linnen; how to Pickle and Preserve; to make divers sorts of Wines; and many excellent Plaisters and Medicines, necessary in all Families. By George Fisher, Accomptant.","Fisher, George",94,1,0,8,2,0,2,1,1,0,0,2,4,0,0,0,4,0,3,5,0,2,0,3,0,0,0,0,0,0,3,0,0,3,3,1,0,0,2,0,0,0,0,0,3,0,3,0,0,1,0,0,10,0,3,9,2,10,0,3,1735,1,1,"London : printed for A. Bettesworth, and C. Hitch in Pater-Noster-Row,, R. Ware in Amen-Corner,, J. Clark, S. Birt in Duck-Lane, S. Birt in Avemary-Lane ; and J. Hodges on London-Bridge, [1735?].",London,443,male,,,FALSE,"Preserving Pan; then pour a little Liquor of the worit Cherries into it, then boil the Cherries till they are well coloured , then take them up and boil the Syrup till it will button on the Side of a Plate, and, when they are cold , put them up"
0328400300_000103,"The compleat housewife: or, accomplish'd gentlewoman's companion. Being a collection of upwards of six hundred of the most approved receipts With copper plates curiously engraven for the regular Disposition or Placing the various Dishes and Courses. And also bills of Fare for every Month in the Year. To which is added, a Collection of above Three Hundred Family Receipts of Medicines; viz. Drinks, Syrups, Salves, Ointments, and various other Thing, of sovereign and approved Efficacy in most Distempers, Pains, Aches, Wounds, Sores, &c particularly Mrs. Stevens's Medicines for the Cure of the Stone and Gravel, and Dr. Mead's famous Receipt for the Cure of a Bite of a mad Dog; with several other excellent Receipts for the same, which have cured when the Person was disordered, and the salt Water fail'd; never before made publick; fit either for private Families, or such publick-spirited Gentlewomen as would be beneficent to their poor Neighbours. By E. Smith. not in any of the former Impressions.",Eliza Smith,93,3,0,4,0,1,3,0,0,0,0,7,2,0,1,0,1,0,0,3,0,2,0,9,0,5,0,0,0,0,2,0,2,1,2,0,0,2,1,0,0,0,4,0,10,0,8,0,0,3,0,1,1,0,4,4,4,2,0,1,1746,1,1,"London : printed for H. Pemberton, at the Golden-Buck, against St. Dunstan's-Church in Fleet-Street, M.DCC.XLVI. [1746].",London,414,female,,,FALSE,"the more it is worked , the better it is; spread it on leather. A rare .A rare green, Oil for Aches and Bruises. ACHE a pottle of oil of olives, and put it into a stone pot of a gallon , with a narrow mouth; then take foutllernw.ood, wormwood,"
1328800200_000116,"The instructor: or, Young man's best companion. Containing spelling, reading, writing, and arithmetic, in an easier way than any yet published; and how to qualify any person without the help of a master. Instructions to write variety of hands, with copies both in prose and verse. How to write letters on business or friendship, forms of indentures, bonds, bills of sale, receipts, wills, leases, releases, &c. Also merchants' accompts, and a short and easy method of shop and book-keeping; with a description of the product, counties and market-towns in England and Wales; and a list of English and Scots fairs according to the new style. Together with the method of measuring, carpenters', joiners', sawers', bricklayers', plasterers', plumbers', masons', glaziers', and painters' work. How to undertake each work, and at what price; the rates of each commodity; and the common wages of journeymen: with the description of gunter's line, and coggeshall's sliding-rule. Likewise the practical gauger made easy: the art of dialing, and how to erect and fix dials; with instructions for dying, colouring, and making colours; and some general observations for gardening every month in the year. To which are added, the family's best companion; and a compendium of geography and astronomy; also, some useful interest tables. By George Fisher, accomptant.","Fisher, George",85,1,1,5,3,0,1,0,0,0,0,5,3,0,1,0,2,0,0,2,0,1,0,3,0,0,0,0,0,0,5,0,0,2,1,2,0,3,3,0,0,0,2,0,8,0,3,0,0,4,0,0,5,0,2,4,1,9,0,3,1797,1,1,"Glasgow : Printed by J. & A. Duncan, Booksellers, M,DCC,XCVII. [1797].",Glasgow,411,male,,,FALSE,"after you have drawn your bread , then to every quart of damfons put three quarts of fair water , but first boil it very well; then put the water and damfons into a runlet with sugar ; and having stood a time sufficient, bottle it off. Wine of Grapes."
0222700100_000007,"The art of making wines from fruits, flowers, and herbs, all the native growth of Great-Britain. ... The second edition. To which is now added, the complete method of pickling ... Revised, corrected, and greatly enlarged, by William Graham, ...","Graham, William, of Ware",87,1,0,7,0,0,1,0,0,0,1,0,1,0,0,1,5,0,2,6,0,0,0,1,1,0,0,1,0,0,6,0,2,5,3,0,0,3,1,0,1,0,0,1,1,0,3,1,1,1,0,1,4,3,2,5,4,9,0,2,1760,1,1,"London : printed for W. Nicoll, [1760?].",London,67,unknown,,,FALSE,"when pretty ripe, in a dry G day, rub off the down with a clean linen cloth, then lay them in hay or straw, for ten days, to sweat; so cut them in quarters, and take out the core, and bruise them well in. a maihing tub with a wooden"
1340400400_000102,"The instructor: or, Young man's best companion. Containing, spelling, reading, writing, and arithmetick, in an easier way than any yet published; and how to qualify any person for business, without the help of a master. Instructions to write variety of hands, with copies both in prose and verse. How to write letters on business or friendship. Forms of indentures, bonds, bills of sale, receipts, wills, leases, releases, &c. Also merchants accompts, and a short and easy method of shop and book-keeping; with a description of the product, counties and market-towns in England and Wales. Together with the carpenter's plain and exact rule: shewing how to measure carpenters, joiners, sawyers, bricklayers, plasterers, plumbers, masons, glasiers and painters work. How to undertake each work, and at what price; the rates of each commodity, and the common wages of journeymen; with gunter's line; and coggeshall's description of the sliding-rule. Likewise the practical gauger made easy; the art of dialling, and how to erect and fix and dial; with instructions for dying, colouring, and making colours; and some general observations for gardening every month in the year. To which is added, the family's best companion: with instructions for marking on linnen; how to pickle and preserve; to make divers sorts of wine; and many excellent plasters, and medicines, necessary in all families: and a compleat treatise of farriery; or, good advice to gentlemen and farmers; with a choice collection of remedies, very fit for all farriers and grooms. Also some useful interest-tables. By George Fisher, accomptant.","Fisher, George",96,1,0,9,2,0,2,2,1,0,0,2,3,0,0,0,3,0,3,5,0,2,0,3,0,0,0,0,0,0,5,0,0,3,3,1,0,0,2,0,0,0,0,0,4,0,4,0,0,1,0,0,9,0,3,9,2,10,0,2,1755,1,1,"London : Printed for R. Ware, at the Bible and Sun on Ludgate-Hill, M.DCC.LV. [1755].",London,403,male,,,FALSE,"juice , stone the Grapes, and save the juice in the Htoning; take them of and put them up. To prejerve Cherries. First take Tome of the wortf Cherries, and boil them in fair Water , and when the liquoris .well coloured , firain it; tlhen take some of the"
0878300400_000114,"The instructor; or, young man's best companion. Containing spelling, reading, writing, and arithmetic, in an easier way than any yet published; and how to qualify any person without the help of a Master. Instructions to write Variety of Hands, with Copies both in Prose and Verse. How to write Letters on Business or Friendship. Forms of Indentures. Bonds, Bills of Sale, Receipts, Wills, Leases, Releases, &c. Also Merchants Accompts, and a short and easy Method of Shop and Book-Keeping; with a Description of the Product, Counties, and Market-Towns in England and Wales; and a List of the Fairs according to the New Style. Together with the Method of measuring Carpenters, Joiners, Sawyers, Bricklayers, Plasterers, Plumbers, Masons, Glaziers, and Painters Work. How to undertake each Work, and at what Price; the Rates of each Commodity, and the common Wages of Journeymen; with the Description of Gunter's Line, and Coggeshall's Sliding Rule. Likewise the Practical gauger made easy; the Art of Dialling, and how to erect and fix Dials; with Instructions for Dying, Colouring, and making Colours; and some General Observations for Gardening every Month in the Year. To which is added, the family's best companion; with Instructions how to Pickle and Preserve; to make divers Sorts of Wine; and many excellent Plaisters, and Medicines necessary in all Families: and a compendium on the sciences of geography and astronomy; containing a brief Description, of the different Parts of the Earth, and a Survey of the Celestial Bodies. Also some useful interest tables. By George Fisher, Accomptant.","Fisher, George",85,1,0,4,1,0,1,0,1,0,0,7,1,0,1,0,1,1,0,2,0,2,0,4,0,3,0,0,0,0,5,0,1,2,1,3,0,5,3,0,0,0,3,0,8,0,4,0,0,3,0,0,4,0,2,4,0,4,0,3,1798,1,1,"London : printed for A. Millar, W. Cadell, and W. Cater, MDCCXCVIII, [1798].",London,357,male,,,FALSE,"about two days time close it up, and in about tso or three months time it will be tit for drinking , and prove aimolt as good as French wine . v.inle of pera lwbcrr,  or rafterries. ]Mash the berries, and put them into a linen bag, as above"
0457800300_000045,"Dictionarium Domesticum, being a new and compleat houshold dictionary. For the use both of city and country. ... By N. Bailey, ...",Nathan Bailey,90,0,0,8,1,0,2,1,1,0,0,2,3,0,0,0,2,0,3,7,0,0,0,3,0,0,1,0,0,0,4,0,0,3,4,0,1,0,3,0,0,0,1,0,1,0,7,0,0,3,0,2,5,1,2,2,2,9,0,6,1736,1,1,"London : printed for C. Hitch, and C. Davis; and S. Austen, 1736.",London,612,male,,1742,FALSE,"digection in the branch grows thick and coloured , whii before was thin and clear. To preserve this juice in the best condition for brewir. till you have got a iffiicient quantity of it, set what ru: first in the fun, till the rest is procured, to prevent its gro'"
1437900700_000110,"The young man's companion: or, Arithmetick made easy. Containing, plain directions for a young man to attain to read and write true English; the best and easiest instructions for writing variety of hands, with copies both in prose and verse, digested in an alphabetical order. How to write letters of compliment, friendship, or business. Forms of notes, receipts, bills, bonds, indentures, leases and releases, letters of attorney, wills, &c. A short and easy method of shop and book-keeping, merchants-accompts, &c. Direction how to measure carpenters, joiners, sawyers, bricklayers, plaisterers, plummers, masons, glaziers, and painters work. With tables for such as have not learn'd arithmetick. How to compute the charge of building an house, or any part thereof. The rates of each commodity, and the common wages of journeymen[,] measuring, gauging, plotting of land by Gunter's chain, and taking heights and distances by the quadrant, &c. of Gunter's line in measuring globes, bullets, walls, &c. the art of dialling, and how to direct and fix any dial: instructions for dying, colouring, and making of colours. With a description of the counties, cities, parishes, and market-towns in England and Wales. Choice monthly observations in gardening, planting, grafting, and inoculating fruit-trees, and the best time to prune them. To which is added, the family companion for marking on linen, pickling, preserving, making wine of fruit; with many approved and experienced medicines for the poor. Also, exact lists of all the fairs in England and Wales, both fix'd and moveable; wherein the market-towns are likewise distinguish'd by the days of the week, on which their markets are hold. And also, tables of interest at 3, 3 1/2, 4, and 5 per cent. per ann. from one pound progressively to one hundred, and from one day to thirty, and from one month to a year. Written by W. Mather, in a plain and easy stile, that a young man may both readily and easily improve and qualify himself for business, without the help of a master.","Mather, William",103,1,1,10,3,0,2,0,0,0,0,8,1,0,3,0,1,0,0,2,0,2,0,9,0,4,0,0,0,0,1,0,1,5,1,0,0,6,0,0,0,0,2,0,7,0,10,0,0,2,1,0,5,0,5,6,2,2,0,0,1747,1,1,"London : Printed for R. Ware, in Amen-Corner; T. Longman and T. Shewell, in Pater-Noster-Row; and A. Clarke, in St. Paul's Church-Yard, 1747.",London,469,male,,,FALSE,"having a clean Vessel underneath to receive the Liquor ; then tun it up in sweet Hogsheads, and to every Hogihead put six! iaidfuls of damask Role Leaves , then bung it up and rfe it as you have Occasion. To pref'rve Barberries. take I Pound of Barberries picked from"
1303300100_000115,"The instructor; or, Young man's best companion. Containing spelling, reading, writing, and arithmetic, in an easier way than any yet published. Instructions to write variety of hands, with copies. How to write letters on business of friendship; forms of indentures, bonds, bills of sale, receipts, wills, leases, releases, &c. Merchants accounts, and a short and easy method of shop and book-keeping; with a description of the product, counties, and market-towns in England and Wales; and a list of English and Scots fairs according to the new style. The method of measuring carpenters, joiners, sawyers, bricklayers, plaisterers, plumbers, malons, glasiers, and painters work how to undertake each work, and at what price: the rates of each commodity, and the common wages of journey-men, with the description of gunter's line, and coggeshall's sliding rule. The practical gauger made easy; the art of dialing, and how to erect and six dials, with instructions for dyeing, colouring, and making colours; some general observations for gardening every month in the year. To which are added, the family's best companion; and a compendium of geography and astronomy. Also some useful interest-tables. By George Fisher, accountant.","Fisher, George",96,0,0,6,1,0,1,0,0,0,0,4,4,0,0,0,4,0,0,3,0,1,0,4,0,1,0,0,0,0,4,0,0,2,2,1,0,2,4,0,0,0,2,0,8,0,5,0,0,4,0,0,6,0,2,4,3,15,0,3,1786,1,1,"Edinburgh : Printed for W. Coke bookseller, Leith, 1786.",Edinburgh,398,male,,,FALSE,"stopped for a fortnight; then draw it off, and set it up in a cool cellar, and iin two months it will be fit to drink , Rafberry Raferry, wine . Take the rafberries clear from the stalks; to a gallon of which put a bottle of white wine ,"
1132200200_000101,"The instructor: or, young man's best companion. Containing Spelling, Reading, Writing, and Arithmetick, in an easier Way than any yet published; and how to qualify any Person for Business, without the Help of a Master. Instructions to write Variety of Hands, with Copies both in Prose and Verse. How to write Letters on Business or Friendship. Forms of Indentures, Bonds, Bills of Sale, Receipts, Wills, Leases, Releases, &c. Also Merchants Accompts, and a short and easy Method of Shop and Book-Keeping, with a Description of the Product, Counties, and Market-Towns in England and Wales. Together with the Carpenters plain and exact Rule: Shewing how to measure Carpenters, Joyners, Sawyers, Bricklayers, Plaisterers, Plummers, Masons, Glasiers and Painters Work. How to undertake each Work, and at what Price; the Rates of each Commodity, and the common Wages of Journeymen; with Gunter's Line, and Coggeshall's Description of the Sliding Rule. Likewise the Practical Gauger made easy; the Art of Dialling, and how to erect and fix any Dial; with Instructions for Dying, Colouring, and making Colours; and some General Observations for Gardening every Month in the Year. To which is added, the family's best companion, with Instructions for Marking on Linnen; how to Pickle and Preserve; to make divers Sorts of Wine; and many excellent Plaisters and Medicines, necessary in all Families. By George Fisher, Accomptant.","Fisher, George",97,0,0,8,1,0,1,0,1,0,0,4,4,0,0,0,3,0,2,4,0,1,0,1,0,1,0,0,0,0,4,0,0,2,2,2,0,2,4,0,0,0,0,0,4,0,5,0,0,4,0,0,9,0,1,7,3,14,0,3,1737,1,1,"London : printed for James Hodges, at the Looking-Glass on London-Bridge, MDCCXXXVII. [1737].",London,440,male,,,FALSE,"for 3 or 4 Days by the fireside after which let it stand a Week, then Bottle it off, and it will become near as good as, if not exceed, common Claret. Goof Goosberry Wine . the best Way is to take to every 3 Pounds of Fruit , one"
0227700300_000085,"A new present for a servant maid: containing rules for her moral conduct both with respect to herself and her superiors: the whole art of cooking, Pickling, Preserving, &c. &c. and every other Direction necessary to be known in order to render her a Complete, Useful, and Valuable Servant. In Ten Books. I. Necessary Cautions and Precepts for gaining Good will and Esteem. II. Directions for Marketing, or the Method of Chusing all Kinds of Butchers Meat, Fish, Fowl, &c. with Instructions for Carving. III. The Whole Art of Cookery fully displayed, both with regard to Dressing plain Victuals, and also that of made Dishes, Soups, Broths, &c. Together with the best Methods of Pickling all Kinds of Fruits, Buds, Flowers, &c. IV. The Art of Preserving the most useful Fruits, &c. V. The Method of Candying the Fruits, &c. generally kept in a Family. VI. The best Methods of Making all Kinds of English Wines, and giving them the true Flavour of those imported from abroad. Vii. The Whole Art of Distillation; with the Methods of making the Cordial and Sweet scented Waters hitherto used in England, and also those imported from other Countries. Viii. Useful Family Receipts. IX. Some general Rules and Directions for Maid-Servants. X. Instructions for Carving according to the Terms of Art. With Marketing Tables, and Tables for Casting-up Expences, &c. The Whole interspersed with a great Number of Original Receipts, never before published. By Mrs. Eliza Haywood.",Eliza Haywood,103,0,0,9,1,0,6,0,0,0,0,1,1,0,0,2,2,0,0,6,0,0,0,7,0,2,0,1,0,0,3,0,1,5,1,0,1,2,3,0,0,0,0,0,3,0,8,0,1,4,0,1,6,0,2,6,1,15,0,2,1771,1,1,"London : printed for G. Pearch, No. 12, Cheapside; and H. Gardner, opposite St. Clement's Church, in the Strand, M.DCC.LXXI. [1771].",London,292,female,1693,1756,TRUE,"drink . To make Rasberry Wine . TAKE what quantity you think proper of red rats berries before they are quite ripe; pick them dean frong the husks and fralk,, and then put them into the same quantity of water , that has been boiled and fweerened with loaf sugar"
1221100400_000122,"The instructor; or, young man's best companion. Containing spelling, reading, writing, and arithmetic, in an easier way than any yet published. ... To which are added, the family's best companion; and a compendium of geography and astronomy. Also some useful interest-tables. By George Fisher, ...","Fisher, George",81,1,1,5,2,0,1,0,1,0,0,7,1,0,1,0,2,1,0,2,0,1,0,3,0,2,0,0,0,0,4,0,3,2,1,1,0,6,0,0,0,0,3,0,9,0,4,0,0,2,0,0,3,0,1,4,1,4,0,2,1763,1,1,"Edinburgh : printed and sold by Gavin Alston, at his printing-house, 1763.",Edinburgh,405,male,,,FALSE,"cit wine . iwinse ofj.ri,; cbcrris or rajl7erries. miafl the bletlric., and put thein ilto a: linen bag, as above ftid, for; he grasp s, and iqiceezc ttheli into a calk, and then e it \otk as afolelaid in the grapc receipl, CC Int thlis imaniii: r na cilei ry"
