PassageID,Title,Author,Total termFreq,termFreq(afterward),termFreq(area),termFreq(armi),termFreq(bilhop),termFreq(bishop),termFreq(black),termFreq(check),termFreq(colleg),termFreq(colour),termFreq(crown),termFreq(differ),termFreq(equal),termFreq(fourth),termFreq(game),termFreq(guard),termFreq(held),termFreq(judg),termFreq(king),termFreq(knave),termFreq(knight),termFreq(length),termFreq(mean),termFreq(merci),termFreq(order),termFreq(pawn),termFreq(piec),termFreq(plai),termFreq(present),termFreq(queen),termFreq(rook),termFreq(root),termFreq(rule),termFreq(squar),termFreq(street),termFreq(trade),termFreq(white),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
1588800100_000211,"A complete and universal English dictionary: including not only I. An explanation of difficult words and technical terms in all faculties and professions whether in Algebra Anatomy Architecture Arithmetic Astronomy Botany Chymistry Dialling Divinity Gardening Geography Geometry Grammar Heraldry History Husbandry Hydrostatics Law Mathematics Mechanics Military art Music Natural history Navigation Optics Painting Perspective Philosophy Pneumatics Poetry Rhetoric Sculpture Surveying &c. But also II. A pronouncing dictionary in which the proper sounds of English words are so given, that both natives and foreigners may acquire a just pronunciation. III. The origin of each word; with its different meanings; illustrated by authorities, properly accented; and followed by initial letters denoting the part of speech to which it is appropriated. IV. The differences pointed out between words esteemed synonimous. V. An epitome of the history of England; from the time of Egbert to the year 1798, arranged alphabetically under every sovereign's name. VI. A description of the various states, provinces and chief towns of the known world. VII. A statement of the sects and divisions in the Christian church; together with a brief history of the prophets and apostles. VIII. An account of the counties, cities and market-towns in Great Britain, with their distances from London. To which are prefixed a free inquiry into the origin and antiquity of letters: an essay on and grammar of the English language, besides a sketch of the constitution, government and trade of Britain. To the whole is added a chronological series of remarkable events, from the creation to the present period together with a list of the Grecian, Roman and English classics. A new edition corrected and improved by the addition of nearly five hundred articles. By the Rev. James Barclay, curate of Edmonton in Middlesex, and many years master of an academy in Goodman's Fields and at Tottenham.","Barclay, James, Curate of Edmonton",20,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,1,0,0,0,1,1,0,0,2,1,4,1,0,0,0,0,0,2,0,1,2,1799,1,1,"London : Printed for G. G. and J. Robinson; H.L. Gardner; J. Sewell; W.J. and J. Richardson; J. Mathews; W. and J. Otridge; F. and C. Rivington; W. Lowndes; Hookham and Carpenter; D. Ogilvy and son; P. Macqueen; J. Scatcherd; G. Wilkie; C. Law; Darton and Harvey; T.N. Longman; W. Miller; Lee and Hurst, 1799.",London,1033,unknown,,,FALSE,"with a market on Wednesdays. It is in a low wet situation, not far from the river Thames, over which there is a bridge. It is ao miles W. by S. of London. CHERUB, j. aceleftial spirit in the order of angels, placed next to the seraphim; inr scripture variously"
1229600300_000009,"The history of chess, together with short plain and plain instructions, by which any one may easily play at it without the help of a teacher.",Robert Lambe,34,1,0,0,0,0,0,6,0,0,0,1,0,0,4,0,0,0,5,0,1,0,0,0,3,0,2,4,2,3,2,0,0,0,0,0,0,1765,1,1,"London : printed for J. Wilkie in St Paul's Church-Yard, and G. Frier at the bible in Bell-Yard, Temple-Bar, 1765.",London,151,male,1712,1795,FALSE,"IT was formerly a custom in the East, in Persia, and other parts, when any one checked the King for him to add the name of the Piece , with which the check was made; whether it were Pherz, Phil, Pharas, or Ruch. Sucf was the check Afp pherzin, or"
0823900105_000021,"An history of the earth, and animated nature: by Oliver Goldsmith. In eight volumes. ...",Oliver Goldsmith,34,0,0,0,0,0,1,0,0,11,3,1,3,0,3,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,1,2,0,0,0,0,5,1774,5,8,"London : printed for J. Nourse, 1774.",London,431,male,1728,1774,TRUE,"all those birds that have received the name of Eagle. It weighs above twelve pounds. Its length is three feet; the extent of its wings, seven feet four inches; the bill is three inches long, and of a deep blue colour ; and the eye of an hazel colour ."
0722201100_000002,"Annals of gaming; or complete directions for whist, quadrille, piquet, billiards, ... in which is contained, the method of playing ... Including the laws of the several games, ...",Connoisseur,68,0,0,0,0,0,0,0,0,0,0,1,2,1,10,0,0,0,10,13,0,0,3,0,3,0,0,11,0,12,0,0,2,0,0,0,0,1775,1,1,"London : printed for William Lane; T. Axtell; J. Wenman and J. Williams; G. Corrall; S. Hayes; J. Lewis; and T. Lewis, [1775?].",London,221,unknown,,,FALSE,"that are moult usually praised in public or private by profefred gamesters, and the gentry known by the name of the Family. General Rules to be observed by Beginners. WH1N you lead, begin with the bes suit in your hand; if you have a sequence of king , queen ,"
0140500500_000009,"Windsor, and its environs. Containing the curiosities of the town and palace, the Royal chapel of St. George, and the seats in the neigbourhood of Windsor. With a particular account of the ceremonies of the installation of the Knights of the Garter.",,37,0,0,0,0,2,0,0,3,2,2,0,0,0,0,2,1,0,9,0,9,2,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,1768,1,1,"London : printed for Newbery and Carnan, at No. 65, the North Side of St. Paul's Church-Yard; and J. Blakeney, in Windsor, MDCCLXVIII. [1768].",London,101,unknown,,,FALSE,"State. In a Chapel, in the south lie, is painted the History of fjhn the Baptil; and in the iullne lie are painted on large lpadnels of Oak, the Portraits, at full Length , of Prince F.: L wad, Son to Heny VI Edward V and ihury Vll. In the"
0186801100_000032,"A journey through England. In familiar letters from a gentleman here, to his friend abroad.","Macky, John",27,0,0,0,0,1,0,0,0,0,2,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,2,5,0,0,0,3,5,0,1,1714,1,1,"London : printed by J. Roberts, for T. Caldecott, at the Sun against St. Dunstan's Church in Fleet street, 1714.",London,272,male,,,FALSE,"houfes, the One at the Sign of Pontack, a President of the Parliament of Bordeaux, from whose Name the best French Clarets are called so, and where you may bespeak a Dinner from Four or Five Shillings a Head, to a Guinea, or what Sum you please. The other is"
1262401200_000008,"The gentleman and lady's pocket companion for Oxford. Being a short account of what is most worthy observation in the city, and in each college of the university.",,32,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0,2,0,0,2,1,0,4,0,2,0,1,2,0,0,0,3,2,0,1,1747,1,1,"London : printed for M. Cooper, at the Globe in Pater-Noster-Row; and sold by Mr. Clements and Mr. Fletcher in Oxford, 1747.",London,88,unknown,,,FALSE,"and sixteen Choristers, betides Servants. Among the subsequent Bencfaaions to this College was Willian Fitz alan, Earl of Atrun dcl, who stipulated with the President and Fellows, (I Rich. II that they and their Suc celbors for ever should celebrate daily Mass for the Soul of Himself, and the Soul"
0930300100_000023,"The compleat gamester: or, instructions how to play at all manner of usual, and most gentile games, either on cards, dice, billiards, trucks, bowls, or chess. Also the arts and misteries of riding, racing, archery and cock-fighting. To which is added, the game at basset. With a Discourse of Gaming in general. The Description of a Gaming Ordinary, and the Character of a Gamester. With a song on the Game at Piquet. All Regulated by the most Experienc'd Masters.",Charles Cotton,32,0,0,0,0,0,0,0,0,0,0,1,1,1,5,0,0,0,2,2,0,1,4,0,0,0,2,10,0,2,1,0,0,0,0,0,0,1710,1,1,"London : printed for Charles Brome, at the Gun, the West End of St. Paul's-Church, [1710].",London,199,male,1630,1687,FALSE,"Board. You ought to have a special eye to what Cards are played out, that you may know by that means either what to play if you lead, or how to trump securely and advantagioufly. Re negi ng or renouncing, that is, not following thit when you have it in"
0569600102_000220,"The complete dictionary of arts and sciences. In which the whole circle of human learning is explained, And the Difficulties attending the Acquisition of Every Art, Whether Liberal or Mechanical, are Removed, in the most easy and familiar manner. Among the various Branches of Literature explained in this Work are the following, viz. Agriculture Algebra Anatomy Architecture Arithmetic Astronomy Botany Catoptrics Chemistry Chronology Commerce Conics Cosmography Dialling Dioptrics Ethics Fluxions Fortification Gardening Gauging Geography Geometry Grammar Gunnery Handicrafts Heraldry History Horsemanship Husbandry Hydraulics Hydrography Hydrostatics Law Levelling Logic Maritime And Military Affairs Mathematics Mechanics Merchandize Metaphysics Meteorology Music Navigation Optics Painting Perspective Pharmacy Philology Philosophy Physic Pneumatics Rhetoric Sculpture Series Statics Statuary Surgery Surveying Theology, &c. The theological, philological, and critical branches, by the Rev. Temple Henry Croker, A. M. Chaplain to the Right Honourable the Earl of Hillsborough. The medicinal, anatomical, and chemical, by Thomas Williams, M. D. The mathematical by Samuel Clark, Author of an Easy Introduction to the Theory and Practice of Mechanics. and the other parts by several gentlemen particularly conversant in the Arts or Sciences they have undertaken to explain.","Williams, Thomas, M.D.",50,0,0,0,0,2,1,0,2,3,1,0,0,1,0,0,1,0,6,0,10,2,2,0,14,0,1,0,4,0,0,0,0,0,0,0,0,1764,2,3,"London : printed for the authors, and sold by J. Wilson & J. Fell, Pater-Noster Row; J. Fletcher & Co. St. Paul's Church-Yard; J. Coote, Pater-Noster Row; Mess. Fletcher & Hodson, Cambridge; and W. Smith & Co. Dublin, MDCCLXIV. [1764].",London,694,unknown,,,FALSE,"of the black rod. They have also a dean with twelve canons, and petty canons, vergers, and twenty six pensioners, or poor knights . The prelate is the head. This office is veiled in the bishop of Winchester, and has ever been so. Next to the prelate is the chancellor,"
0085801000_000097,"The ambulator; or, the stranger's companion in a tour round London; within the circuit of twenty-five miles: Describing Whatever is remarkable, either for Grandeur, Elegancy, Use, or Curiosity; and comprehending Catalogues of the Pictures by eminent Artists. To which is prefixed, a concise description of London, Southwark, and Westminster, shewing their antiquity, remarkable buildings, extent, &c. &c. &c. Not only of Use to Strangers, but the Inhabitants of this Capital. Collected by a Gentleman for his private Amusements.",,29,1,0,0,0,0,2,0,1,2,1,1,1,0,0,2,0,0,7,0,1,1,0,0,4,0,1,1,2,1,0,0,0,0,0,0,0,1774,1,1,"London : printed for J. Bew, in Pater-Noster-Row, 1774.",London,247,unknown,,,FALSE,"George encountering the dragon, as large as the life, and on the lower border of the drapery is inscribed, VENIENDO restitttit REM, in allusion to King William III who is painted in the habit of the Order , sitting uinder a royal canopy, by Sir Godfrey Kneller. To the throne"
0437100102_000874,"A dictionary of the English language: in which the words are deduced from their originals, and illustrated in their different significations by examples from the best writers. ... By Samuel Johnson, L.L.D. This edition contains a correct standard of pronunciation, and an historical account of the author's life, ... In two volumes. ...",Samuel Johnson,19,0,0,0,0,1,0,0,0,1,0,0,0,1,2,0,0,0,1,0,2,0,0,0,0,1,0,0,1,1,6,0,0,1,0,0,1,1798,2,2,"Dublin : printed by R. Marchbank, 1798.",Dublin,1089,male,1709,1784,TRUE,"of thefecond antthird ROLLYPOOLY, rol- -- n.. sort of the beginning of the rondelau is repeated i: game , in which, when a ball rolls into a an equivocal sense, if pofible. Trwas: r certain place, it wins. A corruption of RONT, rtnt'. n. f. An animal stinted in t."
0086600111_000047,"The world displayed; or, a curious collection of voyages and travels, selected from the writers of all nations. In which the conjectures and interpolations of several vain editors and translators are expunged, Every Relation is made concise and plain, and The Divisions of Countries and Kingdoms are clearly and distinctly noted. Illustrated and embellished with variety of maps and prints By the best Hands. ...",,17,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,2,2,0,1,0,0,2,0,0,0,0,0,0,1,1,1,1,1759,11,20,"London : printed for J. Newbery, at the Bible and Sun, in St. Paul's Church-Yard, MDCCLIX. [1759]-61.",London,219,unknown,,,FALSE,"also fine buildings, as are also the inns. The hospital is likewise well built, and the hall for the sick Knights is hung with tapeiry, where they are attended by Knights , and erred in plate. Poor travellers find e. tertainment here, till they can get a passage to the"
0731400300_000078,"The tutor's guide: being a complete system of arithmetic; with various branches in the mathematics. In six parts, Viz. I. Arithmetic in all its useful Rules, and to each a great Variety of Questions. II. Vulgar Fractions, in all their Parts. III. Decimal Fractions, with the Extraction of Roots of different Powers; to which are added, Rules, &c. for the easy Calculation of Interest and Annuities, &c. IV. Mensuration of both Superficies and Solids, applied to measuring Artificers Work, &c. with a Collection of Questions for Exercise. To which is added, the Specific Gravity of Metals, &c. V. Chronology, or the Method of finding the several Cicles, Epacts, Moveable Feasts, Time of High Water, &c. with a Collection of Questions relating to History; likewise all the most useful Examples on both the Globes. VI. Algebra, wherein the Method of raising and resolving Equations is rende ed easy, and illustrated with Variety of Examples and Numerical Questions. To which is added, an appendix, Containing different Forms of Acquittances, Bills of Exchange, &c. &c. The Whole being designed for the Use of Schools, as a Question Book or a Remembrancer and Instructor, to such who have some Knowledge of Figures, and is adapted for the Use of the Gentleman and Scholar, as well as for the Man of Business: And is recommended by several eminent Mathematicians and School-Masters. The second edition, corrected and improved, with additions. By Charles Vyse, Teacher of the Mathematics, Author of the Young Ladies Accomptant, and Master of the Academy in Old Round Court, Strand.","Vyse, Charles",31,0,10,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,9,2,0,2,1772,1,1,"London : printed for Robinson and Roberts, No. 25, in Pater-Noster-Row, MDCCLXXII. [1772].",London,373,male,1770,1815,FALSE,"- "": Find the Area of the' Triangl A BE, by prob.'rif:; snd of the Secor, A D B E, by the ]aft Problem, their Difference , or Sum of these Areas , will be that 6f th''segment, according as it is less or greater than a Semicircle. E X"
0603800900_000008,"The court gamester. In two parts. Part I. Containing, full and easy instructions for playing the games now in vogue after the best Method; as they are played at Court, and in the Assemblees, viz. Ombre, in all its Branches. Picquet. And, the Royal Game of Chess. Part II. Containing, the knowledge of play, written for Publick Benefit, and the Entertainment of all Fair Players, wherein the Frauds in Play are detected, and the Chances of the Games of Hazard, Pharao, and Basset, are calculated and determined. To which is added, the journal of a gameing lady of quality, a Tale. In a Letter to a Friend. By Dr. Swift.","Seymour, Richard, Esq",59,0,0,0,0,0,2,0,0,4,0,1,0,0,13,0,1,1,12,4,0,0,0,0,0,0,0,17,0,2,0,0,2,0,0,0,0,1732,1,1,"London : printed, and sold by J. Wilford, behind the Chapter-House, near St. Paul's, [1732].",London,200,unknown,,,FALSE,"who made the aft Beafte, are put together, this is but one Stake, and he who wins the Vole, hiall have it made up double to him by the other two, as was hinted before. It is very difficult to win the Vole, and therefore it mould never be undertaken"
0930401500_000011,"A new pocket companion for Oxford: or, guide through the university. Containing an accurate description of the public edifices, the buildings in each of the colleges; the gardens, Statues, Pictures, Hieroglyphicks, and all other Curiosities in the University. With an Historical Account of the Foundation of the several Colleges, and their present State. To which are added, descriptions of the Buildings, Tapestry, Paintings, Sculptures, Temples, Gardens, &c. at Blenheim, Ditchley, Heythrop, Nuneham and Stow, The Seats of His Grace the Duke of Marlborough, The Right Honourable the Earls of Litchfield, Shrewsbury, and Harcourt; and the Marquis of Buckingham. A new edition, corrected, much enlarged, and adorned with a plan of the university and city, and six other plates.",,39,0,1,0,0,2,0,0,10,1,0,0,0,0,0,0,0,0,4,0,1,2,0,0,5,0,2,0,1,8,0,0,0,2,0,0,0,1797,1,1,"Oxford : printed for J. Cooke, near the Clarendon Printing-House, MDCCXCVII. [1797].",Oxford,163,unknown,,,FALSE,"he was constituted Lord High Chancellor of England. In the year 1456 he obtained leave of King Henry VI to convert St. John's Hospital into a College . He appointed a President, forty Fellows, thirty Demies, a Divinity leeturer, Schoolmaster and Usher, four Chaplains, an Organist, eight Clerks, and sixteen"
0915100300_000003,"The polite gamester: containing short treatises on the games of whist, with an artificial memory, quadrille, backgammon, piquet and chess. Together with an essay towards making the doctrine of chances easy to those who understand vulgar arithmetick only. To which are added, some useful tables on annuities for Lives, &c. &c. &c. By Edmund Hoyle, Gent.",Edmond Hoyle,61,0,0,0,0,0,0,0,0,0,0,1,2,1,10,0,0,0,10,9,0,0,3,0,2,0,0,12,1,8,0,0,2,0,0,0,0,1761,1,1,"Dublin : printed for George and Alexander Ewing, M,DCC,LXI. [1761].",Dublin,216,male,1672,1769,FALSE,"DEAL. 6 to - - - is 5 to 4 7 5 - 5 2 85 - - - 5 2 8 5 5 2 9 5 is about - - 2 i With the DEAL, 7 to 6 - - - - is 4 to 3 8 6 -"
0642900405_000013,"The wonders of nature and art; being an account of whatever is most curious and remarkable throughout the world; Whether relating to its Animals, Vegetables, Minerals, Volcanoes, Cataracts, Hot and Cold Springs, and Other Parts of Natural History; or, to the Buildings, Manufactures, Inventions, and Discoveries of its Inhabitants. The whole collected from the writings of the best historians, Travellers, Geographers, and Philosophers, among which are some Original Manuscripts; interspersed with pious Observations and Reflections; illustrated with Notes, and adorned with Copper-Plates. The second edition. ...",,20,1,2,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,1,0,0,0,5,1,0,1,1768,5,6,"London : printed for Newberry and Carnan, sons and successors to the late Mr. John Newberry, at the Bible and Sun, No. 65. the North Side of St. Paul's Church-Yard, MDCCLXVIII. [1768].",London,328,unknown,,,FALSE,"highest to be taken down, the gold whereof was sold to a Jew for twenty-five thousand thousand pistoles, and the copper, being just gilt over anew, was put up again to suppress the murmuring of the people. The Jew, it seems, was found hanged on the tower; and it was"
0258100100_000825,"Dictionarium Britannicum: or a more compleat universal etymological English dictionary than any extant. Containing Not only the Words, and their Explication; but their Etymologies from the Antient British, Teutonick, Low and High Dutch, Saxon, Danish, Norman and Modern French, Italian, Spanish, Latin, Greek, Hebrew, Chaldee, &c. each in its proper Character. Also Explaining hard and technical Words, or Terms of Art, in all the Arts, Sciences, and Mysteries following. Together with Accents directing to their proper Pronuntiation, shewing both the Orthography and Orthoepia of the English Tongue, Viz. in Agriculture, Algebra, Anatomy, Architecture, Arithmetick, Astrology, Astronomy, Botanicks, Catoptricks, Chymistry, Chyromangy, Chirurgery, Confectionary, Cookery, Cosmography, Dialling, Dioptricks, Ethicks, Fishing, Fortification, Gardening, Gauging, Geography, Geometry, Grammar, Gunnery, Handicrafts, Hawking, Heraldry, Horsemanship, Husbandry, Hydraulicks, Hydrography, Hydrostaticks, Law, Logick, Maritime and Military Affairs, Mathematicks, Mechanicks, Merchandize, Metaphysicks, Meteorology, Navigation, Opticks, Otacousticks, Painting, Perspective, Pharmacy, Philosophy, Physick, Physiognomy, Pyrotechny, Rhetorick, Sculpture, Staticks, Statuary, Surveying, Theology, and Trigonometry. Illustrated with near Five Hundred Cuts, for Giving a clearer Idea of those Figures, not so well apprehended by verbal Description. Likewise A Collection and Explanation of Words and Phrases us'd in our antient Charters, Statutes, Writs, Old Records and Processes at Law. Also The Theogony, Theology, and Mythology of the Egyptians, Greeks, Romans, &c. being an Account of their Deities, Solemnities, either Religious or Civil, their Divinations, Auguries, Oracles, Hieroglyphicks, and many other curious Matters, necessary to be understood, especially by the Readers of English Poetry. To which is added, A Collection of Proper Names of Persons and Places in Great-Britain, with their Etymologies and Explications. The Whole digested into an Alphabetical Order, not only for the Information of the Ignorant, but the Entertainment of the Curious; and also the Benefit of Artificers, Tradesmen, Young Students and Foreigners. A Work useful for such as would Understand what they Read and Hear, Speak what they Mean, and Write true English. Collected by several hands, the mathematical part by G. Gordon, the botanical by P. Miller. The whole revis'd and improv'd, with many thousand additions, by N. Bailey,","Gordon, George",27,0,0,2,0,1,1,0,0,0,0,1,0,7,2,0,1,0,0,0,1,0,0,0,1,0,3,0,2,0,0,0,0,4,1,0,0,1730,1,1,"London : printed for T. Cox at the Lamb under the Royal-Exchange, M,DCC,XXX. [1730].",London,822,male,1719,1726,FALSE,"it on his Clerk, while 2 others are contending in Law for the Right of Presentation , L QUA RE trust in matrimonio, ca Writ lying against a Tenant, who after convenable Marriage offered to him by his Lord, marrieth another and entereth upon his Land without having made an"
0451500300_000035,A classical dictionary of the vulgar tongue.,Francis Grose,28,0,0,0,0,0,2,0,0,2,0,1,0,0,0,0,0,1,7,2,8,0,0,0,0,2,0,1,0,0,0,0,0,1,1,0,0,1785,1,1,"London : printed for S. Hooper, NO. 212, High Holborn. MDCCLXXXV. Entered at Stationers Hall, [1785].",London,222,male,1731,1791,FALSE,"frize coat. KILL PRIEST, port wine. KILL DEVIL, new frill burnt rum. KIMBAW, to trick, cheat, or cozen, also to beat, or to bully; let's kimbaw the cul', let's bully the fellow; to set one's arms a kimbaw, vulgarly pronounced a kimbo, is to ret one's hands on the hips,"
0158600200_000096,"Grammaire angloise-françoise, par Mrs. Miège et Boyer, contenant une méthode claire & façile pour acquérir en peu de temps l'usage de l'Anglois; ... Nouvelle edition, corrigée, réformée, & augmentée par M. Mather Flint.",Abel Boyer,35,0,0,0,0,3,0,2,0,0,3,0,0,0,2,0,0,0,4,1,1,0,0,0,0,0,1,14,0,2,2,0,0,0,0,0,0,1779,1,1,"Lyon : chez Jean-Marie Bruyset Pere & Fils, 1779.",Lyon,428,male,1667,1729,FALSE,"mains ou icpt levées. Tai perdu. Vous avc gagni. torus me devez un écu. Vous me le devieq. Nous sums quittes. dornnc moi ma revanche. De tout mon coeur. XXIV Dialogue. Pour jouer aux Echecs & aux Dames. Comment pafferons - nous l'avrs midi, l'après diînée? Jouons une party aux"
1746100600_000070,"Monasticon Eboracense: and the ecclesiastical history of Yorkshire. Containing an account of the first introduction and progress of Christianity in that diocese, ... Adorned with copper-plates, ... To which is added, a scheme and proposals, in order to form a society for compiling a ... history of ... Yorkshire. ... By John Burton, M.D.",John Burton,37,1,0,0,0,3,3,0,2,1,1,3,0,0,0,1,0,0,1,0,4,0,0,0,12,0,0,0,0,0,0,0,2,0,0,0,3,1758,1,1,"York : printed for the author, by N. Nickson, 1758.",York,496,male,1710,1771,FALSE,"government. They came into England A. D. i 244, and used .to carry a cross fixed to a staff in their hands; but afterwards had a cross of red cloth upon their backs and breasts: Their habit was of a blue colour (a). The original of the Auffin Friars, or"
0090701200_000006,"The theory of chess; a treatise, in which the principles and maxims of this game, or rather science, are clearly and concisely explained; As concisely at least, As it might be advisable to attempt: Including Directions for Playing, Modelled and Arranged in an Original Manner: Accompanied with Necessary Illustrations. For the Use of those, Whom the Celebrity of Chess, Has inspired with a wish to become acquainted with it; But who, Not having access to any Professor, Have no better way of acquiring the Rudiments, Than a Recourse to Publications on the subject.","Pratt, Peter",65,0,0,0,0,4,0,11,0,0,0,1,0,0,1,3,0,0,17,0,6,0,1,0,0,0,19,1,0,0,0,0,0,1,0,0,0,1799,1,1,"London : printed for the author, and sold by Samuel Bagster, No. 81, Strand, [1799].",London,118,male,,,FALSE,"together and well supported; and not suffered to straggle forwards alone. A party of these, managed with address, may, in a future part of the game , repair the loss of a capital piece , or do some other signal service. 3 At the same time that you are concerting"
0661201000_000065,"The military medley, containing the most necessary rules and directions for attaining a competent knowledge of the art: to which is added an explication of military terms, alphabetically digested. By Thomas Simes, Esq; Captain of the Queen's Royal Regiment of Foot.","Simes, Thomas",65,0,0,0,0,0,0,0,0,29,9,2,0,1,0,1,0,1,8,0,0,1,0,1,0,0,0,0,0,4,0,0,2,1,0,0,5,1767,1,1,"Dublin : printed by S. Powell in Dame - Street, opposite to Fownes's Street, M,DCC,LXVII. [1767].",Dublin,415,male,1757,1780,FALSE,"errent: The back Part of the Cap to be red; the turn-up to be the Colour of the Front, with the Number of theregiment in the middle Part behind. The royal Regiment, and the six old Corps, differ from the foregoing Rule , as specified hereafter. The Front or Forepart"
1313200500_000022,"Hoyle's games improved: being practical treatises on the following fashionable games, viz. whist quadrille piquet back-gammon chess billiards and tennis. With the established rules of game. By James Beaufort, Esq. of Cavendish-Square.","Rice, James",79,0,0,0,0,0,2,0,0,1,0,2,0,0,11,1,0,1,20,5,0,0,0,0,3,0,0,25,0,8,0,0,0,0,0,0,0,1796,1,1,"Philadelphia : Printed for and sold by H. and P. Rice, no. 50 Market Street. Sold also by James Rice and Co. Market Street, Baltimore, 1796.",Philadelphia|Boston.|Baltimore.,215,unknown,,,FALSE,"fpadil!, mnnill, and ponto, in order to ~rsw ou the trumnps, tiat he might not be ovcer tlr uped, or ide his king . Sans prendlre may also be played , with p~a dill, manill, balto, knave , four and five: thiat is, three matadlores, six tiumnps, anid a knave"
0226900201_000055,"The works of Alexander Pope Esq. In nine volumes, complete. With his last corrections, additions, and improvements; As they were delivered to the Editor, a little before his Death. Together with the commentary and notes of Mr. Warburton.",Alexander Pope,27,0,0,3,0,0,1,0,0,2,3,1,0,0,3,1,0,1,3,3,1,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1757,1,9,"London : printed for A. Millar, J. and R. Tonson, H. Lintot, and C. Bathurst, MDCCLVII. [1757].",London,258,male,1688,1744,TRUE,"whole ages in a bodkin's eye: Gums and Pomatums shall his flight restrain, While clogged he beats his silken wings in vain; 130 Or Alum styptics with contracting power Shrink his thin essence like a rivel'd flower: IMITATIONS. VER. 119 -- cypei doeninus feptemplicis Ajax. Ovid. VER. 121 about the"
1229600300_000005,"The history of chess, together with short plain and plain instructions, by which any one may easily play at it without the help of a teacher.",Robert Lambe,30,0,0,3,0,0,0,0,0,3,1,0,0,0,3,1,0,0,8,0,0,0,0,0,1,4,2,0,0,0,0,0,0,3,0,0,1,1765,1,1,"London : printed for J. Wilkie in St Paul's Church-Yard, and G. Frier at the bible in Bell-Yard, Temple-Bar, 1765.",London,151,male,1712,1795,FALSE,"the use of the Muffulmen of the Turkilih fe LET US now describe the third most valuable, and curious set, the true, genuine, and moll ancient chessmen; which, according to the firll institution of this game , were made in the flape of Animals, which the Persian set of Mufful"
0779100300_000125,"Every young man's companion. Containing. I. rules and directions for reading and writing English. II. A familiar Treatise of Rhetoric, suited to the lowest Capacity. III. Instructions in the Art of Penmanship. IV. Of the Care of forming the Manners. V. Directions for writing Letters, Forms of Address, &c. VI. Practical Arithmetic. Practical Geometry. Vii. Of the Creation of the World. Of the Books of the Old and New Testament. Viii. Of the Circles of the Globe, fixed Stars, Planets, and Comets. IX. Geography; containing the Divisions of the Earth. Of Climates; Explanation of the Terms; general Division of Earth and Sea; different Religions, Languages and Colours of the Inhabitants. Account of Europe, Great-Britain and Ireland, &c. X. Births and Characters of the Monarchs of England, from William the Conqueror to his present Majesty. XI. History of the World, from the Creation to the Assyrian Empire. XII. History of the four Great Monarchies. XIII. Course of Natural Philosophy. XIV. Plain Trigonometry. Astronomical Questions. XV. Dialling, Measuring, Surveying, and Gauging. XVI. Useful Receipts of various Kinds. XVII. Of artificial Fire-Works; how to prepare various Kinds. XVIII. Of printing Mezzotinto Prints, Window Blinds, colouring Prints and Maps, colouring in Oil and painting Timber Work. XIX. Forms of Business in the Mercantile Way, and Forms in Law of general Use. XX. Concise and easy Method of writing Short-Hand. XXI. Mystery of Free Masonry explained. XXII. The common Notion of Spirits, Apparitions and Witches; their Power and Feats exposed. XXIII. General & particular Directions for drawing with the Pencil, and shadowing with Indian Ink. XXIV. List of many things necessary to be known, & &c. Together with A Great Variety of cuts and tables. By W. Gordon, Teacher of the Mathematicks.","Gordon, W.",26,0,5,0,0,0,2,0,0,1,0,0,3,2,0,0,0,0,0,0,0,0,3,0,1,0,2,0,1,0,0,1,2,2,0,0,1,1777,1,1,"London : printed for H. Woodfall, J. Rivington, R. Baldwin, T. Caslon, S. Crowder, G. Robinson, T. Loundes, F. Newbery, and T. Carnan, and B. Collins, in Salisbury, M,DCC,LXXVII. [1777].",London,466,male,,,FALSE,"3.14159 the Circumference of a Circle whose Diameter is Unity. The Line M.D., signifying Malt Depth, is nothing elf but a Line of Numbers in a reverse Order , the Number being set directly against M D on the firr Radius, an is useful to cast up Malt Gauges. On"
