PassageID,Title,Author,Total termFreq,termFreq(ag),termFreq(alembert),termFreq(author),termFreq(book),termFreq(celebr),termFreq(composit),termFreq(diderot),termFreq(eleg),termFreq(encyclopaedia),termFreq(franc),termFreq(french),termFreq(friend),termFreq(gener),termFreq(geniu),termFreq(god),termFreq(govern),termFreq(helvetiu),termFreq(human),termFreq(king),termFreq(knowledg),termFreq(law),termFreq(letter),termFreq(literari),termFreq(literatur),termFreq(majesti),termFreq(merit),termFreq(mind),termFreq(modern),termFreq(moral),termFreq(opinion),termFreq(pari),termFreq(persecut),termFreq(philosoph),termFreq(philosophi),termFreq(polit),termFreq(principl),termFreq(progress),termFreq(public),termFreq(reason),termFreq(reign),termFreq(religi),termFreq(religion),termFreq(rousseau),termFreq(societi),termFreq(superior),termFreq(talent),termFreq(thought),termFreq(truth),termFreq(univers),termFreq(virtu),termFreq(voltair),termFreq(wit),termFreq(work),termFreq(world),termFreq(writer),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
1661900202_000065,"The library, for ...",Andrew Kippis,52,0,0,9,1,0,0,0,2,0,4,1,0,1,2,0,1,0,1,0,0,1,2,0,0,0,1,2,0,0,0,0,1,6,5,0,0,0,0,3,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,2,1762,2,2,"[London, England : R. Griffiths and C. Henderson, 1761-1762].",London,279,male,1725,1795,FALSE,"philosophers and unthinking zealots had brought against him, in consequence of some expressions in that essay, which they did not underfiand. He was attacked with warmth by the Tonne of the great Racine, in a poem entitled Religion , and defended by the ingenious Chevalier Ramsay, who moreover brought about"
0260200600_000018,"The plan of the French Encyclopædia, or Universal dictionary of arts, sciences, trades and manufactures. Being an account of the origin, design, conduct, and execution of that work. Translated from the preface of the French editors, Mess. Diderot and Alembert.",Denis Diderot,55,2,0,2,1,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,6,0,1,0,0,2,6,5,1,2,0,2,0,0,2,0,0,0,0,2,1,2,0,0,0,7,2,3,1752,1,1,"London : printed for W. Innys, T. Longman, C. Hitch and L. Hawes, J. and P. Knapton, S. Birt, J. Ward, J. Hodges, R. Hett, J. and J. Rivington, T. Osborne, J. Shuckburgh, M. Senex, D. Browne, and A. Millar, MDCCLII. [1752].",London,181,male,1713,1784,TRUE,"Doubles of the human Heart, in a Vein of Truth and Elegance joined with Sublimity. Moliere, in finely painting the Foibles and Manners of his Age , has greatly excelled the ancient1comedy. La Fontaine has eclipsed, Elop and Phgedrus; and Boffet has rivalled Denofhewes.; : :; .- The: Atts of"
0311900202_000007,"Morality, extracted from the Confessions of Saint Austin. Translated from the French of Monsieur l'abbé Grou, by Alexander Clinton. ...",Augustine of Hippo,52,4,0,3,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,3,0,0,0,2,3,0,3,0,0,0,2,0,0,3,0,0,7,0,1,3,4,0,0,1,1,2,0,0,3,1,1,0,1,1791,2,2,"London : printed by J. P. Coghlan, No. 37, Duke-Street, Grosvenor-Square; and sold by Messrs. Booker, Bond-Street; Keating, Warwick-Street; Lewis, Russel-Street; and Robinsons, Paternoster Row, M,DCC,XCI. [1791].",London,467,male,354,430,FALSE,"of Jesus Christ? What will he say, at his last judgement, to such preachers and to such hearers? This same depravedness of judgement, by which people adhere to words more than to things, is that which has brought on all the success which the unbelievers of this age have met"
0137200113_000090,Posthumous works of Frederic II. King of Prussia. ...,Frederick II of Prussia,47,0,0,3,0,1,0,0,0,0,2,1,2,0,5,0,1,0,3,2,0,1,1,0,1,0,0,1,0,1,0,0,0,4,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2,0,8,2,2,0,0,1789,13,13,"[London : printed for G.G.J. and J. Robinson, 1789].",London,516,male,1712,1786,TRUE,"was as learned as it was profound, began to sus pe that a man of genius had arisen among them. His Letters on the English then appeared, in which the author , with bold and rapid strokes, painted the manners, arts, religion , and government of that people. His tragedy"
1116400117_000690,"Encyclopaedia; or, A dictionary of arts, sciences, and miscellaneous literature ... Compiled from the writings of the best authors, in several languages ... Illustrated with five hundred and forty-two copperplates. ...",,62,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,3,0,0,1,2,0,0,0,2,1,0,1,0,5,1,0,0,3,5,0,2,0,3,0,18,0,0,1,0,0,1,0,0,3,3,0,1798,17,18,"Philadelphia : Printed by Thomas Dobson, at the stone house, no 41, South Second Street, M.DCC.XCVIII. [1798] (Copy-right secured according to law).",Philadelphia,869,unknown,,,FALSE,"the researches of curious philosophical inquirers. Local circumstances, the influence of climate, the intercourse of nations in different iates of civilization, have been taken. notice of,, causes fer.vingto accelerate or re: .rd 575 ] S 0 C the progress of arts and manners. But out p; operbu Societies . finess"
0052301700_000028,"Lessons to a young prince, by an old statesman, on the present disposition in Europe to a general revolution. The third edition. With the addition of a lesson on the mode of studying and profiting by Reflections on the French revolution, by the Right Honourable Edmund Burke.",David Williams,55,0,0,4,0,1,1,0,0,0,4,2,1,1,1,4,1,0,4,0,1,0,0,0,0,0,2,2,0,5,1,0,0,2,1,0,1,0,3,5,0,0,4,0,0,0,1,0,0,1,1,0,0,1,0,0,1790,1,1,"London : printed for H. D. Simmons, Pater-Noster Row, M.DCC.XC. [1790].",London,171,male,1738,1816,FALSE,"in the opinion of Mr. Burke, trust and right are confounded. Whatever may be alleged on the destination of tithes whatever frauds and villainies have been pratifed to accumulate ecclesiastical riches: being appropriated to the altar, they are sacred, and the application of them to national purposes, is robbery and"
0455700102_000125,"Essays and treatises on several subjects. In two volumes. By David Hume, Esq. ... . Containing Essays, Moral, Political, and Literary.",David Hume,56,3,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,5,0,1,0,0,0,0,0,1,3,3,1,0,0,0,3,3,0,4,0,1,2,0,1,7,0,1,1,0,2,0,2,3,0,2,0,1,0,1768,2,2,"London : printed for A. Millar, A. Kincaid, J. Bell, and A. Donaldson, in Edinburgh. And sold by T. Cadell, in the Strand, MDCCLXVIII. [1768].",London,524,male,1711,1776,TRUE,"who can aspire to the agreeable qualities, and may attempt to please. The MANNER, the ORNAMENTS, the GRACES, which succeed in this ihape, are more arbitrary and casual: But the merit of riper years is almost everywhere the same; and consists chiefly in integrity, humanity , ability, knowledge , and"
0341801100_000076,Correspondence. Letters between Frederic II. and M. D'Alembert. Translated from the French by Thomas Holcroft.,Jean le Rond D'Alembert,54,2,0,3,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,3,0,3,1,1,13,0,2,1,2,0,1,0,1,5,0,0,0,1,0,0,0,1,0,0,1,0,2,2,0,1,1,0,1,0,1,1789,1,1,"London : printed for G. G. J. and J. Robinson, Paternoster - Row, M.DCC.LXXXIX. [1789].",London,465,male,1717,1783,FALSE,"humbly thank your majesty for having thought me worthy to have truths so useful, and so happily expressed, addressed to me. I was particularly enchanted, as a good mathematician ought to be, at the estimate of three hundred and thirty crowns paid instead of one thousand; and I like your"
0020300800_000020,Letters on the Confessions of J.J. Rousseau. By M. Ginguené. Translated from the French.,Pierre-Louis Ginguené,44,0,0,2,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,5,1,0,0,0,3,0,0,0,1,1,3,0,0,0,0,3,2,0,0,0,6,0,0,0,0,1,0,1,7,0,3,0,0,1792,1,1,"London : printed for J. S. Jordan, No. 166, Fleet-Street, 1792.",London,146,male,1748,1816,FALSE,"politenefs wi'th a mixture of finctre and delicate prailfe. A small note, which does not contain a syllable on the question, is all the , E 5 answer answer he receives. His reputation increases, and with it Voltaire's dillance. Reports dictated by falfc zeal, or perhaps more culpa. ble motives,"
0288202100_000006,An account of the destruction of the Jesuits in France. By M. D'Alembert.,Jean le Rond D'Alembert,41,1,0,0,0,0,0,0,0,0,0,6,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,5,3,0,0,1,1,1,0,1,0,0,7,2,1,1,0,1,0,1,0,0,1,2,1766,1,1,"London : printed for T. Becket and P.A. de Hondt, near Surry-Street in the Strand, MDCCLXVI. [1766].",London,241,male,1717,1783,FALSE,"let them be hindered from meddling in anything else. This suppression of praying and chanting, among the Jesuits, before it became a subjea of reproach against them, had been matter of pleasantry, agreeably to the genius of -35 of our nation: "" The Jesuits,"" said they, ""cannot sing, for birds"
0647000202_000011,"The minstrel: in two books. With some other poems. By James Beattie, LL.D. To which are now added, miscellanies. By James Hay Beattie, A.M. With an account of his life and character. In two volumes. ...",James Hay Beattie,39,0,0,3,1,1,2,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2,3,0,0,2,0,0,1,0,1,2,0,0,4,0,0,0,1,1,1,1,2,1,0,0,1,0,2,0,1,1799,2,2,"London : printed by T. Gillet, for C. Dilly; and sold by A. Brown, Aberdeen, 1799.",London,202,male,1768,1790,FALSE,"a politician and moralist, and I believe he writes the "" French tongue in its purity; but I have been stu"" "" Homer's Odyssey, the simplicity of which "" delights me; and with this impression on my mind I cannot just now relish the flowery descriptions of F enelon."" Hle"
1191300101_000048,"Memoirs, illustrating the history of Jacobinism, written in French by the Abbé Barruel, and translated into English by the Hon. Robert Clifford, F. R. S. & A. S. Part I. The Antichristian Conspiracy.",Augustin Barruel,50,0,0,2,0,0,0,11,0,0,1,1,2,0,0,2,0,0,0,1,0,0,5,0,0,1,0,0,0,0,0,3,0,5,0,0,0,0,2,1,0,1,1,0,1,1,0,3,2,0,0,3,0,1,0,0,1798,1,4,"London : printed for the translator, by T. Burton, No. 11, Gate-Street, Lincoln's-Inn Fields. Sold by E. Booker, No. 56, New Bond-Street, 1798.",London,431,male,1741,1820,FALSE,"fear of error, not having paid sufficient attention to them to be certain; but as to Diderot I am * Letters LVII and LVIII VOL. I. N certain, arguments for its defence. Our two disputant friends would soon after meet to felicitate each other on the good success of their"
0657900301_000036,"Miscellaneous works of Edward Gibbon, Esquire. With memoirs of his life and writings, composed by himself: illustrated from his letters, with occasional notes and narrative, by John Lord Sheffield. in Three Volumes. ...",Edward Gibbon,38,3,0,3,0,0,1,0,2,0,1,1,2,0,1,0,0,0,0,0,1,0,1,0,3,0,1,1,0,0,0,2,0,2,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,3,1,1,1796,1,3,"Dublin : printed for P. Wogan, L. White, John Chambers, P. Byrne, John Millikin, James Moore, J. Rice, W. Jones, John Halpen, Peter Moore, H. Fitzpatrick, N. Kelly, and G. Folingsby, 1796.",Dublin,483,male,1737,1794,TRUE,"the long use of a foreign idiom. By the judicious advice of Mr. Mallet, I was dircted to the writings of Swift and Addison; wit and simplicity are their common attributes: but the style of Swift is supported by manly original vigour; that of Addison is adorned by the female"
0357500300_000224,"Lectures on rhetoric and belles lettres. By Hugh Blair, D.D. one of the Ministers of the High Church, and professor of rhetoric and belles lettres in the University, of Edinburgh.",Hugh Blair,52,1,0,2,0,1,5,0,3,0,0,0,0,2,0,0,0,0,1,0,0,2,0,0,0,0,2,2,1,2,0,0,0,10,3,1,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,1,0,4,0,4,1784,1,1,"Philadelphia : Printed and sold by Robert Aitken, at Pope's Head in Market Street, MDCCLXXXIV. [1784].",Philadelphia,479,male,1718,1800,TRUE,"a production merited . His essay on the general History of Europe, since the days of Charlemagne, is not to be considered either as a History, or the proper Plan of an Historical Work ; but only as a series of observations on the chief events that have happened throughout"
1117100107_000833,"Biographia Britannica: or, the lives of the most eminent persons who have flourished in Great Britain and Ireland, from the earliest ages, down to the present Times: Collected from the best Authorites, both Printed and Manuscript, and digested in the manner of Mr Bayle's Historical and critical dictionary. ...",,55,0,0,2,5,2,0,0,1,0,0,0,2,3,0,1,0,0,1,3,1,0,2,0,0,0,0,0,2,2,6,0,0,4,2,0,1,0,0,1,0,1,1,0,1,0,0,2,0,0,0,0,1,4,2,2,1747,1,1,"London : printed for W. Innys, W. Meadows, J. Walthoe, T. Cox, A. Ward, J. and P. Knapton, T. Osborne, S. Birt, D. Browne, T. Longman and T. Shewell, H. Whitridge, R. Hett, C. Hitch, T. Astley, S. Austen, C. Davis, R. Manby and H. S. Cox, C. Bathurst, J. and R. Tonson and S. Draper, J. Robinson, J. Hinton, J. and J. Rivington, and M. Cooper, MDCCXLVII. [1747].",London,726,unknown,,,FALSE,"diatriba. Ludg. Bat. 165o. in 8°. that is,  The Gorgonic spirit deprived of it's llone producing power, or a discourse of the causes, symptoms, and cure of the stone.' This book is generally known by the shorter title of Diatriba de Lithiaj; or,  a Discourse upon the Stone.'"
1261000103_000007,"A view of universal modern history, from the fall of the Roman empire. In three volumes. ... . Translated from the last edition of the celebrated Chevalier Mehegan, by H. Fox.",Guillaume-Alexandre de Méhégan,44,2,0,1,2,0,0,0,1,0,2,0,0,2,1,0,1,0,0,0,2,0,1,0,0,0,1,0,0,1,1,0,2,4,2,1,3,0,0,1,0,0,0,0,2,0,1,0,4,2,0,0,0,3,1,0,1779,3,3,"London : printed for G. Robinson, Pater-Noster Row, MDCCLXXIX. [1779].",London,373,male,1721,1766,FALSE,"of the manner by which the eye discerns objecs. At the same time Antonio de Dominis made one of the most important discoveries in that science, by his very ingenious and equally just theory of the phenomenon of the rain bow. This ws the famous Dominis who at different periods"
0133800600_000013,"Letters, from M. De Voltaire, to several of his friends. Translated from the French by the Rev. Dr. Franklin.",Voltaire,30,0,0,0,3,0,0,6,0,1,0,0,1,0,0,0,0,2,1,0,1,0,2,0,0,0,0,0,0,0,1,0,1,1,2,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,2,1,1,1770,1,1,"London : printed for T. Davies, in Russel-Street, Covent-Garden; and J. Wheble, at No. 20, Pater-Noster Row, MDCCLXX. [1770].",London,237,male,1694,1778,TRUE,"bad one. It is the performance of an honest man, who paints firongly what he has himself fecn and well observed. In a word, have thef gentlemen publicly offended you? It does not E 2 ap( () of the company; who, in his turn, endeavoured to raise the laugh against"
0245300202_000106,"Memoirs of the life and reign of Frederick, the Third King of Prussia. By Joseph Towers, L.L.D. In two volumes. The second edition, with additions. ...",Joseph Towers,39,1,0,3,1,0,0,0,1,0,1,1,0,0,1,1,1,0,1,3,3,0,1,1,0,0,0,0,0,1,0,0,0,4,2,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,5,1,1,0,0,1795,2,2,"London : printed for Charles Dilly, 1795.",London,522,male,1737,1799,FALSE,"in the Bastile, he says'  unwsorthy and oppro  brious treatment, iwhich he suffered in his na'  country, excited his indignation; and, f' oon after his rclcafe from the Baflilc, he took  refuge in England, where he wxas received mol · favourably by the public , and"
0062000100_000001,Jacobinism displayed; in an address to the people of England.,Anti-Jacobin,37,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,4,1,0,0,0,0,0,0,0,1,0,4,0,0,0,2,0,0,0,1,6,0,0,1,0,0,1,2,0,6,0,3,0,0,1798,1,1,"Birmingham : printed by E. Piercy, 1798.",Birmingham,30,unknown,,,FALSE,": -* Q ~!-^ ^  '- The Second Edition. ''. : -. -   - A: .:.. Jacobinifm Displayed; IN AN ADD ESS S PEOPLE OF eio.lnn D. AL,..; "". -. --. oq~.... BIRMINGHAM: PRINTED BY Si PIERCY. 179 .- . *1 - t -  - -"
0801200100_000094,"Correspondence. Letters between Frederic II. the Prince of Prussia, and General Fouquet. Miscellanies. Translated from the French by Thomas Holcroft.",Frederick II of Prussia,51,0,0,4,0,0,0,0,0,0,0,0,0,1,2,3,0,0,1,1,3,0,1,0,0,0,2,3,1,2,0,0,1,4,1,0,0,0,1,1,0,0,0,0,0,2,4,1,0,1,0,6,0,4,1,0,1789,1,1,"London : printed for G. G. J. and J. Robinson, Paternoster - Row, M.DCC.LXXXIX. [1789].",London,520,male,1712,1786,TRUE,"yet contain moral or critical allegories on some modern systems, in which the agreeable and the useful are inseparably combined. Talents so various, and science so diverse, united in one single person, threw his readers into surprise mingled with astonishment. Recall to mind , gentlemen, the lives of the great"
0107500203_000029,"Essays moral and literary. By Vicesimus Knox, M. A. Late Fellow of St. John's College, Oxford. ...",Vicesimus Knox,42,3,0,1,4,1,0,0,0,0,0,0,0,2,0,0,1,0,2,0,3,1,0,1,1,0,0,0,0,2,0,0,0,2,2,3,0,1,0,2,1,0,0,0,1,2,1,1,0,1,1,0,0,1,1,0,1800,3,3,"Basil : printed and sold by James Decker. Strasburgh: sold by F. G. Levrault, 1800.",Basel,370,male,1752,1821,TRUE,"it has often tempted us to boast of living in an enlightened age , it has no less frequently induced us to regret the old times of ignorant, but innocent simplicity. If we sometimes look back with a mixture of scorn and pity on the unlettered ages that preceded us;"
0107500202_000001,"Essays moral and literary. By Vicesimus Knox, M. A. Late Fellow of St. John's College, Oxford. ...",Vicesimus Knox,40,0,0,0,1,3,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,2,3,1,0,2,0,2,4,0,0,0,1,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1,2,0,0,0,2,3,1800,2,3,"Basil : printed and sold by James Decker. Strasburgh: sold by F. G. Levrault, 1800.",Basel,371,male,1752,1821,TRUE,"E S S A Y S MORAL AND LITERARY . BY VICESIMUS. KNOX, M. A. .ATE FELLOW OF ST. JOHN's COLLEGE, OXFORD. VOL. II PHIAIH A'HIEITA rieaei. HESIOD. Non quia difficiliafirit, non audenmus fed qiula noin audeirus, difficilia sunt. SENECA. B A SI L printed and sold by JAMES DECIKER."
0428500300_000046,"Memoirs, illustrating the Antichristian conspiracy. A translation from the French of the Abbé Barruel.",Augustin Barruel,38,0,0,0,0,0,0,4,0,2,0,0,1,1,1,4,0,0,0,1,0,0,4,0,0,0,0,1,0,1,1,0,0,2,1,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,1,5,0,4,0,0,1798,1,1,"Dublin : printed by William Watson and Son, No. 7, Capel-Street, M.DCC.XCVIII. [1798].",Dublin,408,male,1741,1820,FALSE,"conspiracy. Who can combine this antichristian zeal, ever boiling, ever emphatic when his imagination is heated, with that real admiration which he often expressed for the Gospel. The fohowing is an anecdote I had from Mr. Beauzet, a member of the academy. One diy going to see Diderot , he"
1544400101_000271,"A new and complete system of universal geography: Containing a full survey of the natural and civil state of the terraqueous globe: exhibiting all the latest and most authentic information concerning Europe, Asia, Africa, and America; the seas by which they are divided, and the isles scattered amid these seas; with an ample apparatus of tables, maps, &c. as also an accurate explanation of those principles of geography which depend upon the discoveries of astronomy: and a philosophical view of universal history; The last article written by Robert Heron. In two volumes.",Robert Heron,42,0,0,1,0,1,1,0,2,0,1,0,1,0,1,0,1,0,3,2,0,1,3,2,1,0,1,3,5,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,2,1,1,1796,1,2,"Edinburgh : Printed for R. Morison and Son, Booksellers, Perth, 1796.",Edinburgh,1113,male,1764,1807,FALSE,"well, that at the breaking of the rebellion in 1745, they became again numerous, after which the government found means to invalidate the ads of their clerical order. Their meetings, however, frill fubfifr, but thinly. In the meari while, the decline of the nonjurors is far from having suppressed episcopacy"
1345000400_000078,"A new catalogue of the Edinburgh circulating library: Containing twenty thousand volumes, English, French, and Italian, of history, voyages, travels, lives, arts & sciences, nat. history, philosophy, agriculture, anatomy, physic, surgery, divinity, ecclesiastical history, poetry & plays, miscellaneous literature, novels, &c. Including all the books that have been lately published in every branch of literature; likewise music and printes: which are lent, by the year, half-year, or quarter, By J. Sibbald, bookseller, stationer, and printseller, Parliament-square, Edinburgh.","Sibbald, J. (James)",39,2,0,1,1,0,0,0,0,0,2,0,0,2,1,0,1,1,2,0,0,0,5,0,3,0,0,2,0,1,0,2,0,2,0,1,1,2,0,0,1,1,0,2,0,0,0,0,1,0,0,0,2,0,0,0,1786,1,1,"[Edinburgh : s.n., 1786?].",Edinburgh,274,male,1745,1803,FALSE,"the principal cities of Europe - s 5024 Difinterefied marriage, a novel, in a series of letteirs, L 2 vols - 6s E 5025 lliot's elements of the branches of natural phi. sophy corrnbend with medicine, viz. chemithy, optics, found, hydrostatics, elearicitp, and phylio logy, including the doarine of the"
0032100800_000057,Outlines of an historical view of the progress of the human mind: being a posthumous work of the late M. de Condorcet. Translated from the French.,Jean-Antoine-Nicolas de Caritat de Condorcet,48,1,0,0,1,0,1,0,0,0,2,2,0,1,1,0,1,0,1,0,5,1,1,1,0,0,0,2,1,1,1,0,0,0,2,1,2,5,1,1,0,0,0,0,1,0,0,0,1,4,0,2,0,4,0,0,1795,1,1,"London : printed for J. Johnson, in St. Paul's Church-Yard, 1795.",London,380,male,1743,1794,FALSE,"may examine the degree of utility resulting from oral inftrution in the sciences, added to that which is immediately received by books and study; whether any advantage has resulted from the labour of compilation having become a real trade, a means of subsistence, which has multiplied the number of inferior"
0091500107_000526,"General biography; or lives, critical and historical, of the most eminent persons of all ages, countries, conditions, and professions, arranged according to alphabetical order. Chiefly composed by John Aikin, M.D. and the late Rev. William Enfield, LL.D. Volume the First.",John Aikin,44,4,0,4,0,0,0,0,1,0,0,2,2,1,1,1,0,0,0,2,1,0,2,0,1,0,1,1,1,0,1,1,0,4,3,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,3,0,0,1799,7,10,"London : printed for G. G. and J. Robinson, Pater-Noster-Row; G. Kearsley, Fleet-Street; R. H. Evans (successor to Mr. Edwards), Pall-Mall; and J. Wright, Opposite Bond-Street, Piccadilly. - Also at Edinburgh for Bell and Bradfute, 1799-[1815].",London,720,male,1747,1822,FALSE,"Appeals were made to the avarice of these worthy colleagues in catholicism and empire, and large sums offered for toleration or individual immunity. Torquemada the grand inquisitor was fearful how this might influence them; he entered the palace, and taking a crucifix from under his habit, exclaimed, "" Behold the"
0644000100_000374,"The new annual register, or general repository of history, politics, and literature, for the year 1787. To which is prefixed, the history of knowledge, learning, and taste, in Great Britain, during the reign of Henry the Eighth, from the year 1509 to 1547.",,44,0,0,5,1,1,0,0,1,0,0,0,1,0,1,0,0,0,4,0,0,0,1,0,1,0,0,2,1,2,1,0,0,2,4,3,3,1,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,2,0,1,1788,1,1,"London : printed for G.G.J. and J. Robinson, Pater-Noster-Row, MDCCLXXXVIII. [1788].",London,671,unknown,,,FALSE,"aind from the revival of letters to the present line. His obfei vations on titli'c diillrclrt periods, and his enquil ics into the Itilre of science II : all the l'rivn nations of antiqnitty, conta: iu ntimertous ililplays of Iia extensive ledingr : d niore particularly of his acquaintance with"
1344702327_000153,"The English review of literature, science, discoveries, inventions, and practical controversies and contests.",Gilbert Stuart,61,0,0,3,1,0,1,0,0,0,0,0,1,6,1,0,1,0,2,0,0,1,0,4,1,0,0,1,0,3,2,0,0,1,1,0,5,0,1,2,2,0,0,0,0,0,0,0,9,2,4,0,0,4,0,2,1796,27,28,"London [England] : printed for J[ohn]. Murray and S[amuel]. Highly, no. 32, Fleet-Street, M,DCC,XCVI. [1796].",London,611,male,1741,1786,FALSE,"antiquary and of a genealogist are unknown to him. The musty parchment, or half defaced inscription, convey to him no rapturous sensations: but if, from cir cumfiances, he be obliged to attend to them, the absence of enthusiasm leaves reason at full liberty to judge, and he will more probably"
0373500101_000041,"The history of English poetry, from the close of the eleventh to the commencement of the eighteenth century. To which are prefixed, two dissertations. I. On the Origin of Romantic Fiction in Europe. II. On the Introduction of Learning into England. ... . By Thomas Warton, B. D. Fellow of Trinity College Oxford, and of the Society of Antiquaries.",Thomas Warton,40,2,0,2,4,0,1,0,2,0,1,0,0,2,2,0,0,0,0,0,2,0,1,1,3,0,0,0,1,1,0,1,0,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3,1774,1,4,"London : printed for, and sold by J. Dodsley, Pall Mall; J. Walter, Charing Cross; T. Becket, Strand; J. Robson, New Bond-Street; G. Robinson, and J. Bew, Pater-Noster-Row; and Messrs. Fletcher, at Oxford, M.DCC.LXXIV. [1774].",London,668,male,1728,1790,FALSE,"abitrufe sciences: and from there beginnings the Ariftotelic philofo plhy acquired such establishment and authority , that from long prescription it remains to this day the sacred and uncontroverted doctrine of our schools . Front this fountain the infatuations of astrology took possession of the middle ages ; and were"
1265100602_000088,"Elements of the history of France, translated from the Abbe Millot, confessor in ordinary to the French King. By the translator of Tales from Marmontel. In two volumes. ...",Claude-François-Xavier Millot,45,1,0,1,2,0,0,0,0,0,4,0,0,2,1,1,0,0,0,1,1,0,4,1,1,0,0,0,0,0,0,0,0,1,2,1,1,2,0,4,2,1,0,0,1,0,3,0,2,0,1,0,0,2,1,1,1772,2,2,"Dublin : printed for James Williams, in Skinner-Row, M,DCC,LXXII. [1772].",Dublin,279,male,1726,1785,FALSE,"hut by a .m: fterpiece of legislation. His severity, in a great menafure, refrained the firy of xucls; Reason , perhaps, was now fufiiciently improved to extingnifli them. The unifoin of the regi nlents, ihe use of the bayonets, tl: e eftabliflhmnt of Ithc grenadiers, thel regular exeicife of the"
0216600600_000018,"A comparative view of the state and faculties of man with those of the animal world. By John Gregory, M.D. F.R.S. Professor of Medicine in the University of Edinburgh, and First Physician to his Majesty in Scotland.",John Gregory,49,1,0,2,0,0,1,0,3,0,1,1,0,4,5,0,0,0,0,0,6,0,0,0,1,0,2,1,0,0,1,0,0,2,2,1,1,0,5,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,2,0,1778,1,1,"Dublin : printed for W. Sleater, D. Chamberlaine, J. Potts, J. Williams, and W. Colles, M.DCC.LXXVIII. [1778].",Dublin,260,male,1724,1773,FALSE,"FALSE or very imperfectly narrated, and that others are established on very erroneous rea -- soning from fads that are indeed unquestionable. It is with pleasure, however, that we observe the Genius of a more enlarged philosophy arising, a philosophy subservient to life and public utility. Since knowledge has come"
0137200113_000093,Posthumous works of Frederic II. King of Prussia. ...,Frederick II of Prussia,53,0,0,4,0,0,0,0,0,0,0,0,0,1,2,3,0,0,1,1,2,0,2,0,0,1,2,2,0,1,0,0,1,3,1,0,0,0,1,3,0,0,0,0,0,2,3,1,1,1,0,8,0,5,1,0,1789,13,13,"[London : printed for G.G.J. and J. Robinson, 1789].",London,516,male,1712,1786,TRUE,"Varro and Livy, historians; Crassus the elder, Antony, and Hortensius, satisfied themselves with oratory; Cicero, the consul orator, the defender and father ofhis country, was the only one who united in himself various species of science and talents . To the grand art of eloquence, in which he excelled all"
0133800538_000048,"The age of Louis XV. being the sequel of The age of Louis XIV. Translated from the French of M. de Voltaire. With a supplement, Comprising an Account of all the public and private Affairs of France, from the Peace of Versailles, 1763, to the Death of Louis XV. May 10th, 1774. ... . And thirty-seventh of his works.",Voltaire,43,5,0,1,0,1,1,0,1,0,3,2,0,0,2,1,0,0,1,0,1,1,0,1,2,0,0,1,0,1,0,0,0,2,0,1,0,0,2,2,0,0,0,0,2,0,0,2,1,0,0,0,0,2,3,1,1774,38,38,"London : printed for G. Kearsly, at No. 46, in Fleet-Street, 1774.",London,309,male,1694,1778,TRUE,"with the ianae of history,. and found metaphysics, freed from the impertinences of the schools,. ate the produce of this age , and bunlan reafoi is greatly improved. ft is ttuae, that all undertakings have ni been eruanfy fortunate. Voyagesto the end ds the world t coiltirin a ru th"
