PassageID,Title,Author,Total termFreq,termFreq(anim),termFreq(appear),termFreq(bai),termFreq(beast),termFreq(breed),termFreq(brother),termFreq(cafe),termFreq(carri),termFreq(carriag),termFreq(cart),termFreq(cattl),termFreq(chees),termFreq(cloth),termFreq(colt),termFreq(committe),termFreq(common),termFreq(corn),termFreq(cow),termFreq(cure),termFreq(cut),termFreq(eat),termFreq(farmer),termFreq(feed),termFreq(feet),termFreq(follow),termFreq(foot),termFreq(forc),termFreq(fore),termFreq(grass),termFreq(hai),termFreq(hand),termFreq(hard),termFreq(hog),termFreq(holi),termFreq(horf),termFreq(horn),termFreq(hors),termFreq(kind),termFreq(know),termFreq(larg),termFreq(leg),termFreq(littl),termFreq(mare),termFreq(market),termFreq(mile),termFreq(morn),termFreq(near),termFreq(rent),termFreq(ride),termFreq(road),termFreq(run),termFreq(sheep),termFreq(theep),termFreq(tither),termFreq(ware),termFreq(water),termFreq(week),termFreq(white),termFreq(wool),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0692700800_000028,"Reflections upon catholicons, or Universal Medicines. With some remarks on the natural heat that is in animals, and the luminous Emanations from Human Bodies. Also the sundry experiments and observations made upon the human calculus rationally consider'd; demonstrating, that Fire is the principal Agent in Lithontripticks or Stone Dissolvents. By Thomas Knight, M.D.","Knight, Thomas           1760",66,0,0,1,0,1,0,6,0,0,0,0,2,0,1,0,2,5,4,4,4,0,6,1,0,0,0,0,0,1,2,1,0,1,0,1,3,2,0,1,1,0,0,1,0,0,0,1,0,0,1,1,7,0,0,0,0,0,4,1,1749,1,1,"London : printed for T. Osborne in Gray's-Inn, MDCCXLIX. [1749].",London,173,unknown,,,FALSE,"Lands. Several Accounts from diverse Part, of Improvements made, that may serve for the Imitation of others. - For May. Of Ploughs and Ploughing. Of Barley and Wheat. Weeds, and their Curc. Manures and Dressings. Artificial Grases. Bulls, Cows , and Calves. Of making Cheese and Butter many Ways. Hogs"
1087800100_000004,"Books just published by Thomas Osborne, in Gray's Inn. ...","Osborne, Thomas",68,0,0,0,0,1,0,4,1,0,0,1,2,0,1,0,0,9,3,5,3,0,6,2,0,0,0,0,0,2,2,1,0,1,0,3,0,2,0,0,0,0,1,1,0,0,0,1,0,0,1,2,7,0,0,0,0,0,2,4,1745,1,1,"[London, 1745?].",London,17,male,,,FALSE,"not to be compelled to leave the same, though tile Statutes of his College (founded between the Years 1440 and 1460) did then vacate his Fellowship on such Condition. By Bihfop Fleettwaod. To which is added, an Historical Account of Coins, illu trated with ffveral Plates of Gold and Silver"
0070200103_000013,"A six months tour through the North of England. Containing, an account of the present state of agriculture, manufactures and population, in several Counties of this Kingdom. Particularly, I. The Nature, Value, and Rental of the Soil. II. The Size of Farms, with Accounts of their Stock, Products, Population, and various Methods of Culture. III. The Use, Expence, and Profit of several Sorts of Manure. IV. The Breed of Cattle, and the respective Profits attending them. V. The State of the Waste Lands which might and ought to be cultivated. VI. The Condition and Number of the Poor, with their Rates, Earnings, &c. Vii. The Prices of Labour and Provisions, and the Proportion between them. Viii. The Register of many curious and useful Experiments in Agriculture, and general Practices in rural Oeconomics communicated by several of the Nobility, Gentry, &c. &c. Interspersed With Descriptions of the Seats of the Nobility and Gentry; and other remarkable Objects: Illustrated with Copper Plates of such Implements of Husbandry, as deserve to be generally known; and Views of some picturesque Scenes, which occurred in the Course of the Journey. In four volumes. ...",Arthur Young,101,0,0,0,1,1,0,0,1,0,8,7,0,0,1,0,0,1,13,0,2,1,1,4,0,1,0,0,0,9,3,1,0,0,0,0,1,15,0,2,0,0,0,7,0,1,0,0,7,0,0,0,10,0,0,0,0,2,0,1,1770,3,4,"London : printed for W. Strahan; W. Nicoll, No 11. in St. Paul's Church-Yard; B. Collins, at Salisbury; and J. Balfour, at Edinburgh, MDCCLXX. [1770].",London,450,male,1741,1820,TRUE,"and reckon the medium crop at 30 For beans, (of which they sow but few,) they plough bot once, sow 31 buiels, broad cast, never hoe them, and gain about is; use them for horses . For peas, also, one plougi ing, sow 4 bushels, and gain i5. They give"
0958500103_000023,"A six months tour through the North of England: containing, an account of the present state of agriculture, manufactures and population, in several Counties of this Kingdom. Particularly, I. The Nature, Value, and Rental of the Soil. II. The Size of Farms, with Accounts of their Stock, Products, Population, and various Methods of Culture. III. The Use, Expence, and Profit of several Sorts of Manure. IV. The Breed of Cattle, and the respective Profits attending them. V. The State of the Waste Lands which might and ought to be cultivated. VI. The Condition and Number of the Poor, with their Rates, Earnings, &c. Vii. The Prices of Labour and Provisions, and the Proportion between them. Viii. The Register of many curious and useful Experiments in Agriculture, and general Practices in rural Oeconomics communicated by several of the Nobility, Gentry, &c. &c. Interspersed With Descriptions of the Seats of the Nobility and Gentry; and other remarkable Objects; Illustrated with Copper Plates of such Implements of Husbandry, as deserve to be generally known; and Views of some picturesque Scenes, which occurred in the Course of the Journey. La seule vol de se procurer un corps complet Agriculture, seroit, sans doute, de rassembler les diverses observations quaeroient fourni dans chaque province. Encyclopedie. In Four Volumes. ...",Arthur Young,76,0,1,0,6,1,0,0,2,0,2,6,1,0,0,0,1,1,10,0,1,1,2,1,0,1,1,0,0,7,5,0,0,1,0,0,1,7,0,1,0,0,0,0,0,1,0,0,6,0,0,0,5,0,0,0,0,3,0,1,1770,3,4,"London : printed for W. Strahan; W. Nicoll, No 51. in St. Paul's Church-Yard; B. Collins, at Salisbury; and J. Balfour, at Edinburgh, M.DCC.LXX. [1770]-71.",London,489,male,1741,1820,TRUE,"lands and pofieflions, all which were confirmed to the abbot and monks by king Henry the Second. It has since been the seat of the family of patrick/ons; and afterwards came, by purchaie, to yobn Tiffin, Gent. who bequeathed it, by will, to his grandson 7oahn Senkoufe, Esq; whose seat"
0242300201_000107,"A six months tour through the north of England. Containing, an account of the present state of agriculture, manufactures and population, in several counties of this kingdom. Particularly, I. The Nature, Value, and Rental of the Soil. II. The Size of Farms, with Account of their Stock, Products, Population, and various Methods of Culture. III. The Use, Expence, and Profit of several Sorts of Manure. IV. The Breed of Cattle, and the respective Profits attending them. V. The State of the Waste Lands which might and ought to be cultivated. VI. The Condition and Number of the Poor, with their Rates, Earnings &c. Vii. The Prices of Labour and Provisions, and the Proportion between them. Viii. The Register of many curious and useful Experiments in Agriculture, and general Practices in rural Oeconomics communicated by several of the Nobility, Gentry, &c. &c. Interspersed with Descriptions of the Seats of the Nobility and Gentry; and other remarkable Objects: Illustrated with Copper Plates of such Implements of Husbandry, as deserve to be generally known; and Views of some picturesque Scenes, which occurred in the Course of the Journey. Experiments on Rearing and Fattening of Hogs. As laid before the Society of Arts, &c. In three volumes. ...",Arthur Young,67,0,0,0,1,1,0,0,1,0,3,4,1,0,0,0,0,1,7,0,0,0,4,1,0,1,0,0,0,6,4,0,1,2,0,0,1,8,2,1,1,0,1,0,0,1,0,1,4,0,0,1,5,0,0,0,0,2,0,1,1770,1,3,"Dublin : printed for P. Wilson, J. Exshaw, H. Saunders, W. Sleater, D. Chamberlaine, J. Potts, J. Holy, jun. J. Williams, W. Colles, J Porter, C. Ingham, and T. Walker, MDCCLXX. [1770].",Dublin,429,male,1741,1820,TRUE,the acre; and the improvement upon the whole lasts several years. Good grass lets for os. an acre; it is chiefly applied to the dairying. They reckon two acres to the keeping a cow through summer; and four sheep to the acre. The chief of their manure is laid on
0070200103_000056,"A six months tour through the North of England. Containing, an account of the present state of agriculture, manufactures and population, in several Counties of this Kingdom. Particularly, I. The Nature, Value, and Rental of the Soil. II. The Size of Farms, with Accounts of their Stock, Products, Population, and various Methods of Culture. III. The Use, Expence, and Profit of several Sorts of Manure. IV. The Breed of Cattle, and the respective Profits attending them. V. The State of the Waste Lands which might and ought to be cultivated. VI. The Condition and Number of the Poor, with their Rates, Earnings, &c. Vii. The Prices of Labour and Provisions, and the Proportion between them. Viii. The Register of many curious and useful Experiments in Agriculture, and general Practices in rural Oeconomics communicated by several of the Nobility, Gentry, &c. &c. Interspersed With Descriptions of the Seats of the Nobility and Gentry; and other remarkable Objects: Illustrated with Copper Plates of such Implements of Husbandry, as deserve to be generally known; and Views of some picturesque Scenes, which occurred in the Course of the Journey. In four volumes. ...",Arthur Young,78,0,0,0,3,1,0,0,1,1,2,1,0,0,0,0,0,3,11,0,1,1,4,1,1,1,1,0,0,9,5,1,0,2,0,1,1,10,0,0,0,0,0,0,0,1,0,0,6,0,0,0,7,0,0,0,0,2,0,0,1770,3,4,"London : printed for W. Strahan; W. Nicoll, No 11. in St. Paul's Church-Yard; B. Collins, at Salisbury; and J. Balfour, at Edinburgh, MDCCLXX. [1770].",London,450,male,1741,1820,TRUE,"value of the hoed crop 35s. per acre, but the unhoed ones only 20 s. which one would apprehend a sufficient argument even to convince farmers themselves. They use them chiefly for sheep . Clover they sow with spring corn , mow it but once, and gain about two tonne"
0242300202_000092,"A six months tour through the north of England. Containing, an account of the present state of agriculture, manufactures and population, in several counties of this kingdom. Particularly, I. The Nature, Value, and Rental of the Soil. II. The Size of Farms, with Account of their Stock, Products, Population, and various Methods of Culture. III. The Use, Expence, and Profit of several Sorts of Manure. IV. The Breed of Cattle, and the respective Profits attending them. V. The State of the Waste Lands which might and ought to be cultivated. VI. The Condition and Number of the Poor, with their Rates, Earnings &c. Vii. The Prices of Labour and Provisions, and the Proportion between them. Viii. The Register of many curious and useful Experiments in Agriculture, and general Practices in rural Oeconomics communicated by several of the Nobility, Gentry, &c. &c. Interspersed with Descriptions of the Seats of the Nobility and Gentry; and other remarkable Objects: Illustrated with Copper Plates of such Implements of Husbandry, as deserve to be generally known; and Views of some picturesque Scenes, which occurred in the Course of the Journey. Experiments on Rearing and Fattening of Hogs. As laid before the Society of Arts, &c. In three volumes. ...",Arthur Young,71,0,0,0,1,3,0,0,1,0,1,2,8,0,0,0,0,1,9,0,1,1,5,1,0,2,1,0,0,8,3,0,0,0,0,0,2,4,0,2,0,0,1,0,0,1,1,0,6,0,0,1,2,0,0,0,0,2,0,1,1770,2,3,"Dublin : printed for P. Wilson, J. Exshaw, H. Saunders, W. Sleater, D. Chamberlaine, J. Potts, J. Holy, jun. J. Williams, W. Colles, J Porter, C. Ingham, and T. Walker, MDCCLXX. [1770].",Dublin,414,male,1741,1820,TRUE,"them i oe foot au der e'r.ry way, twenty bushels to the acre: hanrd !ho and ha:, d weed. The produce gene 303 rally from three to four bushels from a perch, or about 500 per acre: Wheat after them. The expenses are, Digging, 21 Weeding, &. 15s. Taking up,"
1488600700_000034,"The travels of Peter Williamson, Among the different nations and tribes of savage Indians in America; with an account of their principles religious, civil, and military; their genius, strength, ideas of a deity, and notions of the creation; with every thing remarkable concerning their manners, customs, employments, diversions, commerce, agriculture, &c. &c. Also, a description of all the different serpents, and other curious animals in America, delineated on copper-plates, neatly engraven; likewise, an accurate description of the wonderful falls of Niagara, &c. &c. Together with a plate, description, use, advantage, manner of making and handling the curious machine for reaping of oats, barley, &c. To which is added a curious alphabetical view of the whole world. The length, breadth, produce, and capital cities of each country; with an account of their inhabitants. And, lastly, some general observations on the nature of submissions, and decreets-arbitral. In three parts. Written by himself.","Williamson, Peter",55,1,1,0,1,3,0,0,2,0,3,3,0,0,0,0,0,3,2,0,0,0,0,0,1,2,3,0,0,0,1,0,1,0,0,2,1,9,1,0,0,0,0,1,1,1,0,0,0,2,3,1,2,2,0,0,0,1,0,1,1768,1,1,"Edinburgh : Printed for the author, and sold by him at his Coffee-room within the Parliament-House and by R. Fleming, bookseller at the Cross, and by other booksellers in Great-Britain and Ireland, who commission them, 1768.",Edinburgh,197,male,1730,1799,FALSE,"the indented fie~rvant~s, that, after the time of thieir ·iervitude is expired, they are provided wlith an axe and - a hoe at the. ex ~ippace, of the mafte trthey served their tt~pime With, .which, with a very indifferent Cuit of d~oa~ihs, is all the recompense they are allowed for"
1598900103_000023,"A six months tour through the North of England. Containing, an account of the present state of agriculture, manufactures and population, in several counties of this kingdom. Particularly, I. The nature, value, and rental of the soil. II. The size of farms, with accounts of their stock, products, population, and various methods of culture. III. The use, expence, and profit of several sorts of manure. IV. The breed of cattle, and the respective profits attending them. V. The state of the waste lands which might and ought to be cultivated. VI. The condition and number of the poor, with their rates, earnings, &c. VII. The prices of labour and provisions, and the proportion between them. VIII. The register of many curious and useful experiments in agriculture, and general practices in rural occonomics, communicated by several of the nobility, gentry, &c. &c. Interspersed with descriptions of the seats of the nobility and gentry; and other remarkable objects: illustrated with copper plates of such implements of husbandry, as deserve to be generally known; and views of some picturesque scenes, which occurred in the course of the journey. In four volumes.",Arthur Young,72,0,1,0,4,1,0,0,2,0,2,6,1,0,0,0,2,1,10,0,1,1,1,1,0,1,1,0,0,7,4,0,0,1,0,0,1,7,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,4,0,0,0,3,0,1,1771,3,4,"London : Printed for W. Strahan; W. Nicoll, No 51, in St. Paul's Church-Yard; T. Cadell, in the Strand; B. Collins, at Salisbury; and J. Balfour, at Edinburgh, MDCCLXXI. [1771].",London,486,male,1741,1820,TRUE,"a good coat of dung; chure the dryeft fails fcor them; and lay the slices in every other furrowr, one foot fromt plant to plant. On coming up they plowr betwrseen the rows, to deltroyi the wreeds; a practice: one nrould suppose sufficient to introduce a good turnip culture univerfadlly;"
1261200102_000099,"Of the use and abuse of parliaments; in two historical discourses, viz. I. A general view of government in Europe. II. A detection of the parliaments of England, from the year 1660. ...","Ralph, James",59,0,0,0,1,1,0,1,1,0,0,0,2,0,1,0,0,10,3,2,2,0,5,2,0,0,0,0,0,2,1,1,0,1,0,3,0,2,1,0,0,0,1,1,0,0,0,1,0,0,1,2,5,0,0,0,0,0,2,4,1745,2,2,"London : printed for F. Freeman, in Fleetstreet, 1745.",London,438,male,,,FALSE,"Variety of useful Charts and Maps, and Cuts of the greatest Curiosities to be found recorded in the Course of this Work, engraven on Copperplates. Compiled from the curious and valuable Library of the lateearl of Oxford. Interspersed and illuirated with some general Account of the Discovery of each Country,"
1424400302_000012,"Bowles's post-chaise companion; or, Travellers directory through England and Wales: Being an actual survey of all the principal, direct, and cross-roads, both ancient and modern; with the distances expressed in single miles according to measurement: exhibiting the several towns, villages, post-stages, &c. on or near the roads; together with the circuits of the judges, and an exact alphabetical list of all the fairs, as settled since the alternation of the style. The second edition, corrected and greatly improved; with additions. In two volumes. Vol I.",Carington Bowles,175,0,0,0,0,0,0,0,0,0,0,42,6,7,0,0,0,1,12,0,0,0,0,0,0,0,0,0,1,0,0,0,3,5,4,2,18,33,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,24,0,5,0,5,0,2,1781,2,2,"London : Printed for the proprietor Carington Bowles, at his map and Print Warehouse, No. 69, St. Paul's Church Yard, [1781]",London,113,male,1724,1793,FALSE,"And a weekly market on Tue. 25) for cheese . beddgrelert, Caern. Aulg. 18, Sep. Berkley, Gloc. May r4, for cattle 23, for tattle. and pigs. Bedford, Beds. rit Tue. in Lent, Berwick, - ri. in Trin. Agril ar, july 5, Aug. 2z, week , for black cattle and OR."
0070200103_000017,"A six months tour through the North of England. Containing, an account of the present state of agriculture, manufactures and population, in several Counties of this Kingdom. Particularly, I. The Nature, Value, and Rental of the Soil. II. The Size of Farms, with Accounts of their Stock, Products, Population, and various Methods of Culture. III. The Use, Expence, and Profit of several Sorts of Manure. IV. The Breed of Cattle, and the respective Profits attending them. V. The State of the Waste Lands which might and ought to be cultivated. VI. The Condition and Number of the Poor, with their Rates, Earnings, &c. Vii. The Prices of Labour and Provisions, and the Proportion between them. Viii. The Register of many curious and useful Experiments in Agriculture, and general Practices in rural Oeconomics communicated by several of the Nobility, Gentry, &c. &c. Interspersed With Descriptions of the Seats of the Nobility and Gentry; and other remarkable Objects: Illustrated with Copper Plates of such Implements of Husbandry, as deserve to be generally known; and Views of some picturesque Scenes, which occurred in the Course of the Journey. In four volumes. ...",Arthur Young,74,0,1,0,1,1,0,0,2,0,2,6,1,0,0,0,1,2,9,0,0,1,2,1,0,1,1,0,0,5,4,0,0,0,0,0,2,8,1,0,0,0,0,0,0,4,0,0,6,0,1,0,7,0,0,0,1,2,1,0,1770,3,4,"London : printed for W. Strahan; W. Nicoll, No 11. in St. Paul's Church-Yard; B. Collins, at Salisbury; and J. Balfour, at Edinburgh, MDCCLXX. [1770].",London,450,male,1741,1820,TRUE,"and children is chiefly spinning wol. The farmers carry their corn 17 miles . The general crconomv of the country will appear from the iollowing particulars ot farms: 45o acres in all. 250 arable. 2o0 grass . f. 1, 8 rent . 9 horirs 8 oxen 15 cows 20 young"
0242300201_000101,"A six months tour through the north of England. Containing, an account of the present state of agriculture, manufactures and population, in several counties of this kingdom. Particularly, I. The Nature, Value, and Rental of the Soil. II. The Size of Farms, with Account of their Stock, Products, Population, and various Methods of Culture. III. The Use, Expence, and Profit of several Sorts of Manure. IV. The Breed of Cattle, and the respective Profits attending them. V. The State of the Waste Lands which might and ought to be cultivated. VI. The Condition and Number of the Poor, with their Rates, Earnings &c. Vii. The Prices of Labour and Provisions, and the Proportion between them. Viii. The Register of many curious and useful Experiments in Agriculture, and general Practices in rural Oeconomics communicated by several of the Nobility, Gentry, &c. &c. Interspersed with Descriptions of the Seats of the Nobility and Gentry; and other remarkable Objects: Illustrated with Copper Plates of such Implements of Husbandry, as deserve to be generally known; and Views of some picturesque Scenes, which occurred in the Course of the Journey. Experiments on Rearing and Fattening of Hogs. As laid before the Society of Arts, &c. In three volumes. ...",Arthur Young,92,0,0,0,1,15,0,0,0,0,2,9,2,0,2,0,1,0,8,0,0,0,1,1,1,2,0,0,0,2,3,0,0,0,0,0,16,3,3,0,0,0,0,2,0,0,0,1,2,0,0,0,7,0,0,0,0,8,0,0,1770,1,3,"Dublin : printed for P. Wilson, J. Exshaw, H. Saunders, W. Sleater, D. Chamberlaine, J. Potts, J. Holy, jun. J. Williams, W. Colles, J Porter, C. Ingham, and T. Walker, MDCCLXX. [1770].",Dublin,429,male,1741,1820,TRUE,"sown with 3r3  with clover, among the crop of last year: This year it has flourished greatly, and yielded the following produce From ladyday to the middle of May it kept 80 sheep and six young cattle . At old Midjimmer it was mown for hay , of which"
1598900103_000042,"A six months tour through the North of England. Containing, an account of the present state of agriculture, manufactures and population, in several counties of this kingdom. Particularly, I. The nature, value, and rental of the soil. II. The size of farms, with accounts of their stock, products, population, and various methods of culture. III. The use, expence, and profit of several sorts of manure. IV. The breed of cattle, and the respective profits attending them. V. The state of the waste lands which might and ought to be cultivated. VI. The condition and number of the poor, with their rates, earnings, &c. VII. The prices of labour and provisions, and the proportion between them. VIII. The register of many curious and useful experiments in agriculture, and general practices in rural occonomics, communicated by several of the nobility, gentry, &c. &c. Interspersed with descriptions of the seats of the nobility and gentry; and other remarkable objects: illustrated with copper plates of such implements of husbandry, as deserve to be generally known; and views of some picturesque scenes, which occurred in the course of the journey. In four volumes.",Arthur Young,53,0,0,0,2,1,0,0,1,0,4,3,0,0,0,0,0,1,1,0,1,1,1,0,0,2,0,0,0,4,1,4,0,3,0,1,2,6,0,1,0,0,0,0,1,1,0,2,2,0,1,1,0,3,0,0,0,1,0,1,1771,3,4,"London : Printed for W. Strahan; W. Nicoll, No 51, in St. Paul's Church-Yard; T. Cadell, in the Strand; B. Collins, at Salisbury; and J. Balfour, at Edinburgh, MDCCLXXI. [1771].",London,486,male,1741,1820,TRUE,"growmng; the crop forty bufels. They row wheat after them, and get good crops. For peas they also plough twice or thrice, dibble them as beans, and hand weed them j the crop about three quarters. But few turnips are cultivated; fach as do sow them, plough the land three"
1396100600_000032,"The practical farmer: or, The Hertfordshire husbandman: Containing many new improvements in husbandry. I. Of meliorating the different soils, and all other branches of business relating to a farm. II. Of the nature of the several sorts of wheat, and the soil proper for each. III. Of the great improvement of barley, by brineing the seed, after an entire new method, and without expence. IV. Of increasing crops of peas and beans by horse-houghing. V. Of trefoil, clover, lucerne, and other foreign grasses. VI. A new method to improve land at a small expence, with burnt clay. VII. Of the management of cows, sheep, suckling of calves, lambs, &c. with means to prevent, and remedies to cure rottenness in sheep. VIII. How to keep pigeons and tame rabbits to advantage. IX. A new method of planting and improving fruit trees in ploughed fields. X. Of the various manures and dungs proper for every soil. XI. Of the usefulness, culture, method of raising, drying and the virtues of hops. XII. Of foreign wheats. XIII. A comparison of different methods of farming in several countries. By William Ellis, of Little Gaddesden, in Hertfordshire. In two parts.",William Ellis,58,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,3,3,1,2,2,1,0,0,0,1,0,4,3,1,0,0,0,1,1,2,0,1,2,1,2,0,3,0,1,2,0,0,0,0,8,0,0,0,4,3,3,0,1759,1,1,"London : Printed for T. Astley; and sold by R. Baldwin, at the Rose, in Pater-Noster-Row, M.DCC.LIX. [1759].",London,232,male,1700,1758,FALSE,"Brimfione, in a qu~rt of new Milk warmed. To feed Calves whilst tley suck. Put into a Trough, barley meal, and it will whiten and sat. Some give them Oats, in Troughs, all the Time of their Suckling; and the Night before they have them to Market , cut off"
1228200600_000006,"The compleat farmer: or, the whole art of husbandry. Containing I. Instructions for stocking a farm to advantage. II. Of the breeding and management of horses, Mares, Colts, &c. and the most approved Receipts in Farriery for all Manner of Diseases they are subject to. III. Of Bulls, Cows, Calves, Oxen: How to make the greatest Advantage of them, how to know when they are ill, and Receipts to cure all their Disorders. IV. Of breeding Sheep, and Receipts for their Diseases. V. Of Goats. VI. Of Swine, and how to make them turn out very advantageous. Of feeding them and fattening them for Bacon. Receipts to cure the Gargut, Measles, and all their other Disorders. Vii. Of wild and tame Rabbits. Of Dogs. Viii. Of Fowls. Of curing their Maladies. To fatten Chickens. IX. The best Method of managing Geese, Ducks, Turkies, Pigeons, Bees, &c. X. Of making Hay. XI. Of the several Sorts of Grass, Seeds, &c. By Mr. Robert Brown, Of Hill-Farm, in Somersetshire.","Brown, Robert, of Hill Farm, Somersetshire",73,0,0,0,1,13,0,0,0,0,0,3,4,1,0,0,0,0,13,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,2,5,2,0,5,3,1,1,1,0,1,2,0,0,0,1,0,0,0,0,3,1,2,0,1759,1,1,"London : printed for J. Coote, at the King's-Arms, in Pater-Noster-Row, MDCCLIX. [1759].",London,120,unknown,,,FALSE,"horse's eye with. a feather: but if you find it. not fhary enough to eat off the skin; then blow the powder alone in with a quill. Hobgoblin's claws scraped to powder, and put into a quill, and blown into a man's horse's , or beast's eye, is an extraordinary"
0070200103_000040,"A six months tour through the North of England. Containing, an account of the present state of agriculture, manufactures and population, in several Counties of this Kingdom. Particularly, I. The Nature, Value, and Rental of the Soil. II. The Size of Farms, with Accounts of their Stock, Products, Population, and various Methods of Culture. III. The Use, Expence, and Profit of several Sorts of Manure. IV. The Breed of Cattle, and the respective Profits attending them. V. The State of the Waste Lands which might and ought to be cultivated. VI. The Condition and Number of the Poor, with their Rates, Earnings, &c. Vii. The Prices of Labour and Provisions, and the Proportion between them. Viii. The Register of many curious and useful Experiments in Agriculture, and general Practices in rural Oeconomics communicated by several of the Nobility, Gentry, &c. &c. Interspersed With Descriptions of the Seats of the Nobility and Gentry; and other remarkable Objects: Illustrated with Copper Plates of such Implements of Husbandry, as deserve to be generally known; and Views of some picturesque Scenes, which occurred in the Course of the Journey. In four volumes. ...",Arthur Young,70,0,0,0,2,1,0,0,1,0,7,5,0,0,0,0,0,1,8,0,1,0,1,0,0,1,0,0,0,6,3,1,0,2,0,0,2,8,0,1,0,0,0,0,0,2,0,2,4,0,2,1,5,0,0,0,0,1,1,1,1770,3,4,"London : printed for W. Strahan; W. Nicoll, No 11. in St. Paul's Church-Yard; B. Collins, at Salisbury; and J. Balfour, at Edinburgh, MDCCLXX. [1770].",London,450,male,1741,1820,TRUE,"each;) feme twice as much. Mr. Thboras Uiarburton, of A/ tringbam, made for Ibmne years 25 /. a year from one acre of land by potatoes. They lu, V [ 233 ] tow wheat or barley after them, and are lure of a great crop. Marl is their great manure;"
0070200103_000015,"A six months tour through the North of England. Containing, an account of the present state of agriculture, manufactures and population, in several Counties of this Kingdom. Particularly, I. The Nature, Value, and Rental of the Soil. II. The Size of Farms, with Accounts of their Stock, Products, Population, and various Methods of Culture. III. The Use, Expence, and Profit of several Sorts of Manure. IV. The Breed of Cattle, and the respective Profits attending them. V. The State of the Waste Lands which might and ought to be cultivated. VI. The Condition and Number of the Poor, with their Rates, Earnings, &c. Vii. The Prices of Labour and Provisions, and the Proportion between them. Viii. The Register of many curious and useful Experiments in Agriculture, and general Practices in rural Oeconomics communicated by several of the Nobility, Gentry, &c. &c. Interspersed With Descriptions of the Seats of the Nobility and Gentry; and other remarkable Objects: Illustrated with Copper Plates of such Implements of Husbandry, as deserve to be generally known; and Views of some picturesque Scenes, which occurred in the Course of the Journey. In four volumes. ...",Arthur Young,71,0,0,0,0,0,0,0,1,0,5,4,3,0,0,0,1,2,8,0,1,1,4,0,0,2,1,0,0,4,6,2,0,1,0,0,0,9,0,1,2,0,0,0,0,1,0,0,5,0,0,0,3,1,0,0,0,2,0,1,1770,3,4,"London : printed for W. Strahan; W. Nicoll, No 11. in St. Paul's Church-Yard; B. Collins, at Salisbury; and J. Balfour, at Edinburgh, MDCCLXX. [1770].",London,450,male,1741,1820,TRUE,"to any; there; their oxen are very large , sat to 15o atone. They reckon the product of a cow at 3/. They give about four gallons of milk per day: They keep about two pigs to a cow . The winter food of their cows , straw and hay"
0682400100_000012,"Real improvements in agriculture, (on the principles of A. Young, Esq;) recommended to accompany improvements of rents; in a letter to Reade Peacock, Esq; Alderman of Huntingdon. To which is added, a letter to Dr. Hunter, Physician in York. Concerning the rickets in sheep. By T. Comber, Rector of Buckworth and Morborne, Hunts.","Comber, Thomas",83,3,2,0,2,2,0,1,2,0,0,8,0,0,0,0,1,0,6,0,0,3,4,2,1,0,0,1,0,3,11,0,0,1,0,0,4,0,2,2,3,0,1,0,0,0,0,1,1,0,0,4,9,0,0,0,3,0,0,0,1772,1,1,"London : printed for W. Nicoll, at No. 51, in St. Paul's Church Yard, MDCCLXXII. [1772].",London,84,unknown,,,FALSE,"Account of Want of Horns , that is, that they will pull through any Hedge easier than an horned Beast . The Sac seems to be incontrovertible; and the Cause must be, that they find less Obstacles from the Boughs of .the Hedge to their Fronts (an unfeeling Part) than"
