PassageID,Title,Author,Total termFreq,termFreq(accompani),termFreq(act),termFreq(agreeabl),termFreq(air),termFreq(art),termFreq(band),termFreq(choru),termFreq(compos),termFreq(composit),termFreq(concert),termFreq(concerto),termFreq(effect),termFreq(express),termFreq(fugu),termFreq(grand),termFreq(handel),termFreq(happi),termFreq(harmoni),termFreq(hear),termFreq(heard),termFreq(heaven),termFreq(holi),termFreq(imit),termFreq(impress),termFreq(instrument),termFreq(italian),termFreq(joi),termFreq(manner),termFreq(measur),termFreq(movement),termFreq(music),termFreq(opera),termFreq(overtur),termFreq(part),termFreq(passion),termFreq(perform),termFreq(pleas),termFreq(power),termFreq(prais),termFreq(recit),termFreq(represent),termFreq(sing),termFreq(solo),termFreq(song),termFreq(sound),termFreq(time),termFreq(tone),termFreq(trumpet),termFreq(violin),termFreq(vocal),termFreq(voic),termFreq(word),termFreq(written),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpt
1205300700_000087,"Second volume of Lackington's catalogue for 1793. Consisting of above ninety thousand volumes, ... selling ... By J. Lackington, ...",James Lackington,80,0,0,0,2,1,0,0,0,0,0,6,0,0,1,1,13,0,1,0,0,0,0,0,0,0,1,0,0,0,0,7,2,0,4,0,1,0,1,0,0,0,0,2,5,0,0,0,0,23,0,9,0,0,1793,1,1,"[London, 1793].",London,431,male,1746,1815,FALSE,"Organ or Harpsichord; for Violin , Hautbois, c; in 7 Pasrts, 5s de Vienne's 6 Duets for a Flutes, 2s 4.805 Davis's 6 Solos , for Flute or Violin , with thorough Bass, for Harpsichord, 2d Collection, is 3d 48o6 Dale's 6 Sonatas, for Harpsichord, Pianoforte, cis 4807 Dupais's Sonatas"
0013905200_000050,"A new musical grammar, and dictionary: or, a general introduction to the whole art of musick. In four books. Teaching, I. The Rudiments of Tones, Diatonick, and Semitonick; according to the Gamut. - With Rules for Tuning the Voice, and Beating of Time; the Nature of Keys, and Transposition; and of all other Characters used in Musick. II. Containing such plain and easy Directions as are necessary for Tuning, and Playing on, the Organ, Harpsichord, Bass Viol, Violin, Hautboy, Flute, Bassoon, &c. - With Songs and Lessons in great Variety; in 2, 3, and 4 Parts. - With Rules for Tuning of Bells, and Pricking of Chime-Barrels, &c. And the Structure of an Organ considered, in all its curious Branches: And a Feeling Scale of Musick for such as are blind. III. The Theory of Sound, from its Natural Causes: Or, A Philosophical, and Mathematical Dissertation thereon; in a concise and easy Method, &c. Together with the Principles of Practical Musick: Or, the most Authentick Rules of Composition, either in 2, 3, 4, 5, 6, 7, or 8 Musical Parts: Shewing the Allowed Passages of all Concords, and Discords; and the Contrivance of Fuge, or Canon, in great Variety. IV. The Musicians Historical, and Technical Dictionary; explicating above 550 of the most useful Terms that generally occur in Musick; as they are taken from the Greek, French, Latin, and Italian Writers. With an Account of Instruments, and their Inventors, &c. The Whole is extracted from the best Authors, both Ancient, and Modern; and methodically digested to every Capacity. - With a Preface prefactory; and a Table to the Whole. This Book the Grounds of Musick doth contain, The Organ, Hantboy, Viol, and Flute explain: How Bells are Tun'd; and how the Chimes do play; And cheerful Songs, to drive dull Cares away, &c The third edition, with large additions. By William Tans'ur, Senior, Musico-Theorico.",William Tans'ur,57,0,0,0,1,3,0,1,1,0,0,0,0,0,0,1,0,0,1,1,2,1,2,0,0,3,0,0,0,0,0,6,0,0,3,0,3,0,2,3,0,0,2,0,0,7,2,1,4,2,1,4,0,0,1756,1,1,"London : printed by Robert Brown, for James Hodges, near London-Bridge. Also, sold by the author; and by his son, late Chorister of Trinity-College, Cambridge, [1756].",London,188,male,1699,1783,FALSE,"a Bar. 9trifa.gon a Church Hymn, with three Holies . Tramp. de Bearn, je ws harp, or, Jews trcfp - A little Iron and seel Ir r.vern: held between the Teech, and piay'd by itriking the Sprirng. whore Sczd is made higher or lower by the Breath: from which trising"
1671100300_000041,"Monthly extracts; or, Beauties of modern authors.",,46,0,0,0,2,1,0,1,4,1,0,1,1,0,0,0,1,0,1,0,2,0,0,0,0,3,0,0,0,1,0,3,0,0,3,0,11,1,1,0,0,0,0,0,2,1,0,1,0,0,1,2,0,1,1791,1,1,"London [England] : printed for Harrison and Co. No 18, Paternoster Row, MDCCXCI. [1791-",London,572,unknown,,,FALSE,"ds a Bedlamite do t6 sober sense. Sometimes the Key is per eftly lost, by wandering so far from it, that there is no road to return but extremes meet at last of themselves. The Measure is so perplexed by arbitrary divisions of Notes, that it seems as if the"
0452900800_000010,"Under the direction of the Earl of Chesterfield. Concert of Antient Music, Wednesday, February 13, 1799.",Concerts of Antient Music,78,0,6,0,0,0,0,13,0,0,6,3,0,0,0,1,12,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,1,2,1,6,0,1,0,13,1,0,0,0,0,0,2,0,0,1799,1,1,"[London : s.n., 1799].",London,171,unknown,,,FALSE,"If guiltless blood be your intent, I here resign it all; Fearless of death, as innocent, I triumph in my fall: And, if to fate my days must run, Oh, righteous Heaven ! thy will be done! ( 1) RECIT . Mr. SALE. jepi thali.) Handel . Such, Jephthah, was"
1016800104_000253,"A general history of music, from the earliest ages to the present period. To which is prefixed, A dissertation on the music of the ancients. By Charles Burney, Mus.D. F.R.S. ...",Charles Burney,62,0,0,0,0,1,0,0,1,6,6,0,2,3,0,0,0,0,0,1,3,0,0,2,1,0,4,0,2,0,0,5,3,0,1,0,8,0,1,1,0,0,1,0,0,0,3,1,0,2,2,2,0,0,1776,4,4,"London : printed for the author: and sold by T. Becket, Strand; J. Robson, New Bond-Street; and G. Robinson, Paternoster-Row, MDCCLXXVI. [1776]-89.",London,711,male,1726,1814,TRUE,"in ease, grace, and variety; which is no inconsiderable praise , when it is remembered, that from the death of Purcell to that of Arne, a period of more than fourscore years, no candidate for musical fame among our countrymen had appeared, who was equally admired by the nation at"
0918000900_000014,"[Under the direction of His Grace the Duke of Leeds. Concert of antient music, Wednesday, February 7, 1798.]",Concerts of Antient Music,55,0,3,0,1,0,0,4,0,0,1,1,0,0,0,0,13,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,2,1,1,1,0,0,1,6,0,1,1,11,1,0,0,0,0,0,0,0,0,1798,1,1,"[London : s.n., 1798].",London,189,unknown,,,FALSE,"P rei,!. ^, di Arieta.mtasi, Alfin respiro o Nice! Alfin d'uin tinp lic - Ebber gli Dei piet.. Sento d'. lacci suoi, Sento che lpaui a seiolta; Non sogno questa volta, Non sogno liberta. o iseio unit inrol0te u perdi un eor sincero;. Non so di noi primiti; o Chi"
0551401000_000013,"Under the direction of His Grace the Duke of Leeds. Concert of Antient Music, Wednesday, February 8, 1797.",Concerts of Antient Music,66,1,4,0,0,0,0,17,0,0,0,3,0,0,0,0,9,0,0,0,0,0,1,0,0,0,0,3,1,0,2,0,0,1,1,0,0,1,2,1,4,0,0,3,9,0,0,0,0,0,1,1,1,0,1797,1,1,"[London : s.n., 1797].",London,167,unknown,,,FALSE,"(from his Solos .) Geminiani. SCENE from KING ARTHUR. Purcel Woden, first to thee. MADRIGAL, Since first I saw. Ford. CHORUS . the.depths. (israel in Egypt.) Handel . SONG , L'augeletto in lacci. Piccini. CHORUS . Avert these omens. (Semele.) Handel . ACT II hrst MOVEMENT . (Te Deum.) "
1261600100_000008,"Musleiman Adeti, or a description of the customs and manners of the Turks, with a sketch of their literature. By S. Baker. Dedicated to His Excellency, the Ambassador of the Sublime Porte, at the Court of London. Embellished with a frontispiece.","Baker, Samuel, traveller",39,1,1,0,0,0,0,0,1,0,2,0,0,1,0,3,0,0,1,0,1,0,0,0,0,2,1,0,1,0,0,3,0,0,4,0,5,0,1,0,0,2,1,0,0,1,1,1,1,1,2,1,0,0,1796,1,1,"London : printed for Milne, Clare Court; Jordan, Fleet Street; Mason, Piccadilly; De Boffe, Gerard Street, Soho; Boosey, Broad Street, Royal Exchange, and Remnant, High Holborn, 1796.",London,98,unknown,,,FALSE,"to which glass 1; lamps were fixed at convenient distances "" from the objeets they were intended to il"" "". The cypher or signature of "" the Grand Seigniori, the representation of  his barge, and verses taken from the Koran * Baron de Tott. + Their great mosques are"
1119700900_000028,"The works of Mr. William Tans'ur. In two parts Part I. A compleat melody: or, the harmony of Sion. In Three Books. Containing I. A New, and Compleat Introduction to the Grounds of Musick: Teaching its Rudiments and Composition in all its Branches, by way of Dialogue; in a new and easy Method: With all the usual Terms used in Musick, as derived from the Greek, Latin, French, Italian, &c. In Twelve Chapters. II. The Psalms of David new tun'd, which Musick expresses the true Sense and Sound of the Words, more than any extant. With a Table of all the Tunes, and what Psalms are proper to each Tune, &c. With Gloria Patri's. III. A new and select Number of divine Hymns and easy Anthems, &c. To which is added, Te Deum, and Magnificat, and a Chanting-Tune for the Reading-Psalms, &c. Part II. The melody of the heart: or, the psalmist's pocket companion. In Two Parts. Containing I. The new Version of the Psalms of David new tun'd; with Musick more proper to the Sense of the Words than any extant. With an Alphabetical Table of all the Tunes, and what Psalms are proper to each Tune; and a Table of Psalms suited to the Feasts and Fasts of the Church of England, and other Varieties of Life. With Gloria Patri's proper to the Measures of every Psalm in the Book. II. New and select Hymns and easy Anthems on several Occasions, &c.",William Tans'ur,75,0,0,1,3,1,0,3,4,2,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,27,0,2,1,0,0,0,0,1,0,0,2,1,1,0,2,1,2,2,0,1737,1,1,"London : printed for James Hodges, at the Looking-Glass on London-Bridge, [1737?].",London,340,male,1699,1783,FALSE,"7lufica.' (Ital.) Signifies the Art of Music ; made either by a Natural Voice ; or by an Artificial Izfirurnent. t m2ufico. (Ital.) Signifies, either a imufician, or Master of Mutick; or one that either teacheth, maketh, or perfortmeth Music . Theretical lujick, is that which searches into the TRUE"
0737301300_000001,"At the Theatre-Royal in Drury-Lane, This present Friday, March 6, 1789, An Occasional Prelude on the Happy Recovery of His Majesty. After which a serenata, called Acis and Galatea. Composed by Handel. The Principal Vocal Parts by Mr. Reinhold, Mr. Dignum, and Mr, Kelly, Mrs. Crouch, Miss Lockhart, Miss Hagley, (pupil of Mr. Linley) And Mrs. Ambrose. After Part I. A Solo on the Harp, by the Celebrated Madame Krumpholtz, Being her Second Appearance in this Kingdom. Part III A miscellaneous concert. Air-On the Recovery of the King, Mr. Reinhold. Handel, Concerto Bassoon, Mr. Parkinson. Air-Sweet Bird, Mrs. Ambrose. Handel. Accompanied on the Violin by Mr. Shaw. Air-Sound an Alarm, Mr. Kelly. Handel. New Concerto Hautboy, Mr. W. Parke. Air-Se non av ete, oh Dio! Mrs. Crouch. Sacchini. Air-Lungi del caro bene, Mrs. Ambrose. Sarti. Accompanied on the Harp, By Madame Krumpholtz. To conclude with God Save Great George our King! First Violin by Mr. Shaw, N. B. The Band, both Vocal and Instrumental, is considerably Augmented with the Boys of His Majesty's Chapels Royal, The Choirs of St. Paul's and Westminster-Abbey. Consisting of more than 130 Performers. --- Tickets to be had, and Places for the Boxes to be taken of Mr. Fosbrook, at the Stage-Door of the Theatre. Boxes 10s. 6d. - Pit 5s. - First Gallery 3s. 6d. - Second Gallery 2s. The Doors to be opened at Half past Five O'Clock. To begin at Half after Six. Vivant Rex & Regina.","Theatre Royal (Drury Lane, London, England)",24,2,0,0,3,0,1,0,1,0,1,2,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,2,0,0,0,1789,1,1,"[London : s.n., 1789].",London,1,unknown,,,FALSE,"At the Theatre royal in Drury-lane, This present FRIDAY, March 6, 1789, An Occasional Prelude on the Happy Recovery of HIS MAJESTY. After which a S E R E N A T A, called Acis and Galatea. Composed by H A N D E L The Principal Vocal Parts by"
0033000101_000051,"Eloisa: or, a series of original letters collected and published by Mr. J. J. Rousseau, Citizen Of Geneva. Translated from the French.",Jean-Jacques Rousseau,69,0,0,0,2,2,0,0,0,2,1,0,5,3,0,0,0,0,7,0,0,1,0,2,2,0,3,0,1,0,0,11,1,0,2,0,1,1,6,1,0,0,0,0,0,3,1,3,0,1,0,5,2,0,1784,1,4,"London : printed by H. Baldwin: sold by R. Baldwin, In Pater-Noster Row; and T. Becket, In Pall-Mall, MDCCLXXXIV. [1784].",London,350,male,1712,1778,TRUE,"certain sureties that exclude even the possibility of your inconstancy. After your proteflations, I have nothing more to say concerning your other pretenders; but this Lord, eloifa equality of rank your father's prcpofeflion In short, you know my life is depending. For Heaven's sake, deign to give me a line"
0607900400_000017,"The present state of music in France and Italy: or, the journal of a tour through those countries, undertaken to collect materials for a general history of music. By Charles Burney, Mus. D.",Charles Burney,51,0,0,1,2,0,1,0,1,0,3,0,1,2,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,4,2,0,5,0,4,4,0,0,0,0,3,1,0,0,1,2,0,3,1,5,1,0,1771,1,1,"London : printed for T. Becket and Co. in the Strand, MDCCLXXI. [1771].",London,413,male,1726,1814,TRUE,"in condemning the Jesuits; for though good policy may' re choir a difolution of their order, yet humanity certainly makes one wish topre serve the old, the infirm, and the innocent, from the general wreck' aid defruc tion due only to the guilty. The second opera I heard here was"
0962900100_000084,"Essays on philosophical subjects. By the late Adam Smith, LL. D. Fellow of the Royal Societies of London and Edinburgh, &c. &c. To which is prefixed, An account of the life and writings of the author; by Dugald Stewart, F. R. S. E.",Adam Smith,88,3,0,1,2,7,0,0,3,2,0,1,9,10,0,0,0,0,9,0,0,0,0,10,0,5,0,0,0,1,0,12,0,0,3,1,0,0,3,0,0,0,0,0,2,2,1,0,0,0,0,0,1,0,1799,1,1,"Basil : printed for the editor of the Collection of English Classics, sold by James Decker Printer and Bookseller, 1799.",Basel,430,male,1723,1790,TRUE,"and melodious sounds , arranged and digetfed, both in their coincidence and in their succession, into so complete and regular a system, the mind in reality enjoys niot only a very great sensual, but a very high in telleltual, pleasure, not unlike that which it derives from the contemplation of"
0670300101_000036,"Letters, addressed chiefly to a young gentleman, upon subjects of literature: including a translation of Euclid's section of the canon; ... with an explanation of the Greek musical modes, ... By Charles Davy, ... In two volumes. ...",Charles Davy,42,1,0,1,0,2,0,0,3,1,4,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,7,0,2,2,0,1,0,1,1,0,1,1,1,2,0,2,0,0,0,0,0,0,0,1787,1,2,"Bury St. Edmund's : printed for the author, by J. Rackham; and sold by Messrs. Payne and Son; T. and J. Merrill, in Cambridge; R. Beatniffe, in Norwich; and R. Cruttwell, Bath, 1787.",,434,male,1723,1797,FALSE,"the entertainment of an audience! A concert shall begin with the overture in Sampson, and conclude with one of -- s concertos , without order or design; or the sublimest parts of the Messiah be introduced with the overture to the Maid in the Mill, and after [ 222 J"
1104400801_000097,"Volume the first. A catalogue of an extensive collection of books; including a valuable French library, from the continent, and several other collections, recently purchased: the whole are selling, (for ready money only,) at the very low prices printed in the catalogue, and marked in every book, by Lackington, Allen, & Co. Booksellers, Temple of the Muses, finsbury square, London.","Lackington, Allen, & Co.",82,4,0,0,3,1,0,0,0,0,1,5,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6,11,1,3,0,0,1,0,0,0,0,0,2,18,0,0,0,0,16,0,5,1,0,1800,1,1,"[London] : Printed by W. Blackader, Took's Court, Chancery Lane, London, [1800].",London,498,unknown,,,FALSE,": a' Jis 5ro4 Addison's 6 Duetts, 2 Violins , is 6d artaserxes, for Flute, 6d 5so5 Abaco's 2 Sonatas, Harpsichord, is 3d -- Admetus, by Handel , Is 3d 5806 Art of Fingering the Harpsichord or Organ, .carce, 25 6d 5807 Abels 6 Overturesin 8 parts , Violins ,"
0907202100_000002,"Psalmody for a single voice, being twenty-four melodies for private devotion, with a base for voice or instrument; first published with Mr. George Sandys's ""paraphrase of the psalms of David"" in the year 1638. By Henry Lawes, Gentleman of his Majesty's Chapel Royal. With a variation of each psalm tune on the same page, by Matthew Camidge, Lately one of the Children of the same Chapel Royal. To which are prefixed, some introductory reasons for this publication, by W. Mason, M. A. Precentor of York.",Henry Lawes,53,2,1,0,4,1,0,1,4,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,2,1,0,0,0,1,9,0,0,3,0,2,0,0,0,0,0,1,1,1,1,3,0,0,0,2,5,4,0,1789,1,1,"[York] : Printed by W. Blanchard, MDCCLXXXIX [1789].",York,66,male,1595,1662,FALSE,"additional appoggiaturas and natural graces as a modern Singer of taste usually throws into any air which he executes, especially in slow movements , they appeared to pofrefs a kind of merit almost peculiar to themselves, that of keeping an exact medium between the dull drawling mode of the German"
1132501800_000001,"By permission of the Rev. the Vice-Chancellor, and the Worshipful the Mayor. For the benefit of Mr. Hellendaal, sen. At the Town-Hall, on Thursday, the 15th of November, 1792, will be performed a concert of vocal & instrumental music. ...",Pieter Hellendaal,29,1,0,0,0,0,1,0,0,0,2,2,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,2,0,1,0,1,0,0,0,0,0,4,0,0,0,0,1,1,1,0,0,1792,1,1,"[Cambridge, 1792].",Cambridge,1,male,1721,1799,FALSE,"By Permifion of the Rev. the Vice-chancellor, and the Worjhipful the Mayor. FOR THE BENEFIT OF Mr. HELLENDAAL, Sen. At the TOWNHALL, On zhurfday, the x5th of November, i792, WILL BE PERFORMED CONCERT OF VOCAL & INSTRUMENT.L MUSIC . Leader of the Band , Mr. HAGUE. PART the FIRST. Overture"
0452901100_000005,Under the direction of the Earl of Exeter. ... 1786. Concert of antient music.,Concerts of Antient Music,66,0,2,0,0,0,0,10,0,0,2,3,0,0,0,1,15,2,3,0,0,3,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2,3,0,5,1,8,0,0,0,0,0,0,2,0,0,1786,1,1,"[London, 1786].",London,95,unknown,,,FALSE,"T 1i. fns r GRAND CONCERTO , Duet and Chorus . Oh, never bow, (j7zlas Macchabus) Rccit. adl Song . To Heaven's (rudais Malcchabwus) Qiartctto : lrld clhol us. Happy Natioin, (Gidleoln) COTNCERTO ill ALFXANDEIR's FEAST. Recit . Me, when the Sun, 7}, i1, lero) Song . hi d me,"
0709600900_000015,"Under the direction of the Earl of Chesterfield. Concert of Antient Music, Wednesday, February 5, 1800.",Concerts of Antient Music,79,0,4,0,0,0,0,9,0,0,4,5,0,0,0,0,10,1,0,1,0,4,0,0,0,0,0,1,0,0,0,0,1,2,0,1,2,0,2,3,8,0,4,0,16,0,0,0,0,0,0,0,1,0,1800,1,1,"[London : s.n., 1800].",London,184,unknown,,,FALSE,"my servant's sake, Israel my chosen, though thou hast not known me, I have surnamed thee: I have girded thee: ( ll) That from the rising to the setting sun The nations may confess I am the Lord, There is none else, there i's no God besides me, Thou shalt"
0773100301_000042,"The present state of music in Germany, the Netherlands, and United Provinces. Or, the journal of a tour through those countries, undertaken to collect materials for a general history of music. By Charles Burney, ... In two volumes. ...",Charles Burney,49,1,0,0,2,1,0,0,5,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,2,1,0,1,0,0,11,3,1,1,1,4,0,1,0,0,0,1,0,0,0,2,0,0,1,1,2,1,2,1775,1,2,"London : printed for T. Becket; J. Robson; and G. Robinson, 1775.",London,389,male,1726,1814,TRUE,"the voice , as the first object of attention in a theatre, he never suffocates it, by the learned jargon of a multiplicity of instruments and subjects.; but it: as careful of preserving its importance as a painter,. of throwing the firongeft light upon the capital figure of his piece."
0666901700_000002,"L'allegro, ed il penseroso. And Dryden's Song for St. Cecilia's Day. Set to musick by Mr. Handel.",John Dryden,66,0,0,0,15,1,0,6,0,0,1,0,0,0,0,1,0,0,6,0,3,2,1,1,0,0,0,0,0,1,0,4,0,0,0,1,0,2,2,2,5,0,0,1,0,2,0,0,2,1,1,5,0,0,1756,1,1,"[London?] : [s.n.], Printed in the Year 1756.",London,15,male,1631,1700,TRUE,"grant what Love did seek. RECIT . hus, Night, oft' see me in thy pale Career, Till unwelcome Morn appear. B RECIT . [ IO ] [1o] RE C IT. l'.ll. Populous Cities please me then, And the busy Humm of Men. CHORUS . Populous Cities please us then, And"
1132501100_000001,"At play-house prices. By particular desire. Theatre Royal, Covent Garden. To-morrow, Friday, March 18, 1791, L'allegro il penseroso. Written by Milton, set to music by Handel. ...","Theatre Royal (Covent Garden, London, England)",45,0,0,0,10,0,1,6,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,3,0,3,1,0,0,1,0,0,0,8,0,0,0,0,1,1,0,0,1,1791,1,1,"[London, 1791].",London,1,unknown,,,FALSE,"At PLAYHOUSE PRIE BY pariticular (DESIRE. eatre Royal, Covent Garden tomorrow, FRIDAY, March 18, i791, Allegro il Penferofo. Written by MILTON, PART 1 EST GRAND CNCER ro. Rtcit. Mr. hairison. tacc, Ihatimed Melancholy !"" Rccit. Mrs eili.inogtrot, linac, vain dluiliug joys .' Air , Mr. haar lio f. Cml thou"
0720701000_000023,"A candid and friendly reply to Mr. Dan Taylor's dissertation on singing in the worship of God. To which is subjoined, a short view of the nature of the controversy; in a letter from Philologus to Theophilus. ... Now submitted to the consideration of the Christian world a large: and more especially Protestant Dissenters; ... By Gilbert Boyce. ...","Boyce, Gilbert",57,2,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2,1,1,0,0,2,0,4,0,0,0,9,0,0,2,0,2,2,4,2,0,0,6,0,0,2,0,2,2,0,3,4,1,0,1787,1,1,"[Wisbech] : Printed, and sold by W. Nicholson, Wisbeck, J. Proud, J. Nickolson, Cambridge, J. Buckland, and W. Ash, London, 1787.",Wisbech,87,unknown,,,FALSE,"to the right of private judgement, and free inquiry. It is this Sir, which always endeared you to me: and this will always make your character appear lovely and respectable in the eye of all good men. It is from such a knowledge of you, that I venture to submit"
1770500100_000008,"Concerts of antient music, under the patronage of Their Majesties; as performed at the new room, King's Theatre, Haymarket. 1800.",Concerts of Antient Music,66,0,3,0,4,0,1,13,0,0,2,3,0,0,0,0,6,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,7,0,4,0,10,1,0,0,1,0,0,0,0,0,1800,1,1,"London : printed for W. Lee, by Sampson Low, [1800].",London,122,unknown,,,FALSE,"guides, this weak machine! Da Capo. AIR . Mr. NTIELD and Mr. HARRISON, and CHORUS . Sing unto God, and high affeations raise, To crown this conquest with unmeasured praise . RECIT . Mr. SALE. //raelit~ myednger. O Judas, O my brethren!! fecenes of bloody war In all their isorrors"
1112600400_000011,"Concerts of antient music, under the patronage of Their Majesties; as performed at the New Room, King's Theatre, Haymarket. 1797.",Concerts of Antient Music,73,0,2,0,5,1,0,12,0,0,5,0,0,0,0,0,6,7,4,1,1,1,1,0,0,1,0,2,0,0,0,3,0,0,0,0,1,0,1,3,8,0,2,0,5,0,0,0,0,0,0,1,0,0,1797,1,1,"London : printed for W. Lee, by Sampson Low, Berwick Street, [1797].",London,130,unknown,,,FALSE,"ways resigning, To Virtue's cause inclining, Thee, Pleasure, now I leave: - Left when my spirits fail me, Repentance can't avail me, Nor sickness comfort give. Da Capo. SCENE. (FROM SAUL.) Handel . SINFONIA. RECIT . Mrs. HARRISON. Michal. ALREADY, see the daughters of the land In joyful dance, with"
1692800169_000117,"The European magazine, and London review; containing the literature, history, politics, arts, manners and amusements of the age. By the Philological Society of London.",Philological Society (Great Britain),48,3,0,3,1,0,0,0,0,1,0,0,3,2,1,0,0,1,1,0,0,0,0,1,1,0,1,0,2,1,4,1,0,0,5,0,1,2,0,1,1,0,0,2,0,0,2,0,0,7,0,0,0,0,1782,69,86,"London [England] : printed for John Fielding No. 23, Pater Noster Row; John Debrett, opposite Burlington House, Piccadilly; and John Sewell, No. 32, Cornhill, [1782]-1826.",London,597,unknown,,,FALSE,"of the ancient and present Stale of the (Hebrews. Translaled from the French of M. Florian, by J. Jones, Author of Hawthorn Cottage. Asperne. pp. 180 Is the lxvith Volume of the euroteax MAGAZINE, for 1814, appeared the Hebrew Tale of "" ELEAZAR AND NAPRTAZI; ."" the very favourable reception"
0670300102_000069,"Letters, addressed chiefly to a young gentleman, upon subjects of literature: including a translation of Euclid's section of the canon; ... with an explanation of the Greek musical modes, ... By Charles Davy, ... In two volumes. ...",Charles Davy,50,1,0,0,0,2,1,1,2,3,1,0,0,0,0,0,1,0,6,0,1,0,0,0,0,4,0,0,1,0,1,10,1,0,3,0,2,0,2,0,0,0,1,0,0,0,2,2,1,0,0,1,0,0,1787,2,2,"Bury St. Edmund's : printed for the author, by J. Rackham; and sold by Messrs. Payne and Son; T. and J. Merrill, in Cambridge; R. Beatniffe, in Norwich; and R. Cruttwell, Bath, 1787.",,544,male,1723,1797,FALSE,"that they made use of a very limited and confined harmony if of any other than that of unilon, (as, I think, they called the eighth) and that of a fifth. How much the powers of melody are aided and enforced by a harmonic union of notes when properly applied,"
1112600500_000002,"Concerts of antient music, under the patronage of Their Majesties; as performed at the New Room, King's Theatre, Haymarket. 1799.",Concerts of Antient Music,54,0,3,0,2,0,0,12,0,0,1,2,0,0,0,1,5,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,3,0,0,3,0,2,0,3,0,0,0,8,3,0,0,1,1,0,0,0,0,1799,1,1,"London : printed for W. Lee, by Sampson Low, Berwick Street, [1799].",London,131,unknown,,,FALSE,"25 Northwick, Lady Norwich, Bishop of Neave, Sir Richard, Bart. Neave, Lady North, Hon. Miss North, Miss L North, Miss E. Neave, Mr. Neave, Miss Nealfon, Mr. Nealfon, Mrs. Nicolay, Mr. jun. Nut, Mr. Nares, Rev. Mr. 14 Otto, Miss Oram, Mr. Ormfby, Mrs. Ormfby, Miss 4 Pomfret, Earl of"
0085700700_000061,"Select letters on the English nation: by Batista Angeloni, a Jesuit, who resided many years in London. Translated from the original Italian.",John Shebbeare,59,4,0,2,1,0,0,1,2,1,0,0,0,6,0,0,1,0,1,4,0,0,0,0,0,0,5,1,0,1,0,8,3,0,1,3,1,0,0,0,0,0,1,0,0,6,1,1,0,0,0,1,3,0,1763,1,1,"Dublin : printed for Wm. Williamson, Bookseller and Whole-Sale Stationer, at Mecaenas's Head in Bride-Street, MDCCLXIII. [1763].",Dublin,291,male,1709,1788,FALSE,"Rome. Dear SIR, URING the time I tarried in Parirs, could never perceive that the French music was ever adapted to the words which accompanied them; no passion , whether love or hatred, anger or despair, were attended with those fbonds, which are uttered by those who are under the"
0629300801_000053,"Eloisa: or, a series of original letters collected and published by J. J. Rousseau. Translated from the French. In four volumes. ...",Jean-Jacques Rousseau,62,0,0,0,1,2,0,0,0,1,1,0,2,2,0,0,0,0,7,0,0,0,0,3,2,0,2,0,1,0,0,8,3,0,1,2,1,1,7,1,0,0,0,0,0,3,1,3,0,1,0,5,1,0,1764,1,4,"London : printed for T. Becket and P. A. de Hondt, 1764.",London,355,male,1712,1778,TRUE,"me; but I fear I fear, the impression of last night's supper influenced the harmony , and that I mistook the effect of your enchantment for the power of muftc, Why should not the same cause which H 6 made made it disagreeable at Sion, gave it a. contrary e,"
0452900500_000004,"Under the direction of His Grace the Duke of Leeds. Concert of Antient Music. Wednesday, February 8, 1792.",Concerts of Antient Music,87,0,8,0,4,1,0,17,0,0,4,3,0,0,0,1,13,2,0,0,0,0,1,0,0,0,0,1,0,0,1,2,0,4,1,0,0,0,1,1,5,0,0,0,16,0,0,0,0,0,0,1,0,0,1792,1,1,"[London : s.n., 1792].",London,97,unknown,,,FALSE,"to live in dimple sleek; Sport that wrinkled care derides; And laughter, holding both his fides. CHORUS . Haste thee, nymph, and bring with thee Jest, and youthful jollity; Sport, that wrinkled care derides; And laughter, holding both his fides. CHORUS . Yubilate. Glory be to the Father, and to"
