PassageID,Title,Author,Total termFreq,termFreq(accent),termFreq(ancient),termFreq(art),termFreq(author),termFreq(beauti),termFreq(church),termFreq(composit),termFreq(forc),termFreq(form),termFreq(geniu),termFreq(god),termFreq(greek),termFreq(harmoni),termFreq(heart),termFreq(hymn),termFreq(iambic),termFreq(imag),termFreq(imagin),termFreq(imit),termFreq(italian),termFreq(kind),termFreq(languag),termFreq(littl),termFreq(lord),termFreq(lyre),termFreq(lyric),termFreq(manner),termFreq(measur),termFreq(melodi),termFreq(modern),termFreq(music),termFreq(natur),termFreq(number),termFreq(od),termFreq(open),termFreq(opera),termFreq(part),termFreq(peopl),termFreq(pleasur),termFreq(poem),termFreq(poetri),termFreq(public),termFreq(rule),termFreq(sacr),termFreq(sentiment),termFreq(short),termFreq(sing),termFreq(song),termFreq(sound),termFreq(speak),termFreq(spiritu),termFreq(stroph),termFreq(style),termFreq(sublim),termFreq(sung),termFreq(syllabl),termFreq(thought),termFreq(time),termFreq(varieti),termFreq(vers),termFreq(vocal),termFreq(voic),termFreq(word),termFreq(wrote),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0382100203_000024,"Lectures on rhetoric and belles lettres. By Hugh Blair, ... In three volumes. ...",Hugh Blair,108,5,0,0,0,0,0,1,1,4,1,0,3,0,0,0,0,0,1,0,0,4,4,1,1,0,0,2,5,6,1,4,0,4,1,0,0,2,0,1,0,0,0,0,0,0,8,0,0,2,0,0,0,0,0,0,19,0,4,1,18,0,1,3,0,1785,3,3,"London : printed for W. Strahan; T. Cadell; and W. Creech in Edinburgh, 1785.",London,413,male,1718,1800,TRUE,"discussions, which the greater part of Readers would confider as minute, I shall confine myself to a few observations upon Englifl Versification; NATIONS, whose language and pronunciation were of a musical kind , rested their Versification chiefly upon the quantities, that is, the length or shortness of their syllables ."
1128700103_000030,"Lectures on rhetoric and belles lettres. By Hugh Blair, D. D. One of the Ministers of the High Church, and Professor of Rhetoric and Belles Lettres in the University, of Edinburgh. In three volumes. ...",Hugh Blair,107,8,1,0,0,0,0,0,1,3,1,0,1,0,0,0,1,0,1,0,0,4,3,1,1,0,0,2,3,4,0,6,0,3,1,0,0,1,0,1,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,20,0,2,2,23,0,1,4,0,1783,3,3,"Dublin : printed for Messrs. Whitestone, Colles, Burnet, Moncrieffe, Gilbert, Walker, Exshaw, White, Beatty, Burton, Byrne, Parker, and Cash, M,DCC,LXXXIII. [1783].",Dublin,426,male,1718,1800,TRUE,"either Dadyles or or Spondees (as the musical time of both these L E C r. is the fame), with this reftrition only, that the xxxv fifth foot was regularly to be a Dadyle, and the last a spondee *. THE introduaion of there feet into English Verse , would"
0605300502_000085,"The odes, Epodes, and Carmen Seculare of Horace. In Latin and English. With critical notes collected from his best Latin and French commentators. By the Revd. Mr. Philip Francis. In two volumes. ...",Horace,60,0,1,0,0,1,0,1,0,1,1,4,1,1,0,4,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,1,2,3,3,1,0,3,1,1,4,0,1,0,0,0,0,6,1,0,2,1,1,0,0,0,0,0,1,0,4,3,0,0,0,1743,2,2,"London : printed for A. Millar, at Buchanan's Head, opposite to Katharine-Street in the Strand, M.DCC.XLIII. [1743].",London,387,male,,,FALSE,"Towers, Where prostrate Rome his Deity adores, Oh! let each Era fill presage Increase of Happiness from Age to Age; CHOIR OF VIRGINS. And may the Goddess, on these favourite Hills Whose diffusive Presence fills Her hallowed Fane, Propitious deign Our holy Priests to hear, And to our Youth incline"
0136600400_000035,"An essay upon the harmony of language, intended principally to illustrate that of the English language.",William Mitford,77,5,1,0,0,5,0,3,1,6,0,0,1,4,0,0,1,0,0,0,0,0,3,0,0,0,3,0,4,0,1,0,0,0,4,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,2,3,0,2,1,0,5,15,0,0,0,0,1774,1,1,"London : printed by Scott for J. Robson, Bookseller, New Bond Street, MDCCLXXIV. [1774].",London,292,male,1744,1827,FALSE,"SOUTHEAST CT. XI IT remains at this day undecided whether rhyme is an ornament or a blot in our verfifcation; each opinion having many and strenuous advocates. These hold that to be hardly verse which has not rhyme, and those look upon rhyme as a Gothic ornament, unbecoming classic compositions"
1034600101_000048,"The lives of the most eminent English poets. With critical observations on their works. By Samuel Johnson. A new edition, corrected. In four volumes. ...",Samuel Johnson,68,0,0,2,1,1,0,0,0,2,2,0,0,0,0,0,0,1,0,1,3,0,6,0,0,0,0,0,2,3,0,3,1,1,0,1,0,0,0,1,3,8,0,1,0,0,1,0,0,1,0,0,0,2,0,0,2,2,0,2,10,0,0,4,1,1794,1,4,"London : printed for T. Longman, B. Law, J. Dodsley, H. Baldwin, J. Robson, [and 34 others in London], 1794.",London,444,male,1709,1784,TRUE,"which is so far removed from common use, that an unlearned reader, when he first opens his book, finds himself surprised by a new language . This novelty has been, by those who can find nothing wrong in Milton, imputed to his laborious endeavours after words suitable to the grandeur"
0546300201_000073,"Lectures on rhetoric and belles lettres. By Hugh Blair, ... In three volumes. ...",Hugh Blair,77,0,4,1,0,0,0,4,0,1,1,0,2,3,0,0,0,0,0,0,0,2,4,1,0,0,0,1,1,9,1,8,0,2,0,1,0,1,0,1,0,1,2,3,0,0,1,0,0,8,1,0,0,0,0,0,1,0,1,4,1,0,0,6,0,1783,1,3,"Dublin : printed for Messrs. Whitestone, Colles, Burnet, Moncrieffe, Gilbert [and 9 others in Dublin], 1783.",Dublin,436,male,1718,1800,TRUE,"studied this with care; and was fond, perhaps to excess, of what lie calls, the "" Plena ac numerofa "" oratio."" We need only open his writings, to find instances that will render the effect of musical Language sensible to every ear. What, for example, can be more full, round,"
1016800104_000047,"A general history of music, from the earliest ages to the present period. To which is prefixed, A dissertation on the music of the ancients. By Charles Burney, Mus.D. F.R.S. ...",Charles Burney,66,0,3,1,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,3,0,1,0,5,0,1,1,7,0,0,0,0,8,6,0,0,2,1,0,0,0,0,1,2,4,0,0,0,0,1,0,2,0,0,4,0,0,1,1,2,0,1776,4,4,"London : printed for the author: and sold by T. Becket, Strand; J. Robson, New Bond-Street; and G. Robinson, Paternoster-Row, MDCCLXXVI. [1776]-89.",London,711,male,1726,1814,TRUE,"mutually destroy preceding effects, as the one can only interest at the expense of the other. CHAP. 132 CH AP. IV Of CANTATAS, or narrative chamber mu/ic. HE secular Music of Italy, has never been in an absolute rude state for more than two centuries. It has beeen burr nijhing"
1016800104_000033,"A general history of music, from the earliest ages to the present period. To which is prefixed, A dissertation on the music of the ancients. By Charles Burney, Mus.D. F.R.S. ...",Charles Burney,64,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,2,0,1,1,7,1,3,0,1,3,5,1,1,1,1,0,1,4,1,0,2,1,0,2,1,0,0,0,2,0,0,2,0,2,1,3,6,0,1776,4,4,"London : printed for the author: and sold by T. Becket, Strand; J. Robson, New Bond-Street; and G. Robinson, Paternoster-Row, MDCCLXXVI. [1776]-89.",London,711,male,1726,1814,TRUE,"flutes autica No violin is mentioned here; but what excites thejmoit surprise, at present, in there inftrucions for the performance of an oratorio on the stage in a church , are the directions for the dances. However, there are examples of religious dances in the sacred writings; as well as"
1016800104_000006,"A general history of music, from the earliest ages to the present period. To which is prefixed, A dissertation on the music of the ancients. By Charles Burney, Mus.D. F.R.S. ...",Charles Burney,64,0,4,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,3,0,2,3,6,0,0,0,0,1,2,0,1,4,6,0,0,0,1,1,2,2,0,1,0,0,0,0,8,0,0,3,1,4,0,0,0,0,1776,4,4,"London : printed for the author: and sold by T. Becket, Strand; J. Robson, New Bond-Street; and G. Robinson, Paternoster-Row, MDCCLXXVI. [1776]-89.",London,711,male,1726,1814,TRUE,"ca GE A GENERAL HISTORY 0 F M U S I C C H A P T ER I. Of the Invention of RECITATIVE, and ejntabli/rnment of the musical Drama, or Opera , in Italy. T F HE annals of modern Music have hitherto furniflled no event so important to"
0460300103_000013,Of the origin and progress of language. |...,"James Burnett, Lord Monboddo",103,6,1,2,1,4,0,22,0,0,1,0,7,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,2,1,2,0,3,0,0,0,6,0,1,0,1,0,0,0,0,1,0,0,5,2,0,0,3,0,0,3,2,1,3,1,0,0,13,0,1776,3,6,"Edinburgh : printed for A. Kincaid & W. Creech, Edinburgh; and T. Cadell, in the Strand, London, MDCCLXXIII. [1773]-92.",Edinburgh,484,male,1714,1799,FALSE,"the owned, therefore, in our composition , can only be varied by the order of the words , and by periods. each of theoj considered, and illujftrated by examples. Come now to speak of the second part of style , viz. composition , of so much greater power and influence"
0771800200_000002,"A translation of all the Pythian, Nemean, and Isthmian odes of Pindar, except the fourth and fifth Pythian odes, and those odes which have been translated by the late Gilbert West, Esq. By the Rev. James Banister.",Pindar,70,0,2,1,1,0,0,4,0,3,3,3,2,0,2,2,0,0,1,0,0,0,2,0,1,0,3,2,0,0,1,0,0,1,5,0,0,3,2,0,1,9,0,1,1,1,0,0,0,0,1,0,0,1,6,3,0,0,2,0,0,0,0,0,0,1791,1,1,"Salisbury : printed by E. and J. Easton; for G. and T. Wilkie, No 57, Pater Noster Row, London, MDCCXCI. [1791].",Salisbury,264,male,516,437,FALSE,"but even necessary in works of that length; yet in some compositions , where the plan was of less extent, and the fubjeet less complicated, the sublime spirit and animating warmth of the ancient poetry might be introduced with success, and if it's extravagancies were corrected by an attention to"
0506701000_000030,"Prosodia rationalis: or, An essay towards establishing the melody and measure of speech, to be expressed and perpetuated by peculiar symbols.","Steele, Joshua",78,2,2,4,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,10,1,0,0,0,1,1,1,0,3,1,1,0,0,0,4,0,0,0,2,0,5,0,2,4,0,0,2,3,0,0,0,0,0,7,0,1,4,6,1,0,4,0,1779,1,1,"London : printed by J. Nichols: and sold by T. Payne and Son, Mews-Gate; B. White, at Horace's-Head, Fleet-Street; and H. Payne, Pall-Mall, MDCCLXXIX. [1779].",London,260,unknown,,,FALSE,"] ""' musicians. But I shall be very glad to be further intrudted by ""you upon this subjet §. 7 "" Before I leave this subjet, I must repeat an observa"" "" I have elsewhere made cbu that when I speak of the accents "" or tones of the Greek"
0607900400_000001,"The present state of music in France and Italy: or, the journal of a tour through those countries, undertaken to collect materials for a general history of music. By Charles Burney, Mus. D.",Charles Burney,72,0,1,3,0,0,3,3,0,0,0,0,0,3,0,1,0,0,0,2,0,0,0,0,0,0,0,2,0,7,1,7,0,0,0,0,0,8,1,0,0,1,0,2,0,0,0,0,4,1,0,0,0,0,0,2,0,0,4,0,2,1,8,5,0,1771,1,1,"London : printed for T. Becket and Co. in the Strand, MDCCLXXI. [1771].",London,413,male,1726,1814,TRUE,"T HEP t E S E NT STATE O F M U s t C I N FRANCE and ITALY: 0 R, The JO URNAL of a TOUR through those Countries, undertaken to colleet Materials for A GENERAL HISTORY OF MUSIC . By CHARLES BURNEY, Muf. D. -/ Ei cantarono"
1116300115_000268,"Encyclopaedia; or, A dictionary of arts, sciences, and miscellaneous literature ... Compiled from the writings of the best authors, in several languages ... Illustrated with five hundred and forty-two copperplates. ...",,69,0,1,2,1,1,0,3,2,0,0,2,2,2,0,0,0,0,0,1,0,0,3,1,0,0,1,2,0,0,1,0,4,4,10,0,0,3,0,1,1,3,0,0,0,0,0,2,3,0,2,0,0,1,0,1,1,2,1,1,2,0,1,1,0,1798,15,18,"Philadelphia : Printed by Thomas Dobson, at the stone house, no 41, South Second Street, M.DCC.XCVIII. [1798] (Copy-right secured according to law).",Philadelphia,801,unknown,,,FALSE,"Elevantjufqu'aui ciel son vol arcli)itieux, Entretient dans.vers commerce avec les Dieux. Aux Athletes dans Pise elle ouvre.la barriere, Chante un vairique'ur poudreux an bout de la carriere; Mean Achille fanglant au bords du Simois Ou fait flechir I'efcaut sos lejoug de lous. tant6t comme une abeille ardente a ion ouvrage"
0504100102_000116,"Lectures on rhetoric and belles lettres. By Hugh Blair, ... In two volumes. ...",Hugh Blair,71,0,1,1,1,2,0,3,0,1,0,2,0,0,0,2,0,0,1,0,0,1,0,0,4,0,0,1,2,0,0,4,2,1,0,1,0,4,1,1,1,8,3,0,3,3,0,5,2,0,0,0,0,3,0,0,0,0,1,0,2,0,0,4,0,1783,2,2,"London : printed for W. Strahan; T. Cadell; and W. Creech, in Edinburgh, 1783.",London,553,male,1718,1800,TRUE,"is our business, at present, to confider them not in a theological, but in a critical view: and it must needs give pleasure , if we shall find the beauty and dignity of the Composition , adequate to the weight and import / of the matter. Dr. Lowth's learned Treatise,"
0286600102_000455,"The civil law in its natural order: together with the publick law. Written in French by Monsieur Domat, The late French King's Advocate in the Presidial Court of Clermont in France: and translated into English by William Strahan, LL. D. Advocate in Doctors Commons. With additional remarks on some material differences between the civil law and the law of England. In two volumes. ...",Jean Domat,76,0,1,5,0,2,10,1,0,0,0,2,0,0,3,1,0,0,0,0,0,3,1,1,0,0,0,3,1,0,1,12,0,0,0,0,0,2,0,0,1,5,2,1,0,1,0,3,1,1,1,0,0,0,1,2,0,0,3,0,0,0,0,5,0,1722,2,2,"London : printed by J. Bettenham, for E. Bell, J. Darby, A. Bettesworth, G. Strahan, F. Fayram, J. Pemberton, J. Hooke, C. Rivington, F. Clay, J. Batley, and E. Symon, M.DCC.XXII. [1722].",London,686,male,1625,1696,FALSE,"fling ought to inspire; and that the said Words require such a Mutick as is both grave, moving and easy; that the Use of it may be common to all the faithful, it has ordained in all the Churches where the faithful assemble together for the Worship of God ,"
0216600600_000027,"A comparative view of the state and faculties of man with those of the animal world. By John Gregory, M.D. F.R.S. Professor of Medicine in the University of Edinburgh, and First Physician to his Majesty in Scotland.",John Gregory,81,0,2,1,1,0,0,3,0,1,3,0,0,2,2,0,0,0,0,0,3,0,3,1,0,0,0,1,0,5,3,20,2,0,0,0,5,1,4,5,0,1,2,2,0,0,0,0,3,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,1778,1,1,"Dublin : printed for W. Sleater, D. Chamberlaine, J. Potts, J. Williams, and W. Colles, M.DCC.LXXVIII. [1778].",Dublin,260,male,1724,1773,FALSE,"Scotland, should enter so perfectly into the Taste of the national Music , as to compose airs, which the nicest judges cannot diftin guilh from those which are certainly known to be of much greater antiquity than Rizzio's. The tradition on this subject is very vague, and there is no"
0989800202_000054,The rambler. In four volumes. ...,Samuel Johnson,57,3,3,2,0,0,0,0,1,1,1,0,0,3,0,0,0,0,0,1,2,0,6,1,0,0,0,0,0,1,2,2,1,0,0,1,0,2,0,0,1,2,0,1,0,0,0,0,0,2,0,1,0,0,1,0,8,0,0,0,2,1,0,5,0,1785,2,4,"Dublin : printed by D. Graisberry, for J. Jones, No. 39, College-Green, MDCCLXXXV. [1785].",Dublin,308,male,1709,1784,TRUE,"top of science, but from the lowest parts , I "" shall think nothing unconnneced with the art ""of oratory, which he that .wants cannot be an "" orator."" Confirmed and animated'by this illufrious precedent, I shall continue my inquiries into Milton's art of versification. Since, however minute the employment"
1116200114_000619,"Encyclopaedia; or, A dictionary of arts, sciences, and miscellaneous literature ... Compiled from the writings of the best authors, in several languages ... Illustrated with five hundred and forty-two copperplates. ...",,71,6,2,0,2,1,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,2,6,1,0,0,1,0,1,2,2,7,0,3,0,0,0,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,3,2,0,4,8,2,1798,14,18,"Philadelphia : Printed by Thomas Dobson, at the stone house, no 41, South Second Street, M.DCC.XCVIII. [1798] (Copy-right secured according to law).",Philadelphia,813,unknown,,,FALSE,"and confon ints employed Ionic and the modern Doric; that the old for the sake of the music and rythm, they have so dic Doric dialect was rough and cumbrous; but that guised their words , that it is almost impossible to de Theocritus has adopted the new as being"
0340900100_000002,Poems on several occasions.,Elizabeth Carter,53,2,0,2,1,2,0,0,1,2,2,1,0,3,3,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,2,1,0,0,0,0,2,0,0,0,0,0,1,1,0,0,3,4,2,1,0,0,0,2,0,0,4,1,0,2,2,1,0,0,1766,1,1,"London : printed for John Rivington, at the Bible and Crown in St. Paul's Church-Yard, MDCCLXVI. [1766].",London,115,female,1717,1806,TRUE,"saint Tremblings of a distant Light, B 3 Perhaps [.6 ] Perhaps illumes some Syficm of it's own 15 With the firong Influence of a radiant Sun. Placed on the Verge, which Titan's Realm confines, The slow revolving Orb of Saturn shines; Where the bright Power whole near approaching Ray'"
1035100201_000319,"The annual register, or a view of the history, politics, and literature, for the year 1789.",,77,0,4,0,5,0,7,0,0,1,0,0,6,0,0,2,0,0,0,1,0,2,0,0,0,1,1,1,0,1,5,20,0,0,0,1,0,2,1,0,0,1,2,0,1,0,1,1,1,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1792,1,1,"London : printed for J. Dodsley, in Pall-Mall, 1792.",London,636,unknown,,,FALSE,"of sounds which the ancients call a heptachord, confidting of twoconjunt tetrachords, as B, C d, e. E, f, g, a; and if the firings of this instrument, like those of the calafcione, were tuned fifths, they would produce an otave, or two disjunt tetrachords; an advantage which none of"
1677701800_000002,"The duty and advantage of singing to the Lord. A sermon preach'd in the Cathedral Church of Worcester, at the anniversary meeting of the choirs of Worcester, Gloucester, and Hereford, Sept. 4. 1728. And publish'd at their joint request. By James Brooke, M.A. rector of Hill-Croome, and vicar of Hanley-Castle.","Brooke, James           1682 or 3",89,0,0,0,0,0,3,0,0,0,0,10,0,1,3,2,0,0,0,0,0,1,0,1,6,0,0,2,1,0,0,3,5,0,0,0,0,7,0,0,0,0,7,0,1,0,0,11,3,1,1,2,0,0,1,1,0,3,0,1,0,2,2,8,0,1728,1,1,"London : Printed for Sam. Mountfort, bookseller in Worcester, and sold by J. and J. Knapton, at the Crown in St. Paul's Church-yard, [1728?].",London,39,unknown,,,FALSE,"to perfe&ion, and be still advancing to higher and more sublime and heavenly Things. Let the Word of Christ, or the Doarine of the Gospel, dwellin you: Let it be so thoroughly fixed in your Minds, as though it were a con slant and fettled Inhabitant there: And let it"
0143300500_000016,Remarks on the writings and conduct of J. J. Rousseau.,"Fuesli, Henry",66,2,0,2,1,0,0,0,1,1,0,0,0,5,3,0,0,0,0,2,1,1,3,0,0,0,0,1,2,4,0,10,3,1,0,0,2,0,0,2,0,1,0,0,0,1,0,0,3,7,0,0,0,0,1,0,0,0,0,0,0,0,3,3,0,1767,1,1,"London : printed for T. Cadell, (successor to Mr. Millar) in the Strand; J. Johnson and B. Davenport; and J. Payne, in Pater-Noster-Row, MDCCLXVII. [1767].",London,163,male,1741,1825,FALSE,"be looked upon as superfluous; the Projet de Paix : is the dream of a purblind fche mer; the Letters from the Mountain have overturned Geneva, say those who call Liberty reclaiming her rights, rebellion; and even his friends muff beg content * Discours fur l'ceconomie Politic, was firt inserted"
0136700700_000064,"Poems upon several occasions, English, Italian, and Latin, with translations, by John Milton. Viz. Lycidas, L'Allegro, Il Penseroso, Arcades, Comus, Odes, Sonnets, Miscellanies, English Psalms, Elegiarum Liber, Epigrammatum Liber, Sylvarum Liber. With notes critical and explanatory, and other illustrations, by Thomas Warton, B. D. Late Fellow of Trinity College, Professor of Poetry, and Camden Professor of History, at Oxford.",John Milton,51,4,0,2,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,0,8,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,5,0,0,0,0,1,0,1,0,0,0,0,3,3,2,5,0,1791,1,1,"London : printed for G. G. J. and J. Robinson, Pater-Noster Row, MDCCXCI. [1791].",London,677,male,1608,1674,TRUE,"It is ordered by the delegates that it o be uterly taken aa."" MS. acta Delegator. Univ. Oxon. ab ann. 1655 fnb an. 1656 Yet foor afrerwas the following order occurs under the same yr. a Concerning the Music Leture, it was approved by the Delegates, that "" Infinmm bee"
1113200400_000038,"The improvement of the mind: second part. With various remarks and rules about the communication of useful knowledge. Also a discourse on the education of children and youth. To which are added, Remnants of time, employed in Prose and Verse, or Short Essays and Composures in Prose and Verse on Various Subjects; being the posthumous works of the late Reverend Isaac Watts, D.D. Published from his manuscript by D. Jennings, D.D. and P. Doddridge, D.D.",Isaac Watts,67,0,0,10,0,2,0,0,0,2,2,3,0,3,1,0,0,1,0,0,0,3,1,1,0,0,0,2,0,2,0,3,6,0,1,0,0,1,0,1,0,1,0,0,2,2,0,1,2,0,1,0,0,0,2,1,0,0,4,1,2,0,3,0,0,1784,1,1,"London : printed for J. Buckland, and T. Longman, in Pater-Noster-Row; T. Field; and C. Dilly, in the Poultry, MDCCLXXXIV. [1784].",London,343,male,1674,1748,TRUE,"well as hear it, and to treasure up some of the richest sentiments and expressions of the mofi admired writers, is all that I mean in this advice. NOR is this amrereamufement or useless embroidery of the mind. It brightens and animates the fancy with a thousand beautiful images ,"
0636800100_000299,"The new annual register, or general repository of history, politics, and literature, for the year 1786. To which is prefixed, the history of knowledge, learning, and taste, in Great Britain, during the reign of Henry the Seventh, from the year 1485 to 1509.",,54,1,2,1,0,1,6,2,0,2,0,0,3,2,0,6,0,0,0,1,0,1,0,0,0,0,0,0,1,2,0,5,0,1,1,0,0,1,2,0,0,1,1,0,0,0,0,0,3,0,2,2,0,2,0,0,0,0,2,0,0,0,0,0,0,1787,1,1,"London : printed for G. G. J. and J. Robinson, Pater-Noster-Row, MDCCLXXXVII. [1787].",London,682,unknown,,,FALSE,"be de. 3b but from two sources; a peril knowledge of it as a science : 1 praltice. We are not, it is L able to produce our ancient ahture, or tunes from MSS. crto discovered; but as from radoc, it appears we communi td both to the Welfi, and"
0807100102_000055,"Literary hours or sketches critical and narrative, by Nathan Drake, M. D. In Two Volumes. ...",Nathan Drake,46,0,1,0,1,2,0,1,0,1,1,1,0,1,0,4,3,0,0,5,0,0,1,1,2,0,1,2,1,0,0,0,2,1,3,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,3,1,1,0,0,0,0,1,0,0,0,1,1800,2,2,"Sudbury : printed by J. Burkitt, for T. Cadell, junior, and W. Davies, Strand, London, 1800.",Sudbury,486,male,1766,1836,FALSE,"of Ovid is an imitation . Of the numerous productions of this spirited poet, some hymns , one elegy and a few epigrams remain. These have been elegantly translated by Mr. Tytler. Next in rank to Callimachus the author of the Institutes has placed PHI lietes, preceptor to Ptolemy Philadelphus."
0137000300_000083,"Observations on the Greek and Roman classics. In a series of letters to a young nobleman. Now published for the use of gentlemen at the university, and those who may have Occasion to speak in Public. To which are added, Remarks on the Italian language and writers. In a letter from M. Joseph Baretti to an English Gentleman at Turin, written in the Year 1751.",Giuseppe Marc'Antonio Baretti,72,0,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,1,3,1,1,3,6,0,0,8,0,1,0,0,4,2,0,0,0,0,1,0,3,6,3,0,0,0,2,2,0,0,0,2,0,0,1,4,0,0,3,1,0,5,0,0,1,3,1753,1,1,"London : printed for Dan. Browne, without Temple-Bar; J. Whiston and B. White, in Fleet-Street; S. Baker, in Russel-Street, Covent-Garden; and Lockyer Davis, in Fleet-Street, MDCCLIII. [1753].",London,304,male,1719,1789,FALSE,"that it would be in vain to search for them,. or to hope to purchase them for money. SOME good judges, both italians and Foreigners, have liked several of our Pastoral Tragicomedies, such as Tasso's Aminta, Guarini's. Paator Fido, and the Phillis de Sciro by Buona re/li; to which may"
0216600600_000025,"A comparative view of the state and faculties of man with those of the animal world. By John Gregory, M.D. F.R.S. Professor of Medicine in the University of Edinburgh, and First Physician to his Majesty in Scotland.",John Gregory,79,0,7,10,2,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1,5,0,12,2,0,1,0,0,2,1,2,0,4,3,0,0,0,0,1,5,2,1,0,0,0,1,1,0,1,3,0,2,0,1,1,0,1778,1,1,"Dublin : printed for W. Sleater, D. Chamberlaine, J. Potts, J. Williams, and W. Colles, M.DCC.LXXVIII. [1778].",Dublin,260,male,1724,1773,FALSE,"fed indeed here depends much on the proportion and measure of the notes. Melody confifis in the agreeable fucceiiion of single sounds . The melody that pleases in one country does not equally please in another, though there are certain general principles which universally regulate it, the fcale'of Music being"
0382100203_000046,"Lectures on rhetoric and belles lettres. By Hugh Blair, ... In three volumes. ...",Hugh Blair,61,0,2,0,2,0,0,1,1,3,1,2,0,0,0,1,0,1,0,0,0,4,0,1,0,0,3,4,0,1,0,1,1,1,2,0,0,4,1,0,0,6,0,0,4,0,0,0,4,0,1,1,0,2,4,0,0,0,0,2,0,0,0,0,0,1785,3,3,"London : printed for W. Strahan; T. Cadell; and W. Creech in Edinburgh, 1785.",London,413,male,1718,1800,TRUE,"people send up 0 2 the L E C T. the most earnef and plaintive supplications to XLI God . The lines of the original too, as may, in part , appear from our translation, are longer than is usual in the other kinds of Hebrew Poetry ; and the"
0386000502_000140,"Essays moral and literary. By Vicesimus Knox, M.A.",Vicesimus Knox,70,0,3,0,3,8,1,4,1,3,6,0,6,1,0,0,0,0,0,0,0,1,4,1,0,0,1,2,0,1,2,1,1,0,0,0,0,0,1,0,2,4,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,2,2,0,3,0,0,0,0,1784,2,2,"London : printed for Charles Dilly, 1784.",London,408,male,1752,1821,TRUE,"poetry ; and a delicacy of mind, which, it might be supposed, could be acquired only in a higher sphere than that in which he was born. Genius and learning were pofiefled in a very eminent degree by Merrick. He had that peculiar kind of genius which qualified him to"
0033000101_000052,"Eloisa: or, a series of original letters collected and published by Mr. J. J. Rousseau, Citizen Of Geneva. Translated from the French.",Jean-Jacques Rousseau,67,1,1,2,0,0,0,1,1,1,0,0,0,1,4,0,0,1,3,2,5,1,1,0,2,0,0,1,2,0,0,11,1,0,0,0,2,1,1,1,0,0,0,0,0,0,2,3,2,4,1,0,0,0,0,0,0,0,1,0,0,0,5,2,0,1784,1,4,"London : printed by H. Baldwin: sold by R. Baldwin, In Pater-Noster Row; and T. Becket, In Pall-Mall, MDCCLXXXIV. [1784].",London,350,male,1712,1778,TRUE,"imitated the operas which were then common in Italy, we have beheld them, thirty or forty years behind us, copying, mutilating, and spoiling our ancient compositions , just as other nations do by their fashions. Whenever they boast of their chansons, they pronounce their own condemnation; for if they could"
0664801100_000002,"Job's hymns: or, a book of songs upon the Book of Job. Containing An Hundred short Poems, upon the same number of select parts and passages of that book; gathered out of every chapter thereof, according to the order in which the chapters of that sacred book are written; from some whereof one, and from others moe subjects are chosen, to be the matter of the Songs. By the late Reverend Mr. Ralph Erskine, Minister of the Gospel at Dunfermline. Entered in Stationers-Hall.",Ralph Erskine,55,0,0,1,2,0,0,0,1,1,0,0,2,0,2,1,0,0,1,0,0,1,1,0,0,0,1,0,5,0,1,3,2,1,0,0,0,2,0,0,2,4,0,0,0,2,0,0,1,4,1,0,0,0,0,0,2,1,1,0,8,0,0,1,0,1753,1,1,"Glasgow : printed for J. Newlands, the proprietor, MDCCLIII. [1753].",Glasgow,169,male,1685,1752,FALSE,"syllables , and the proper measure : betides, that that kind of verse appears to very many to agree much better with the Greek and the Latin dialects, than with the English; and that the proper paule, at the end of Latin verses particularly, seems to be much more easy"
