PassageID,Title,Author,Total termFreq,termFreq(ancient),termFreq(appear),termFreq(arm),termFreq(armi),termFreq(author),termFreq(battl),termFreq(bodi),termFreq(caus),termFreq(citi),termFreq(command),termFreq(consul),termFreq(continu),termFreq(countri),termFreq(death),termFreq(defeat),termFreq(emperor),termFreq(empir),termFreq(end),termFreq(enemi),termFreq(father),termFreq(follow),termFreq(forc),termFreq(gave),termFreq(gener),termFreq(god),termFreq(govern),termFreq(greek),termFreq(hand),termFreq(head),termFreq(honour),termFreq(itali),termFreq(king),termFreq(land),termFreq(law),termFreq(left),termFreq(manner),termFreq(mean),termFreq(near),termFreq(number),termFreq(offic),termFreq(order),termFreq(peac),termFreq(peopl),termFreq(person),termFreq(power),termFreq(receiv),termFreq(return),termFreq(roman),termFreq(rome),termFreq(senat),termFreq(sever),termFreq(soldier),termFreq(state),termFreq(taken),termFreq(templ),termFreq(thought),termFreq(took),termFreq(tribun),termFreq(troop),termFreq(war),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0331200601_000124,Elements of general history. Translated from the French of the Abbe Millot. Part first. Ancient history. In two volumes. ...,Claude-François-Xavier Millot,75,1,2,1,3,1,0,1,1,1,1,6,0,3,0,2,0,1,0,1,3,0,1,2,2,0,1,0,1,0,1,0,0,2,7,0,0,0,0,1,0,1,0,7,1,2,0,0,1,4,3,1,2,0,0,0,0,1,5,1,0,1779,1,2,"Dublin : printed for Messrs. Price, Potts, R. Cross, Jenkin, Walker, Flinn, Exshaw, E. Cross, White and Beatty, MDCCLXXIX. [1779].",Dublin,583,male,1726,1785,FALSE,"the prerogatives of the senate , but still lefslt pcd capable even than his father , of yielding on critical occasions; at the meeting of the assembly he railed with so much spleen and haughtiness, that he disgusted the plebeians at the very time that his colleague Quintius had gained"
0227300903_000042,"The Roman history from the foundation of Rome to the Battle of Actium : ... By Mr Rollin, ... Translated from the French. In sixteen volumes. ...",Jean-Baptiste Louis Crévier,86,1,0,1,0,2,1,1,0,4,0,7,1,4,0,2,0,0,0,2,1,0,3,1,1,1,0,0,0,1,1,0,0,0,6,0,0,0,1,0,0,3,2,8,0,1,1,1,5,1,9,2,0,2,2,0,0,1,1,2,3,1754,3,16,"London : printed for J. and P. Knapton, 1754.",London,409,male,1693,1765,FALSE,"even by the laws , which prescribed the order of duties. The gods had the first place, their country the second: and the reciprocal duties of father and son held only the third. When the two last clashed, the struggle was hard; and to give their country the preference, required"
0528900402_000091,"The history of the revolutions that happened in the government of the Roman Republic. Written in French by the Abbot de Vertot, of the Royal Academy of Inscriptions, &c. The fourth edition. English'd by Mr. Ozell from the original newly reprinted at Paris, with amendments and additions by the Author himself, in almost every Page: Besides not a few essential Alterations and Corrections in. This Fourth Edition more than in any of the preceding ones, either French or Dutch. ... . To which is prefixed, A Translation of a Memorial sent from London by the late Earl Stanhope to the Abbot De Vertot at Paris; containing divers Questions relating to the Constitution of the Roman Senate. With the Abbot's Answer.",René-Aubert Vertot,71,0,0,2,3,0,3,1,1,1,3,0,0,0,0,1,0,1,0,0,0,2,2,1,2,2,2,1,0,2,2,0,1,2,1,0,2,2,0,0,1,0,0,4,1,2,0,1,4,2,4,1,3,0,0,1,0,3,1,0,3,1732,2,2,"London : printed for J. and J. Knapton, D. Midwinter and A. Ward, J. Pemberton, W. Innys, J. Osborne and T. Longman, R. Robinson, E. Symon, MDCCXXXII. [1732].",London,410,male,1655,1735,FALSE,"a Tribune of the People , and CESAR's Creature, procured to be added to CESAR's lats mentioned Government , that ot iil!ricum, together with Ga. iia tran&7liina, that is to say, p rovence, and Part of Darbine and Lnucdoc, which CESAR coveted ex: rcmelv, that he might thence carry his"
0519400101_000131,"The Roman history from the foundation of Rome to the battle of Actium: that is, to the end of the commonwealth. By Mr. Rollin, ... Translated from the French. In ten volumes. ...",Jean-Baptiste Louis Crévier,95,0,0,0,3,2,0,1,3,3,1,5,1,0,1,0,0,0,1,1,0,0,1,1,2,0,5,0,2,0,1,2,1,0,3,0,0,0,0,1,3,2,1,7,2,8,0,0,2,3,13,0,1,5,0,0,2,0,0,1,4,1768,1,10,"London : printed for J. Rivington, R. Baldwin, Hawes Clarke and Collins, R. Horsefield, W. Johnston [and 7 others in London], 1768.",London,490,male,1693,1765,FALSE,"be reduced to writing. It was they, who laid them before the People , who for that purpose summoned the assem b!ies, in which the common affairs of the state were to be considered, who presented the Decrees of the Senate to them for their examination, and who, according to"
0369000502_000084,"The roman history, from the building of Rome to the ruin of the commonwealth. By N. Hooke, Esq; ...",Nathaniel Hooke,76,0,1,3,1,0,1,3,1,2,1,5,0,3,1,1,0,0,2,8,0,1,1,1,1,1,0,0,0,1,2,0,0,2,3,1,1,0,1,0,1,2,2,1,0,0,0,1,3,1,7,0,0,1,2,0,0,0,5,0,1,1767,2,8,"Dublin : printed for William Watson, at the Poets Heads in Capel-Street, MDCCLXVII. [1767].",Dublin,533,male,1690,1763,FALSE,"of our enemies is "" not owing to their courage, or to their beief of your "" cowardice: They have been too often vanquished "" not to know both themselves and you. Discord, dif "" cord is the ruin of this city . The endless disputes ""between the Senate and"
0477800201_000555,"The roman history: with notes historical, geographical, and critical; and illustrated with copper plates, maps, and a great number of authentick medals. Done into English, from the original French of the Revd Fathers Catrou and Rouillé. ... . From the Year of Rome I. to the Year of Rome Ccclxii. To which is prefix'd, A New and Connected Summary of the Work.","Rouillé, Pierre Julien",90,0,0,0,8,1,1,1,2,2,2,1,2,1,0,0,0,0,1,2,1,2,2,0,3,0,3,0,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1,11,2,1,0,2,1,7,8,1,1,0,0,0,2,0,7,4,0,1728,1,6,"London : printed by J. Bettenham, for T. Woodward at the Half-Moon over-against St. Dunstan's Church in Fleetstreet, and J. Peele at Locke's Head in Pater-Noster Row, M.DCC.XXVIII. [1728].",London,763,male,1682,1740,FALSE,"Cruuminum, if the Fear of the other five Legions, commanded by Cornelius, had not kept them in their Duty. The Defetion therefore of that General's Camp from him, was an Example which Fabius's Army followed . Icilius, who was at the Head of the Revolt, led on the Revolters towards"
0550300201_000129,"An history of the revolutions that happened in the government of the Roman Republic. Written in French by the Abbot de Vertot, of The Royal Academy of Inscriptions and Belles-Lettres. Translated into English, in two volumes, by Mr. Ozell. To which is prefixed A Translation of a Memorial sent from London by the late Earl Stanhope to the Abbot De Vertot at Paris; containing divers Questions relating to the Constitution of the Roman Senate. With the Abbot's Answer. ...",René-Aubert Vertot,86,0,0,0,3,3,2,2,0,3,1,1,0,2,0,0,0,0,1,0,1,1,0,2,3,0,2,0,1,0,0,2,2,0,0,1,0,1,0,0,1,1,0,5,0,4,1,1,5,9,7,0,1,2,1,0,0,0,6,2,6,1770,1,2,"London : printed for C. Bathurst, W. Johnston, B. Law, G. Keith, R. Horsefield, and Richardson and Urquhart, MDCCLXX. [1770].",London,464,male,1655,1735,FALSE,"from all Parts to the Gates of the Palace: Some i'':  kissed the Hands -- of the Senators , others called, tod. I them the Fathers of the People , and all protested they were ready to spill the very last Drop of their Blood for their Country ,"
0477800201_000018,"The roman history: with notes historical, geographical, and critical; and illustrated with copper plates, maps, and a great number of authentick medals. Done into English, from the original French of the Revd Fathers Catrou and Rouillé. ... . From the Year of Rome I. to the Year of Rome Ccclxii. To which is prefix'd, A New and Connected Summary of the Work.","Rouillé, Pierre Julien",74,5,0,1,1,1,1,2,1,2,0,1,0,3,1,0,0,2,0,0,2,1,0,2,3,0,2,0,0,0,0,0,2,0,1,0,0,0,1,2,0,0,1,6,3,0,0,0,4,3,5,1,2,2,3,0,1,0,3,2,1,1728,1,6,"London : printed by J. Bettenham, for T. Woodward at the Half-Moon over-against St. Dunstan's Church in Fleetstreet, and J. Peele at Locke's Head in Pater-Noster Row, M.DCC.XXVIII. [1728].",London,763,male,1682,1740,FALSE,"the Kings confpeau omnia viderem. and Magistrates of Rome , for seven hundred Years, from Atticus's Book, ci.croi sbr and uperadded the Names of thole who had governed between the Time t""' of that Author's Death , and the Time that he publili'd his Calendars, and caused them to be"
1019600602_000117,The history of the revolutions that happened in the government of the Roman Republic. In Two Volumes. Translated from the French of Mons. L'Abbé de Vertot. Volume the First.,René-Aubert Vertot,72,0,0,3,1,0,1,1,0,1,1,1,0,2,1,0,0,1,0,1,0,3,2,1,3,0,1,0,0,1,0,4,1,0,0,1,1,0,3,1,1,0,1,5,0,1,1,0,2,6,6,0,1,1,1,0,3,0,1,3,3,1770,2,2,"London : printed for S. Crowder, C. Ware, and T. Payne, M.DCC.LXX. [1770].",London,431,male,1655,1735,FALSE,"presented themselves at once to his mind. Caea: ir, brought up in the bofoin of a Commonwealth, could not,  as he drew near to Rome , look on the approaching ruin of' his country without being concerned. He had hitherto thought himself ulre of a firmness of soul, or"
0338700400_000168,"The commentaries of Cæsar, translated into English. To which is prefixed A discourse concerning the Roman art of war. By William Duncan, Professor of Philosophy in the University of Aberdeen. Illustrated with cuts.",Julius Caesar,78,1,1,1,1,1,0,0,0,4,3,4,0,0,0,0,0,0,0,2,0,2,1,0,1,0,3,0,1,0,0,1,2,0,1,2,0,1,1,1,2,1,1,7,0,0,1,1,1,3,8,3,0,1,2,0,1,0,7,3,1,1753,1,1,"London : printed for J. and R. Tonson and S. Draper in the Strand, and R. Dodsley in Pall-Mall, MDCCLIII. [1753].",London,553,male,,,FALSE,"a Debate arose upon the validity of their Interposition. Many severe Speeches were made against them; and the more warm and passionate any one appeared , the more was he applauded by Cefar's Enemies . II I N the Evening the Senate rose; and Pompey sending for all those of"
0091300202_000361,"General biography; or lives, critical and historical, of the most eminent persons of all ages, countries, conditions, and professions, arranged according to alphabetical order. Chiefly composed by John Aikin, M.D. and the late Rev. William Enfield, LL.D. Volume the First.",John Aikin,74,0,0,1,7,2,0,0,3,2,1,2,0,0,1,0,0,1,1,2,0,5,2,1,2,0,0,0,0,2,0,3,0,2,0,2,0,3,1,0,0,0,0,2,0,4,2,2,2,3,1,2,0,2,0,1,0,1,2,3,1,1799,2,10,"London : printed for G. G. and J. Robinson, Pater-Noster-Row; G. Kearsley, Fleet-Street; R. H. Evans (successor to Mr. Edwards), Pall-Mall; and J. Wright, Opposite Bond-Street, Piccadilly. - Also at Edinburgh for Bell and Bradfute, 1799-[1815].",London,718,male,1747,1822,FALSE,"joined Caesar, and this success gave him an opportunity of displaying that moderation and clemency which served his cause almost as much as the power of his arms . Rome , meantime, was in a state of the utmost confusion and dismay. Pompey, notwithstanding his boasts, was unable to raise"
0873200201_000031,"The history of the decline and fall of the Roman Empire. By Edward Gibbon, Esq. in six volumes. ...",Edward Gibbon,77,3,0,0,2,2,0,2,0,1,6,1,1,0,0,0,4,1,0,0,0,0,1,1,3,0,1,0,1,0,1,1,1,0,3,0,1,0,0,1,3,1,3,2,2,6,1,1,2,3,10,0,1,1,1,0,0,0,1,1,0,1784,1,6,"Dublin : printed for W. Wilson, No 6, Dame-Street, M.DCC.LXXXIV. [1784].",Dublin,416,male,1737,1794,TRUE,"time, the governors, or rather monarchs of the conquered provinces, united the civil with the military character, administered justice as well as the finances, and exerci!ed both the executive and legislative power of the slate. From what has been already observed in the, ieute first chapter of this work, some"
0957000900_000080,"Reflections on the rise and fall of the ancient republicks. Adapted to the present state of Great Britain. By Edward Wortley Montagu, Esq.",Edward Wortley Montagu,73,0,0,2,2,0,2,1,3,3,5,3,1,1,0,3,1,0,1,1,0,0,2,1,2,0,1,0,2,0,0,2,0,0,0,1,0,0,1,1,4,0,0,2,0,4,0,0,8,4,3,0,1,0,0,0,0,2,0,1,2,1778,1,1,"London : printed for J. Rivington and Sons, T. Longman, S. Crowder, T. Cadell, T. Becket, and W. Fox, MDCCLXXVIII. [1778].",London,395,male,1713,1776,FALSE,"news reached the city of Rome , both Senate and people gave up all hopes of safety. Fabius alone took the lead, and aaed with his usual firmness and calmness upon this occasion. He placed guards at the gates to prevent the desertion of the citizens, who were flying in"
1760000101_000055,"The Roman history, from the foundation of the city of Rome, to the destruction of the western empire. By Dr. Goldsmith.",Oliver Goldsmith,76,0,1,1,3,1,0,0,1,2,1,2,2,1,0,1,0,0,1,5,0,1,1,1,1,0,0,1,0,0,0,3,1,0,1,1,2,3,0,4,0,1,0,2,0,1,2,1,12,3,2,0,2,0,1,0,0,1,0,2,4,1775,1,2,"London : printed for S. Baker and G. Leigh; T. Davies; L. Davis; W. Owen; G. Robinson; T. Cadell, and T. Evans, 1775.",London,510,male,1728,1774,FALSE,"colleague could come up. His principal aim was to flurprife the enemy by night; but unfortunately pafirng through woods, and his lights failing him, his men lost their way; so that at the approach of morning, they saw themselves in sight of the Roman camp, with the enemy drawn out"
1461300103_000093,"The Roman history by Titus Livius; with the entire supplement of John Freinsheim; translated into English, and illustrated with geographical and chronological notes.",Titus Livius,73,0,0,2,1,0,0,0,0,3,0,3,2,2,2,2,0,0,1,4,1,1,2,1,0,1,0,1,1,1,1,5,3,0,0,1,0,1,0,0,1,2,2,1,2,2,2,2,3,2,1,1,0,0,2,0,1,0,0,1,6,1744,3,6,"London : printed by James Bettenham, and sold by J. Clarke, under the Royal Exchange; C. Hitch, in Pater-noster Row; G. Hawkins, between the Temple Gates; A. Millar, in the Strand; and W. Millar, bookseller at Edinburg, M.DCC.XLIV. [1744].",London,505,male,,17,FALSE,"such a formidable enemy as Curius. And for this reason the praise and glory of driving Pyrrhus Voi., III S out CHAP. out of Italy , and of giving the firithing firoke to xxxvmii. the war , hath always been ascribed to Curius. The ec Fabius year after Curius's third"
0519500110_000197,"The Roman history from the foundation of Rome to the battle of Actium: that is, to the end of the commonwealth. By Mr. Rollin, ... Translated from the French. In ten volumes. ...",Jean-Baptiste Louis Crévier,79,0,0,1,0,0,0,0,1,3,1,1,0,2,3,4,0,0,0,0,2,0,0,1,1,0,4,0,0,0,0,3,5,0,3,0,2,0,0,2,1,3,0,4,1,1,0,0,5,5,2,1,1,1,3,4,0,0,2,2,4,1768,10,10,"London : printed for J. Rivington, R. Baldwin, Hawes Clarke and Collins, R. Horsefield, W. Johnston [and 7 others in London], 1768.",London,548,male,1693,1765,FALSE,"troops they could set en foot at the tine of the war with the Gauls, and before the arrival of Hannibil in italy , II : -;. They become entire r. afters of Italy ,.,;. Admirable fidelity of their allies, 426 Reiuction upcn their conduct with regard to their Generals"
1012100111_000263,"An universal history, from the earliest account of time to the present: compiled from original authors; and illustrated with maps, cuts, notes, chronological and other tables. ...",,82,1,1,0,3,1,4,1,0,0,2,10,1,3,1,1,0,0,2,8,0,0,3,1,2,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,4,2,1,0,0,0,1,5,3,1,0,0,0,0,0,1,4,2,2,4,1744,11,20,"Dublin : printed by Edward Bate, for the editors, M,DCC,XLIV. [1744]-47.",Dublin,657,unknown,,,FALSE,"improve his paternal estate and manure his lands . He was great in peace , and greater in war , and may be said to have appeared eminent among those heroes, whom Rome produced in her most glorious and virtuous age P. towards the close of this year, the republic,"
0320901100_000063,"A new Roman history, by question and answer; In a Method much more comprehensive than any of the Kind extant: extracted from ancient authors, and the most celebrated among the modern; and Interspers'd with such Customs as serve to Illustrate the History. With a Complete Index. Designed principally for schools. By the author of The history of England by question and answer.",John Lockman,83,2,1,3,1,1,0,2,0,1,3,0,1,2,1,0,0,1,1,0,0,0,1,4,0,0,0,0,1,0,0,1,1,1,5,1,2,0,0,1,1,1,2,3,0,3,0,0,5,7,7,0,2,2,1,0,0,0,2,2,7,1762,1,1,"London : printed for C. Hitch and L. Hawes, H. Woodfall, J. Rivington, J. Newbery, R. Baldwin, W. Johnston, J. Richardson, S. Crowder and Co. B. Law and Co. T. Caslon, R. Withy, and M. Cooper. M.DCC.LXII. [1762].",London,387,male,1698,1771,FALSE,"than Kindness and Liberality. But Marius met with the Fate of the greatest Commanders , who spend a long Course of Years in Peace . His very Victories were forgot; and he was considered, says Plutarch, no otherwise than as old Arms covered with Rulf, which are thrown aside as"
0821000201_000036,"The history of the life of Marcus Tullius Cicero. By Conyers Middleton, D. D. Principal Library-Keeper of the University of Cambridge. ...",Conyers Middleton,81,0,0,3,3,1,0,1,2,0,4,2,0,1,2,2,0,2,1,1,0,0,4,1,3,0,1,0,3,2,1,2,0,0,1,0,0,0,3,1,0,1,0,1,0,3,0,0,1,5,2,2,0,0,1,0,1,3,0,5,9,1741,1,3,"London : printed for W. Innys, at the West-End of St. Paul's, and R. Manby, on Ludgate-Hill, over against the Old-Bailey, MDCCXLI. [1741].",London,462,male,1683,1750,FALSE,"war against Rome ; encouraged to it by the d version which Sertorius was giving at the fam time in Spain to their best troops and ablest Gen rals, Metellus and Pompey: so that Lucullu who on the expiration of his Confulflip had th Province of Alia allotted to him,"
0860300100_000030,"Dr. Goldsmith's Roman history, abridged by himself, for the use of schools.",Oliver Goldsmith,81,0,2,3,5,0,1,2,0,2,2,1,1,2,0,2,0,1,1,6,1,1,4,0,6,0,0,0,0,1,0,3,1,0,0,0,0,1,1,0,0,1,2,2,1,1,0,0,8,3,1,0,1,0,1,0,0,4,0,2,4,1799,1,1,"London : printed for F. and C. Rivington, W.J. and J. Richardson, Leigh and Sotheby, T. Wilkie [and 6 others in London], 1799.",London,314,male,1728,1774,TRUE,"nothing but courage to protec them, formed two fronts to oppbfe their adversaries; their naked bo. clics and undisciplined forces were unable to withstand the shock of an enemy completely armed , and skilled in military evolutions. A miserable slaughter ensued, in which forty thousand were killed, and ten thousand"
1514000104_000503,"An universal history, from the earliest account of time to the present: compiled from original authors; and illustrated with maps, cuts, notes, chronological, and other tables.",,84,0,2,2,5,1,1,1,0,3,3,10,0,5,0,1,0,0,1,1,4,0,1,2,0,0,0,0,0,1,0,0,0,2,1,1,0,2,0,0,4,2,2,4,0,2,2,2,1,4,6,1,0,0,0,0,0,0,1,2,1,1744,4,7,"Dublin : printed by and for George Faulkner, in Essex-Street, M.DCC.XLIV. [1744-1745].",Dublin,879,unknown,,,FALSE,"office , but Fabius, acuated by his new affcition for in excution. the people , laboured to reconcile them to the senate . The demands of the pe.ope, about the diffribution of the conquered lands , and the refusal of the patrci ns had been too long the source of"
1760900201_000056,"The Roman history, from the foundation of the city of Rome, to the destruction of the western Empire. By Dr. Goldsmith.",Oliver Goldsmith,78,0,1,1,5,1,0,1,1,2,1,4,1,1,0,1,0,0,0,6,0,1,3,1,1,0,0,1,0,0,0,2,1,0,2,1,3,3,0,3,0,1,0,1,0,1,2,1,11,2,2,0,2,0,0,0,0,1,0,2,4,1770,1,2,"London : printed for S. Baker and G. Leigh; T. Davies; and L. Davis, 1770.",London,514,male,1728,1774,FALSE,"the consuls in that manner . h aving thus raised a fufcient body of forces , thie consuls divided their army into two parts, and marched into the enemies country , one into Lucania, and the other among the Samnites. Pyrrhus havings increased his army also by new levies, and"
0477800202_000358,"The roman history: with notes historical, geographical, and critical; and illustrated with copper plates, maps, and a great number of authentick medals. Done into English, from the original French of the Revd Fathers Catrou and Rouillé. ... . From the Year of Rome I. to the Year of Rome Ccclxii. To which is prefix'd, A New and Connected Summary of the Work.","Rouillé, Pierre Julien",76,2,0,0,3,0,1,0,0,7,1,4,2,2,0,1,0,0,0,2,0,1,2,1,2,0,2,0,0,1,4,1,0,0,3,2,0,2,1,1,1,2,0,2,0,0,0,3,8,5,1,0,1,1,0,1,0,0,0,1,2,1728,2,6,"London : printed by J. Bettenham, for T. Woodward at the Half-Moon over-against St. Dunstan's Church in Fleetstreet, and J. Peele at Locke's Head in Pater-Noster Row, M.DCC.XXVIII. [1728].",London,765,male,1682,1740,FALSE,"with three Months Provisions, give them a Year's Pay, and furnit every Soldier with one Habit, by way of Preliminary. After this glorious Cant Sag. Capit. paign, Marcius returned to Rome , where he obtained the Honours of a Triumph on The Eve of the Calends of July. This last"
0248601400_000010,"The history of plots and conspiracies. Shewing, the fatal consequences which have attended the projectors of them in all ages and nations.",,82,0,1,0,1,0,1,0,0,1,2,3,0,4,1,1,0,0,2,0,0,3,2,0,2,1,1,0,2,1,0,1,2,4,7,2,1,1,0,0,0,0,0,5,1,0,1,1,2,7,3,2,1,0,1,0,0,2,5,0,4,1722,1,1,"London : printed for T. Payne near Stationers-Hall, MDCCXXII. [1722].",London,103,unknown,,,FALSE,"wsas afterwards called to an Account at Rome . Caius Servilius, his Successor, in the Command of the Sicilian Army , was no more forward than Lucullus had been, doing nothing remarkable against the Fugitives, and therefore was also brought to Trial and banished. During this Interval of Time, 7;"
1514100106_000169,"An universal history, from the earliest account of time to the present: compiled from original authors; and illustrated with maps, cuts, notes, chronological, and other tables.",,79,2,2,0,1,0,2,0,2,3,2,2,0,2,3,1,8,3,3,0,1,1,2,0,0,0,0,0,0,0,2,0,1,0,0,3,0,0,1,0,0,1,0,1,4,0,1,2,2,5,2,1,4,0,4,0,1,2,0,1,1,1744,6,7,"Dublin : printed by and for George Faulkner, in Essex-Street, M.DCC.XLIV. [1744-1745].",Dublin,934,unknown,,,FALSE,"was sent to pursue him, having suffered him to escape when he might have easily taken him, he levied new forces , and began the war with fresh vigour s. Gallienus, however, quitting Gaul the following year, when Albinus and Dexter were consuls , returned to Rome , and from"
0478100106_000008,"The roman history: with notes historical, geographical, and critical; and illustrated with copper plates, maps, and a great number of authentick medals. Done into English, from the original French of the Revd Fathers Catrou and Rouillé. ... . From the Year of Rome I. to the Year of Rome Ccclxii. To which is prefix'd, A New and Connected Summary of the Work.","Rouillé, Pierre Julien",76,0,2,1,3,0,1,1,0,1,0,2,0,2,0,3,0,0,0,2,2,1,4,1,0,0,0,0,1,2,1,2,4,0,0,1,1,1,1,0,0,3,1,5,0,0,3,4,6,5,2,0,0,0,0,0,0,1,1,4,1,1728,6,6,"London : printed by J. Bettenham, for T. Woodward at the Half-Moon over-against St. Dunstan's Church in Fleetstreet, and J. Peele at Locke's Head in Pater-Noster Row, M.DCC.XXVIII. [1728].",London,633,male,1682,1740,FALSE,"of The Rhone in eight Days. The Helvetii sent anembaffy to him, to Trani; l to desire leave to pass through the Country of the Allobroges, and he gave them pine Gaul. an ambiguous Answer, in order to gain Time to fortify himself, and then denied their Request. They therefore"
0002700104_000293,"A general history of the world, from the creation to the present time. Including All the Empires, Kingdoms, and States; their Revolutions, Forms of Government, Laws, Religions, Customs and Manners; the Progress of their Learning, Arts, Sciences, Commerce and Trade; Together with Their Chronology, Antiquities, Public Buildings, and Curiosities of Nature and Art. By William Guthrie, Esq; John Gray, Esq; and others eminent in this branch of literature. Volume I.","Gray, John",78,0,0,1,1,1,1,0,1,3,0,0,0,0,3,5,5,2,1,1,0,1,2,1,0,0,1,0,0,0,0,2,2,0,0,1,0,1,1,1,0,1,1,1,3,1,0,4,1,6,2,6,1,0,2,0,2,1,0,5,3,1764,4,12,"London : printed for J. Newbery, R. Baldwin, S. Crowder, J. Coote, R. Withy, J. Wilkie, J. Wilson and J. Fell, W. Nicoll, B. Collins, and R. Raikes, MDCCLXIV. [1764].",London,585,male,1724,1811,FALSE,"resolved thereupon, at all events, to enter Italy ; and, finding the palies unguarded, advanced as far as Placrnti' before the emperor could come up with them. Then jairetian attacked them, but was put to flight, and utterly defeated , after having lost most of his troops . The barbarians,"
0519400102_000126,"The Roman history from the foundation of Rome to the battle of Actium: that is, to the end of the commonwealth. By Mr. Rollin, ... Translated from the French. In ten volumes. ...",Jean-Baptiste Louis Crévier,96,2,1,2,6,2,1,0,0,0,1,9,0,1,2,1,0,1,1,3,0,1,0,2,3,10,0,0,2,2,1,0,1,0,1,0,4,0,1,0,0,6,1,4,1,0,0,0,5,2,8,1,0,0,1,2,1,0,0,0,3,1768,2,10,"London : printed for J. Rivington, R. Baldwin, Hawes Clarke and Collins, R. Horsefield, W. Johnston [and 7 others in London], 1768.",London,478,male,1693,1765,FALSE,"pe and commonwealth. And in order that there "" may be but one common seat of empire , and the "" two people may bear the same name, as it is abfo "" lutely necessary for one of them to resign that honour ""to the other, for the sake of"
0245900205_000118,"The ancient history of the Egyptians, Carthaginians, Assyrians, Babylonians, Medes and Persians, Macedonians, and Grecians. By Mr. Rollin, ... Translated from the French. In seven volumes. ...",Charles Rollin,80,1,1,2,2,0,5,0,1,2,0,1,1,5,1,2,0,0,0,2,1,0,2,0,0,0,0,0,1,0,1,4,3,0,0,1,0,1,1,0,0,1,2,0,0,0,1,3,10,5,5,5,1,0,0,0,1,1,0,3,1,1780,5,7,"London : printed for J. Rivington and Sons, W. Owen, T. Caslon, S. Crowder, B. Law [and 9 others in London], 1780.",London,608,male,1661,1741,TRUE,"whom they took to be the king ; and he was atlaft wounded by an horleman, who left him upon the spot, after he had torn off his arms and mantle, which he carried full speed to Levinus the consul ; and as he flowed them to him, cried out"
0138600302_000004,"The roman history from the foundation of Rome to the battle of Actium: that is, to the end of the Commonwealth. By Mr. Rollin, late Principal of the University of Paris, Professor of Eloquence in the Royal College, and Fellow of the Royal Academy of Inscriptions and Belles Lettres. Translated from the French. Vol. I.",Jean-Baptiste Louis Crévier,95,0,0,0,3,2,0,1,3,2,1,6,1,0,2,0,0,0,1,1,0,0,1,1,2,0,4,0,2,0,1,2,1,0,1,0,0,0,0,1,3,2,1,8,2,6,0,0,2,3,13,0,1,6,0,0,2,0,0,1,6,1739,2,2,"London : printed for John and Paul Knapton, at the Crown in Ludgate-Street, MDCCXXXIX. [1739]-50.",London,438,male,1693,1765,FALSE,"children. of subordination between the -2 Theyprefided in, and had t .o Consuls : for according to the govrnmnent of, the Senate the Valerian la: r, the eldest in: a great neafure; and as bad the preccdenrc; and ac sembled or difmied it at will. r&ding to the Julian lavw,"
0227300903_000002,"The Roman history from the foundation of Rome to the Battle of Actium : ... By Mr Rollin, ... Translated from the French. In sixteen volumes. ...",Jean-Baptiste Louis Crévier,91,0,0,2,5,0,4,0,0,1,1,7,2,2,0,7,0,0,2,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,2,0,0,1,1,1,0,0,1,5,0,0,2,2,6,8,1,2,0,0,1,2,0,0,2,4,11,1754,3,16,"London : printed for J. and P. Knapton, 1754.",London,409,male,1693,1765,FALSE,"wars against the Samnites. A Magistrate sent from Rome to govern Capua. Institution of two new Tribes. The diwlator Menius, reproached with being guilty of the same crime, for which he actualy prosecuted others, abdicates the ditator/hip, andjufli fies hilhelf before the judges. Famous cenfor/hip of Appiur and Plautius. Appian"
1695500102_000128,"Plutarch's lives, translated from the original Greek. With notes critical and historical; and a life of Plutarch. By S. Langhorne, D.D. William Langhorne, A.M. John Dryden, &c.",Plutarch,78,0,0,0,3,1,3,0,1,3,2,2,0,2,0,1,0,0,0,8,0,0,2,1,6,1,0,2,3,1,2,1,2,0,0,1,0,1,0,1,0,2,0,1,1,0,0,1,9,1,1,0,1,0,2,1,0,3,0,2,3,1795,2,6,"Edinburgh : Printed for C. Elliott, High Street, W. Creech, Parliament Close, and R. Munro, Nicholson Street, also J. Lackinton, 46, and 47, Chiswell Street, M,DCC,XCV. [1795].",Edinburgh,465,male,45,127,FALSE,"bearing in triumph the complete armour of the vanquithed Barbarian, which he had vowed to Jupiter. He had cut a branch of a large oak in the form of a trophy, to this he fatfened the armour, disposing every part in an apt and natural order . When the procession"
