PassageID,Title,Author,Total termFreq,termFreq(amurath),termFreq(arm),termFreq(armi),termFreq(asia),termFreq(bajazet),termFreq(centuri),termFreq(citi),termFreq(conquer),termFreq(constantinopl),termFreq(countri),termFreq(court),termFreq(dominion),termFreq(eastern),termFreq(emperor),termFreq(empir),termFreq(europ),termFreq(famili),termFreq(govern),termFreq(grand),termFreq(holi),termFreq(imperi),termFreq(long),termFreq(mahomet),termFreq(majesti),termFreq(militari),termFreq(ottoman),termFreq(peac),termFreq(persia),termFreq(power),termFreq(princ),termFreq(provinc),termFreq(reign),termFreq(religion),termFreq(saracen),termFreq(second),termFreq(son),termFreq(sultan),termFreq(taken),termFreq(tartar),termFreq(tartari),termFreq(throne),termFreq(treati),termFreq(turk),termFreq(turkish),termFreq(valour),termFreq(vizier),termFreq(war),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
1385000116_000236,"An universal history, from the earliest account of time to the present. Compiled from original authors; and illustrated with maps, cuts, notes, chronological, and other tables. In twenty volumes. Vol. I.",,58,0,0,4,3,0,0,2,0,2,1,1,2,1,10,2,1,0,1,0,0,0,0,0,0,0,0,1,1,2,3,1,3,0,0,0,4,4,1,1,0,0,0,3,2,0,0,2,1745,16,20,"Dublin : printed for R. Owen, S. Hyde, G. Risk, J. Leathley, G. and A. Ewing, W. Smith, J. Smith, P. Crampton, G. Faulkner, A. Bradley, T. Moore, E. Exshaw, C. Wynne, C. Connor, O. Nelson, P. Wilson, W. Powell, J. Kelly, T. Butler, and W. Brien, booksellers, M DCC XLV. [1745].",Dublin,728,unknown,,,FALSE,"mc incapable of that great charge, let an abler head, and s a ilrongcr arm, be elclctcd from among you, that I allb may I "" fwvcar A. D. 1554 "" fwcar allegiance to him; that with my life and fortune I may g. 962 "" support him, and endeavour"
0320300102_000388,"The history of the knights of Malta. By Mons. L'Abbe de Vertot. Illustrated With LXXI. Heads of the Grand Masters, &c. Engraved by the best Hands in France, from the Original Paintings, under the Inspection of Mons. Bologne, Director, of the Royal Academy of Painting. With Maps by Mons. de Lille, and the Plans and Fortifications of Malta by the Chevalier de Tigne. And a compleat Index to the whole. In Two Volumes.",René-Aubert Vertot,58,0,2,1,0,4,0,2,0,1,0,2,1,0,6,0,3,0,0,6,4,0,0,1,0,0,1,6,0,0,5,0,0,0,1,0,1,2,0,0,1,0,2,4,0,0,0,2,1728,2,2,"London : printed for G. Strahan in Cornhil; F. Gyles over-against Grey's-Inn in Holborn; Mess. Woodman and Lyon in Russel-Street, Covent-Garden; D. Browne without Temple-Bar; Mess. Groenewegen, Prevost, and Vanderhoeck, in the Strand; C. Davis in Pater-Noster-Row; and T. Osborne near Grey's-Inn Walks, MDCCXXVIII. [1728].",London,617,male,1655,1735,FALSE,"Mahmoud are calledl the dy·ndliy of the Gaznavides, and m~iantained themselves in a great part of the countries which he had conqluered inl India until the year u p4, or ti57, whben k~ofrou Schah, the r~th und lat prmnce of the: Gaznavide r ace, was deposed by Kiulilh Gauri, who"
0495600104_000022,"Miscellaneous works of Edward Gibbon, Esquire. With memoirs of his life and writings, composed by himself: illustrated from his letters, with occasional notes and narrative by John Lord Sheffield. ...",Edward Gibbon,54,0,1,1,3,0,0,3,1,0,2,1,1,1,2,6,1,0,1,1,0,1,0,0,0,1,0,1,2,3,4,2,2,1,0,0,4,1,0,0,0,0,0,5,0,0,1,1,1796,4,7,"Basil : printed and sold by J. J. Tourneisen, MDCCXCVI. [1796]-97.",Basel,281,male,1737,1794,TRUE,"of April, 1739- t A Sort of Daogger wore by the indians . 11 The 4th of April, i739- Rpai Ptaking the above usage to h eart, kilele hzimfelf after watrds, on the Ezth *. several of thle King's Macttejddlys were so beat with Sticks, in irhazmas Khatn's pr efenrce,"
0002400104_000086,"A summary of universal history; in nine volumes. Exhibiting the rise, decline, and revolutions of the different nations of the world, from the creation to the present time. Translated from the French of M. Anquetil, Member of the National Institute of France, and Correspondent of the Academy of Sciences and Belles Lettres.","Anquetil, Louis-Pierre",60,0,2,0,1,1,0,1,0,4,1,1,0,0,8,5,1,1,1,1,0,1,1,0,0,0,0,2,0,2,4,0,4,0,0,2,5,1,1,0,0,2,1,3,1,0,0,2,1800,4,9,"London : printed for G. G. and J. Robinson, Paternoster-Row, by T. Davison, Lombard-Street, White-Friars, 1800.",London,590,male,1723,1806,FALSE,"32 min. n.long 179; 4; E beals from the eastern point of Java, one of the Indian isles, in lat. 8 deg. 3b min. S. long. r 5 5 E. N 28 4; e. dis'ance 5, q40 miles. And Cape'av,, in the island of japan.l in the Pacific ocean; lat"
1625200102_000248,"A New geographical, commercial, and historical grammar, and present state of the several empires and kingdoms of the World. Containing I. The distances, figures, and revolutions fo the celestial bodies, as demonstrated by Sir Isaac Newton, and observed by the latest astronomers II. A description of the earth. considered as one of the revolving bodies in the general system; with several definitions and problems necessary for understanding the science of geography. III. An account of the great divisions of the surface of the globe into Continents, Island, Oceans, Seas, &c. IV. An accurate and particular description of all the empires, kingdoms, and states in the world, as situated with regard to one another V. The climate and soil, with its productions, whether vegetable or mineral; the natural curiousities; a particular description of the sea coasts, including all the bays, capes, promontories, and adjacent rocks; with an account of the most remarkable lakes and rivers. VI. An account of the animals, whether birds, beasts, fishes, or insects, found in each country. VII. Observations on the various parts of the globe in which history makes mention of any remarkable change having naturally taken place. VIII. An history of all nations from their origion; laws, government, religion, manners, and customs; distinctions of rank, revenues, taxes, strength by sea and land. IX. The genius and external appearance of the people. X. An account of their learning, arts, language, manufactures, and commerce. XI. The chief cities, artifical curiosities, antiquites, &c. To which is added, I. A geographical index, with the names of places, alphabetically arranged. II. A table of the coins of all the different nations, with their value in sterling money. III. A chronological table of remarkable events, from the earliest accounts to the present time. The whole executed on a plan similar to that of W. Guthrie, Esq; by a society in Edinburygh. The astronomical part collected from the works of James Ferguson, F.R.S. Enriched with the late discoveries of Dr. Herschel; and other eminent astronomers. Embellished with an elegant set of maps, engraved on purpose, more numerous, accurate, and exhibiting more fully the new geographical discoveries than those to be met with in any former publication.",,59,0,1,1,1,0,2,2,2,0,2,0,1,1,1,13,0,1,0,0,0,0,0,0,0,0,0,0,4,2,5,4,1,0,2,0,3,0,0,1,1,2,0,3,0,1,0,2,1792,2,2,"Edinburgh : Printed for Alexander Kincaid, and sold by all the booksellers, MDCCXCII [1792].",Edinburgh,663,unknown,,,FALSE,"large country, but at present torn to pieegs by different competitor s for the fev~ereign power; the t apital city is Ifpahana; the most considerable of the others are Derbent on the Caspian sea, and gombroon and Baffora on the Persian gulf. proceeding fll eastw ard, th e tiext empire"
0138200200_000177,"A new geographical and historical grammar: wherein the geographical part is truly modern; and the present state of the several kingdoms of the world is so interspersed, as to render the study of geography both entertaining and instructive. Containing, I. A description of the figure and motion of the earth. II. Geographical definitions and problems, being a necessary introduction to this study. III. A general division of the globe into land and water. IV. The situation and extent of the several countries contained in each quarter of the world; their cities, chief towns, history, present state, respective forms of government, forces, revenues, taxes, revolutions, and memorable events. Together with an account of the air, soil, produce, traffic, curiosities, arms, religion, language, universities, bishopries, manners, customs, habits, and coins, in use in the several kingdoms and states described. By Mr. Salmon. Illustrated with a set of twenty-two new maps of the several countries; drawn, by the direction of Mr. Salmon, and ingraved by Mr. Jefferys, geographer to his royal highness the Prince of Wales.",Thomas Salmon,69,0,0,3,0,0,0,3,5,0,0,2,2,1,1,5,0,1,1,0,0,0,1,1,0,0,0,1,7,0,6,4,3,2,0,0,6,3,0,3,0,3,0,4,0,1,0,0,1749,1,1,"London : printed for William Johnston, at the Golden-Ball in St. Paul's-Church-Yard, MDCCXLIX. [1749].",London,647,male,1679,1767,FALSE,"Dara's madness, but could not prevent it. The old man, however, had spirit enough, on his taking leave of him, to charge him, never to appear in his sight more, unless he was vi6lorious. When Dara took the field, he made such dispositions on the banks of the river Chembel,"
0818100106_000031,"The works of M. de Voltaire. Translated from the French. With notes, historical, critical, and explanatory. By T. Francklin, D.D. Chaplain to his majesty, and late Greek Professor in the University of Cambridge. T. Smollett, M.D. and others.",Voltaire,58,1,3,3,0,0,0,4,0,0,1,1,1,0,9,4,0,2,0,1,0,0,1,2,0,0,3,1,1,0,4,0,0,0,0,0,0,3,1,1,0,0,0,8,1,0,0,2,1761,6,35,"London : printed for S. Crowder, T. Longman, J. Wilkie, Carnan and Newbery, G. Robinson, R. Baldwin, J. Johnson, F. Newbery, W. Goldsmith, T. Evans, and W. Fox, MDCCLXXVIII. [1761-1781].",London,287,male,1694,1778,TRUE,"should we argue with Mr. Fullarton, when an appeal to fads which cannot be refuted, would effectually convince him of his error? By accounts furnished from the India ouse, and published by the House of Commons, it appears, that during the late war in India , nearly seven millions sterling"
0429200106_000285,"The history of the decline and fall of the Roman Empire. By Edward Gibbon, Esq; ...","Cadell, T. (Thomas)",58,1,0,0,0,0,1,9,0,3,0,2,0,2,8,8,0,1,2,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,3,3,3,1,2,0,0,0,0,2,1,1,0,1,1788,6,12,"London : printed for A. Strahan; and T. Cadell, in the Strand, MDCCLXXXVIII. [1788].",London,713,male,1742,1802,FALSE,"so many ages by their valour."" The omrahs, him Ki. after hearing this speech, answered with one ac. cord, "" We unanimously elet you, the nephew "" of our Emperor Shere, for our lawful fove "" reign ."" Calling then for a Coran, all swore allegiance to Secunder, and to"
0186100101_000033,"The history of the Turkish, or Ottoman Empire, from its foundation in 1300, to the Peace of Belgrade in 1740. To Which IS Prefixed AN Historical Discourse ON Mahomet And His Successors. Translated from the French of Mignot, by A. Hawkins, ...",Vincent Mignot,53,1,0,3,2,2,0,0,0,0,0,0,1,0,6,1,2,0,1,5,0,0,1,7,0,0,1,0,0,0,8,0,2,0,0,0,1,1,0,0,0,1,0,1,0,0,4,2,1787,1,4,"Exeter : printed and sold by R. Thorn. Sold also by J. Stockdale, Piccadilly, and Messrs. Scatcherd and Whitaker, Ave-Maria-Lane, London, MDCCLXXXVII. [1787].",Exeter,449,male,1730,1791,FALSE,"the (tone: one of thie latter earing at rude reimbaceo hejdmeto Solomnon; as so a colonnade, with a door of r egular a r hiteiiaure; but the wihole hears no mfanner of refem· tclarce to.any of the Gentoo wtorks. the PENINSULA of INDIA beyontd tl#l ganj IGES, cazlled the FARTHER"
0429100105_000273,"The history of the decline and fall of the Roman Empire. By Edward Gibbon, Esq; ...","Cadell, T. (Thomas)",50,0,2,1,4,0,1,1,0,1,3,1,0,0,2,3,2,0,0,0,1,1,0,0,1,0,0,1,0,1,2,3,1,0,1,0,5,4,0,0,0,1,1,4,1,0,0,1,1788,5,12,"London : printed for A. Strahan; and T. Cadell, in the Strand, MDCCLXXXVIII. [1788].",London,696,male,1742,1802,FALSE,"west of India , he left Gopaul Row, his lieutenant-general, to manage his affairs in the north, and General Duboigne in the centre of his newly acquired possessions. His power may, at this period, be said to have reached its meridian splendour; his arms again acquired an ascendancy over his"
0818000203_000032,"The works of M. de Voltaire. Translated from the French. With notes, historical, critical, and explanatory. By T. Francklin, D.D. Chaplain to his majesty, and late Greek Professor in the University of Cambridge. T. Smollett, M.D. and others.",Voltaire,55,0,5,0,0,0,0,2,2,3,3,0,0,0,1,2,3,3,1,0,0,0,4,3,0,1,3,0,0,3,1,2,0,1,0,0,1,7,0,1,0,0,0,2,1,0,0,0,1778,3,35,"London : printed for S. Crowder, T. Longman, J. Wilkie, Carnan and Newbery, G. Robinson, R. Baldwin, J. Johnson, F. Newbery, W. Goldsmith, T. Evans, and W. Fox, MDCCLXXVIII. [1761-1781].",London,314,male,1694,1778,TRUE,"emperor proved a very debauched and a itine, ever, he did not live to accomplish; for he died the same varicious prince; which gave occation to one of his yi; ll year of a burning fever, in the 7 a ft year of his age and sons named aureng.zib, or"
0363300502_000042,"La belle assemblée: being a curious collection of some very remarkable incidents which happen'd to persons of the first quality in France. Interspers'd with entertaining and improving observations made by them on several passages in history, both ancient and modern. Written in French for the entertainment of the King, and dedicated to him by Madam de Gomez. In four volumes. Adorn'd with copper-plates.",Madeleine Angélique Poisson Gomez,51,2,1,3,1,0,0,1,1,0,0,1,1,0,4,4,1,0,1,1,0,0,2,4,0,0,1,2,0,3,5,1,1,0,0,1,4,0,0,0,0,1,0,1,0,0,1,2,1754,2,4,"London : printed for Dan. Browne, without Temple-Bar, MDCCLIV. [1754].",London,331,female,1684,1770,FALSE,"coast, and particularly at Pettipoly and Coletore; but these are so inconsiderable as not to require any par. ticular description. The kingdom of Bengal is situated at the northwest extremity of the gulf of the same name, and comprehends an extent of near two hundred leagues from east to west,"
1544400101_000559,"A new and complete system of universal geography: Containing a full survey of the natural and civil state of the terraqueous globe: exhibiting all the latest and most authentic information concerning Europe, Asia, Africa, and America; the seas by which they are divided, and the isles scattered amid these seas; with an ample apparatus of tables, maps, &c. as also an accurate explanation of those principles of geography which depend upon the discoveries of astronomy: and a philosophical view of universal history; The last article written by Robert Heron. In two volumes.",Robert Heron,53,0,0,2,1,0,0,1,2,1,0,0,1,2,3,6,3,0,0,1,1,0,0,2,0,1,0,1,1,1,6,0,1,0,10,1,0,0,2,0,1,0,0,2,0,0,0,0,1796,1,2,"Edinburgh : Printed for R. Morison and Son, Booksellers, Perth, 1796.",Edinburgh,1113,male,1764,1807,FALSE,"nothing. Bloody contests for the empire enfiued, on the death of Au. rungrecbe; XX vears after which, five princ~s. ofl his line who had mounted the throne, virre deposed and murdered; and the degraded slate of the imperial authority had introduced a difpolition in aill the governors of .the provinces,"
0151601602_000002,"A view of universal history, from the creation to the present time. Including an account of the celebrated revolutions in France, Poland, Sweden, Geneva, &c. &c. Together with An Accurate and Impartial Narrative of the Late Military Operations; and Other Important Events. By the Rev. J. Adams, A.M. In three volumes. ...",John Adams,50,0,1,1,0,1,0,0,1,0,5,0,0,1,0,8,0,1,3,1,0,0,0,1,1,0,2,1,1,1,3,1,0,4,2,0,0,0,0,2,0,1,0,3,1,0,0,3,1795,2,3,"London : printed for G. Kearsley, No. 46, Fleet - Street, MDCCXCV. [1795].",London,528,male,1750,1814,FALSE,"INDIA . This incident was so contumelious a reproach to the prince, that it laid the foundation of his rebellion, as we shall have occasion to relate. The PERSIANS rejoiced at the success of their king over the INDIAN monarch; and the value of the riches taken from that prince"
0034800106_000050,"The history of the decline and fall of the Roman Empire. By Edward Gibbon, Esq; Volume the Seventh. A New Edition.",Edward Gibbon,40,2,4,1,2,0,1,1,0,1,1,0,0,0,1,1,2,0,0,1,2,1,1,1,0,0,1,0,0,3,3,0,0,2,0,0,0,1,0,0,0,0,0,4,1,1,0,1,1790,6,6,"London : printed for A. Strahan; and T. Cadell, in the Strand, MDCCXC. [1790].",London,540,male,1737,1794,TRUE,"in the course of the lar year they have been u. successful against that prince in three ations, they are by no means subdued, but continue a severe clog upon his ambitious views in India . Thirhiers The chief who leads at present the army of ad for. the Seiks,"
0429200106_000141,"The history of the decline and fall of the Roman Empire. By Edward Gibbon, Esq; ...","Cadell, T. (Thomas)",35,1,0,0,1,2,0,1,0,3,1,1,0,0,1,1,2,1,1,0,0,0,1,1,0,1,0,0,1,0,3,0,1,0,0,2,1,1,0,0,1,3,0,0,1,0,0,2,1788,6,12,"London : printed for A. Strahan; and T. Cadell, in the Strand, MDCCLXXXVIII. [1788].",London,713,male,1742,1802,FALSE,"whether they are acquainted with it? "" Answer. I have reason to think they have information, that this person has such papers, or some papers of the household; because Mr. Martin wrote me, to send this man to the Begum, on her particular and very earnest application. He had orders"
0186100103_000021,"The history of the Turkish, or Ottoman Empire, from its foundation in 1300, to the Peace of Belgrade in 1740. To Which IS Prefixed AN Historical Discourse ON Mahomet And His Successors. Translated from the French of Mignot, by A. Hawkins, ...",Vincent Mignot,47,9,2,0,1,0,0,0,1,1,0,0,1,0,4,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,4,1,2,0,0,0,2,2,1,0,0,1,1,3,3,0,0,3,1787,3,4,"Exeter : printed and sold by R. Thorn. Sold also by J. Stockdale, Piccadilly, and Messrs. Scatcherd and Whitaker, Ave-Maria-Lane, London, MDCCLXXXVII. [1787].",Exeter,400,male,1730,1791,FALSE,"and however inconvenient it may be in extensive dominions, ruled by a few individuals, highlyexpedient, as the ihorteft term that. can be prescribed. The only source of Indian wealth in general, excepting C 268 j the confined, though daily increaiing, trade with Europe, exclusively enjoyed within the circle of the"
0818100106_000032,"The works of M. de Voltaire. Translated from the French. With notes, historical, critical, and explanatory. By T. Francklin, D.D. Chaplain to his majesty, and late Greek Professor in the University of Cambridge. T. Smollett, M.D. and others.",Voltaire,54,0,1,1,0,0,0,1,0,4,0,0,0,0,3,5,1,1,4,2,0,0,1,6,0,0,2,0,1,3,2,0,1,1,0,0,1,5,0,0,0,1,0,5,1,0,0,1,1761,6,35,"London : printed for S. Crowder, T. Longman, J. Wilkie, Carnan and Newbery, G. Robinson, R. Baldwin, J. Johnson, F. Newbery, W. Goldsmith, T. Evans, and W. Fox, MDCCLXXVIII. [1761-1781].",London,287,male,1694,1778,TRUE,"deilcl'tiui o; he csvds. He .as iuhah of the Deca.; he iad dear: ated the M : ra: .is h.; : -^ escecmed he rfic lfuije; but he : asa tr; : i:, r. In delar. e, f t fav;, .urs; hih he had recei ed frcm his oveieri;, he"
0072200301_000194,"The works of M. de Voltaire. Translated from the French. With notes, historical and critical. By Dr. Smollet, and others. ...",Voltaire,51,7,1,2,0,0,0,2,1,2,4,0,0,0,1,5,0,1,0,0,0,1,2,2,0,1,0,0,0,0,1,2,1,0,0,1,2,7,1,0,0,0,0,2,1,0,0,1,1761,1,25,"London : printed for J. Newbery, R. Baldwin, W. Johnston, S. Crowder, T. Davies, J. Coote, G. Kearsley, and B. Collins, at Salisbury, MDCCLXI. [1761].",London,2692,male,1694,1778,TRUE,"on the southeast, may be about equal to Bundelcund: and, like that, subject to the occasional depredations of the Mahrattas. Rewah, or Rooah, is reckoned the capital; and lies on the great road between Benares and Nagpour. We know but little concerning the geography of the remote parts of this"
0004500300_000094,"The history of John Sobieski, King of Poland. Translated from the French of M. L'Abbé Coyer.",Francois Gabriel Coyer,48,0,0,2,1,0,0,1,0,1,1,1,1,0,1,5,2,0,0,1,0,0,0,4,1,0,2,4,0,3,4,0,0,0,0,0,0,1,0,1,0,1,1,4,2,0,0,3,1762,1,1,"London : printed for A. Millar, in the Strand, MDCCLXII. [1762].",London,528,male,1707,1782,FALSE,"of Persians is exempted from severe taxations and services. The governors of provinces have particular lands afirgned to them for maintaining their retinues and troops; and the crown lands defray the expenses of the court; king's household, and great offcers of state. After saying thus much, the reader cannot doubt"
0140500112_000176,"The history of the decline and fall of the Roman Empire. By Edward Gibbon, Esq; Volume the First.",Edward Gibbon,39,0,0,0,0,2,0,3,1,2,0,0,0,2,7,2,1,0,1,0,0,0,0,1,0,2,0,0,1,0,0,0,2,1,2,1,1,2,1,1,1,1,1,0,0,0,0,0,1791,12,12,"London : printed for A. Strahan; and T. Cadell, in the Strand, MDCCXCI. [1791]-92.",London,542,male,1737,1794,TRUE,"A -? VOYAGE V 0 Y A G E TO THE E A S TIN D I E S; BEGAN in 1750; With OBSERVATIONS continued till 1764; INCLUDING Authentic Accounts of the MOGUL Government in general, the Viceroyalties of the DECKAN and BENGAL , with their several subordinate Governments under"
0818000202_000044,"The works of M. de Voltaire. Translated from the French. With notes, historical, critical, and explanatory. By T. Francklin, D.D. Chaplain to his majesty, and late Greek Professor in the University of Cambridge. T. Smollett, M.D. and others.",Voltaire,57,0,2,0,3,0,3,1,1,1,2,0,3,1,4,1,1,2,1,1,1,1,0,0,0,0,0,0,1,1,5,2,1,1,0,0,9,0,0,5,3,0,0,0,0,0,0,0,1778,2,35,"London : printed for S. Crowder, T. Longman, J. Wilkie, Carnan and Newbery, G. Robinson, R. Baldwin, J. Johnson, F. Newbery, W. Goldsmith, T. Evans, and W. Fox, MDCCLXXVIII. [1761-1781].",London,314,male,1694,1778,TRUE,#ERROR!
0104100300_000117,"The history of Charles the XIIth, King of Sweden. Translated from the last Geneva edition of M. de Voltaire, by W. S. Kenrick. To which is added, the life of Peter the Great. Translated by J. Johnson, M.A.",Voltaire,53,0,0,0,0,0,0,0,1,2,3,1,1,0,0,3,2,1,3,1,0,0,2,1,1,1,2,3,0,3,1,0,4,0,0,0,3,2,1,0,2,4,0,2,0,0,0,3,1780,1,1,"London : printed for Fielding and Walker, Pater-Noster-Row, MDCCLXXX. [1780].",London,599,male,1694,1778,TRUE,"a letter, for what was past, and promise obedience to Timur's will for the future. This embassy was graciously received; and Timur returned for answer, that he would forbear ho. ftilities, provided Bajazet would either put Kara Yu. fef to death, send him to the Tartar camp, or expel him"
0443100102_000109,"Gibbon's history of the decline and fall of the Roman Empire. In six volumes octavo, abridged in two volumes. Vol. I.",Edward Gibbon,44,1,0,1,2,1,1,0,0,5,1,0,1,0,2,3,3,1,0,0,0,1,1,0,0,1,1,1,0,0,2,0,3,0,0,0,3,0,0,0,0,3,1,4,0,0,0,1,1790,2,6,"Dublin : printed by William Porter, for H. Chamberlaine, P. Wogan, P. Byrne, W. Porter, W. Mc.Kenzie, J. Jones, J. Halpen, and Grueber & Mc. Allister, M.DCC.XC. [1790].",Dublin,469,male,1737,1794,TRUE,"treaty of commerce he concluded at Mona gheer. Let us examine this fat first, and clear it of the veil of darkness that covers it. When Mr. Surman (head of the embassy ent by the Company to the emperor Farrucfeer, to solicit the lait phirmaund, and explanation of former grants)"
0726200102_000129,"Travels through Europe. Containing a geographical, historical, and topographical description of all the empires, kingdoms, States, and Provinces, in that civilised, polished, and enlightened Quarter of the Globe. Drawn from unerring sources of information. Extracted from the united productions of the following celebrated modern travellers, viz. Coxe, Wraxall, Savary, Moore, Baron Riesbeck, Count De Benyowski, Swinburne, Bourgoanne, Barretti, Twiss, Dillon, Townsend, Dupaty, Brydone, De Non, Mrs. Piozzi, &c. The whole digested into one uniform narrative, and authenticated by Citations from the respective Authors. Interspersed with the editor's observations and improvements in the course of his own travels. By Neville Wyndham, Esq. of Ash-Hall. ...","Wyndham, Neville",47,0,1,1,3,0,1,3,0,0,4,0,0,0,3,2,0,0,1,2,0,0,0,1,0,0,1,0,2,1,0,0,0,3,2,0,0,3,0,1,0,1,0,8,2,0,0,1,1790,2,4,"London : printed for H. D. Symonds, No. 20, Paternoster-Row, [1790?].",London,522,unknown,,,FALSE,"surviving descendants of the Sefie family (hold receive no proteetion whatever; and that the Persians th~ould forsake the ifer of Ali, and embrace that of Omanr : conditions wrhich plainly thlew, th at whllt he was openly refuling the crown of Persia, he was secretly meditating to annex the Ottoman."
0477500402_000106,"An essay on universal history, the manners, and spirit of nations, from the reign of Charlemaign to the age of Lewis XIV. Written in French by M. de Voltaire. Translated into English, with additional notes and chronological tables, by Mr. Nugent.",Voltaire,58,0,3,0,2,0,2,0,2,2,4,2,1,0,2,3,9,0,1,0,0,0,3,0,0,0,2,0,1,3,5,0,1,2,0,0,1,0,0,1,0,1,0,2,1,0,0,2,1759,2,4,"London : printed for J. Nourse at the Lamb opposite Katherine-Street in the Strand, MDCCLIX. [1759].",London,400,male,1694,1778,TRUE,"whole spirit he profanely invoked .a fantion his criminal ambition. But an insurrection having at this time broke out in the northern part of Korafan, Mohammed was compelled to relinquish his conquest, and to contend for the wealth he had acquired, with enemies of a fai more determined characer. Undejeted,"
1365700100_000432,"A new, royal, authentic, complete, and universal system of geography; or, A modern history and description of the whole world. Containing new, full, accurate, authentic, and interesting accounts and descriptions of Europe, Asia, Africa, and America, as consisting of continents, islands, oceans, seas, rivers, lakes, promontories, capes, bays, peninsulas, isthmusses, gulphs, &c. And as divided into empires, kingdoms, states, and republics. Together with a description of their limits, boundaries, climate, soil, natural and artificial curiosities and productions, religions, laws, government, revenues, forces, antiquities, &c. Also the provinces, cities, towns, villages, forts, castles, harbours, sea-ports, aqueducts, mountains, mines, minerals, fossils, roads, public and private edifices, universities, &c. contained in each: and all that is interesting relative to the customs, manners, genius, tempers, habits, amusements, ceremonies, comemrce, arts, sciences, manufactures, and language of the inhabitants. Together with an accurate and lively description of all the various kinds of birds, beasts, reptiles, fishes, amphibious creatures, insects, &c. Including the substance and essence of the most remarkable voyages and travels, which have been performed by the navigators and travellers of different countries, particularly the late discoveries in the south seas, and towards the North pole; with every curiosity that has hitherto appeared respecting the different parts of the universe. Comprising every interesting discovery and circumstances in the narratives of Captain Cook's voyages round the world. Together with all the recent discoveries made in the Pelew Islands, New Holland, New South Wales, Botany Bay, Port Jackson, Norfolk Island, north and west coasts of America, the interior parts of America, Africa, China, Caffraria, India East and West, Arabia, Madagascar, Russia, &c. &c. Carefully written and compiled from the late journals of the voyages and travels of Captains Phillips, King, Ball, Hunter, White, Dixon, Portlock, Mears, Patterson, Bruce, Anbury, Rochon, Morse, Blyth, Ross, Imlay, Keate, Brissot, Hodges, &c. &c. Also compendious histories of every empire, kingdom, state, &c. with their various revolutions. To which will be added a new, complete, and easy guide to geogrphy, astronomy, the use of the globes, &c. With an account of the rise and progress of navigation, its improvements and utility to mankind. The whole embellished and and enriched with upwards of an hundred most elegant and superb copper-plates, engraved in such a manner as to do infinite honour to the respective artists by whom they are executed. These embellishments consist of views, maps, land and water perspectives; birds, beasts, fishes, &c. as also the various dresses of the inhabitants of different countries, with their strange ceremonies, customs, amusements, &c. &c. By George Augustus Baldwyn, Esq. Assisted by many gentlemen eminent for their knowledge in the science of geography; particularly by Charles Andrew Robertson, Esq.-Clement Walley Oulion, Esq.-and Henry Hogg, M.A. author of the New universal letter writer, and teacher of geography, astronomy, navigation, &c.","Baldwyn, George Augustus",54,2,1,1,0,0,0,3,3,0,0,0,1,0,3,0,0,0,1,3,0,0,0,1,0,0,2,2,0,1,4,0,4,0,0,0,1,0,1,2,0,2,1,11,0,0,3,1,1794,1,1,"London : Sold by Alex. Hogg, at (No. 16) Pater-Noster-Row, and by all the booksellers of Bristol, Bath, Birmingham, Cambridge, Coventry, Canterbury, Chester, Derby, Exeter, Gloucester, Hull, Hereford, Ipswich, Liverpool, Leeds, Leichester, Manchester, Norwich, Newcastle, Northampton, Nottingham, Oxford, Reading, Sherborn, Salisbury, Sheffeild, Shrewsbury, Winchester, Worcester, York; and by all other booksellers in England, Wales, Scotland, and Ireland, [1794?].",London,1036,unknown,,,FALSE,"the Russians make a treaty with him, IV 207 his speech to an assembly of the chiefs of Persia, IV 124 is declared king, IV 125, i27. the conditions of his accepting the diadem, IV i27. coins money, and seizes the lands of the church, IV 128, 129 takes the"
0130400103_000119,The general history and state of Europe. ...,Voltaire,53,1,1,2,0,0,0,0,0,1,3,1,0,0,6,1,0,0,2,2,2,0,1,2,0,0,2,2,0,1,4,0,0,4,0,0,0,2,1,0,0,0,1,6,3,0,0,2,1758,3,3,"Edinburgh : printed by Sands, Donaldson, Murray, & Cochran. For A. Donaldson, at Pope's head, opposite to the exchange, MDCCLVIII. [1758].",Edinburgh,410,male,1694,1778,TRUE,"ditto Customs, c - - - military charges on the Company's and nabob's account - - Charges of collecting the revenues Civil establishment, fortifications, c. 2, 800, 0 380, ooo 420, 0 120, 0 430, 0 60, 0 4, z 210, 0 740, 0 1, 410, 0 390, 0 Net"
