PassageID,Title,Author,Total termFreq,termFreq(agre),termFreq(bodi),termFreq(caus),termFreq(certain),termFreq(certainti),termFreq(clear),termFreq(complex),termFreq(conceiv),termFreq(confid),termFreq(differ),termFreq(essenc),termFreq(evid),termFreq(exist),termFreq(figur),termFreq(form),termFreq(gener),termFreq(god),termFreq(idea),termFreq(imagin),termFreq(infinit),termFreq(know),termFreq(knowledg),termFreq(lordship),termFreq(matter),termFreq(mean),termFreq(mind),termFreq(mode),termFreq(motion),termFreq(natur),termFreq(noth),termFreq(notion),termFreq(number),termFreq(observ),termFreq(oper),termFreq(particular),termFreq(perceiv),termFreq(percept),termFreq(power),termFreq(produc),termFreq(proposit),termFreq(qualiti),termFreq(real),termFreq(reason),termFreq(receiv),termFreq(relat),termFreq(sens),termFreq(sensat),termFreq(sever),termFreq(simpl),termFreq(space),termFreq(speci),termFreq(substanc),termFreq(suppos),termFreq(term),termFreq(think),termFreq(thought),termFreq(togeth),termFreq(true),termFreq(truth),termFreq(word),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0256200101_000233,The works of John Locke Esq; In three volumes. ... With alphabetical tables. ...,John Locke,134,2,1,0,5,6,0,3,0,1,0,1,0,13,6,0,1,0,25,0,0,1,12,0,1,0,7,0,0,1,1,1,0,0,0,1,0,2,1,3,2,0,14,1,0,0,0,0,0,1,0,1,3,0,0,0,2,1,9,5,0,1727,1,3,"London : printed for Arthur Bettesworth; Edmund Parker; John Pemberton; and Edward Symon, 1727.",London,630,male,1632,1704,TRUE,"they are fitted to produce in us, whereby we are enabled to distinguish the sorts of particular Substances , to discern the states they are in, and so to rake them for our Necessities, and apply them to our Uses. Thus the Idea of Whiteness, or Bitterness, as it is"
1016000602_000023,"An essay concerning human understanding. In four books. Written by John Locke, gent. ...",John Locke,119,0,1,0,1,0,0,9,1,2,1,4,0,3,0,1,2,0,26,0,0,1,1,0,0,0,10,9,1,4,1,1,1,2,1,2,0,0,0,0,0,0,5,3,0,1,0,0,0,2,0,12,2,1,1,1,2,2,0,1,1,1777,2,2,"Dublin : printed by and for H. Saunders, W. Sleater, D. Chamberlaine, and J. Potts, M,DCC,LXXVII. [1777].",Dublin,386,male,1632,1704,TRUE,"that killing a Man with a Sword, or a Hatchet, are looked on as no diflind Species of Acion: But if the Point of the Sword first enter the Body , it passes for a diflin6t Species , where it has a diflind Name, as in England, in whose Language"
0315800101_000277,"The works of John Locke, Esq; In three volumes. The sixth edition. To which is added, the life of the author; and a collection of several of his pieces published by Mr. Desmaizeaux. ...",John Locke,115,0,11,0,6,2,2,6,0,1,1,8,2,1,0,0,3,0,17,3,0,5,7,0,2,0,0,0,0,2,0,0,0,1,0,2,0,0,0,0,1,1,7,4,0,2,0,0,1,2,0,2,3,1,0,2,2,0,1,4,0,1759,1,3,"London : printed for D. Browne, C. Hitch and L. Hawes, J. Shuckburgh, A. Millar, J. Beecroft, John Rivington, James Rivington and J. Fletcher, J. Ward, R. Baldwin, J. Richardson, S. Crowder, P. Davey and B. Law, T. Longman, E. Dilly, R. Withy, T. Payne, and M. Cooper. M.DCC.LIX. [1759].",London,646,male,1632,1704,TRUE,"as well as those of magnitude, may not in time be found out, I will not determine. This, I think , I may say, that if other ideas , that are the real as well as nominal essences of their species , were pursued in the way familiar to mathematicians,"
0969800202_000020,"An essay concerning human understanding. In four books. Written by John Locke, gent. ...",John Locke,124,2,1,0,1,0,0,3,0,1,6,4,0,3,0,0,6,0,27,0,0,1,0,0,0,0,8,10,1,3,4,0,1,2,1,2,0,0,1,1,0,1,4,1,1,1,2,0,2,6,0,8,1,0,2,0,0,3,1,0,2,1786,2,2,"Dublin : printed by and for W. Sleater, H. Chamberlaine, and J. Potts, M,DCC,LXXXVI. [1786].",Dublin,382,male,1632,1704,TRUE,"Predicamen mum Genus. The Reason whereof is, that the tali. lowest Species being but one simple Idea , nothing can be left out of it, that so the difference being taken away, it may agree with some other thing in one Idea common to them both; which having one Name"
0358900101_000210,"The works of John Locke, in four volumes.",John Locke,134,4,6,0,4,0,0,9,0,1,6,5,1,2,0,0,9,0,22,0,0,0,0,0,1,0,3,0,2,6,0,1,3,3,0,3,0,0,0,0,0,8,2,1,0,1,2,0,6,2,0,8,4,0,1,2,1,0,2,0,3,1777,1,4,"London : printed for W. Strahan, J. F. and C. Rivington, L. Davis, W. Owen, S. Baker and G. Leigh, [and 18 others in London], 1777.",London,868,male,1632,1704,TRUE,"things they have net yet a name for. § 31 BUT however these species of substances pass well enough in ordinary Essences of conversation, it is plain that this complex idea , wherein they observe several species under individuals to agree , is by different men made very differently ;"
0970100200_000019,An abridgment of Mr. Locke's Essay concerning human understanding.,John Locke,127,0,3,3,0,0,1,3,2,1,1,1,0,1,0,0,1,0,27,1,0,1,0,0,1,0,2,5,2,0,4,1,0,3,3,1,0,0,9,7,0,5,1,1,0,1,3,0,3,7,0,0,6,2,0,5,0,5,0,0,4,1778,1,1,"Edinburgh : printed for Alexander Donaldson; and sold at his shop, No. 48. St. Paul's Church-Yard, London; and at Edinburgh, M,DCC,LXXVIII. [1778].",Edinburgh,270,male,1632,1704,TRUE,"with all possible dispatch. Those others which they have seldom occasion to mention, they tie not together , nor give them names. § 7 This gives the reason , why there are words in every language, which cannot be rendered by any one Jingle Word of another. For the faflions"
0315800101_000164,"The works of John Locke, Esq; In three volumes. The sixth edition. To which is added, the life of the author; and a collection of several of his pieces published by Mr. Desmaizeaux. ...",John Locke,111,2,1,2,1,0,0,4,1,0,2,0,0,5,2,1,0,0,34,0,0,0,0,0,1,0,8,4,1,0,7,1,0,1,0,0,3,0,4,1,0,2,3,1,2,1,1,2,0,3,0,0,1,1,0,2,0,2,0,1,3,1759,1,3,"London : printed for D. Browne, C. Hitch and L. Hawes, J. Shuckburgh, A. Millar, J. Beecroft, John Rivington, James Rivington and J. Fletcher, J. Ward, R. Baldwin, J. Richardson, S. Crowder, P. Davey and B. Law, T. Longman, E. Dilly, R. Withy, T. Payne, and M. Cooper. M.DCC.LIX. [1759].",London,646,male,1632,1704,TRUE,"us there simple ideas are but few of them denominated by us, as if they were only the causes of them; 3 but but as if those ideas were real beings in theri. For, though' fire be called painfdl C H A P; to the touch, whereby is signified the"
0323100302_000011,"An essay concerning human understanding. Written by John Locke, Gent. The nineteenth edition. To which are now first added, I. An analysis of Mr. Locke's doctrine of ideas, on a large Sheet. II. A defence of Mr. Locke's opinion concerning Personal Identity, with an Appendix. III. A Treatise on the Conduct of the Understanding. IV. Some Thoughts concerning Reading and Study for a Gentleman. V. Elements of Natural Philosophy. VI. A new method of a common-place-book. Extracted from the author's works. ...",John Locke,97,1,1,0,1,1,1,2,0,2,0,2,0,0,1,0,2,0,14,1,0,1,7,0,0,3,3,6,0,1,0,2,3,2,0,0,1,2,0,1,2,0,2,3,0,0,0,0,0,8,0,0,4,0,0,3,2,0,0,3,9,1793,2,2,"London : printed for T. Longman, B. Law and Son, J. Johnson, C. Dilly, G. G. J. and J. Robinson, T. Cadell, W. Richardson, W. Otridge, J. Sewell, F. and C. Rivington, W. Goldsmith, S. Hayes, Leigh and Sotheby, T. Payne, W. Lowndes, R. Faulder, B. and J. White, G. and T. Wilkie, Scatcherd and Whitaker, R. Ryan, and E. Jefferey, 1793.",London,493,male,1632,1704,TRUE,"say no body at all. And therefore we have but very imperfec descriptions of things, and words have very uncertain significations. Thenamesof §. i8. From what has been said, it is simple ideas easy to observe what has been before re theleaft marked, viz. That the names of simple doubtful,"
1144700100_000007,"The elements of logick. In four books. Book I. Of the Original of our Ideas, their various Divisions, and the Manner in which they contribute to the Increase of Knowledge; with a Philosophical Account of the Rise, Progress, and Nature of human Language. Book II. Of the Grounds of human Judgment, the Doctrine of Propositions, their Use in Reasoning, and Division into self-evident and demonstrable. Book III. Of Reasoning and Demonstration, with their Application of Knowledge, and the common Affairs of Life. Book IV. Of the Methods of Invention and Science, where the several Degrees of Evidence are examined, the Notion of Certainty is fixed and stated, and the Parts of Knowledge in which it may be attained, demonstrated at Large. Designed particularly for young Gentlemen at the University, and to prepare the Way to the Study of Philosophy and the Mathematicks. By William Duncan, Professor of Philosophy in the Marishal College of Aberdeen.","Duncan, William",103,0,2,0,1,0,1,4,4,0,7,0,1,6,1,4,1,0,17,0,1,1,2,0,0,0,5,3,0,3,0,5,0,3,0,0,1,2,0,0,0,4,2,0,0,0,0,0,3,2,1,1,5,1,0,0,1,6,0,0,2,1770,1,1,"London : printed for J. Dodsley, in Pall-Mall, 1770.",London,372,male,1717,1760,FALSE,"narrow Bounds. But having traced the Progress of the Mind through' its original and simple Ideas , until it begins to enlarge its Conceptions by uniting and tying them together ; it is now time to take a Survey of it as thus employed in multiplying its Views, that we"
1187701200_000006,"The elements of logick. In four books. Book I. Of the Original of our Ideas, their various Divisions, and the manner in which they contribute to the Increase of Knowledge; with a Philosophical Account of the Rise, Progress, and Nature of human Language. Book II. Of the grounds of human Judgment, the Doctrine of Propositions, their Use in Reasoning, and Division into self-evident and demonstrable. Book III. Of Reasoning and Demonstration, with their Application to the investigation of Knowledge, and the common Affairs of Life. Book IV. Of the Methods of Invention and Science, where the several Degrees of Evidence are examined, the Notion of Certainty is fixed and stated, and the Parts of Knowledge in which it may be attained, demonstrated at Large. Designed particularly for young Gentlemen at the University, and to prepare the way to the Study of Philosophy and the Mathematicks. By William Duncan, Professor of Philosophy in the Marishal College of Aberdeen.","Duncan, William",109,0,2,0,0,0,1,3,2,1,7,0,0,1,1,5,2,0,22,0,0,0,3,0,1,1,7,2,1,2,0,1,3,4,1,0,0,5,3,1,0,1,0,0,1,0,4,1,4,10,2,0,0,0,0,1,1,1,1,0,0,1780,1,1,"Edinburgh : printed for J. Bell and J. Dickson; and for J. Duncan, Glasgow, M,DCC,LXXX. [1780].",Edinburgh,359,male,1717,1760,FALSE,"may be taken in at one and the same time, from the same Body ; yet these three Perceptions are as diftint in themselves, as if they all proceeded from different Objecas, or were exhibited to our Notice at different Times. We are therefore carefully to distinguish between our simple"
0879600101_000144,"The works of John Locke, in four volumes.",John Locke,150,0,13,2,0,0,4,3,1,0,0,0,1,7,0,0,0,3,30,0,1,7,5,0,3,0,3,2,4,3,1,6,1,0,0,0,0,0,7,0,0,6,0,1,4,2,1,4,5,4,0,0,4,0,0,9,2,1,0,0,0,1768,1,4,"London : printed for H. Woodfall, A. Millar, J. Beecroft, J. and F. Rivington, J. Whiston, S. Baker, T. Payne, L. Davis and Co. [sic] R. Baldwin, Hawes, Clarke and Collins, B. White, W. Johnston, W. Owen, T. Caslon, S. Crowder, T. Longman, B. Law, C. Rivington, E. and C. Dilly, T. Davies, Robinson and Roberts, A. and J. Shuckburgh, and T. Cadell, MDCCLXVIII. [1768].",London,859,male,1632,1704,TRUE,"that the simple ideas we receive from sensation and reflection, are the boundaries of our thoughts ; beyond which the mind , whatever efforts itwould make, is not able to advance one jot; nor can it make any discoveries, when it would, pry into the nature and hidden causes of"
1186600202_000112,"An essay concerning human understanding. In four books. Written by John Locke, gent. In three volumes. ...",John Locke,91,2,8,0,3,0,1,3,0,1,4,4,0,1,0,0,0,0,8,1,0,0,0,0,2,1,1,1,1,3,2,1,1,2,1,0,0,2,2,0,0,2,2,4,0,1,0,0,2,1,0,1,5,0,1,4,2,0,0,0,10,1765,2,3,"Edinburgh : printed by A. Donaldson and J. Reid. For William Coke, MDCCLXV. [1765].",Edinburgh,348,male,1632,1704,TRUE,"or loose notions , they come to more tric i and close inquiries. For then they will be convinced how doubtful and obscure those words are in their signification, which, in ordinary use, appeared very clear and determined. 1 was once in a meeting of very learned learned and ingenious"
0260300303_000013,"A view of nature, in letters to a traveller among the Alps. With reflections on Atheistical philosophy, now exemplified in France. By Richard Joseph Sulivan, ...","Sulivan, Richard Joseph, Sie",129,0,8,3,0,0,0,0,1,0,4,1,1,2,2,4,0,2,8,0,1,5,1,0,8,0,15,2,1,4,1,1,0,0,8,0,2,5,7,2,0,3,0,1,1,0,9,1,0,0,0,0,9,0,0,5,0,0,1,0,0,1794,3,6,"London : printed for T. Becket, 1794.",London,537,male,1752,1806,FALSE,"D 2 Solidity Clarke. Solidity and extension we have already soud, to be essential properties of matter . These properties are dormant and inactive; and therefore tter is dormant and inative. Repulsion and traftion are impressions to which matter is liable, but can be no way concerned in its existence"
0970100300_000041,An abridgment of Mr. Locke's Essay concerning human understanding.,John Locke,107,1,2,1,2,1,0,7,0,0,0,10,0,1,1,0,2,0,13,0,0,2,1,0,3,2,4,1,0,2,2,2,0,1,0,0,0,0,0,1,2,0,9,3,0,0,0,0,0,0,0,3,4,4,3,2,0,2,1,3,9,1769,1,1,"Dublin : printed by John Exshaw, in Dame-Street, M,DCC,LXIX. [1769].",Dublin,334,male,1632,1704,TRUE,"fincce Solidity cannot exits with cut Extension and Figure , the taking Matter to be the Name of fonething really exitsing under that Precision, has no Doubt produced those chfcure and unintelligible Difcpurfes and Disputes, which have filled the Heads and Books of phi losophers concerning materia prima; which Imperfedtion"
0037400402_000134,"The philosophical works of the Honourable Robert Boyle Esq; abridged, methodized, and disposed under the general heads of physics, statics, pneumatics, Natural History, Chymistry, and Medicine. The whole illustrated with Notes, containing the Improvements made in the several Parts of natural and experimental Knowledge since his time. In Three Volumes. By Peter Shaw, M.D.",Robert Boyle,91,0,3,0,2,0,3,0,0,2,2,2,5,4,1,0,3,4,1,0,1,4,2,0,0,1,4,0,1,6,2,4,1,2,0,3,2,3,0,0,1,0,0,4,1,0,0,0,1,0,2,0,2,1,0,2,0,1,1,7,0,1725,2,3,"London : printed for W. and J. Innys, at the West-End of St. Paul's; and J. Osborn, and T. Longman, in Pater-Noster-Row, M.DCC.XXV. [1725].",London,761,male,1627,1691,FALSE,"cafe of the annihilation of the world itself, and consequently all the substances that compose it, their place or space would fill remain, and be capable of admitting a new world of the lame extent; if God hold be pleated to create it: whence Gaffendus wittily infers, that bodies are"
0358900101_000176,"The works of John Locke, in four volumes.",John Locke,131,0,5,1,0,0,1,4,0,0,0,15,1,3,5,3,2,0,22,1,0,6,1,0,4,0,2,0,0,1,4,0,0,0,0,9,1,1,3,1,0,7,12,0,1,1,0,0,0,2,0,2,6,2,0,0,0,2,0,0,0,1777,1,4,"London : printed for W. Strahan, J. F. and C. Rivington, L. Davis, W. Owen, S. Baker and G. Leigh, [and 18 others in London], 1777.",London,868,male,1632,1704,TRUE,"yet, though we know nothing of these real essences , there is nothing more ordinary, than that men should attribute the sorts of things to such essences . The particular parcel of matter , which makes the ring I have on my finger, is forwardly, by most men, supposed to"
0315800101_000247,"The works of John Locke, Esq; In three volumes. The sixth edition. To which is added, the life of the author; and a collection of several of his pieces published by Mr. Desmaizeaux. ...",John Locke,118,2,0,0,3,3,4,3,0,3,0,2,1,1,0,1,1,0,22,0,0,0,4,0,0,0,4,1,0,3,2,3,1,2,0,0,1,0,0,0,9,0,3,3,0,0,0,0,0,1,0,3,1,1,0,5,4,0,0,9,12,1759,1,3,"London : printed for D. Browne, C. Hitch and L. Hawes, J. Shuckburgh, A. Millar, J. Beecroft, John Rivington, James Rivington and J. Fletcher, J. Ward, R. Baldwin, J. Richardson, S. Crowder, P. Davey and B. Law, T. Longman, E. Dilly, R. Withy, T. Payne, and M. Cooper. M.DCC.LIX. [1759].",London,646,male,1632,1704,TRUE,"z and Reality of knowledge . book IV and essences , if we will truly look into the nature of things, and examine them, *· v- --  what our faculties can discover in them as they exist , and not by groundless fancies, that have been taken up about"
0208500500_000023,"A treatise concerning the principles of human knowlege. Part I. Wherein the chief causes of error and difficulty in the sciences, with the grounds of scepticism, atheism, and irreligion, are inquir'd into. By George Berkeley, M. A. Fellow of Trinity-College, Dublin.",George Berkeley,115,1,4,1,0,0,1,0,1,2,4,0,1,10,1,0,2,0,17,0,0,4,0,0,9,3,3,0,1,0,3,3,1,0,0,1,3,1,1,0,1,2,1,5,0,1,3,2,0,0,0,0,6,1,2,2,0,1,0,1,9,1710,1,1,"Dublin : printed by Aaron Rhames, for Jeremy Pepyat, Bookseller in Skinner-Row, 1710.",Dublin,222,male,1685,1753,TRUE,"the word Matter be only the unknown Support of unknownj Qualities , it's no matter whether there is such a thing or no; since it no way concerns us: And for my part, I dj not see the Advantage there is in di fputing about we know not what, ail"
0879600101_000136,"The works of John Locke, in four volumes.",John Locke,117,0,0,3,1,0,1,1,2,1,0,0,0,1,0,0,3,0,24,2,1,5,1,0,0,0,3,4,1,0,6,2,2,0,2,1,0,0,4,6,0,3,0,0,0,0,2,1,2,8,0,0,6,2,0,5,1,2,1,1,6,1768,1,4,"London : printed for H. Woodfall, A. Millar, J. Beecroft, J. and F. Rivington, J. Whiston, S. Baker, T. Payne, L. Davis and Co. [sic] R. Baldwin, Hawes, Clarke and Collins, B. White, W. Johnston, W. Owen, T. Caslon, S. Crowder, T. Longman, B. Law, C. Rivington, E. and C. Dilly, T. Davies, Robinson and Roberts, A. and J. Shuckburgh, and T. Cadell, MDCCLXVIII. [1768].",London,859,male,1632,1704,TRUE,"are, when they exert this power into ac, are finift but tile called causes ; and the substances which thereupon are produced , or the simple effect. ideas which are introduced into any subject by the exerting of that power , are called effects. The efficacy whereby the new substance"
0847000102_000072,"A new royal and universal dictionary of arts and sciences: or, complete system of human knowledge. Containing, Not only all the various Improvements that have been made by the Learned and Ingenious in every Part of Europe to the present Times; but also a very great variety of useful discoveries, which have been communicated to the Authors of this Work, by Gentlemen of distinguished abilities; whereby every Difficulty attending the Study of the Arts and Sciences is distinctly cleared, and the Whole explained in the most easy and intelligent Manner. Among the various Branches treated of in this Work, are the following: Agriculture, Algebra, Anatomy, Architecture, Arithmetic, Astronomy, Book-Keeping, Botany, Chemistry, Chronology, Commerce, Conics, Cosmography, Criticism, Dialing, Dioptrics, Ethics, Farriery, Fluxions, Fortification Gardening, Gauging, Geography, Geometry, Grammar, Gunnery, Handicrafts, Heraldry, Horsemanship, Husbandry, Hydraulics, Hydrostatics, Law, Levelling, Logic, Maritime, and Military Affairs, Mathematics, Mechanics, Merchandize, Metaphysics, Meteorology, Music, Navigation, Optics, Painting, Perspective, Pharmacy, Philosophy, Physic, Pneumatics, Poetry, Rhetoric, Sculpture, Series and Statics, Statuary, Surgery, Surveying, Theology, Trigonometry, &c. Embellished with upwards of One Hundred Copper-Plates, (among which are twelve large Plates of the Zodiac, from Original Drawings, executed by eminent Astronomers) drawn from real Objects, by the most eminent Artists, and engraved by the best Hands; containing full and exact Representations of the various Instruments, Machines, Tools, Plans, Figures, &c. necessary to illustrate this Work. The anatomical, chemical, and medicinal parts by M. Hinde, M. D. The mathematical parts by W. Squire, Author of The Modern Book-Keeper; gardening and botany by J. Marshall, Gardener, at Knightsbridge; criticism, grammar, poetry, theology, &c. by the Rev. Thomas Cooke, A. B. Author of The Universal Letter-Writer; or, New Art of Polite Correspondence and the other parts by gentlemen of eminence in the several Departments they have undertaken to elucidate.",,135,0,7,0,0,0,0,3,1,0,5,0,1,3,3,3,0,0,32,0,2,0,3,0,1,3,8,0,1,3,2,1,0,0,1,0,0,9,5,7,0,7,0,1,1,0,9,3,1,6,1,0,0,0,0,0,1,1,0,0,0,1772,2,2,"London : printed for J. Cooke, at Shakespear's Head, in Pater-Noster Row, M.DCC.LXXII. [1772].",London,666,unknown,,,FALSE,"perception of the operations of our minds , until they are exerted; nor can they be exerted before the understanding is furnished by the senses with the ideas about which to employ them; as therefore these ideas that give the first employment to our faculties are evidently the perceptions of"
0104200101_000192,"The works of John Locke, in nine volumes.",John Locke,129,3,3,1,1,0,0,4,0,1,2,0,0,6,0,1,1,1,35,0,0,2,0,0,0,0,6,3,1,0,4,0,0,0,1,0,0,1,9,8,0,1,8,1,1,1,3,2,0,8,0,0,4,0,0,0,1,3,1,1,0,1794,1,9,"London : printed for T. Longman, B. Law and Son, J. Johnson, C. Dilly, G. G. and J. Robinson, [and 14 others in London], 1794.",London,590,male,1632,1704,TRUE,"one general name; it is plain that the mind of man uses tome kind of liberty, in forming those complex ideas : how elfe comes it to pass that one man's idea of gold, or justice, is different from another's? but because he has put in, or left out of"
1186600202_000062,"An essay concerning human understanding. In four books. Written by John Locke, gent. In three volumes. ...",John Locke,133,0,5,1,2,0,0,6,0,0,0,19,0,2,5,1,2,0,20,1,0,4,1,0,3,1,3,0,0,1,4,0,0,1,0,9,1,1,0,1,0,6,15,1,0,0,0,0,0,1,1,2,6,3,0,1,0,3,0,0,0,1765,2,3,"Edinburgh : printed by A. Donaldson and J. Reid. For William Coke, MDCCLXV. [1765].",Edinburgh,348,male,1632,1704,TRUE,"would not take it amiss, if it Should be be doubted, whether he called himself man, with any other meaning , than as having the real essence of a man? And yet, if you demand what those real essences are, it is plain, men are ignorant, and know them not."
0035300102_000044,"An essay concerning human understanding. In four books. Written by John Locke, Gent. ...",John Locke,102,2,9,0,3,0,1,3,0,1,0,3,0,1,1,0,1,0,16,0,0,1,0,0,1,4,3,6,0,3,2,0,2,2,0,0,1,2,2,1,0,2,2,3,0,1,0,0,2,6,0,1,3,0,0,4,0,0,0,1,6,1715,2,2,"London : printed for J. Churchill, at the Black-Swan in Pater-Noster-Row; and Samuel Manship, at the Ship in Cornhill, 1715-16.",London,386,male,1632,1704,TRUE,"exatly the fore.mentioned instance of the Word Gold, and we Shall see how hard it is precisely to determine its Signification. I think all agree , to make it stand for a Body of a certain yellow hininig Colour; which being the Idea to which Children have annexed that Name,"
0211100300_000017,An abridgment of Mr. Locke's Essay concerning humane understanding.,John Locke,121,1,6,1,1,0,4,3,0,1,2,0,0,3,0,0,1,0,29,0,1,2,1,0,1,0,6,1,1,0,0,5,1,2,2,1,1,0,4,1,0,5,0,0,2,11,0,1,3,3,0,0,8,0,0,3,0,2,0,0,1,1721,1,1,"London : printed for A. Churchill, and sold by W. Taylor at the Ship and Black Swan in Pater-Noster-Row, 1721.",London,385,male,1632,1704,TRUE,"we have of material Substances ; by the simple Ideas taken from the operations of our own Minds , which we experiment in ourselves, as Thinking , l)nderfjanding, Willing, Knowing , c. coexisting in the same Substance , we are able to frame the Complex Idea of a Spirit. And"
0148001400_000005,"An abstract of a book lately published; entituled, A treatise of human nature, &c. Wherein the chief argument of that book is farther illustrated and explained.",David Hume,120,0,1,8,0,0,0,0,3,2,5,1,0,3,1,0,2,0,13,0,0,2,0,0,3,1,10,0,2,2,7,3,0,0,5,5,2,6,3,1,0,1,0,5,0,2,2,1,2,0,0,0,2,2,1,0,9,1,0,0,1,1740,1,1,"London : printed for C. Borbet [sic], at Addison's Head, over-against St. Dunstan's church, in Fleet-street, 1740.",London,31,male,1711,1776,TRUE,"distinguish whether it moves upon its axis, or was struck so as to skim along the table. In the first cafe, I know it will not flop after the shock. In the second it may flop. The first is most common, and therefore I lay my account with that effect."
0104200101_000194,"The works of John Locke, in nine volumes.",John Locke,140,0,4,1,4,0,0,6,0,0,0,17,0,2,5,3,1,0,22,0,0,4,1,0,3,1,4,0,0,1,5,0,0,1,0,7,1,1,0,0,0,5,17,1,0,0,0,0,1,1,1,3,7,6,0,1,1,2,0,0,0,1794,1,9,"London : printed for T. Longman, B. Law and Son, J. Johnson, C. Dilly, G. G. and J. Robinson, [and 14 others in London], 1794.",London,590,male,1632,1704,TRUE,"most liable to be faulty of any other; but this refers more to proper speaking, than knowing right. Ideas of sub;;. Thirdly, what ideas we have of stances, as substances , I have above showed. Now referred to those ideas have in the mind a double re real essences ,"
0336300201_000173,"An essay concerning human understanding. In four books. Witten [sic] by John Locke, Gent. ...",John Locke,113,1,4,1,2,0,0,3,1,1,0,0,0,4,1,0,0,1,25,0,0,2,0,0,1,0,8,1,2,0,5,1,0,0,1,0,2,1,10,7,0,1,5,1,2,0,3,4,0,5,0,0,0,2,0,0,0,2,1,1,1,1726,1,2,"London : printed by T. W. for A. Churchill; and Edm. Parker, at the Bible and Crown in Lombardstreet, M.DCC.XXVI. [1726].",London,404,male,1632,1704,TRUE,"to a Body of Human Shape, or such as the Ceniltairs are described: Or, a Body yellow, very malleable, fusible, and fixed; but lighter than common Water: Or, an uniform, unorganised Body , confiding , as to Sense , all of similar Parts, with Perception and voluntary Motion joined to"
0108100101_000179,The works of John Locke Esq; In three volumes. The contents of which follow in the next leaf. With alphabetical tables. ...,John Locke,108,3,4,0,1,0,0,5,0,0,1,4,0,5,0,0,0,0,31,2,0,2,0,0,1,0,7,1,0,2,2,1,1,0,0,0,0,0,2,0,1,1,5,0,1,0,1,0,1,3,1,1,2,1,1,1,1,4,2,3,3,1714,1,3,"London : printed for John Churchill, and Sam. Manship, 1714.",London,659,male,1632,1704,TRUE,"the rest in his Mind , it is, I think , to be looked on as an inadequate and imperfec Idea rather than a faife one; since though it contains not all the simple Lieas that are united in Nature , yet it puts none together but what do really"
0315800101_000264,"The works of John Locke, Esq; In three volumes. The sixth edition. To which is added, the life of the author; and a collection of several of his pieces published by Mr. Desmaizeaux. ...",John Locke,131,0,5,0,8,5,0,5,0,0,0,1,0,1,0,0,1,2,14,0,0,7,6,0,0,0,1,0,3,0,0,2,0,0,0,0,0,0,1,0,12,1,3,1,1,1,5,1,0,2,0,0,2,7,7,0,1,4,0,4,17,1759,1,3,"London : printed for D. Browne, C. Hitch and L. Hawes, J. Shuckburgh, A. Millar, J. Beecroft, John Rivington, James Rivington and J. Fletcher, J. Ward, R. Baldwin, J. Richardson, S. Crowder, P. Davey and B. Law, T. Longman, E. Dilly, R. Withy, T. Payne, and M. Cooper. M.DCC.LIX. [1759].",London,646,male,1632,1704,TRUE,"that of the name, gold, which is comprehended in its received signification?? would be thought little better than ridiculous, to affirm gravely as a truth of moment, that gold is yellow; and I see not how it is any jot more material to say, it is fusible, unless that quality"
0256200101_000241,The works of John Locke Esq; In three volumes. ... With alphabetical tables. ...,John Locke,132,0,4,0,6,6,0,10,0,0,0,4,0,1,0,0,5,0,22,1,0,5,2,0,1,0,0,0,0,0,2,0,0,0,0,0,3,0,1,2,10,13,8,1,1,2,2,0,1,5,0,0,4,0,0,1,0,2,1,4,2,1727,1,3,"London : printed for Arthur Bettesworth; Edmund Parker; John Pemberton; and Edward Symon, 1727.",London,630,male,1632,1704,TRUE,"Essence . Fixedness, for example, having no ncccfl'ry connection, that we can discover, with the Colour, Weight, or any other simple Idea of our complex one, or witl the whole Combination together ; it is impossible that we flould certainly know the Truth of this Proposition , That all Gold"
1183400602_000057,An enquiry into the nature of the human soul; wherein the immateriality of the soul is evinced from the principles of reason and philosophy. ...,Andrew Baxter,97,0,3,0,1,1,0,0,1,0,0,0,3,8,1,2,0,0,7,2,0,1,2,0,2,2,4,0,1,1,3,4,0,3,0,1,1,5,1,0,1,1,0,2,0,0,0,2,0,0,0,0,8,6,2,5,2,0,3,4,1,1737,2,2,"London : printed [by James Bettenham] for the author: and sold by A. Millar over-against St. Clement's Church in the Strand, MDCCXXXVII. [1737].",London,443,male,1686,1750,FALSE,"the doubt upon two opposite and contrary propositions , as if both might be false, or both TRUE ! I do not mean that objections flould not be put with all their force: but there are some truths so glaring thata man cannot cal doubt upon them, without committing much"
1016000601_000137,"An essay concerning human understanding. In four books. Written by John Locke, gent. ...",John Locke,146,0,0,4,3,0,6,2,1,1,0,0,1,6,0,0,2,1,33,0,0,5,3,0,0,0,3,0,0,0,0,5,1,2,1,1,0,0,0,3,0,1,1,0,1,19,3,2,1,12,0,0,7,2,1,2,1,3,0,0,6,1777,1,2,"Dublin : printed by and for H. Saunders, W. Sleater, D. Chamberlaine, and J. Potts, M,DCC,LXXVII. [1777].",Dublin,403,male,1632,1704,TRUE,"and giving one or both of them some Appellation from that Comparison, and sometimes giving even the Relation itself a Name. The Ideas of  8 Secondly, This farther may be considered Relations concerning Relation , that though it be not con clearer often tained in the real Existence of"
