PassageID,Title,Author,Total termFreq,termFreq(admir),termFreq(amplitud),termFreq(aris),termFreq(attent),termFreq(author),termFreq(aw),termFreq(boundless),termFreq(caus),termFreq(charact),termFreq(constitu),termFreq(danger),termFreq(dark),termFreq(degre),termFreq(deriv),termFreq(emot),termFreq(essai),termFreq(excit),termFreq(extend),termFreq(extent),termFreq(fear),termFreq(firmament),termFreq(forc),termFreq(gener),termFreq(geniu),termFreq(grand),termFreq(grandeur),termFreq(great),termFreq(height),termFreq(highest),termFreq(idea),termFreq(imagin),termFreq(impress),termFreq(length),termFreq(life),termFreq(light),termFreq(magnific),termFreq(manner),termFreq(mighti),termFreq(mind),termFreq(mountain),termFreq(natur),termFreq(necessari),termFreq(night),termFreq(object),termFreq(ocean),termFreq(part),termFreq(philosoph),termFreq(pleasur),termFreq(poet),termFreq(power),termFreq(produc),termFreq(sensat),termFreq(soul),termFreq(sourc),termFreq(space),termFreq(strength),termFreq(strong),termFreq(sublim),termFreq(terribl),termFreq(terror),termFreq(thunder),termFreq(varieti),termFreq(vast),termFreq(view),termFreq(water),termFreq(work),termFreq(write),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0225900601_000026,"Lectures on rhetoric and belles lettres. By Hugh Blair, ... In three volumes. ...",Hugh Blair,56,1,0,4,0,0,0,0,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2,0,0,1,3,0,1,4,0,0,0,0,0,0,0,0,3,0,3,1,0,3,0,6,0,4,0,1,2,3,0,0,0,0,0,1,0,0,0,2,0,2,1,3,0,1788,1,3,"Basil : printed by J. J. Tourneisen, 1788.",Basel,417,male,1718,1800,TRUE,"mix and blend in one general perception of Beauty, which we ascribe to the whole. objet as its cause : For Beauty is always conceived by us something residing in the object which raises the pleasant sensation ; a sort of glory which dwells upon, and invests it. Perhaps the"
0025601100_000161,"De l'esprit: or, essays on the mind, and its several faculties. Written by Helvetius.Translated from the edition printed under the author's inspection.",Claude Adrien Helvétius,51,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,5,2,1,0,0,0,2,2,0,0,0,4,1,0,0,0,0,2,1,1,2,0,1,1,0,0,5,2,0,0,0,0,5,0,1,0,2,1,0,0,0,0,1,1,1759,1,1,"London : printed for the translator; and sold by Mr. Dodsley and Co. in Pall-Mall; Mess. Millar, Nourse, and Tonson, in the Strand; Mess. Hitch and Hawes, in Pater-Noster Row; Mr. Fletcher, at Oxford; Mr. Merril, Cambridge; and J. Coote, in Pater-Noster-Row, MDCCLIX. [1759].",London,348,male,1715,1771,TRUE,"form of their government. People always use strength of expression in a free state, where men conceive the most noble thoughts, and may express them with as much boldness as they conceive them. This is not the cafe in monarchies: in there countries, the interest of certain bodies, that of"
1741800108_000123,"Encyclopædia Britannica; or, a dictionary of arts, sciences, and miscellaneous literature; ... The third edition, in eighteen volumes, greatly improved. Illustrated with five hundred and forty-two copperplates. ...",,59,0,0,0,1,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,2,2,0,4,5,2,2,1,0,2,0,0,0,0,0,2,0,8,1,3,0,0,2,0,1,0,1,1,2,3,0,0,0,0,0,0,5,0,0,1,0,0,1,0,2,0,1797,8,20,"Edinburgh : printed for A. Bell and C. Macfarquhar, 1797.",Edinburgh,795,unknown,,,FALSE,"of imagination , every good writer will be upon his guard. And therefore it is of greater importance to observe, that even the TRUE fubline may be carried beyond that pitch which produces the Iiglhett entertainment. We are undoubtedly fufieptible of a greater elevation than can be inspired by human"
0394300401_000010,"The works of Henry Fielding, Esq; with the life of the author. In eight volumes. ...",Henry Fielding,58,0,0,0,0,4,0,0,0,3,0,0,0,2,0,1,1,0,0,0,0,0,0,0,5,0,0,3,0,0,5,2,1,0,2,1,0,4,0,6,0,2,0,0,2,0,1,0,0,2,2,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,2,1,1762,1,8,"London : printed for A. Millar, in the Strand, M.DCC.LXII. [1762].",London,662,male,1707,1754,TRUE,"of INVENTION. The three great primary branches of composition are finely united in the writings of Pope; the imagination is delighted, the passions are awakened, and reason receives conviction; there is poetry to charm, rhetoric to persuade, and argument to demonstrate: and perhaps if Empedocles, whom Aristotle pronounces a phijiologji,,"
0224800501_000047,"An essay on taste. By Alexander Gerard, M. A. Professor of Moral Philosophy and Logic, in the Marischal College of Aberdeen. With three dissertations on the same subject. By Mr. de Voltaire. Mr. D'Alembert, F.R.S. Mr. de Montesquieu.",Alexander Gerard,51,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,2,0,0,3,5,0,0,0,0,0,1,2,2,0,0,0,0,0,0,3,0,3,0,0,1,0,2,3,6,0,2,2,3,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,1759,1,1,"London : printed for A. Millar in the Strand, A. Kincaid and J. Bell, in Edinburgh, MDCCLIX. [1759].",London,313,male,1728,1795,TRUE,"Philosophy, to imagine that they are either incompatible with, or prejudicial to each other. Whatever relates to R 3 our our ideas and perceptions, and even to our sentiments and feelings, is the TRUE domain, the proper sphere of philosophy. It would therefore be as unreasonable to confine her to"
0083100100_000002,"A pedestrian tour through North Wales, in a series of letters. By J. Hucks, B.A.","Hucks, J.",47,1,0,1,2,0,0,1,1,0,0,0,0,0,3,1,0,1,1,0,0,0,0,3,0,1,0,2,1,0,2,0,1,0,0,0,1,0,0,2,3,7,0,1,0,0,1,0,2,0,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,3,0,1795,1,1,"London : printed for J. Debrett, Piccadilly; and J. Edwards, Pall Mall. Sold also by W.H. Lunn, B. Flower, and J. Deighton, Cambridge; Messrs. Binns, and Greenwood, Leeds; and Messrs. Dyer, and Trewman, Exeter, 1795.",London,168,male,1772,1800,FALSE,"has more than ever confirmed us in our original intention; for the pleasure we have hitherto derived from our progress, has much exceeded our most sanguine expectations. I hall [ 4 I shall now proceed to give you a fiort detail of occurrences, from the day on which my compagnon"
0807100102_000039,"Literary hours or sketches critical and narrative, by Nathan Drake, M. D. In Two Volumes. ...",Nathan Drake,42,0,0,0,0,0,2,1,1,1,0,2,2,0,0,0,1,0,0,0,1,0,0,2,1,0,0,1,0,0,0,2,0,0,1,1,0,1,1,0,3,4,0,0,1,0,1,1,0,1,1,1,0,0,0,0,1,0,2,1,0,1,0,0,1,2,0,0,1800,2,2,"Sudbury : printed by J. Burkitt, for T. Cadell, junior, and W. Davies, Strand, London, 1800.",Sudbury,486,male,1766,1836,FALSE,"Legends, no more by gentle hands unrolled, Magnanimous deceits! where favoured youth Finds short repose from formidable truth! Oh witness if, ever silent in your praise, I ve passed in vice or sloth inglorious days, But raised for you my firm unaltered voice, Fancy my guide, and solitude my choice."
0257000400_000029,"Essays on the nature and principles of taste. By the Revd. Archibald Alison, LL. B. F. R. S. Edin.",Archibald Alison,81,0,0,4,0,0,0,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0,1,4,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,4,0,2,0,0,3,0,2,1,14,0,1,7,4,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,1790,1,1,"Dublin : printed for Messrs. P. Byrne, J. Moore, Grueber and M'allister, W. Jones, and R. White, M.DCC.XC. [1790].",Dublin,394,male,1757,1839,FALSE,"fur les ails de l'imagination, dans "" des xtafes qui passent toute autre jouiffance. ""Tant que je goutai cell la dans toute fa pu ""rete, toute autre occupation me fut toujours in fipide. Mais quand uinefois, jette dans la car ""riere literaire, par des impulsions trangers, je f entis la"
0658602401_000045,A philosophical essay on man. Being an attempt to investigate the principles and laws of the reciprocal influence of the soul on the body. ...,Jean-Paul Marat,67,0,0,3,1,0,0,0,5,0,0,0,0,0,0,1,0,1,0,0,2,0,1,1,0,0,0,0,0,0,2,1,6,0,0,0,0,1,0,0,0,4,0,0,5,0,0,1,3,0,0,3,7,13,0,0,1,3,0,0,1,0,0,0,1,0,0,0,1773,1,2,"London : printed for J. Ridley, in St. James's Street; and T. Payne, at the Mews Gate, MDCCLXXIII. [1773].",London,279,male,1743,1793,TRUE,"of .objeas are confined to the producing agreeable or painful sensations - of dif P 3 ferent * See Book I. Art. of the body, considered as the general organ of sense and motion. t The same may be said with regard to the ideas of objets: all there relations"
0702600101_000028,"Lectures on rhetoric and belles lettres. By Hugh Blair, ... In three volumes. ...",Hugh Blair,64,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,3,0,0,1,3,0,0,4,3,1,0,0,0,0,1,0,4,0,7,0,0,7,0,0,0,8,1,4,0,1,0,0,0,0,0,2,1,0,0,1,0,1,0,2,4,1787,1,3,"London : printed for A. Strahan; T. Cadell; and W. Creech in Edinburgh, 1787.",London,464,male,1718,1800,TRUE,"route the mind from its dor lmant slate, by giving it a quick and pleating imnpulfe. Hence, in a great measure, the entertainment afforded us by fiction and romance. The emotion raised by Novelty is of a nore lively and pungent nature , than that rolduced by Beauty; but much"
0105000302_000023,"The works, in verse and prose, of William Shenstone Esq; in two volumes. With decorations. ...",William Shenstone,43,0,0,0,0,0,0,0,0,2,0,0,0,2,3,0,0,0,0,1,0,0,0,1,0,2,1,0,0,0,2,2,0,1,0,0,1,0,0,0,1,3,1,0,1,0,3,0,3,0,0,2,1,0,0,1,0,0,2,0,0,0,4,0,1,2,0,0,1773,2,2,"London : printed by H. S. Woodfall, for J. Dodsley in Pall-Mall, M.DCC.LXXIII. [1773].",London,347,male,1714,1763,TRUE,"the former two, as being in sone sort composid of bosh, ie Bjrk's Sublime . new to us, nor majeflick, nor beautiful, yet atlrd that pleasing me!ancholy which proceeds from a reflection on decayed magnificence . For this reason, an able gardener should avail ]imfelf of objeas, perhaps, not very"
1186900300_000023,"A philosophical enquiry into the origin of our ideas of the sublime and beautiful. The sixth edition. With an introductory discourse, concerning taste, and several other additions. To which is added, a vindication of natural society, After The Manner Of A Late Noble Writer, BY The Same Author.",Edmund Burke,69,0,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,0,3,0,0,0,1,1,0,2,0,0,0,0,6,10,1,2,0,1,0,2,0,2,0,1,1,1,5,0,10,0,2,0,0,1,0,0,1,0,2,1,2,0,0,0,0,1,1,2,0,0,1771,1,1,"Dublin : printed by Graisberry and Campbell, MDCCLXCI [1771].",Dublin,262,male,1729,1797,TRUE,"scale of existence, in tracing which the imaaination is lost as well as the sense, we become amazed and confounded at the wonders of minuteness; nor can we diftingufll in its es sect this extreme of littleness from the vast itself. For division must be infinite as well as addition;"
0417500101_000020,"Lectures on rhetoric and belles lettres. By Hugh Blair, ... In three volumes. ...",Hugh Blair,58,1,0,0,0,3,1,0,2,0,0,0,4,0,0,2,0,0,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,3,0,4,0,2,1,1,1,1,1,0,1,2,0,2,0,0,1,0,1,0,11,0,1,2,0,0,0,0,1,3,1796,1,3,"London : printed for A. Strahan, and T. Cadell; and W. Creech, Edinburgh: and sold by T. Cadell jun. and W. Davies, (successors to Mr. Cadell), 1796.",London,429,male,1718,1800,TRUE,"Ida's woods, And from their sources boil her hundred floods: Troy's turrets totter on the rocking plain, And the tossed navies beat the heaving main: Deep - E C T. THE Works of Ossian (as I have elsewhere I.. abound with examples of the Sublime . The fubjeets of which"
0710500600_000020,"An essay on the character, the manners, and the understanding of women, in different ages. Translated from the French of Mons. Thomas, by Mrs. Kindersley. With two original essays.","Thomas, M. (Antoine Léonard)",49,0,0,0,1,2,0,0,1,2,0,0,0,2,0,0,0,0,1,0,1,0,0,1,0,0,1,3,0,0,2,2,2,0,2,1,0,1,0,1,1,4,3,0,0,1,1,0,1,1,1,1,2,1,0,0,0,2,0,2,0,0,0,1,0,0,1,0,1781,1,1,"London : printed for J. Dodsley, in Pall Mall, M.DCC.LXXXI. [1781].",London,238,male,1732,1785,FALSE,"strong as they have quick and lively; whether their file is not necefiarily tinctured with their occupations, their tastes, their pleasures , and eve with their foibles; I should also ask if their more delicate fibres must not fear the fatigue of trong sensations , and make them seek the"
1186900300_000027,"A philosophical enquiry into the origin of our ideas of the sublime and beautiful. The sixth edition. With an introductory discourse, concerning taste, and several other additions. To which is added, a vindication of natural society, After The Manner Of A Late Noble Writer, BY The Same Author.",Edmund Burke,64,0,0,2,2,0,0,0,8,0,0,2,0,2,0,3,0,1,0,0,0,0,2,0,0,0,1,3,0,0,8,2,0,0,0,0,0,2,0,2,0,2,0,0,2,0,2,1,1,0,0,1,0,0,1,0,0,1,10,1,0,0,0,0,2,0,0,0,1771,1,1,"Dublin : printed by Graisberry and Campbell, MDCCLXCI [1771].",Dublin,262,male,1729,1797,TRUE,"description of narrative, they become sources of : the: sublime as genuine as any other, and upon the ivery. same principle of a mo derated pain. "" A cup of: bitterness;; "" drain "" the bitter cup of fortune ,"" "".the bitter apples ""of C of Sodom."" These are all"
0257000400_000005,"Essays on the nature and principles of taste. By the Revd. Archibald Alison, LL. B. F. R. S. Edin.",Archibald Alison,88,0,0,0,7,0,0,0,3,2,0,0,0,4,1,10,0,4,0,0,0,0,0,4,0,0,0,1,0,0,4,11,3,0,4,1,0,1,0,8,0,6,0,0,4,0,1,2,0,0,2,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1790,1,1,"Dublin : printed for Messrs. P. Byrne, J. Moore, Grueber and M'allister, W. Jones, and R. White, M.DCC.XC. [1790].",Dublin,394,male,1757,1839,FALSE,"then to drop from the trees, the flowers and shrubs, with which the fields were adorned in the summer months, decay, the woods and groves are silent, the fun himfelffeems gradually to withdraw his light , or to become enfeebled in his power . Who is there, who, at this"
0379000200_000025,A philosophical enquiry into the origin of our ideas of the sublime and beautiful.,Edmund Burke,83,0,0,0,0,1,0,0,1,0,0,0,13,2,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,1,8,1,2,0,0,20,1,0,0,1,1,1,0,2,1,0,0,0,0,1,2,5,0,0,0,0,1,1,8,0,0,0,0,0,0,1,0,0,1776,1,1,"London : printed for J. Dodsley, in Pall-Mall, MDCCLXXVI. [1776].",London,367,male,1729,1797,TRUE,"if an angel droppedfron the clouds To turn and wind a fiery Pegasus. In that excellent book, so remarkable for the vivacity of its descriptions, as well as the solidity and penetration of its sentences, the Wisdom of the son of Sirach, there is a noble panegyric on the high"
0344101200_000025,A philosophical enquiry into the origin of our ideas of the sublime and beautiful.,Edmund Burke,73,0,0,0,0,1,0,0,2,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,1,5,4,0,0,8,1,3,0,0,15,3,0,0,2,0,1,0,0,1,0,0,1,0,2,2,2,0,0,0,0,1,1,4,0,0,0,0,0,0,1,2,0,1770,1,1,"London : printed for J. Dodsley in Pall-Mall, M.DCC.LXX. [1770].",London,355,male,1729,1797,TRUE,"an idea of grandeur . This cannot be owing to anything in the stars themselves, separately considered. The number is certainly the cause . The apparent disorder augments the grandeur , for the appearance of care is highly contrary to our ideas of magnificence . Besides, the stars lie in"
0361500101_000037,"The mirror. A periodical paper, published at Edinburgh in the years 1779, and 1780. In two volumes. ...",,59,1,0,0,2,0,0,0,0,2,0,0,0,0,0,4,0,5,0,0,0,0,0,2,0,0,0,4,0,1,0,0,1,2,0,3,0,1,0,3,1,2,0,1,3,0,1,0,2,6,1,2,2,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,1782,1,2,"Dublin : printed by T. Henshall, for T. Walker, J. Beatty, R. Burton, P. Byrne, T. Webb, and J. Cash, 1782.",Dublin,296,unknown,,,FALSE,"moonlight night ? If If the poet and painter are capable of yielding fu. perior pleasure , in their exhibitions, to what we re. ceive from the works of their great original, it is ia the manner of grouping their objects , and by their skill in arangenent. In pfrtictlaer,"
0382100201_000026,"Lectures on rhetoric and belles lettres. By Hugh Blair, ... In three volumes. ...",Hugh Blair,51,1,0,4,0,0,0,0,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2,0,0,1,2,0,1,2,0,0,0,1,0,0,0,0,3,0,3,2,0,2,0,4,0,4,0,0,3,4,0,0,0,0,0,1,0,0,0,2,0,2,1,1,0,1785,1,3,"London : printed for W. Strahan; T. Cadell; and W. Creech in Edinburgh, 1785.",London,466,male,1718,1800,TRUE,"us al a principle of Beauty. That artist observes very ingeniously, that all the common and necessary motions for the business of life , are performed by men in straight or plain lines; but that all the graceful and ornamental movements are made in waving lines: an observation not unworthy"
0317100101_000034,The transactions of the Royal Irish Academy. M.DCC.LXXXVII.,Royal Irish Academy,67,1,0,0,1,0,0,0,3,2,0,0,0,1,2,1,0,5,0,0,4,0,0,5,1,0,2,3,0,0,3,0,0,0,0,0,0,0,0,4,0,3,0,0,4,0,1,0,0,1,5,1,0,0,0,0,0,0,7,0,6,0,0,0,1,0,0,0,1787,1,7,"Dublin : printed by George Bonham, Great George's-Street, for the Academy, [1787]-1800.",Dublin,389,unknown,,,FALSE,"we usually call fear , and is the property of a weak and abjec mind . But where the cause that inflicts it lies above our reach, and exceeds every natural effort of the mind to cope withal, and especially when under its scourge the mind exhibits signs of its"
0224800501_000054,"An essay on taste. By Alexander Gerard, M. A. Professor of Moral Philosophy and Logic, in the Marischal College of Aberdeen. With three dissertations on the same subject. By Mr. de Voltaire. Mr. D'Alembert, F.R.S. Mr. de Montesquieu.",Alexander Gerard,58,2,0,1,2,1,0,0,5,1,0,0,0,0,0,1,0,7,0,0,0,0,1,1,1,1,0,0,0,0,2,2,0,0,0,0,1,0,0,7,0,1,1,0,1,0,0,0,4,0,1,2,3,0,0,0,0,0,0,0,0,0,5,0,2,0,2,0,1759,1,1,"London : printed for A. Millar in the Strand, A. Kincaid and J. Bell, in Edinburgh, MDCCLIX. [1759].",London,313,male,1728,1795,TRUE,"other circumstances that are intimately conneted with it. SUE ONIUS recites the crimes of Nero with a certain coolness and tranquillity which aftoni(h, and which almost persuade the reader that the enormities he describes excited but faintly, if at all, his indignation and horror. But the historian stops hort, changes"
0399600100_000059,Essays on the principles of morality and natural religion. In two parts.,"Henry Home, Lord Kames",86,1,0,1,1,0,0,0,2,0,0,2,7,3,0,2,1,0,0,0,5,0,1,0,0,1,1,2,0,1,3,12,2,0,0,1,0,0,0,9,0,6,0,0,10,0,0,0,0,0,4,1,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,1758,1,1,"London : printed for C. Hitch & L. Hawes, R. & J. Dodsley, J. Rivington & J. Fletcher, and J. Richardson, MDCCLVIII. [1758].",London,313,male,1696,1782,TRUE,"peculiar beauty to raise desire. A child, to whom all nature is firange, dreads the approach of every objet; and even. the face of man is frightful to it. The same timidity and suspicion may be observed in travellers, who converse with firangers, and meet with. unknown appearances. Upon the"
0422300101_000036,"The works of the Right Honourable Edmund Burke, collected in three volumes. ...",Edmund Burke,69,1,0,1,0,0,0,0,6,0,0,0,1,2,0,0,0,0,0,0,2,0,1,3,0,0,0,4,0,1,1,0,0,0,0,2,0,3,0,4,0,4,1,0,1,0,5,2,0,2,3,1,0,1,0,0,0,0,7,1,2,0,1,0,1,1,4,0,1792,1,3,"London : printed for J. Dodsley, 1792.",London,572,male,1729,1797,TRUE,"of the Almighty by a consideration of his works . The elevation of the mind ought t' ought to be the principal end: qf au ouri iudies, which. if they do not in fime meafurce.efit; they are of veryy littld: service to us. But, besides this great purpose,. a crnfldera"
0829100500_000013,"The seasons by James Thomson. To which is prefixed The life of the author, by Patrick Murdoch, D.D. F.R.S. and an Essay on the plan and character of the poem by J. Aikin.",James Thomson,71,2,0,0,1,3,0,0,2,4,0,0,0,0,1,1,0,2,1,0,0,0,2,1,0,1,0,2,0,0,1,0,1,0,2,0,0,3,1,5,0,7,0,0,2,0,9,1,0,3,2,2,0,1,2,0,0,0,0,0,0,0,1,0,0,0,4,1,1794,1,1,"Leipzig : printed for John Sommer, MDCCXCIV. [1794].",Leipzig,232,male,1700,1748,TRUE,"the Poet ; which, when properly adapted to the scenery and circumstances, may very happily coincide with the main design of the composition. THE bare enumeration'of thef, several occasions of introducing draughts of human life and manners , will be sufficient to call to mind the admirable use which Thomson"
0633100405_000009,Anecdotes of polite literature. In five volumes. ...,,68,0,0,1,0,5,1,0,0,1,0,0,0,0,0,3,0,0,2,0,0,0,0,4,0,2,3,6,1,0,1,1,0,0,0,3,0,1,0,1,0,3,0,0,1,0,0,0,1,0,1,0,0,1,2,0,0,0,18,0,0,1,2,0,1,0,0,1,1764,5,5,"London : printed for G. Burnet, at Bishop Burnet's Head, in the Strand, MDCCLXIV. [1764].",London,284,unknown,,,FALSE,"mailer, would have made a good comic character . The success this piece has met with, is owing much more to the incomparable powers of Mr. Garrick... Mrs. Pritchard, than to any great share of merit in itself. e2 SECT. ( 52) SECT. IT. Of the SUBLIME and PATHETIC. LTHOUGH"
0297100100_000206,"Dissertations moral and critical. On memory and imagination. On dreaming. The theory of language. On fable and romance. On the attachments of kindred. Illustrations on sublimity. By James Beattie, LL. D. Professor of Moral Philosophy and Logick in the Marischal College and University of Aberdeen; and Member of the Zealand Society of Arts and Sciences.",James Beattie,54,5,0,0,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,5,0,0,3,0,0,0,1,0,0,1,0,5,1,3,0,0,0,2,0,0,1,3,2,0,0,1,1,0,0,0,5,0,0,0,1,2,1,1,0,1,1783,1,1,"London : printed for W. Strahan; and T. Cadell, in the Strand; and W. Creech at Edinburgh, MDCCLXXXIII. [1783].",London,669,male,1735,1803,FALSE,"this accident turn to my own advantage. What might pass in the mind of Swift on an occasion like this, I know not : but in me, and in most other beings of human form, 1 am certain there would be no such idea . Without thinking of ourselves at"
0188301400_000002,An essay on the application of natural history to poetry. By J. Aikin.,John Aikin,51,0,0,2,3,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,1,1,2,0,0,1,0,1,3,1,1,0,1,0,0,0,0,1,0,5,0,3,4,0,2,0,0,6,1,1,0,0,1,0,0,0,2,0,0,1,2,0,1,0,0,0,1777,1,1,"Warrington : printed by W. Eyres, for J. Johnson, No. 72, St. Paul's Church-Yard, London, MDCCLXXVII. [1777].",Warrington,161,male,1747,1822,FALSE,"and dewy locks, or Spring without flowers and bowers, loves and groves, than of any of the heathen deities without their usual attributes. Even in poets of a higher order, the hand of a copyist may be traced much oftener than the strokes of an observer. Has a piturefque cir"
1332500300_000010,Essays on rhetoric: Abridged chiefly from Dr. Blair's lectures on that science.,Hugh Blair,53,0,0,0,1,2,0,0,0,2,0,1,0,0,1,3,0,0,0,0,0,0,0,1,1,0,2,2,0,0,2,3,0,0,0,0,0,2,0,3,0,4,1,0,2,0,0,0,6,1,3,2,0,0,2,0,0,0,3,1,0,0,1,0,1,0,0,0,1784,1,1,"London : Printed for J. Murray, No. 32, Fleet-Street, MDCCLXXXIV. [1784].",London,395,male,1718,1800,TRUE,"efforts, aldis Ifocaded on dangers and fulferings, t as heroii~in magnanimity, contempt of pleaur~es, - and contemnpt off death. Trhere, as wajs o~bfervedi in a former Leaure, produce in the oped~2ator aih Idea of fa~blimity and grandeur . The other cl~afls is chiefly of ~t he fobcial vir - tues,"
0188200400_000023,"Poems on various occasions: consisting of original pieces and translations, by Samuel Bentley.","Bentley, Samuel",50,1,0,0,0,0,2,0,1,0,0,0,0,1,1,0,0,0,2,0,1,0,0,0,0,2,1,3,0,0,1,1,0,0,0,8,1,0,0,1,1,5,0,1,1,0,0,1,1,1,0,0,0,2,0,1,1,0,3,0,0,1,0,1,2,0,1,0,1774,1,1,"London : printed for the author, by J. D. Cornish; and sold by Elizabeth Stevens, Stationers Hall, 1774.",London,217,male,1722,1803,FALSE,"Neptune, earth and sea expressed, And Vulcan elemental fire confessed: In bright Apollo divination shone; And Bacchus marked the vintage for his own: Ceres, the harvest with full plenty crowned; And chaste Diana made the woods resound: Wisdom, Minerva, pure and spotless maid, Espouse, and gave to sciences her aid:"
1046700100_000022,A philosophical enquiry into the origin of our ideas of the sublime and beautiful. With an introductory discourse concerning taste; and several other additions.,Edmund Burke,74,0,0,1,1,0,2,0,1,1,0,0,0,1,0,0,0,1,0,0,2,0,1,2,0,0,0,2,0,0,11,3,0,0,0,2,1,1,1,2,0,7,2,0,4,0,1,2,0,3,10,0,0,0,0,0,0,1,0,1,3,0,0,1,1,2,0,0,1793,1,1,"London : printed for J. Dodsley, in Pall-Mall, M.DCC.XCIII. [1793].",London,359,male,1729,1797,TRUE,"considered this fubjeet, to introduce the idea of that great and tremendous Being, as an example in an argument so light as this; though it frequently occurred ro me, not as an objection to, but as a strong confirmation of my notions in this mati 3 ter, er. I hope,"
1332200500_000051,"Miscellanies concerning literature, history, philosophy, and other subjects of the belles letters. By Mr. D'Alembert, member of the Royal Academy of Inscriptions at Paris. Translated from the French.",Jean le Rond D'Alembert,48,1,0,1,2,3,0,0,1,0,0,0,0,2,2,1,0,2,0,0,0,0,2,0,1,1,0,0,0,0,2,4,0,1,0,0,0,1,0,3,0,1,0,0,0,0,0,4,2,1,0,2,1,1,2,0,0,0,0,0,0,0,1,0,0,0,1,2,1765,1,1,"Glasgow : Printed for Robert Urie, MDCCLXV. [1765].",Glasgow,228,male,1717,1783,FALSE,"firike us immediately, and that pervade the soul the very moment that their ob~jeacs are presented; there are others, which require time to produce their proper effea; which are received with indifference or disgust, until the mind has been modified by their salon upon it to a certain degree ,"
0224800501_000044,"An essay on taste. By Alexander Gerard, M. A. Professor of Moral Philosophy and Logic, in the Marischal College of Aberdeen. With three dissertations on the same subject. By Mr. de Voltaire. Mr. D'Alembert, F.R.S. Mr. de Montesquieu.",Alexander Gerard,55,0,0,2,1,1,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,3,0,2,0,0,0,2,0,1,0,5,1,0,2,0,1,5,10,0,4,1,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1759,1,1,"London : printed for A. Millar in the Strand, A. Kincaid and J. Bell, in Edinburgh, MDCCLIX. [1759].",London,313,male,1728,1795,TRUE,"our researches with ref? pea to the objects and the nature of twae, which lies obvious to our examination, as it exists within us, and conititutes a part of our mental frame. The TRUE philosopher vill, at the same time, easily perceive that this exaination must be confined within proper"
0211101400_000005,"Discourses of the love of God and the use and abuse of the passions in religion, with a devout meditation suited to each discourse. To which is prefix'd, a plain and particular account of the natural passions, with rules for the government of them. By I. Watts.",Isaac Watts,56,3,0,4,1,1,1,0,1,0,0,0,0,2,0,0,0,1,2,0,1,0,0,5,2,0,0,4,0,0,0,0,1,0,0,0,0,0,0,3,0,5,0,0,7,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,3,1,2,0,0,1,1729,1,1,"London : printed for J. Clark and R. Hett at the Bible and Crown in the Poultry ; E. Matthews at the Bible in Pater-Noster-Row ; and R. Ford at the Angel, in the Poultry, MDCCXXIX. [1729].",London,320,male,1674,1748,TRUE,"a sudden, it will flop the Voice, and reduce the Person as it were to the fixed Posture, and silence of a Statue for a few Moments : And if Fear rejoined with it, it will produce more unhappy Effecs. Let it be observed that this Passion has properly no"
